step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
75,-0.247807,-5130.13,1.19223,-0.318384,9.9286,-0.0705769,-5425.72,295.595,91.0096,304.028,-6566.17,745.413,333.89,-38.2949,0,0
76,-0.260543,-5130.29,1.03041,-0.331119,10.3542,-0.0705767,-5425.72,295.434,91.0088,304.026,-6566.17,745.415,333.728,-38.2949,0,0
77,-0.273278,-5130.92,0.396417,-0.343855,7.09822,-0.0705766,-5425.73,294.802,90.8786,304.108,-6566.13,745.417,333.085,-38.2824,0,0
78,-0.286008,-5131.3,0.021856,-0.35659,5.6723,-0.0705824,-5425.73,294.428,90.8785,304.108,-6566.13,745.417,332.71,-38.2824,0,0
79,-0.298743,-5131.21,0.104794,-0.369325,7.37587,-0.0705824,-5425.72,294.51,90.8776,304.109,-6566.13,745.417,332.793,-38.2825,0,0
80,-0.311478,-5131.11,0.210444,-0.382061,9.24792,-0.0705824,-5425.72,294.615,90.8764,304.11,-6566.13,745.418,332.898,-38.2825,0,0
81,-0.324214,-5130.98,0.341181,-0.394796,11.3167,-0.0705823,-5425.72,294.746,90.8747,304.111,-6566.13,745.418,333.028,-38.2826,0,0
82,-0.336949,-5131.44,-0.123825,-0.407532,9.05051,-0.0705823,-5425.72,294.28,90.8715,304.114,-6566.13,745.419,332.563,-38.2826,0,0
83,-0.349685,-5131.96,-0.638234,-0.420267,2.69112,-0.0705822,-5425.72,293.765,90.8691,304.116,-6566.13,745.419,332.048,-38.2827,0,0
84,-0.36242,-5131.63,-0.309004,-0.433002,2.39559,-0.0705821,-5425.72,294.094,90.8689,304.116,-6566.13,745.42,332.377,-38.2827,0,0
85,-0.375156,-5131.45,-0.128591,-0.445738,3.19306,-0.0705821,-5425.72,294.274,90.8617,304.121,-6566.13,745.421,332.557,-38.2827,0,0
86,-0.387891,-5131.4,-0.0766333,-0.458473,4.94358,-0.0705818,-5425.72,294.325,90.8586,304.123,-6566.13,745.422,332.608,-38.2828,0,0
87,-0.400627,-5131.18,0.144188,-0.471208,5.37833,-0.0705817,-5425.72,294.546,90.8568,304.124,-6566.12,745.422,332.829,-38.2828,0,0
88,-0.413362,-5130.68,0.644352,-0.483944,3.5405,-0.0705816,-5425.72,295.045,90.8482,304.13,-6566.12,745.424,333.328,-38.2828,0,0
89,-0.426098,-5130.17,1.1485,-0.496679,3.08488,-0.0705813,-5425.75,295.583,90.7189,304.75,-6566.54,745.319,333.813,-38.2301,0,0
90,-0.438837,-5129.42,1.8957,-0.509414,-0.0925008,-0.0705777,-5425.73,296.306,90.7185,304.741,-6566.55,745.362,334.531,-38.2243,0,0
91,-0.451574,-5128.77,2.55425,-0.52215,-2.13466,-0.070576,-5425.72,296.958,90.7082,304.79,-6566.6,745.377,335.174,-38.2166,0,0
92,-0.464311,-5128.78,2.54219,-0.534885,0.269719,-0.0705742,-5425.73,296.949,90.7167,304.759,-6566.58,745.38,335.168,-38.2192,0,0
93,-0.477045,-5129.32,1.99979,-0.54762,-2.129,-0.0705753,-5425.73,296.406,90.719,304.76,-6566.58,745.378,334.626,-38.2192,0,0
94,-0.489781,-5130.08,1.23649,-0.560356,-5.15852,-0.070575,-5425.73,295.643,90.7191,304.76,-6566.58,745.378,333.862,-38.2192,0,0
95,-0.502516,-5130.29,1.02554,-0.573091,-3.97752,-0.070575,-5425.73,295.432,90.7247,304.761,-6566.58,745.373,333.651,-38.2192,0,0
96,-0.515252,-5130.33,0.989822,-0.585827,-1.51108,-0.0705744,-5425.78,295.452,90.6576,304.813,-6566.63,745.376,333.664,-38.2125,0,0
97,-0.527987,-5130.33,0.987915,-0.598562,1.26025,-0.0705753,-5425.79,295.454,90.6518,304.816,-6566.63,745.378,333.665,-38.2116,0,0
98,-0.540722,-5130.3,1.02307,-0.611297,4.30019,-0.0705754,-5425.78,295.488,90.65,304.816,-6566.63,745.38,333.699,-38.2104,0,0
99,-0.553457,-5130.85,0.4673,-0.624033,3.01679,-0.0705758,-5425.79,294.936,90.6332,304.827,-6566.63,745.382,333.144,-38.2085,0,0
