step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
60,-0.195406,-2371.27,88.8022,-0.127881,-260.916,0.0675258,-2870.51,499.243,142.744,643.256,-4275.27,618.757,503.529,-4.28593,0,0
61,-0.208194,-2374.36,85.7137,-0.140669,-157.46,0.0675258,-2870.51,496.151,142.745,643.254,-4275.27,618.76,500.435,-4.2846,0,0
62,-0.220982,-2375.91,84.1636,-0.153457,-90.2573,0.0675258,-2870.5,494.599,142.745,643.253,-4275.26,618.762,498.883,-4.28392,0,0
63,-0.233771,-2376.77,83.2977,-0.166245,-48.4572,0.0675258,-2870.5,493.732,142.745,643.253,-4275.26,618.763,498.015,-4.28353,0,0
64,-0.246559,-2377.21,82.8576,-0.179033,-22.4022,0.0675258,-2870.5,493.291,142.745,643.252,-4275.26,618.763,497.574,-4.28328,0,0
65,-0.259347,-2377.39,82.6841,-0.191821,-5.94764,0.0675258,-2870.5,493.117,142.745,643.252,-4275.26,618.764,497.4,-4.28306,0,0
66,-0.272135,-2377.85,82.218,-0.204609,0.598475,0.0675258,-2870.5,492.65,142.745,643.252,-4275.26,618.765,496.933,-4.28274,0,0
67,-0.284923,-2377.36,82.7115,-0.217397,3.5752,0.0675258,-2870.5,493.143,142.745,643.251,-4275.26,618.765,497.425,-4.28246,0,0
68,-0.297711,-2460.35,-0.285408,-0.230185,-1.73197,0.0675258,-3031.53,571.172,141.113,452.328,-4260.44,635.469,553.026,18.1455,0,0
69,-0.310499,-2460.32,-0.248554,-0.242973,6.73236,0.0675258,-3031.53,571.211,141.11,452.325,-4260.43,635.471,553.065,18.1458,0,0
70,-0.323287,-2460.2,-0.129096,-0.255761,11.445,0.0675258,-3031.53,571.332,141.106,452.321,-4260.43,635.473,553.186,18.1461,0,0
71,-0.336075,-2460.04,0.0334087,-0.268549,13.6194,0.0675258,-3031.53,571.497,141.103,452.319,-4260.43,635.474,553.351,18.1465,0,0
72,-0.348863,-2459.64,0.433015,-0.281337,12.1674,0.0675258,-3031.54,571.899,141.1,452.316,-4260.43,635.475,553.752,18.1468,0,0
73,-0.361651,-2459.48,0.585251,-0.294125,11.466,0.0675258,-3031.54,572.053,141.097,452.314,-4260.42,635.476,553.906,18.1472,0,0
74,-0.374439,-2459.35,0.72265,-0.306913,9.91467,0.0675258,-3031.54,572.192,141.095,452.312,-4260.42,635.477,554.045,18.1476,0,0
75,-0.387227,-2459.02,1.05039,-0.319701,5.98402,0.0675258,-3031.54,572.521,141.093,452.311,-4260.42,635.478,554.373,18.1478,0,0
76,-0.400015,-2458.96,1.11253,-0.332489,4.13377,0.0675258,-3031.45,572.498,141.404,452.034,-4260.36,635.464,554.33,18.1672,0,0
77,-0.412803,-2459.37,0.704057,-0.345277,-1.3681,0.0675258,-3031.45,572.089,141.406,452.036,-4260.36,635.463,553.922,18.1672,0,0
78,-0.425591,-2459.39,0.677417,-0.358066,-2.66746,0.0675258,-3031.45,572.062,141.408,452.038,-4260.36,635.461,553.895,18.1671,0,0
79,-0.438379,-2459.43,0.639708,-0.370854,-3.06167,0.0675258,-3031.45,572.024,141.41,452.04,-4260.36,635.459,553.857,18.1671,0,0
80,-0.451167,-2459.47,0.603682,-0.383642,-2.38834,0.0675258,-3031.45,571.988,141.413,452.042,-4260.37,635.456,553.821,18.167,0,0
81,-0.463956,-2459.49,0.583281,-0.39643,-0.627489,0.0675258,-3031.45,571.967,141.415,452.045,-4260.37,635.454,553.8,18.167,0,0
82,-0.476744,-2459.27,0.801604,-0.409218,0.445584,0.0675258,-3031.45,572.185,141.418,452.048,-4260.37,635.451,554.018,18.1669,0,0
83,-0.489532,-2459.57,0.498556,-0.422006,-1.66403,0.0675258,-3031.45,571.882,141.42,452.05,-4260.37,635.449,553.715,18.1668,0,0
84,-0.50232,-2459.35,0.720224,-0.434794,0.0452662,0.0675258,-3031.45,572.103,141.423,452.053,-4260.37,635.446,553.937,18.1667,0,0
85,-0.515108,-2459.33,0.743977,-0.447582,3.59751,0.0675258,-3031.45,572.127,141.426,452.055,-4260.38,635.443,553.96,18.1667,0,0
86,-0.527896,-2459.26,0.809557,-0.46037,6.52452,0.0675258,-3031.45,572.192,141.429,452.059,-4260.38,635.44,554.025,18.1666,0,0
87,-0.540684,-2459.16,0.906794,-0.473158,8.50495,0.0675258,-3031.45,572.289,141.432,452.061,-4260.38,635.437,554.122,18.1665,0,0
88,-0.553472,-2459.05,1.02222,-0.485946,9.34942,0.0675258,-3031.45,572.404,141.434,452.064,-4260.38,635.434,554.237,18.1664,0,0
89,-0.56626,-2458.93,1.14092,-0.498734,9.02807,0.0675258,-3031.45,572.522,141.436,452.066,-4260.39,635.432,554.356,18.1663,0,0
90,-0.579048,-2458.4,1.67068,-0.511522,4.07612,0.0675258,-3031.45,573.052,141.437,452.067,-4260.39,635.431,554.885,18.1663,0,0
91,-0.591836,-2458.36,1.71227,-0.52431,2.32585,0.0675258,-3031.45,573.093,141.438,452.068,-4260.39,635.43,554.927,18.1663,0,0
92,-0.604624,-2458.34,1.72843,-0.537098,0.169688,0.0675258,-3031.45,573.109,141.439,452.069,-4260.39,635.43,554.943,18.1662,0,0
93,-0.617412,-2458.35,1.71675,-0.549886,-1.95286,0.0675258,-3031.45,573.097,141.439,452.069,-4260.39,635.43,554.931,18.1662,0,0
94,-0.6302,-2458.84,1.23083,-0.562674,-7.52926,0.0675258,-3031.45,572.611,141.439,452.069,-4260.39,635.43,554.445,18.1662,0,0
95,-0.642988,-2458.94,1.12567,-0.575462,-8.75181,0.0675258,-3031.45,572.506,141.439,452.069,-4260.39,635.429,554.34,18.1662,0,0
96,-0.655776,-2459.06,1.01177,-0.588251,-8.85883,0.0675258,-3031.45,572.392,141.44,452.07,-4260.39,635.429,554.226,18.1662,0,0
97,-0.668564,-2459.16,0.904468,-0.601039,-7.71148,0.0675258,-3031.45,572.285,141.44,452.07,-4260.39,635.428,554.118,18.1662,0,0
98,-0.681352,-2459.25,0.819779,-0.613827,-5.34197,0.0675258,-3031.45,572.2,141.44,452.071,-4260.39,635.428,554.034,18.1662,0,0
99,-0.694141,-2459.31,0.763406,-0.626615,-1.92584,0.0675258,-3031.28,571.97,141.299,452.087,-4260.13,635.467,553.81,18.1605,0,0
