step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,
209650,302.304,-8532.89,-7888.18,34,0,-0.514626,-6.76958,
209660,294.063,-8515.39,-7888.25,34,0,-0.512682,-6.76755,
209670,298.461,-8524.59,-7888.07,34,0,-0.510674,-6.76553,
209680,310.485,-8550.23,-7888.07,34,0,-0.509086,-6.7635,
209690,312.334,-8555.7,-7889.59,34,0,-0.507966,-6.76147,
209700,288.052,-8503.65,-7889.33,34,0,-0.507004,-6.75944,
209710,302.494,-8533.68,-7888.55,34,0,-0.505979,-6.7574,
209720,289.994,-8507.63,-7889.17,34,0,-0.504852,-6.75536,
209730,285.199,-8495.57,-7887.34,34,0,-0.503522,-6.75332,
209740,290.659,-8506.32,-7886.44,34,0,-0.501967,-6.75128,
209750,321.904,-8573.39,-7886.87,34,0,-0.500752,-6.74924,
209760,302.529,-8534.22,-7889.03,34,0,-0.50025,-6.74719,
209770,288.763,-8503.42,-7887.58,34,0,-0.499565,-6.74515,
209780,306.928,-8543,-7888.43,34,0,-0.498188,-6.7431,
209790,300.254,-8528.37,-7888.02,34,0,-0.496904,-6.74105,
209800,313.502,-8558.09,-7889.49,34,0,-0.496199,-6.73899,
209810,298.976,-8527.56,-7889.94,34,0,-0.495463,-6.73694,
209820,302.552,-8536.25,-7891.01,34,0,-0.494766,-6.73488,
209830,303.214,-8538.07,-7891.41,34,0,-0.494605,-6.73282,
209840,295.267,-8521.62,-7891.91,34,0,-0.494402,-6.73076,
209850,304.48,-8541.15,-7891.8,34,0,-0.493532,-6.7287,
209860,318.8,-8573.7,-7893.81,34,0,-0.492489,-6.72663,
209870,290.002,-8512.91,-7894.43,34,0,-0.491861,-6.72456,
209880,288.08,-8507.27,-7892.89,34,0,-0.49132,-6.72249,
209890,311.364,-8556.85,-7892.81,34,0,-0.490496,-6.72042,
209900,294.648,-8521.66,-7893.27,34,0,-0.489772,-6.71835,
209910,286.015,-8502.21,-7892.24,34,0,-0.489462,-6.71627,
209920,307.251,-8548.25,-7892.98,34,0,-0.488953,-6.7142,
209930,306.593,-8548.33,-7894.47,34,0,-0.487674,-6.71212,
209940,301.405,-8537.74,-7894.95,34,0,-0.486163,-6.71004,
209950,290.441,-8514.09,-7894.67,34,0,-0.484977,-6.70795,
209960,296.816,-8526.9,-7893.89,34,0,-0.483807,-6.70587,
209970,306.629,-8547.79,-7893.85,34,0,-0.482253,-6.70378,
209980,291.445,-8515.64,-7894.08,34,0,-0.480601,-6.70169,
209990,285.908,-8503.14,-7893.39,34,0,-0.478912,-6.6996,
210000,286.555,-8502.79,-7891.66,34,0,-0.477032,-6.6975,
210010,296.993,-8524.42,-7891.03,34,0,-0.47514,-6.69541,
210020,294.355,-8518.58,-7890.82,34,0,-0.473459,-6.69331,
210030,294.447,-8518.5,-7890.54,34,0,-0.471809,-6.69121,
210040,286.786,-8501.32,-7889.7,35,1,-0.469957,-6.68911,
210050,289.084,-8505.18,-7888.65,35,1,-0.468087,-6.68701,
210060,298.158,-8523.51,-7887.63,35,1,-0.466432,-6.6849,
210070,312.468,-8554.68,-7888.29,35,1,-0.464936,-6.68279,
210080,293.178,-8513.65,-7888.39,35,1,-0.463203,-6.68068,
210090,296.232,-8520.33,-7888.56,35,1,-0.461178,-6.67857,
210100,292.214,-8510.47,-7887.28,35,1,-0.459085,-6.67646,
210110,322.128,-8576.18,-7889.18,35,1,-0.456921,-6.67434,
210120,291.479,-8511.68,-7890.05,35,1,-0.454447,-6.67222,
210130,286.914,-8499.94,-7888.05,35,1,-0.451871,-6.6701,
210140,293.332,-8511.95,-7886.37,35,1,-0.449372,-6.66798,
210150,319.294,-8568.46,-7887.51,35,1,-0.446763,-6.66586,
210160,305.175,-8539.29,-7888.45,35,1,-0.443989,-6.66373,
210170,309.061,-8548.78,-7889.65,35,1,-0.441335,-6.6616,
210180,296.518,-8523.14,-7890.77,35,1,-0.438811,-6.65947,
210190,299.161,-8528.33,-7890.32,35,1,-0.43612,-6.65734,
210200,313.671,-8559.42,-7890.46,35,1,-0.433415,-6.65521,
210210,300.45,-8532.3,-7891.54,35,1,-0.431168,-6.65307,
210220,302.824,-8537.21,-7891.39,35,1,-0.429016,-6.65093,
210230,296.525,-8524.52,-7892.13,35,1,-0.426329,-6.64879,
210240,299.871,-8532.37,-7892.85,35,1,-0.423475,-6.64665,
210250,296.066,-8524.09,-7892.68,35,1,-0.421261,-6.64451,
210260,303.857,-8540.8,-7892.77,35,1,-0.419162,-6.64236,
210270,303.078,-8539.61,-7893.25,35,1,-0.416416,-6.64022,
210280,277.981,-8485.29,-7892.44,35,1,-0.41354,-6.63807,
210290,295.77,-8520.76,-7889.97,35,1,-0.411137,-6.63591,
210300,301.979,-8533.83,-7889.81,35,1,-0.408836,-6.63376,
210310,306.039,-8543.11,-7890.43,35,1,-0.406541,-6.6316,
210320,289.277,-8507.09,-7890.15,35,1,-0.404789,-6.62945,
210330,295.054,-8518.21,-7888.95,35,1,-0.403345,-6.62729,
210340,291.38,-8510.84,-7889.43,35,1,-0.401441,-6.62513,
210350,286.004,-8498.43,-7888.47,35,1,-0.399062,-6.62296,
210360,301.613,-8530.94,-7887.69,35,1,-0.396752,-6.6208,
210370,302.318,-8532.88,-7888.13,35,1,-0.394594,-6.61863,
210380,290.719,-8507.84,-7887.83,35,1,-0.392423,-6.61646,
210390,300.316,-8528.02,-7887.54,35,1,-0.390282,-6.61429,
210400,308.72,-8546.04,-7887.64,35,1,-0.388435,-6.61211,
210410,304.496,-8538.91,-7889.52,35,1,-0.386884,-6.60994,
210420,296.69,-8521.68,-7888.94,35,1,-0.385432,-6.60776,
210430,318.071,-8568.33,-7889.99,35,1,-0.384026,-6.60558,
210440,312.106,-8556.56,-7890.94,35,1,-0.382705,-6.6034,
210450,302.311,-8537.23,-7892.5,35,1,-0.381359,-6.60121,
210460,287.285,-8504.35,-7891.67,35,1,-0.379877,-6.59903,
210470,288.428,-8505.37,-7890.25,35,1,-0.378334,-6.59684,
210480,302.265,-8533.56,-7888.93,35,1,-0.376647,-6.59465,
210490,307.633,-8545.63,-7889.55,35,1,-0.374801,-6.59246,
210500,305.937,-8543.1,-7890.63,35,1,-0.372913,-6.59027,
210510,305.654,-8543.84,-7891.98,35,1,-0.370822,-6.58807,
210520,305.941,-8545.91,-7893.44,35,1,-0.368517,-6.58587,
210530,282.024,-8493.54,-7892.08,35,1,-0.366303,-6.58367,
210540,307.891,-8547.68,-7891.05,35,1,-0.364032,-6.58147,
210550,299.837,-8531.51,-7892.06,35,1,-0.361389,-6.57927,
210560,300.178,-8532.22,-7892.04,35,1,-0.358751,-6.57706,
210570,285.98,-8502.13,-7892.22,35,1,-0.356673,-6.57486,
210580,303.849,-8538.38,-7890.37,35,1,-0.354834,-6.57265,
210590,316.817,-8567.76,-7892.09,35,1,-0.35263,-6.57044,
210600,289.96,-8511.88,-7893.49,35,1,-0.350164,-6.56822,
210610,293.155,-8518.36,-7893.15,35,1,-0.347789,-6.56601,
210620,288.28,-8506.85,-7892.04,35,1,-0.345317,-6.56379,
210630,302.84,-8538.83,-7892.97,35,1,-0.342387,-6.56157,
210640,284.559,-8504.12,-7897.25,35,1,-0.339375,-6.55935,
210650,304.622,-8546.19,-7896.54,35,1,-0.336831,-6.55713,
210660,284.7,-8503.21,-7896.04,35,1,-0.334556,-6.5549,
210670,298.704,-8532.03,-7894.99,35,1,-0.332062,-6.55267,
210680,301.793,-8539.12,-7895.5,35,1,-0.329272,-6.55044,
210690,305.745,-8548.14,-7896.08,35,1,-0.326427,-6.54821,
210700,292.012,-8519.4,-7896.63,35,1,-0.323802,-6.54598,
210710,283.279,-8499,-7894.86,35,1,-0.321576,-6.54375,
210720,326.183,-8590.57,-7894.93,35,1,-0.31933,-6.54151,
210730,297.309,-8531.4,-7897.33,35,1,-0.316604,-6.53927,
210740,301.246,-8540.26,-7897.8,35,1,-0.313676,-6.53703,
210750,271.409,-8474.3,-7895.47,35,1,-0.31102,-6.53479,
210760,302.826,-8539.89,-7894.06,35,1,-0.308381,-6.53254,
210770,303.99,-8543.32,-7895.01,35,1,-0.30548,-6.53029,
210780,300.626,-8536.6,-7895.46,35,1,-0.302367,-6.52805,
210790,292.398,-8518.06,-7894.47,35,1,-0.299483,-6.52579,
210800,309.248,-8553.88,-7894.36,35,1,-0.297119,-6.52354,
210810,305.021,-8545.84,-7895.33,35,1,-0.294719,-6.52129,
210820,296.515,-8527.96,-7895.59,35,1,-0.2918,-6.51903,
210830,283.085,-8497.35,-7893.62,35,1,-0.288946,-6.51677,
210840,293.696,-8519.87,-7893.52,35,1,-0.286971,-6.51451,
210850,295.06,-8521.49,-7892.23,35,1,-0.285058,-6.51225,
210860,292.939,-8516.89,-7892.14,35,1,-0.282916,-6.50998,
210870,301.069,-8533.69,-7891.61,35,1,-0.281132,-6.50772,
210880,306.541,-8547.24,-7893.49,35,1,-0.279589,-6.50545,
210890,279.373,-8487.54,-7891.73,35,1,-0.277073,-6.50318,
210900,310.172,-8552.74,-7891.24,35,1,-0.273977,-6.50091,
210910,306.982,-8546.92,-7892.23,35,1,-0.271346,-6.49863,
210920,290.858,-8513.1,-7892.8,35,1,-0.269327,-6.49636,
210930,295.548,-8521.54,-7891.23,35,1,-0.267626,-6.49408,
210940,304.557,-8541.15,-7891.63,35,1,-0.266355,-6.4918,
210950,294.123,-8519,-7891.73,35,1,-0.265322,-6.48952,
210960,296.464,-8523.44,-7891.18,35,1,-0.264004,-6.48723,
210970,300.838,-8532.49,-7890.9,35,1,-0.262427,-6.48495,
210980,314.491,-8562.45,-7891.74,35,1,-0.260866,-6.48266,
210990,298.06,-8529.24,-7893.58,35,1,-0.259812,-6.48037,
211000,305.319,-8547.65,-7896.5,35,1,-0.259174,-6.47808,
211010,280.512,-8494.96,-7896.72,35,1,-0.258431,-6.47578,
211020,310.304,-8558,-7896.22,35,1,-0.257055,-6.47349,
211030,292.668,-8521.52,-7897.35,35,1,-0.255368,-6.47119,
211040,297.968,-8531.54,-7896.07,35,1,-0.253795,-6.46889,
211050,300.656,-8538.22,-7897.02,35,1,-0.252672,-6.46659,
211060,305.003,-8549.24,-7898.77,35,1,-0.25177,-6.46429,
211070,272.385,-8478.11,-7897.2,35,1,-0.250561,-6.46198,
211080,304.811,-8545.45,-7895.39,35,1,-0.249148,-6.45967,
211090,283.661,-8498.76,-7893.81,35,1,-0.248219,-6.45736,
211100,300.147,-8532.85,-7892.74,35,1,-0.247627,-6.45505,
211110,293.178,-8518.93,-7893.68,35,1,-0.246206,-6.45274,
211120,293.759,-8519.25,-7892.76,35,1,-0.243907,-6.45042,
211130,307.967,-8549.76,-7892.97,35,1,-0.24179,-6.44811,
211140,303.223,-8540.05,-7893.38,35,1,-0.240254,-6.44579,
211150,301.848,-8537.84,-7894.1,35,1,-0.238345,-6.44347,
211160,297.263,-8527.76,-7893.8,35,1,-0.235923,-6.44114,
211170,280.98,-8492.56,-7893.33,35,1,-0.233527,-6.43882,
211180,293.675,-8518.16,-7891.85,35,1,-0.231174,-6.43649,
211190,320.648,-8577.28,-7893.44,35,1,-0.228654,-6.43416,
211200,287.244,-8507.23,-7894.63,35,1,-0.226558,-6.43183,
211210,283.491,-8497.06,-7892.46,36,2,-0.225134,-6.4295,
211220,291.158,-8512.25,-7891.3,36,2,-0.223537,-6.42717,
211230,311.533,-8556.71,-7892.31,36,2,-0.221285,-6.42483,
211240,299.632,-8531.15,-7892.13,36,2,-0.218852,-6.42249,
211250,288.15,-8506.66,-7892.13,36,2,-0.216786,-6.42015,
211260,307.97,-8548.81,-7892.01,36,2,-0.214628,-6.41781,
211270,297.487,-8526.64,-7892.2,36,2,-0.212088,-6.41546,
211280,311.82,-8557.62,-7892.61,36,2,-0.209645,-6.41312,
211290,289.448,-8509.46,-7892.16,36,2,-0.207972,-6.41077,
211300,305.716,-8543.95,-7891.96,36,2,-0.206419,-6.40842,
211310,300.907,-8534.72,-7892.98,36,2,-0.204439,-6.40607,
211320,300.464,-8533.24,-7892.45,36,2,-0.202278,-6.40371,
211330,295.042,-8521.81,-7892.59,36,2,-0.200052,-6.40136,
211340,302.153,-8536.43,-7892.04,36,2,-0.197585,-6.399,
211350,289.09,-8509.18,-7892.65,36,2,-0.195473,-6.39664,
211360,293.455,-8517,-7891.16,36,2,-0.19401,-6.39428,
211370,299.247,-8529.12,-7890.93,36,2,-0.192161,-6.39192,
211380,300.897,-8533.14,-7891.43,36,2,-0.189796,-6.38955,
211390,295.959,-8522.13,-7890.94,36,2,-0.187896,-6.38718,
211400,284.754,-8499.43,-7892.14,36,2,-0.186501,-6.38482,
211410,284.881,-8497.62,-7890.06,36,2,-0.184675,-6.38244,
211420,305.5,-8540.95,-7889.42,36,2,-0.182802,-6.38007,
211430,303.577,-8537.59,-7890.16,36,2,-0.181349,-6.3777,
211440,308.692,-8549.44,-7891.1,36,2,-0.179834,-6.37532,
211450,295.608,-8521.76,-7891.33,36,2,-0.17799,-6.37294,
211460,298.067,-8528.09,-7892.41,36,2,-0.17636,-6.37056,
211470,318.805,-8572.35,-7892.44,36,2,-0.174754,-6.36818,
211480,290.153,-8512.56,-7893.76,36,2,-0.172693,-6.36579,
211490,298.656,-8528.92,-7891.98,36,2,-0.170741,-6.36341,
211500,292.556,-8516.29,-7892.36,36,2,-0.169674,-6.36102,
211510,294.565,-8519.58,-7891.37,36,2,-0.16916,-6.35863,
211520,287.683,-8504.4,-7890.86,36,2,-0.168216,-6.35624,
211530,301.759,-8532.76,-7889.21,36,2,-0.166562,-6.35384,
211540,293.615,-8515.89,-7889.71,36,2,-0.164989,-6.35145,
211550,313.981,-8559.1,-7889.48,36,2,-0.163921,-6.34905,
211560,304.955,-8542.2,-7891.84,36,2,-0.162698,-6.34665,
211570,300.164,-8531.02,-7890.87,36,2,-0.161091,-6.34425,
211580,294,-8517.65,-7890.64,36,2,-0.159951,-6.34184,
211590,307.075,-8545.63,-7890.74,36,2,-0.159206,-6.33944,
211600,310.217,-8553.6,-7892.01,36,2,-0.158061,-6.33703,
211610,288.084,-8506.05,-7891.67,36,2,-0.156652,-6.33462,
211620,314.703,-8563.06,-7891.9,36,2,-0.155803,-6.33221,
211630,304.651,-8542.35,-7892.63,36,2,-0.155281,-6.3298,
211640,291.508,-8514.19,-7892.5,36,2,-0.154484,-6.32738,
211650,287.087,-8504.08,-7891.82,36,2,-0.153385,-6.32496,
211660,300.251,-8531.69,-7891.35,36,2,-0.15216,-6.32255,
211670,310.183,-8555.44,-7893.92,36,2,-0.150672,-6.32013,
211680,303.615,-8541.98,-7894.47,36,2,-0.148896,-6.3177,
211690,301.738,-8540.94,-7897.44,36,2,-0.146969,-6.31528,
211700,310.844,-8561.43,-7898.5,36,2,-0.144871,-6.31285,
211710,288.562,-8514.84,-7899.44,36,2,-0.142876,-6.31042,
211720,292.708,-8522.44,-7898.2,36,2,-0.14141,-6.30799,
211730,299.577,-8536.45,-7897.55,36,2,-0.140183,-6.30556,
211740,321.034,-8583.34,-7898.68,36,2,-0.138344,-6.30313,
211750,301.554,-8542.29,-7899.17,36,2,-0.136168,-6.30069,
211760,297.813,-8534.44,-7899.3,36,2,-0.134491,-6.29825,
211770,289.083,-8514.76,-7898.24,36,2,-0.133253,-6.29581,
211780,311.357,-8563.14,-7899.12,36,2,-0.131634,-6.29337,
211790,297.921,-8535.33,-7899.96,36,2,-0.129742,-6.29093,
211800,296.171,-8531.57,-7899.94,36,2,-0.128137,-6.28848,
211810,288.728,-8515.43,-7899.67,36,2,-0.126651,-6.28604,
211820,286.664,-8510.05,-7898.69,36,2,-0.124473,-6.28359,
211830,315.206,-8570,-7897.77,36,2,-0.121757,-6.28114,
211840,317.748,-8577.38,-7899.73,36,2,-0.119463,-6.27868,
211850,308.702,-8560.17,-7901.81,36,2,-0.117574,-6.27623,
211860,281.938,-8502.24,-7900.96,36,2,-0.115335,-6.27377,
211870,297.141,-8534.15,-7900.45,36,2,-0.113002,-6.27131,
211880,291.313,-8520.15,-7898.87,36,2,-0.111656,-6.26885,
211890,310.547,-8561.74,-7899.44,36,2,-0.110723,-6.26639,
211900,287.218,-8511.29,-7898.75,36,2,-0.109152,-6.26393,
211910,298.688,-8535.13,-7898.13,36,2,-0.10729,-6.26146,
211920,302.329,-8543.59,-7898.82,36,2,-0.105899,-6.25899,
211930,311.208,-8563.97,-7900.27,36,2,-0.104255,-6.25652,
211940,295.274,-8529.94,-7900.22,36,2,-0.101838,-6.25405,
211950,283.895,-8505.2,-7899.74,36,2,-0.0993027,-6.25158,
211960,296.634,-8532.07,-7899.45,36,2,-0.0972909,-6.2491,
211970,299.019,-8537.49,-7899.78,36,2,-0.0954961,-6.24662,
211980,316.053,-8574.78,-7900.74,36,2,-0.0936269,-6.24414,
211990,307.431,-8558.08,-7902.43,37,3,-0.0918464,-6.24166,
212000,299.955,-8542.55,-7902.84,37,3,-0.0903582,-6.23918,
212010,299.147,-8540.9,-7902.92,37,3,-0.0891024,-6.2367,
212020,307.241,-8558.34,-7903.09,37,3,-0.0877623,-6.23421,
212030,307.426,-8560.78,-7905.14,37,3,-0.0862731,-6.23172,
212040,297.642,-8539.78,-7905.01,37,3,-0.0847245,-6.22923,
212050,282.466,-8506.93,-7904.52,37,3,-0.0830826,-6.22674,
212060,280.727,-8501.12,-7902.42,37,3,-0.0811302,-6.22424,
212070,304.473,-8550.47,-7901.13,37,3,-0.0790047,-6.22175,
212080,292.722,-8525.64,-7901.36,37,3,-0.0770865,-6.21925,
212090,304.829,-8551.14,-7901.04,37,3,-0.0755199,-6.21675,
212100,299.721,-8541.12,-7901.92,37,3,-0.0738683,-6.21425,
212110,300.907,-8544.45,-7902.71,37,3,-0.0718149,-6.21174,
212120,290.109,-8521.28,-7902.57,37,3,-0.0697581,-6.20924,
212130,295.958,-8532.79,-7901.61,37,3,-0.0683704,-6.20673,
212140,296.689,-8533.94,-7901.2,37,3,-0.0675457,-6.20422,
212150,288.972,-8516.83,-7900.54,37,3,-0.0665587,-6.20171,
212160,278.342,-8492.61,-7898.99,37,3,-0.0653284,-6.1992,
212170,297.934,-8532.67,-7897.27,37,3,-0.0641765,-6.19668,
212180,305.249,-8548.98,-7897.99,37,3,-0.0629256,-6.19417,
212190,310.121,-8559.94,-7898.56,37,3,-0.061227,-6.19165,
212200,298.488,-8535.21,-7898.63,37,3,-0.0592933,-6.18913,
212210,307.619,-8555.18,-7899.13,37,3,-0.0573139,-6.1866,
212220,299.064,-8537.57,-7899.77,37,3,-0.0551513,-6.18408,
212230,279.392,-8494.78,-7898.93,37,3,-0.0530411,-6.18155,
212240,287.659,-8511.32,-7897.84,37,3,-0.0514777,-6.17903,
212250,289.791,-8513.87,-7895.84,37,3,-0.0501522,-6.1765,
212260,299.308,-8534.33,-7896,37,3,-0.0482375,-6.17397,
212270,303.218,-8542.57,-7895.91,37,3,-0.0458922,-6.17143,
212280,286.07,-8505.82,-7895.73,37,3,-0.0440435,-6.1689,
212290,301.296,-8537.35,-7894.78,37,3,-0.0426002,-6.16636,
212300,301.699,-8538.81,-7895.38,37,3,-0.0406388,-6.16382,
212310,295.361,-8524.62,-7894.71,37,3,-0.0382114,-6.16128,
212320,300.005,-8535.31,-7895.5,37,3,-0.0360223,-6.15874,
212330,297.905,-8529.81,-7894.48,37,3,-0.0339237,-6.15619,
212340,306.134,-8547.85,-7894.96,37,3,-0.0313275,-6.15365,
212350,287.002,-8506.88,-7894.8,37,3,-0.028594,-6.1511,
212360,284.134,-8499.58,-7893.61,37,3,-0.0264282,-6.14855,
212370,303.034,-8539.15,-7892.88,37,3,-0.0244372,-6.146,
212380,302.899,-8539.46,-7893.47,37,3,-0.0219745,-6.14344,
212390,316.045,-8568.36,-7894.34,37,3,-0.0195649,-6.14089,
212400,297.567,-8530.28,-7895.67,37,3,-0.0177492,-6.13833,
212410,292.872,-8519.11,-7894.52,37,3,-0.0159333,-6.13577,
212420,297.314,-8527.59,-7893.51,37,3,-0.0137411,-6.13321,
212430,303.936,-8542.05,-7893.86,37,3,-0.0116987,-6.13065,
212440,299.111,-8532.66,-7894.75,37,3,-0.00985887,-6.12808,
212450,296.157,-8528.67,-7897.06,37,3,-0.00746874,-6.12551,
212460,303.16,-8546.28,-7899.74,37,3,-0.00455943,-6.12295,
212470,293.621,-8526.68,-7900.49,37,3,-0.00164951,-6.12038,
212480,304.19,-8549.36,-7900.62,37,3,0.00116068,-6.1178,
212490,296.017,-8531.28,-7899.97,37,3,0.00387594,-6.11523,
212500,326.826,-8599.14,-7902.13,37,3,0.006244,-6.11265,
212510,288.827,-8518.5,-7902.53,37,3,0.00843242,-6.11008,
212520,308.601,-8560.59,-7902.44,37,3,0.0107249,-6.1075,
212530,288.662,-8517.4,-7901.78,37,3,0.0128898,-6.10491,
212540,308.565,-8559.72,-7901.65,37,3,0.014647,-6.10233,
212550,296.504,-8534.43,-7902.08,37,3,0.0163176,-6.09975,
212560,310.465,-8565.66,-7903.54,37,3,0.0183303,-6.09716,
212570,275.242,-8489.23,-7902.23,37,3,0.0207467,-6.09457,
212580,305.966,-8553.97,-7901.45,37,3,0.0232359,-6.09198,
212590,293.996,-8528.32,-7901.32,37,3,0.0256316,-6.08939,
212600,294.414,-8529.22,-7901.34,37,3,0.0283904,-6.08679,
212610,289.05,-8517.78,-7901.33,37,3,0.0315764,-6.0842,
212620,300.74,-8541.73,-7900.35,37,3,0.0343755,-6.0816,
212630,295.898,-8531.18,-7900.12,37,3,0.036482,-6.079,
212640,300.592,-8540.87,-7899.81,37,3,0.0385629,-6.0764,
212650,286.756,-8511.51,-7899.95,37,3,0.0406108,-6.0738,
212660,299.56,-8540.01,-7901.15,37,3,0.0422227,-6.07119,
212670,296.486,-8531.96,-7899.65,37,3,0.0439447,-6.06858,
212680,316.006,-8575.42,-7901.48,37,3,0.0463044,-6.06597,
212690,287.91,-8515.11,-7901.09,37,3,0.0484428,-6.06336,
212700,283.251,-8503.18,-7899.1,37,3,0.0500973,-6.06075,
212710,305.382,-8549.91,-7898.63,37,3,0.0521209,-6.05814,
212720,310.124,-8560.53,-7899.14,37,3,0.0546502,-6.05552,
212730,311.104,-8564.92,-7901.43,37,3,0.0568665,-6.0529,
212740,301.98,-8546.17,-7902.14,37,3,0.0585849,-6.05028,
212750,307.078,-8557.99,-7903.1,37,3,0.0601136,-6.04766,
212760,291.94,-8525.96,-7903.35,37,3,0.0612954,-6.04504,
212770,291.717,-8524.21,-7902.07,37,3,0.0621549,-6.04241,
212780,289.277,-8517.31,-7900.38,37,3,0.0631547,-6.03979,
212790,315.139,-8573.08,-7901,37,3,0.0645114,-6.03716,
212800,293.794,-8527.78,-7901.21,38,4,0.065795,-6.03453,
212810,292.093,-8524.02,-7901.08,38,4,0.0668916,-6.03189,
212820,290.549,-8520.13,-7900.49,38,4,0.0682733,-6.02926,
212830,293.526,-8525.64,-7899.64,37,3,0.0703166,-6.02662,
212840,301.73,-8543.23,-7899.73,37,3,0.0723066,-6.02399,
212850,314.062,-8571.08,-7901.28,37,3,0.073772,-6.02135,
212860,297.685,-8537.69,-7902.83,37,3,0.0752316,-6.0187,
212870,288.303,-8517.04,-7902.18,37,3,0.0770843,-6.01606,
212880,288.464,-8516.27,-7901.07,37,3,0.0786851,-6.01342,
212890,311.104,-8564.78,-7901.3,37,3,0.0798586,-6.01077,
212900,302.548,-8546.47,-7901.24,37,3,0.081241,-6.00812,
212910,303.354,-8549.86,-7902.91,37,3,0.0826105,-6.00547,
212920,280.459,-8499.42,-7901.29,37,3,0.0832429,-6.00282,
212930,315.421,-8574.33,-7901.64,37,3,0.0838497,-6.00016,
212940,294.441,-8529.54,-7901.6,37,3,0.0854586,-5.99751,
212950,309.948,-8563.37,-7902.35,37,3,0.0874779,-5.99485,
212960,285.12,-8509.23,-7901.16,37,3,0.0891148,-5.99219,
212970,300.875,-8542.32,-7900.65,37,3,0.0909794,-5.98953,
212980,286.976,-8511.34,-7899.31,37,3,0.0935851,-5.98686,
212990,303.115,-8545.53,-7899.08,37,3,0.095951,-5.9842,
213000,285.675,-8508.18,-7898.93,37,3,0.0974837,-5.98153,
213010,312.242,-8564.55,-7898.64,37,3,0.0989259,-5.97886,
213020,301.184,-8541.83,-7899.5,37,3,0.100798,-5.97619,
213030,306.393,-8552.89,-7899.45,37,3,0.102525,-5.97352,
213040,299.412,-8537.84,-7899.29,37,3,0.103794,-5.97085,
213050,310.354,-8563.08,-7901.2,37,3,0.105361,-5.96817,
213060,289.653,-8519.05,-7901.32,37,3,0.107598,-5.96549,
213070,306.177,-8554.65,-7901.67,37,3,0.109912,-5.96281,
213080,297.874,-8536.82,-7901.55,37,3,0.111993,-5.96013,
213090,297.613,-8536.26,-7901.55,37,3,0.114306,-5.95745,
213100,294.506,-8531.04,-7902.95,37,3,0.11684,-5.95477,
213110,310.183,-8564.32,-7902.8,37,3,0.118999,-5.95208,
213120,285.655,-8512.97,-7903.76,37,3,0.12074,-5.94939,
213130,303.827,-8551.14,-7903.18,37,3,0.122522,-5.9467,
213140,310.993,-8568.47,-7905.22,37,3,0.124283,-5.94401,
213150,317.063,-8582.68,-7906.49,37,3,0.125931,-5.94132,
213160,293.399,-8533.28,-7907.56,37,3,0.127814,-5.93862,
213170,294.683,-8535.49,-7907.02,37,3,0.130036,-5.93592,
213180,301.733,-8551.19,-7907.7,37,3,0.132106,-5.93322,
213190,289.315,-8522.98,-7905.97,37,3,0.133807,-5.93052,
213200,283.341,-8509.6,-7905.32,37,3,0.135658,-5.92782,
213210,298.565,-8541.25,-7904.51,37,3,0.137884,-5.92512,
213220,299.638,-8544.46,-7905.43,37,3,0.140219,-5.92241,
213230,296.967,-8537.56,-7904.23,37,3,0.142658,-5.9197,
213240,297.876,-8539.42,-7904.15,37,3,0.145308,-5.91699,
213250,279.951,-8498.78,-7901.73,37,3,0.147888,-5.91428,
213260,304.694,-8551.07,-7901.26,37,3,0.150107,-5.91157,
213270,305.393,-8552.71,-7901.41,37,3,0.152129,-5.90885,
213280,302.139,-8546.05,-7901.69,37,3,0.154132,-5.90614,
213290,303.633,-8549.42,-7901.87,37,3,0.156069,-5.90342,
213300,297.579,-8537.22,-7902.59,37,3,0.158075,-5.9007,
213310,297.073,-8535.76,-7902.2,37,3,0.160262,-5.89797,
213320,306.436,-8555.73,-7902.2,37,3,0.162216,-5.89525,
213330,307.012,-8557.94,-7903.18,37,3,0.163698,-5.89252,
213340,283.019,-8506.53,-7902.94,37,3,0.165079,-5.8898,
213350,279.554,-8496.78,-7900.58,37,3,0.166777,-5.88707,
213360,298.375,-8536.2,-7899.86,37,3,0.168433,-5.88434,
213370,306.005,-8553.2,-7900.59,37,3,0.16992,-5.8816,
213380,307.836,-8558.17,-7901.66,37,3,0.17191,-5.87887,
213390,284.112,-8507.35,-7901.43,37,3,0.17434,-5.87613,
213400,291.828,-8522.97,-7900.6,37,3,0.176152,-5.8734,
213410,290.332,-8518.63,-7899.44,37,3,0.177515,-5.87066,
213420,306.262,-8552.45,-7899.29,37,3,0.179731,-5.86791,
213430,302.593,-8544.54,-7899.21,37,3,0.182454,-5.86517,
213440,321.844,-8587.47,-7901.08,37,3,0.184169,-5.86243,
213450,286.841,-8513.18,-7901.44,37,3,0.185139,-5.85968,
213460,304.451,-8550.39,-7901.1,37,3,0.186709,-5.85693,
213470,305.54,-8553.48,-7901.87,37,3,0.188623,-5.85418,
213480,300.205,-8543.18,-7902.94,37,3,0.190088,-5.85143,
213490,295.802,-8533.36,-7902.51,37,3,0.191634,-5.84867,
213500,297.541,-8537.79,-7903.24,37,3,0.194003,-5.84592,
213510,304.676,-8552.45,-7902.68,37,3,0.196649,-5.84316,
213520,304.305,-8552.51,-7903.52,37,3,0.198739,-5.8404,
