step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
56,0.00185194,-2986.01,396.037,-0.0724054,-1000.69,10,-4066.74,1080.73,739.872,1264.16,-6462.43,391.659,1410.05,-329.315
57,-0.0113705,-2999.87,382.176,-0.08557,-1491.9,10,-4091,1091.13,735.136,1242.29,-6462.83,394.4,1419.32,-328.182
58,-0.0247156,-3022.44,359.606,-0.0987346,-1947.96,10,-4118.11,1095.63,736.095,1210.56,-6461.18,396.415,1421.17,-325.545
59,-0.0378344,-3050.87,331.178,-0.111899,-2324.32,10,-4149.96,1099.09,729.726,1181.14,-6459.34,398.513,1421.97,-322.877
60,-0.0514104,-3086.29,295.753,-0.125064,-2693.38,10,-4175.31,1089.01,732.36,1152.39,-6459.01,398.951,1409.74,-320.727
61,-0.0649845,-3123.49,258.558,-0.138228,-2882.26,10,-4190.27,1066.78,746.388,1114.45,-6456.61,405.514,1384.11,-317.337
62,-0.0785314,-3161,221.049,-0.151393,-2985.88,10,-4201.77,1040.78,741.759,1102.35,-6456.67,410.785,1353.75,-312.973
63,-0.0925821,-3201.79,180.255,-0.164558,-2761.9,10,-4217.1,1015.31,715.486,1104.66,-6452.3,415.059,1322.58,-307.271
64,-0.105789,-3236.62,145.425,-0.177722,-2535.55,10,-4218.22,981.177,700.94,1112.58,-6452,420.254,1287.15,-305.974
65,-0.118257,-3267.81,114.231,-0.190887,-2312.23,10,-4221.23,953.417,692.977,1109.13,-6447.23,423.896,1254.88,-301.458
66,-0.131113,-3298.52,83.5282,-0.204052,-2112.89,10,-4216.91,918.39,676.022,1116.8,-6443.44,433.711,1212.95,-294.56
67,-0.144152,-3322.99,59.054,-0.217216,-1743.67,10,-4221.75,898.762,666.464,1117.44,-6441.9,436.247,1190.08,-291.318
68,-0.157267,-3340.66,41.3879,-0.230381,-1370.28,10,-4225.64,884.982,665.802,1115.39,-6443.07,436.237,1174.72,-289.734
69,-0.170448,-3356.12,25.9289,-0.243545,-1051.66,10,-4214.09,857.973,660.698,1127.04,-6440.88,439.056,1144.59,-286.617
70,-0.183978,-3367.86,14.1856,-0.25671,-788.875,10,-4209.18,841.251,653.073,1130.08,-6435.85,443.514,1123.97,-282.722
71,-0.197044,-3376.71,5.33479,-0.269875,-563.043,10,-4205.27,828.417,656.001,1125.18,-6434.29,447.836,1108.61,-280.19
72,-0.209815,-3383.71,-1.66726,-0.283039,-390.134,10,-4203.97,820.261,652.455,1130.2,-6434.17,447.543,1099.43,-279.171
73,-0.222822,-3388.14,-6.09545,-0.296204,-256.047,10,-4204.11,815.97,648.154,1135.32,-6435.08,447.493,1095.58,-279.609
74,-0.235764,-3390.92,-8.87122,-0.309368,-160.678,10,-4201.65,810.737,647.395,1137.01,-6434.42,448.358,1089.68,-278.939
75,-0.248821,-3391.13,-9.08043,-0.322533,-100.532,10,-4201.18,810.055,645.591,1138.8,-6434.31,448.74,1088.5,-278.444
76,-0.261992,-3394.89,-12.8409,-0.335698,-67.863,10,-4200.24,805.357,645.744,1139.06,-6433.85,448.805,1083.38,-278.027
77,-0.275183,-3395.78,-13.7379,-0.348862,-36.4368,10,-4199.84,804.06,645.223,1139.52,-6433.78,449.188,1081.89,-277.832
78,-0.288321,-3396.17,-14.1284,-0.362027,-13.4694,10,-4199.57,803.401,645.077,1140.01,-6433.83,449.165,1081.2,-277.795
79,-0.301458,-3396.1,-14.0547,-0.375191,2.12657,10,-4199.42,803.317,645.194,1139.97,-6433.69,449.112,1081.09,-277.775
80,-0.314608,-3395.99,-13.9419,-0.388356,14.474,10,-4199.22,803.229,645.166,1140.17,-6433.67,449.119,1080.98,-277.749
81,-0.327779,-3395.8,-13.7548,-0.401521,24.4427,10,-4199.28,803.479,645.17,1140.11,-6433.68,449.128,1081.21,-277.735
82,-0.340943,-3398.36,-16.3141,-0.414685,12.83,10,-4199.46,801.101,645.152,1140.11,-6433.74,449.011,1078.86,-277.758
83,-0.354111,-3398.15,-16.102,-0.42785,19.2596,10,-4199.41,801.26,645.173,1140.08,-6433.71,449.055,1079.01,-277.746
