step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
57,-0.0186021,-5121.39,9.75104,-0.0891475,-59.1105,-0.0705454,-5424,302.611,92.9976,317.978,-6575.78,740.796,340.072,-37.4613,0,0
58,-0.0313375,-5122.12,9.02003,-0.101883,-77.9123,-0.0705454,-5424.25,302.127,92.8872,316.648,-6574.99,741.204,339.655,-37.5287,0,0
59,-0.0440728,-5123.2,7.94771,-0.114618,-87.9575,-0.0705454,-5424.49,301.297,92.7373,315.024,-6573.98,741.724,338.91,-37.6136,0,0
60,-0.0568082,-5124.91,6.2375,-0.127354,-93.1263,-0.0705454,-5424.49,299.587,92.737,315.025,-6573.98,741.724,337.2,-37.6136,0,0
61,-0.0695435,-5127.07,4.07276,-0.140089,-95.8774,-0.0705454,-5425.02,297.95,92.282,311.465,-6571.67,742.899,335.764,-37.8136,0,0
62,-0.0822789,-5128.19,2.95268,-0.152824,-84.2465,-0.0705454,-5425.02,296.83,92.282,311.464,-6571.67,742.9,334.643,-37.8136,0,0
63,-0.0950143,-5129.17,1.97744,-0.16556,-68.5447,-0.0705454,-5425.01,295.848,92.283,311.446,-6571.65,742.908,333.662,-37.8137,0,0
64,-0.10775,-5129.93,1.21203,-0.178295,-51.591,-0.0705454,-5425.01,295.077,92.2838,311.43,-6571.64,742.915,332.891,-37.8138,0,0
65,-0.120485,-5130.79,0.355932,-0.19103,-37.1569,-0.0705454,-5425,294.216,92.2847,311.416,-6571.63,742.922,332.03,-37.814,0,0
66,-0.13322,-5131.94,-0.798642,-0.203766,-27.4999,-0.0705454,-5425,293.056,92.2854,311.403,-6571.61,742.928,330.87,-37.8141,0,0
67,-0.145956,-5131.98,-0.836175,-0.216501,-22.7828,-0.0705454,-5425,293.017,92.2856,311.397,-6571.61,742.931,330.831,-37.8141,0,0
68,-0.158691,-5131.49,-0.34476,-0.229236,-16.9116,-0.0705454,-5424.99,293.505,92.2861,311.389,-6571.6,742.935,331.319,-37.8142,0,0
69,-0.171426,-5131.64,-0.498525,-0.241972,-7.56589,-0.0705454,-5424.99,293.349,92.2864,311.384,-6571.6,742.937,331.164,-37.8142,0,0
70,-0.184162,-5131.69,-0.545428,-0.254707,-0.0926342,-0.0705454,-5424.99,293.301,92.2866,311.38,-6571.6,742.939,331.115,-37.8143,0,0
71,-0.196897,-5131.65,-0.50777,-0.267443,5.75921,-0.0705454,-5424.99,293.338,92.2867,311.377,-6571.59,742.941,331.152,-37.8143,0,0
72,-0.209633,-5131.26,-0.117163,-0.280178,8.32277,-0.0705454,-5424.99,293.727,92.2868,311.374,-6571.59,742.942,331.541,-37.8143,0,0
73,-0.222368,-5130.55,0.58905,-0.292913,7.84296,-0.0705454,-5424.99,294.431,92.2872,311.368,-6571.59,742.945,332.246,-37.8144,0,0
74,-0.235103,-5130.01,1.12903,-0.305649,7.92717,-0.0705454,-5424.99,294.971,92.2872,311.368,-6571.59,742.945,332.785,-37.8144,0,0
75,-0.247839,-5129.76,1.38329,-0.318384,9.76743,-0.0705454,-5424.99,295.225,92.2872,311.366,-6571.58,742.946,333.039,-37.8144,0,0
76,-0.260574,-5130.29,0.851744,-0.331119,10.3498,-0.0705454,-5425.7,295.409,90.8974,304.091,-6566.1,745.413,333.697,-38.2878,0,0
77,-0.273309,-5130.84,0.303581,-0.343855,7.10221,-0.0705454,-5425.73,294.889,90.8627,304.131,-6566.14,745.412,333.17,-38.2809,0,0
78,-0.286045,-5131.13,0.0139881,-0.35659,5.66816,-0.0705454,-5425.77,294.637,90.8182,304.241,-6566.23,745.402,332.91,-38.2728,0,0
79,-0.29878,-5131.05,0.0967224,-0.369325,7.3719,-0.0705454,-5425.76,294.712,90.8163,304.258,-6566.22,745.39,332.985,-38.273,0,0
80,-0.311515,-5130.94,0.202363,-0.382061,9.23952,-0.0705454,-5425.73,294.789,90.8177,304.349,-6566.28,745.384,333.055,-38.2659,0,0
81,-0.324251,-5130.73,0.418052,-0.394796,11.3067,-0.0705454,-5425.76,295.037,90.7803,304.379,-6566.3,745.374,333.303,-38.266,0,0
