step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
64,0.158447,87291.6,81013.1,0.17881,154006,0.0203632,84553.9,2737.73,76020.4,13317.7,-5955.23,1171.09,2894.87,-157.143,0,0
65,0.169501,89260.8,82982.3,0.191582,155635,0.022081,86503.8,2757.01,77901.7,13383.4,-5954.51,1173.18,2914.47,-157.459,0,0
66,0.181683,91256.7,84978.2,0.204354,157038,0.0226715,88477.6,2779.08,79753.9,13490.4,-5943.64,1176.99,2936.56,-157.478,0,0
67,0.193562,93270.5,86992,0.217126,158349,0.0235639,90458.3,2812.23,81613.6,13603.8,-5937.64,1178.56,2969.37,-157.144,0,0
68,0.205455,95301.8,89023.3,0.229899,159700,0.024444,92464.1,2837.74,83503.3,13711.4,-5930.64,1180.1,2994.64,-156.905,0,0
69,0.217425,97349.3,91070.8,0.242671,161031,0.0252456,94476.4,2872.97,85399.4,13824.2,-5927.47,1180.23,3029.42,-156.456,0,0
70,0.22929,99414,93135.5,0.255443,162352,0.0261531,96506.8,2907.2,87310.4,13937.7,-5922.16,1180.89,3063.35,-156.146,0,0
71,0.241223,101496,95217.2,0.268215,163747,0.0269921,98553.4,2942.34,89240.3,14057.7,-5923.06,1178.37,3098.12,-155.785,0,0
72,0.253007,103596,97317.7,0.280987,165214,0.02798,100621,2975.04,91187.4,14173.2,-5918.87,1179.44,3130.26,-155.216,0,0
73,0.264776,105716,99438,0.293759,166830,0.0289827,102705,3011.17,93144.7,14294.4,-5914.31,1180.5,3165.9,-154.73,0,0
74,0.276519,107858,101579,0.306531,168505,0.0300127,104803,3055,95117.4,14418.3,-5912.54,1179.45,3209.19,-154.196,0,0
75,0.288034,110022,103743,0.319304,170406,0.031269,106924,3097.66,97106.7,14543.4,-5907.21,1181.32,3251.05,-153.384,0,0
76,0.299551,112211,105932,0.332076,172368,0.0325244,109068,3143.14,99122,14669.5,-5904.8,1180.89,3295.86,-152.725,0,0
77,0.310865,114426,108148,0.344848,174507,0.0339832,111232,3194.44,101152,14799.4,-5900.93,1181.53,3346.35,-151.905,0,0
78,0.322117,116669,110391,0.35762,176742,0.0355029,113426,3243.13,103213,14927.1,-5896.48,1182.87,3394.13,-151.005,0,0
79,0.333359,118941,112663,0.370392,179010,0.0370327,115642,3299.45,105296,15053.3,-5891.7,1183.95,3449.55,-150.096,0,0
80,0.344513,121242,114964,0.383164,181319,0.0386514,117894,3348.58,107417,15179.7,-5887.56,1184.97,3497.74,-149.168,0,0
81,0.355698,123572,117293,0.395936,183612,0.0402388,120155,3417.21,109547,15311,-5886.94,1183.5,3565.63,-148.423,0,0
82,0.366872,125932,119653,0.408708,186010,0.0418367,122457,3474.44,111732,15426.2,-5885.21,1184.69,3622.14,-147.698,0,0
83,0.378228,128322,122043,0.421481,188243,0.0432528,124789,3532.82,113929,15554.9,-5881.08,1185.92,3679.71,-146.884,0,0
84,0.389518,130740,124461,0.434253,190468,0.0447349,127156,3583.91,116170,15677.1,-5877.84,1186.86,3730.14,-146.223,0,0
85,0.400922,133186,126907,0.447025,192603,0.0461029,129548,3637.3,118442,15794.5,-5874.74,1187.08,3783,-145.702,0,0
86,0.412388,135654,129375,0.459797,194133,0.0474093,131949,3705.05,120698,15951.2,-5884.15,1183.19,3850.55,-145.495,0,0
87,0.423289,138143,131864,0.472569,196083,0.0492803,134407,3735.74,123049,16046.4,-5877,1188.16,3881.12,-145.379,0,0
88,0.435357,140658,134379,0.485341,197749,0.0499845,136882,3776.21,125423,16140.1,-5872.34,1190.41,3921.09,-144.882,0,0
89,0.447361,143193,136915,0.498113,199204,0.0507526,139389,3804.38,127842,16223.7,-5868.27,1191.54,3948.91,-144.523,0,0
90,0.459386,145746,139467,0.510886,200486,0.0515,141908,3838.13,130277,16303.9,-5865.2,1192.08,3982.42,-144.289,0,0
91,0.471432,1076.54,-5201.98,0.523658,35088.6,0.0522254,528.99,547.546,3893.52,2866.97,-7061.65,830.145,692.291,-144.745,0,0
92,0.593564,1512.29,-4766.23,0.53643,36585.1,-0.0571337,928.086,584.201,4227.25,2969.08,-7087.4,819.159,727.129,-142.927,0,0
93,0.60606,1987.87,-4290.64,0.549202,37900.5,-0.0568583,1381.38,606.494,4536.41,3090.37,-7070.01,824.6,750.146,-143.652,0,0
94,0.617738,2481.07,-3797.45,0.561974,39234.5,-0.0557635,1851.32,629.745,4858.7,3212.75,-7052.09,831.967,773.964,-144.22,0,0
95,0.629381,2991.17,-3287.34,0.574746,40661.9,-0.0546345,2332.51,658.656,5197.8,3333.29,-7036.12,837.541,803.689,-145.033,0,0
96,0.64116,3519.25,-2759.26,0.587518,42060.7,-0.053642,2832.2,687.055,5549.89,3456.8,-7019.37,844.871,832.853,-145.798,0,0
97,0.652801,4065.98,-2212.54,0.600291,43583.9,-0.0525102,3350.94,715.037,5926.75,3578.52,-7006,851.661,861.317,-146.281,0,0
98,0.664501,4633.11,-1645.4,0.613063,45107.8,-0.051438,3892.78,740.33,6319.42,3703.02,-6989.49,859.831,887.291,-146.961,0,0
99,0.676157,5218.03,-1060.48,0.625835,46557.6,-0.050322,4444.18,773.85,6726.09,3825.85,-6973.61,865.857,921.798,-147.948,0,0
