step,T,Epot,Efull,SolventMolsThroughZ,
5.345e-012,305.151,-9634.11,-5421.12,0,
5.35e-012,300.009,-9565.89,-5423.89,0,
5.355e-012,296.711,-9523.04,-5426.57,0,
5.36e-012,293.566,-9481.19,-5428.15,0,
5.365e-012,292.609,-9467.64,-5427.81,0,
5.37e-012,293.57,-9480.01,-5426.91,0,
5.375e-012,299.308,-9557.37,-5425.05,0,
5.38e-012,304.489,-9631.25,-5427.4,0,
5.385e-012,305.016,-9643.59,-5432.47,0,
5.39e-012,297.791,-9545.26,-5433.88,0,
5.395e-012,295.432,-9510.59,-5431.78,0,
5.4e-012,290.987,-9444.96,-5427.53,0,
5.405e-012,290.525,-9435.71,-5424.65,0,
5.41e-012,298.606,-9544.79,-5422.16,0,
5.415e-012,297.078,-9523.21,-5421.68,0,
5.42e-012,294.124,-9480.37,-5419.61,0,
5.425e-012,297.91,-9531.09,-5418.07,0,
5.43e-012,299.105,-9548.29,-5418.78,0,
5.435e-012,294.357,-9478.54,-5414.57,0,
5.44e-012,302.475,-9589.65,-5413.6,0,
5.445e-012,306.601,-9652.46,-5419.45,0,
5.45e-012,306.645,-9660.3,-5426.68,0,
5.455e-012,302.847,-9614.75,-5433.57,0,
5.46e-012,308.84,-9702.12,-5438.2,0,
5.465e-012,302.985,-9628.91,-5445.83,0,
5.47e-012,288.27,-9424.06,-5444.13,0,
5.475e-012,293.029,-9490.44,-5444.81,0,
5.48e-012,298.67,-9567.81,-5444.3,0,
5.485e-012,295.23,-9518.68,-5442.67,0,
5.49e-012,300.471,-9591.36,-5442.98,0,
5.495e-012,291.425,-9468.66,-5445.18,0,
5.5e-012,293.196,-9494.15,-5446.22,0,
5.505e-012,294.601,-9512.01,-5444.68,0,
5.51e-012,300.511,-9593.5,-5444.58,0,
5.515e-012,304.836,-9659.82,-5451.18,0,
5.52e-012,301.554,-9622.66,-5459.33,0,
5.525e-012,296.101,-9549.18,-5461.14,0,
5.53e-012,295.679,-9543.78,-5461.56,0,
5.535e-012,301.518,-9626.29,-5463.46,0,
5.54e-012,304.437,-9674.9,-5471.77,0,
5.545e-012,291.231,-9494.76,-5473.96,0,
5.55e-012,290.775,-9480.94,-5466.42,0,
5.555e-012,301.981,-9633.85,-5464.62,0,
5.56e-012,304.823,-9677.14,-5468.68,0,
5.565e-012,303.619,-9664.25,-5472.41,0,
5.57e-012,304.878,-9685.56,-5476.34,0,
5.575e-012,303.392,-9667.54,-5478.83,0,
5.58e-012,298.431,-9600.36,-5480.15,0,
5.585e-012,303.841,-9678.33,-5483.44,0,
5.59e-012,305.132,-9704.74,-5492.01,0,
5.595e-012,304.569,-9712.88,-5507.92,0,
5.6e-012,310.295,-9803.26,-5519.25,0,
5.605e-012,307.61,-9777.47,-5530.53,0,
5.61e-012,314.052,-9876.68,-5540.8,0,
5.615e-012,314.901,-9899.94,-5552.33,0,
5.62e-012,312.441,-9878.32,-5564.68,0,
5.625e-012,313.066,-9897.72,-5575.46,0,
5.63e-012,306.492,-9813.07,-5581.57,0,
5.635e-012,309.75,-9863.38,-5586.9,0,
5.64e-012,296.912,-9687.38,-5588.14,0,
5.645e-012,292.709,-9625.98,-5584.77,0,
5.65e-012,295.858,-9667.7,-5583.02,0,
5.655e-012,294.389,-9646.03,-5581.63,0,
5.66e-012,296.497,-9672.13,-5578.61,0,
5.665e-012,299.659,-9714.24,-5577.08,0,
5.67e-012,300.393,-9723.84,-5576.54,0,
5.675e-012,308.215,-9836.84,-5581.56,0,
5.68e-012,299.124,-9714.32,-5584.54,0,
5.685e-012,308.496,-9854.16,-5594.99,0,
5.69e-012,297.352,-9706.81,-5601.49,0,
5.695e-012,301.492,-9764.64,-5602.17,0,
5.7e-012,298.563,-9728.02,-5605.98,0,
5.705e-012,290.564,-9614.11,-5602.52,0,
5.71e-012,294.24,-9662.5,-5600.14,0,
5.715e-012,292.985,-9641.75,-5596.73,0,
5.72e-012,287.361,-9557.21,-5589.84,0,
5.725e-012,298.819,-9712.62,-5587.06,0,
5.73e-012,289.023,-9574.88,-5584.55,0,
5.735e-012,296.902,-9687.37,-5588.27,0,
5.74e-012,295.412,-9670.09,-5591.56,0,
5.745e-012,298.731,-9713.1,-5588.75,0,
5.75e-012,309.75,-9873.45,-5596.96,0,
5.755e-012,292.844,-9640.91,-5597.83,0,
5.76e-012,297.451,-9701.74,-5595.06,0,
5.765e-012,295.778,-9678.67,-5595.09,0,
5.77e-012,290.992,-9607.65,-5590.14,0,
5.775e-012,297.329,-9691.77,-5586.77,0,
5.78e-012,295.094,-9659.63,-5585.49,0,
5.785e-012,294.515,-9648.54,-5582.4,0,
5.79e-012,299.683,-9719.6,-5582.11,0,
5.795e-012,300.405,-9729.81,-5582.34,0,
5.8e-012,309.476,-9862,-5589.3,0,
5.805e-012,298.459,-9712.85,-5592.25,0,
5.81e-012,295.749,-9672.82,-5589.64,0,
5.815e-012,302.41,-9766.17,-5591.02,0,
5.82e-012,294.012,-9650.63,-5591.43,0,
5.825e-012,298.146,-9706.64,-5590.36,0,
5.83e-012,287.748,-9560.06,-5587.35,0,
5.835e-012,286.784,-9544.33,-5584.92,0,
5.84e-012,291.365,-9608.2,-5585.54,0,
5.845e-012,283.683,-9496.75,-5580.15,0,
5.85e-012,290.993,-9591.11,-5573.58,0,
5.855e-012,294.824,-9642.09,-5571.68,0,
5.86e-012,293.518,-9621.89,-5569.51,0,
5.865e-012,287.587,-9533.38,-5562.88,0,
5.87e-012,289.47,-9550.17,-5553.68,0,
5.875e-012,292.2,-9582.9,-5548.72,0,
5.88e-012,293.27,-9591.32,-5542.37,0,
5.885e-012,298.162,-9660.1,-5543.61,0,
5.89e-012,294.714,-9608.39,-5539.5,0,
5.895e-012,299.862,-9678.18,-5538.21,0,
5.9e-012,296.023,-9624.22,-5537.25,0,
5.905e-012,298.779,-9662.95,-5537.94,0,
5.91e-012,292.204,-9572.97,-5538.74,0,
5.915e-012,292.804,-9581.21,-5538.68,0,
5.92e-012,297.273,-9639.61,-5535.39,0,
5.925e-012,303.287,-9723.55,-5536.3,0,
5.93e-012,299.845,-9675.6,-5535.86,0,
5.935e-012,308.39,-9800.3,-5542.59,0,
5.94e-012,293.159,-9589.25,-5541.82,0,
5.945e-012,301.764,-9704.89,-5538.66,0,
5.95e-012,294.507,-9605.17,-5539.14,0,
5.955e-012,286.603,-9487.66,-5530.75,0,
5.96e-012,297.322,-9632.15,-5527.25,0,
5.965e-012,295.413,-9607.27,-5528.72,0,
5.97e-012,301.087,-9688.31,-5531.42,0,
5.975e-012,301.829,-9701.33,-5534.21,0,
5.98e-012,302.275,-9712.96,-5539.68,0,
5.985e-012,305.123,-9758.82,-5546.22,0,
5.99e-012,298.525,-9669.27,-5547.76,0,
5.995e-012,309.697,-9827.93,-5552.18,0,
6e-012,304.764,-9766.12,-5558.48,0,
6.005e-012,295.412,-9639.28,-5560.76,0,
6.01e-012,299.517,-9693.58,-5558.38,0,
6.015e-012,306.124,-9790.68,-5564.26,0,
6.02e-012,299.086,-9696.14,-5566.89,0,
6.025e-012,299.107,-9700.47,-5570.93,0,
6.03e-012,293.734,-9629.88,-5574.52,0,
6.035e-012,293.536,-9626.9,-5574.28,0,
6.04e-012,297.951,-9689.16,-5575.58,0,
6.045e-012,300.56,-9724.11,-5574.51,0,
6.05e-012,307.498,-9824.46,-5579.07,0,
6.055e-012,302.764,-9762.9,-5582.88,0,
6.06e-012,302.32,-9761.09,-5587.19,0,
6.065e-012,293.37,-9637.97,-5587.63,0,
6.07e-012,287.665,-9554.2,-5582.63,0,
6.075e-012,291.248,-9597.83,-5576.78,0,
6.08e-012,288.383,-9553.91,-5572.43,0,
6.085e-012,290.938,-9583.56,-5566.81,0,
6.09e-012,294.434,-9631.07,-5566.05,0,
6.095e-012,296.886,-9662.61,-5563.72,0,
6.1e-012,293.863,-9621.33,-5564.18,0,
6.105e-012,293.991,-9620.91,-5562,0,
6.11e-012,292.972,-9604.78,-5559.94,0,
6.115e-012,295.666,-9637.49,-5555.46,0,
6.12e-012,294.293,-9617.25,-5554.17,0,
6.125e-012,295.354,-9633.69,-5555.96,0,
6.13e-012,296.203,-9644.14,-5554.7,0,
6.135e-012,300.084,-9697.67,-5554.64,0,
6.14e-012,298.091,-9671.74,-5556.21,0,
6.145e-012,300.875,-9711.47,-5557.51,0,
6.15e-012,291.746,-9585.39,-5557.47,0,
6.155e-012,293.161,-9601.09,-5553.64,0,
6.16e-012,288.202,-9528.33,-5549.35,0,
6.165e-012,293.137,-9590,-5542.89,0,
6.17e-012,300.998,-9700.61,-5544.96,0,
6.175e-012,292.998,-9591.68,-5546.48,0,
6.18e-012,288.415,-9521.03,-5539.11,0,
6.185e-012,299.566,-9671.47,-5535.59,0,
6.19e-012,298.138,-9651.77,-5535.61,0,
6.195e-012,296.63,-9629.08,-5533.74,0,
6.2e-012,299.314,-9662.82,-5530.42,0,
6.205e-012,307.25,-9777.31,-5535.34,0,
6.21e-012,305.016,-9751.92,-5540.8,0,
6.215e-012,308.607,-9804.72,-5544.01,0,
6.22e-012,315.412,-9909.63,-5554.97,0,
6.225e-012,296.326,-9652.44,-5561.29,0,
6.23e-012,297.19,-9664.88,-5561.81,0,
6.235e-012,297.372,-9668.67,-5563.08,0,
6.24e-012,300.052,-9704.49,-5561.89,0,
6.245e-012,298.433,-9682.88,-5562.64,0,
6.25e-012,295.077,-9635.55,-5561.65,0,
6.255e-012,291.494,-9582.98,-5558.54,0,
6.26e-012,300.162,-9701.48,-5557.37,0,
6.265e-012,304.626,-9769.14,-5563.39,0,
6.27e-012,303.197,-9758.68,-5572.67,0,
6.275e-012,293.278,-9621.83,-5572.77,0,
6.28e-012,301.865,-9741.51,-5573.89,0,
6.285e-012,293.439,-9625.35,-5574.06,0,
6.29e-012,291.009,-9588.57,-5570.83,0,
6.295e-012,296.341,-9658.05,-5566.7,0,
6.3e-012,297.706,-9676.45,-5566.26,0,
6.305e-012,290.605,-9575.03,-5562.87,0,
6.31e-012,300.486,-9707,-5558.42,0,
6.315e-012,309.083,-9829.57,-5562.3,0,
6.32e-012,305.258,-9781.71,-5567.24,0,
6.325e-012,296.738,-9665.11,-5568.26,0,
6.33e-012,303.429,-9758.87,-5569.66,0,
6.335e-012,302.66,-9752.02,-5573.43,0,
6.34e-012,288.314,-9550.01,-5569.47,0,
6.345e-012,293.711,-9618.69,-5563.64,0,
6.35e-012,300.485,-9710.28,-5561.71,0,
6.355e-012,289.374,-9556.08,-5560.92,0,
6.36e-012,286.831,-9511.15,-5551.09,0,
6.365e-012,300.068,-9691.15,-5548.34,0,
6.37e-012,301.035,-9704.79,-5548.64,0,
6.375e-012,298.93,-9676.67,-5549.57,0,
6.38e-012,301.525,-9711.89,-5548.96,0,
6.385e-012,303.95,-9749.1,-5552.69,0,
6.39e-012,299.374,-9691.89,-5558.67,0,
6.395e-012,295.844,-9646.29,-5561.8,0,
6.4e-012,298.803,-9689.5,-5564.15,0,
6.405e-012,290.9,-9579.83,-5563.59,0,
6.41e-012,287.872,-9535.09,-5560.66,0,
6.415e-012,296.348,-9653.21,-5561.76,0,
6.42e-012,297.213,-9668.77,-5565.38,0,
6.425e-012,299,-9693.95,-5565.89,0,
6.43e-012,295.503,-9646.53,-5566.74,0,
6.435e-012,292.019,-9597.48,-5565.8,0,
6.44e-012,301.531,-9732.56,-5569.56,0,
6.445e-012,307.42,-9817.52,-5573.2,0,
6.45e-012,306.988,-9818.74,-5580.39,0,
6.455e-012,300.469,-9737.34,-5589,0,
6.46e-012,304.315,-9793.8,-5592.36,0,
6.465e-012,303.315,-9784.17,-5596.54,0,
6.47e-012,296.658,-9694.61,-5598.88,0,
6.475e-012,296.4,-9689.27,-5597.1,0,
6.48e-012,296.475,-9690.58,-5597.37,0,
6.485e-012,300.673,-9749.68,-5598.52,0,
6.49e-012,293.843,-9654.19,-5597.33,0,
6.495e-012,295.985,-9680.84,-5594.39,0,
6.5e-012,289.591,-9585.45,-5587.28,0,
6.505e-012,296.074,-9672.1,-5584.44,0,
6.51e-012,299.29,-9713.4,-5581.32,0,
6.515e-012,302.234,-9755.72,-5583,0,
6.52e-012,300.524,-9735.18,-5586.07,0,
6.525e-012,298.842,-9713.24,-5587.34,0,
6.53e-012,289.197,-9577.35,-5584.63,0,
6.535e-012,292.916,-9622.71,-5578.64,0,
6.54e-012,301.787,-9747.21,-5580.66,0,
6.545e-012,301.21,-9743.28,-5584.71,0,
6.55e-012,299.094,-9713.11,-5583.75,0,
6.555e-012,304.529,-9790.85,-5586.45,0,
6.56e-012,302.153,-9763.72,-5592.13,0,
6.565e-012,302.457,-9773.54,-5597.74,0,
6.57e-012,307.52,-9850.7,-5605,0,
6.575e-012,303.167,-9794.36,-5608.76,0,
6.58e-012,300.847,-9765.45,-5611.89,0,
6.585e-012,284.272,-9535.17,-5610.45,0,
6.59e-012,293.331,-9654.17,-5604.37,0,
6.595e-012,293.035,-9647.91,-5602.19,0,
6.6e-012,297.42,-9706.51,-5600.26,0,
6.605e-012,299.107,-9731.91,-5602.37,0,
6.61e-012,299.882,-9743.29,-5603.05,0,
6.615e-012,302.39,-9779.62,-5604.75,0,
6.62e-012,297.054,-9707.31,-5606.11,0,
6.625e-012,304.486,-9815.18,-5611.37,0,
6.63e-012,297.243,-9717.62,-5613.81,0,
6.635e-012,302.981,-9797.93,-5614.89,0,
6.64e-012,299.456,-9751.16,-5616.8,0,
6.645e-012,295.185,-9692.21,-5616.81,0,
6.65e-012,290.086,-9623.67,-5618.67,0,
6.655e-012,293.1,-9662.78,-5616.17,0,
6.66e-012,301.096,-9773.25,-5616.25,0,
6.665e-012,296.093,-9705.71,-5617.78,0,
6.67e-012,291.126,-9633.31,-5613.96,0,
6.675e-012,301.972,-9785.07,-5615.96,0,
6.68e-012,298.944,-9746.18,-5618.88,0,
6.685e-012,294.396,-9682.29,-5617.79,0,
6.69e-012,291.249,-9633.28,-5612.23,0,
6.695e-012,292.322,-9642.25,-5606.39,0,
6.7e-012,299.397,-9738.28,-5604.74,0,
6.705e-012,291.93,-9631.26,-5600.81,0,
6.71e-012,309.441,-9877.82,-5605.6,0,
6.715e-012,302.81,-9793.81,-5613.13,0,
6.72e-012,294.887,-9688.27,-5616.98,0,
6.725e-012,299.127,-9746.25,-5616.44,0,
6.73e-012,301.387,-9780.15,-5619.12,0,
6.735e-012,302.569,-9799.4,-5622.06,0,
6.74e-012,295.483,-9701.44,-5621.93,0,
6.745e-012,301.848,-9788.88,-5621.5,0,
6.75e-012,299.877,-9762.6,-5622.43,0,
6.755e-012,293.758,-9676.16,-5620.47,0,
6.76e-012,294.027,-9675.1,-5615.69,0,
6.765e-012,297.802,-9725.87,-5614.35,0,
6.77e-012,295.017,-9685.09,-5612.01,0,
6.775e-012,297.091,-9712.85,-5611.14,0,
6.78e-012,288.999,-9597.92,-5607.92,0,
6.785e-012,293.017,-9653.7,-5608.24,0,
6.79e-012,293.737,-9662.24,-5606.84,0,
6.795e-012,298.626,-9737.52,-5614.61,0,
6.8e-012,291.391,-9634.82,-5611.8,0,
6.805e-012,293.612,-9661.99,-5608.31,0,
6.81e-012,292.292,-9640.69,-5605.23,0,
6.815e-012,296.148,-9691.18,-5602.49,0,
6.82e-012,294.427,-9668.84,-5603.91,0,
6.825e-012,302.112,-9777.58,-5606.55,0,
6.83e-012,295.288,-9682.99,-5606.16,0,
6.835e-012,297.47,-9710.06,-5603.12,0,
6.84e-012,300.33,-9751.2,-5604.78,0,
6.845e-012,294.142,-9665.89,-5604.88,0,
6.85e-012,302.261,-9785.13,-5612.05,0,
6.855e-012,295.314,-9696.54,-5619.36,0,
6.86e-012,287.037,-9578.91,-5616,0,
6.865e-012,287.138,-9575.59,-5611.29,0,
6.87e-012,286.315,-9558.79,-5605.85,0,
6.875e-012,291.748,-9630.26,-5602.32,0,
6.88e-012,288.941,-9586.7,-5597.51,0,
6.885e-012,295.791,-9676.45,-5592.69,0,
6.89e-012,292.616,-9631.28,-5591.36,0,
6.895e-012,288.472,-9566.62,-5583.91,0,
6.9e-012,298.795,-9705.01,-5579.78,0,
6.905e-012,310.282,-9869.18,-5585.35,0,
6.91e-012,300.215,-9737.73,-5592.9,0,
6.915e-012,298.386,-9713.68,-5594.09,0,
6.92e-012,294.825,-9664.67,-5594.24,0,
6.925e-012,287.873,-9563.64,-5589.2,0,
6.93e-012,289.301,-9575.1,-5580.94,0,
6.935e-012,293.32,-9624.04,-5574.39,0,
6.94e-012,299.552,-9707.82,-5572.13,0,
6.945e-012,295.888,-9655.19,-5570.09,0,
6.95e-012,296.309,-9658.51,-5567.59,0,
6.955e-012,302.595,-9742.88,-5565.19,0,
6.96e-012,298.227,-9683.92,-5566.53,0,
6.965e-012,297.607,-9674.01,-5565.18,0,
6.97e-012,292.554,-9602.23,-5563.15,0,
6.975e-012,293.311,-9611.48,-5561.96,0,
6.98e-012,296.442,-9650.6,-5557.85,0,
6.985e-012,300.232,-9704.87,-5559.79,0,
6.99e-012,295.101,-9636.57,-5562.33,0,
6.995e-012,297.04,-9665.97,-5564.96,0,
7e-012,296.832,-9675.18,-5577.05,0,
7.005e-012,306.222,-9811.83,-5584.06,0,
7.01e-012,289.582,-9584.62,-5586.57,0,
7.015e-012,291.199,-9604.74,-5584.37,0,
7.02e-012,291.744,-9609.3,-5581.42,0,
7.025e-012,294.081,-9639.6,-5579.44,0,
7.03e-012,292.664,-9617.2,-5576.6,0,
7.035e-012,293.977,-9632.1,-5573.38,0,
7.04e-012,297.208,-9678.67,-5575.35,0,
7.045e-012,291.918,-9602.97,-5572.67,0,
7.05e-012,299.215,-9700.76,-5569.73,0,
7.055e-012,299.728,-9709.21,-5571.09,0,
7.06e-012,301.814,-9740.8,-5573.88,0,
7.065e-012,298.514,-9700.5,-5579.15,0,
7.07e-012,289.574,-9574.5,-5576.58,0,
7.075e-012,296.468,-9666.08,-5572.97,0,
7.08e-012,290.072,-9573.04,-5568.22,0,
7.085e-012,289.171,-9554.23,-5561.87,0,
7.09e-012,291.065,-9575.9,-5557.38,0,
7.095e-012,293.872,-9608.86,-5551.59,0,
7.1e-012,303.539,-9743.95,-5553.22,0,
7.105e-012,300.493,-9704.24,-5555.55,0,
7.11e-012,303.638,-9750.27,-5558.16,0,
7.115e-012,296.394,-9652.16,-5560.08,0,
7.12e-012,292.402,-9594.3,-5557.32,0,
7.125e-012,288.511,-9535.08,-5551.82,0,
7.13e-012,294.725,-9616.64,-5547.6,0,
7.135e-012,300.585,-9698.07,-5548.13,0,
7.14e-012,296.048,-9636.32,-5549.01,0,
7.145e-012,298.798,-9673.52,-5548.25,0,
7.15e-012,295.071,-9620.98,-5547.16,0,
7.155e-012,304.31,-9750.66,-5549.29,0,
7.16e-012,305.728,-9773.67,-5552.71,0,
7.165e-012,303.812,-9750.59,-5556.08,0,
7.17e-012,299.618,-9694.11,-5557.51,0,
7.175e-012,294.637,-9623.25,-5555.43,0,
7.18e-012,307.819,-9806.23,-5556.4,0,
7.185e-012,305.603,-9783.49,-5564.27,0,
7.19e-012,297.21,-9667.61,-5564.26,0,
7.195e-012,302.591,-9742.98,-5565.33,0,
7.2e-012,291.324,-9584.41,-5562.32,0,
7.205e-012,294.27,-9621.17,-5558.4,0,
7.21e-012,299.106,-9687.54,-5558.01,0,
7.215e-012,294.527,-9623.89,-5557.57,0,
7.22e-012,295.739,-9640.4,-5557.35,0,
7.225e-012,297.604,-9665.17,-5556.38,0,
7.23e-012,310.011,-9839.88,-5559.79,0,
7.235e-012,304.137,-9766.04,-5567.06,0,
7.24e-012,295.62,-9648.03,-5566.64,0,
7.245e-012,300.004,-9707.2,-5565.28,0,
7.25e-012,296.562,-9658.08,-5563.68,0,
7.255e-012,300.136,-9706.13,-5562.38,0,
7.26e-012,297.302,-9665.03,-5560.41,0,
7.265e-012,303.546,-9751.25,-5560.43,0,
7.27e-012,299.819,-9701.47,-5562.11,0,
7.275e-012,298.859,-9687.59,-5561.48,0,
7.28e-012,293.331,-9610.49,-5560.7,0,
7.285e-012,295.857,-9642.78,-5558.11,0,
7.29e-012,298.688,-9682.51,-5558.75,0,
7.295e-012,292.511,-9594.49,-5556.02,0,
7.3e-012,295.7,-9633.89,-5551.38,0,
7.305e-012,290.657,-9559.82,-5546.94,0,
7.31e-012,297.935,-9655.6,-5542.23,0,
7.315e-012,297.188,-9643.53,-5540.47,0,
7.32e-012,294.366,-9601.03,-5536.94,0,
7.325e-012,296.291,-9624.28,-5533.62,0,
7.33e-012,283.057,-9435.38,-5527.43,0,
7.335e-012,290.657,-9537.95,-5525.07,0,
7.34e-012,290.083,-9528.51,-5523.55,0,
7.345e-012,293.619,-9572.84,-5519.07,0,
7.35e-012,294.99,-9590.22,-5517.52,0,
7.355e-012,294.014,-9574.26,-5515.03,0,
7.36e-012,296.608,-9608.62,-5513.57,0,
7.365e-012,291.059,-9525.98,-5507.55,0,
7.37e-012,299.021,-9633.95,-5505.6,0,
7.375e-012,300.507,-9656.71,-5507.84,0,
7.38e-012,295.893,-9593.57,-5508.4,0,
7.385e-012,293.136,-9551.61,-5504.5,0,
7.39e-012,289.465,-9495.2,-5498.77,0,
7.395e-012,295.304,-9572.86,-5495.81,0,
7.4e-012,294.597,-9559.84,-5492.57,0,
7.405e-012,301.201,-9652.56,-5494.11,0,
7.41e-012,296.325,-9584.8,-5493.66,0,
7.415e-012,297.031,-9594.49,-5493.61,0,
7.42e-012,292.527,-9529.98,-5491.29,0,
7.425e-012,295.039,-9559.87,-5486.49,0,
7.43e-012,304.024,-9684.72,-5487.3,0,
7.435e-012,304.987,-9700.89,-5490.17,0,
7.44e-012,299.316,-9623.1,-5490.68,0,
7.445e-012,299.079,-9620.02,-5490.87,0,
7.45e-012,300.248,-9636.45,-5491.16,0,
7.455e-012,305.541,-9713.51,-5495.14,0,
7.46e-012,289.968,-9496.15,-5492.79,0,
7.465e-012,298.874,-9615.28,-5488.96,0,
7.47e-012,296.488,-9582.45,-5489.07,0,
7.475e-012,291.278,-9504.85,-5483.4,0,
7.48e-012,309.004,-9751.8,-5485.62,0,
7.485e-012,303.406,-9680.3,-5491.4,0,
7.49e-012,311.553,-9802.2,-5500.82,0,
7.495e-012,296.58,-9601.94,-5507.29,0,
7.5e-012,299.716,-9653.62,-5515.66,0,
7.505e-012,301.722,-9690.45,-5524.8,0,
7.51e-012,298.511,-9648.66,-5527.34,0,
7.515e-012,302.388,-9705.63,-5530.79,0,
7.52e-012,302.184,-9706.23,-5534.2,0,
7.525e-012,302.53,-9714.97,-5538.17,0,
7.53e-012,308.574,-9804.31,-5544.07,0,
7.535e-012,300.639,-9699.34,-5548.64,0,
7.54e-012,299.639,-9686.22,-5549.33,0,
7.545e-012,302.549,-9726.88,-5549.82,0,
7.55e-012,297.318,-9655.37,-5550.53,0,
7.555e-012,298.107,-9668.43,-5552.69,0,
7.56e-012,307.021,-9794.72,-5555.91,0,
7.565e-012,303.197,-9744.75,-5558.73,0,
7.57e-012,294.027,-9619.5,-5560.1,0,
7.575e-012,293.135,-9605.2,-5558.1,0,
7.58e-012,292.977,-9598.02,-5553.1,0,
7.585e-012,291.758,-9578.15,-5550.07,0,
7.59e-012,289.388,-9539.32,-5543.95,0,
7.595e-012,297.46,-9646.31,-5539.5,0,
7.6e-012,304.347,-9744.26,-5542.37,0,
7.605e-012,300.097,-9686.84,-5543.63,0,
7.61e-012,292.84,-9584.25,-5541.23,0,
7.615e-012,298.246,-9655.09,-5537.43,0,
7.62e-012,297.883,-9649.54,-5536.9,0,
7.625e-012,301.682,-9705.09,-5540,0,
7.63e-012,298.22,-9655.67,-5538.37,0,
7.635e-012,301.728,-9706.63,-5540.9,0,
7.64e-012,299.654,-9676.67,-5539.58,0,
7.645e-012,296.603,-9637.49,-5542.53,0,
7.65e-012,293.678,-9593.22,-5538.63,0,
7.655e-012,292.519,-9577.69,-5539.1,0,
7.66e-012,290.681,-9547.12,-5533.91,0,
7.665e-012,295.252,-9607.53,-5531.21,0,
7.67e-012,293.811,-9587.73,-5531.3,0,
7.675e-012,293.558,-9582.34,-5529.41,0,
7.68e-012,288.491,-9507.78,-5524.81,0,
7.685e-012,283.132,-9425.03,-5516.03,0,
7.69e-012,293.787,-9564.13,-5508.04,0,
7.695e-012,296.672,-9603.08,-5507.16,0,
7.7e-012,300.145,-9652.99,-5509.12,0,
7.705e-012,305.037,-9724.42,-5513.01,0,
7.71e-012,297.367,-9626,-5520.48,0,
7.715e-012,304.896,-9734.9,-5525.42,0,
7.72e-012,310.204,-9819.78,-5537.03,0,
7.725e-012,306.435,-9777.81,-5547.09,0,
7.73e-012,305.951,-9777.43,-5553.4,0,
7.735e-012,296.981,-9653.37,-5553.17,0,
7.74e-012,309.682,-9831.12,-5555.58,0,
7.745e-012,305.811,-9785.46,-5563.36,0,
7.75e-012,299.357,-9697.12,-5564.12,0,
7.755e-012,306.281,-9797.58,-5568.99,0,
7.76e-012,308.471,-9831.2,-5572.37,0,
7.765e-012,307.322,-9820.82,-5577.85,0,
7.77e-012,310.627,-9871.09,-5582.5,0,
7.775e-012,312.302,-9903.63,-5591.91,0,
7.78e-012,298.444,-9718.39,-5598,0,
7.785e-012,302.545,-9780.55,-5603.53,0,
7.79e-012,305.936,-9831.87,-5608.05,0,
7.795e-012,308.071,-9867.6,-5614.3,0,
7.8e-012,299.682,-9755.01,-5617.53,0,
7.805e-012,296.383,-9710.96,-5619.03,0,
7.81e-012,292.937,-9662.06,-5617.7,0,
7.815e-012,292.104,-9644.73,-5611.87,0,
7.82e-012,305.522,-9829.45,-5611.34,0,
7.825e-012,300.94,-9772.17,-5617.32,0,
7.83e-012,303.634,-9811.01,-5618.96,0,
7.835e-012,299.882,-9761.41,-5621.16,0,
7.84e-012,307.155,-9867.59,-5626.93,0,
7.845e-012,298.223,-9749.14,-5631.8,0,
7.85e-012,301.887,-9801.36,-5633.44,0,
7.855e-012,306.617,-9872.65,-5639.43,0,
7.86e-012,295.724,-9724.84,-5642,0,
7.865e-012,298.078,-9757.52,-5642.17,0,
7.87e-012,303.144,-9830,-5644.72,0,
7.875e-012,293.034,-9690.8,-5645.09,0,
7.88e-012,296.134,-9734.49,-5645.99,0,
7.885e-012,289.479,-9636.34,-5639.72,0,
7.89e-012,293.233,-9681.78,-5633.32,0,
7.895e-012,289.844,-9630,-5628.35,0,
7.9e-012,294.982,-9695.16,-5622.57,0,
7.905e-012,301.37,-9783.91,-5623.13,0,
7.91e-012,295.202,-9699.57,-5623.94,0,
7.915e-012,295.901,-9708.47,-5623.19,0,
7.92e-012,293.372,-9674.88,-5624.51,0,
7.925e-012,295.044,-9694.16,-5620.72,0,
7.93e-012,292.736,-9660.83,-5619.24,0,
7.935e-012,309.795,-9899.79,-5622.69,0,
7.94e-012,306.925,-9867.9,-5630.43,0,
7.945e-012,303.219,-9820.25,-5633.93,0,
7.95e-012,306.493,-9868.16,-5636.65,0,
7.955e-012,307.311,-9884.2,-5641.39,0,
7.96e-012,304.722,-9853.86,-5646.79,0,
7.965e-012,305.325,-9865.96,-5650.57,0,
7.97e-012,298.809,-9779.53,-5654.1,0,
7.975e-012,303.944,-9852.87,-5656.54,0,
7.98e-012,306.907,-9900.12,-5662.89,0,
7.985e-012,299.751,-9802.7,-5664.26,0,
7.99e-012,304.741,-9874.13,-5666.8,0,
7.995e-012,302.359,-9842.63,-5668.2,0,
8e-012,308.411,-9932.29,-5674.29,0,
8.005e-012,305.502,-9901.15,-5683.31,0,
8.01e-012,302.071,-9858.78,-5688.31,0,
8.015e-012,296.425,-9781.42,-5688.9,0,
8.02e-012,295.218,-9763.93,-5688.08,0,
8.025e-012,293.895,-9743.64,-5686.06,0,
8.03e-012,301.711,-9854.01,-5688.51,0,
