step,T,Epot,Efull,SolventMolsThroughZ,
5.31e-012,300.881,-9581.93,-5427.89,0,
5.315e-012,299.616,-9566.32,-5429.75,0,
5.32e-012,297.52,-9535.1,-5427.46,0,
5.325e-012,303.038,-9611.2,-5427.39,0,
5.33e-012,306.547,-9662.76,-5430.5,0,
5.335e-012,306.541,-9666.39,-5434.21,0,
5.34e-012,308.494,-9699,-5439.85,0,
5.345e-012,302.23,-9619.42,-5446.76,0,
5.35e-012,298.502,-9567.64,-5446.45,0,
5.355e-012,305.227,-9662.23,-5448.19,0,
5.36e-012,300.669,-9601.33,-5450.23,0,
5.365e-012,298.574,-9573.96,-5451.77,0,
5.37e-012,296.741,-9547.41,-5450.53,0,
5.375e-012,299.402,-9582.89,-5449.27,0,
5.38e-012,301.497,-9612.19,-5449.64,0,
5.385e-012,302.132,-9624.44,-5453.13,0,
5.39e-012,300.474,-9602.67,-5454.25,0,
5.395e-012,308.216,-9713.24,-5457.94,0,
5.4e-012,303.456,-9653.96,-5464.37,0,
5.405e-012,295.566,-9546.86,-5466.21,0,
5.41e-012,294.79,-9533.51,-5463.56,0,
5.415e-012,296.614,-9556.74,-5461.61,0,
5.42e-012,293.719,-9513.61,-5458.46,0,
5.425e-012,290.221,-9460.63,-5453.77,0,
5.43e-012,291.494,-9473.49,-5449.05,0,
5.435e-012,289.2,-9439.97,-5447.21,0,
5.44e-012,280.332,-9309.27,-5438.94,0,
5.445e-012,288.486,-9412.82,-5429.9,0,
5.45e-012,289.12,-9419.49,-5427.83,0,
5.455e-012,290.383,-9431.72,-5422.62,0,
5.46e-012,292.837,-9463.75,-5420.77,0,
5.465e-012,293.774,-9477.71,-5421.79,0,
5.47e-012,296.258,-9511.57,-5421.35,0,
5.475e-012,293.773,-9475.39,-5419.5,0,
5.48e-012,289.474,-9412.75,-5416.2,0,
5.485e-012,295.423,-9489.37,-5410.68,0,
5.49e-012,295.169,-9486.12,-5410.94,0,
5.495e-012,293.272,-9456.96,-5407.98,0,
5.5e-012,289.549,-9400.46,-5402.87,0,
5.505e-012,290.347,-9404.7,-5396.1,0,
5.51e-012,297.323,-9497.64,-5392.72,0,
5.515e-012,297.762,-9502.18,-5391.21,0,
5.52e-012,298.412,-9512.96,-5393.01,0,
5.525e-012,300.171,-9538.07,-5393.84,0,
5.53e-012,291.409,-9418.3,-5395.04,0,
5.535e-012,292.616,-9431.48,-5391.56,0,
5.54e-012,302.115,-9564.16,-5393.09,0,
5.545e-012,295.012,-9469.96,-5396.95,0,
5.55e-012,292.156,-9427.95,-5394.38,0,
5.555e-012,294.096,-9450.39,-5390.02,0,
5.56e-012,295.102,-9462.83,-5388.58,0,
5.565e-012,302.878,-9570.77,-5389.16,0,
5.57e-012,302.74,-9571.55,-5391.85,0,
5.575e-012,306.739,-9629.89,-5394.98,0,
5.58e-012,299.948,-9539.38,-5398.23,0,
5.585e-012,297.647,-9507.56,-5398.18,0,
5.59e-012,296.923,-9500.11,-5400.71,0,
5.595e-012,295.914,-9483.44,-5397.98,0,
5.6e-012,299.209,-9527.37,-5396.42,0,
5.605e-012,303.098,-9581.75,-5397.11,0,
5.61e-012,302.145,-9571.11,-5399.62,0,
5.615e-012,299.823,-9539.54,-5400.11,0,
5.62e-012,297.716,-9510.43,-5400.08,0,
5.625e-012,297.437,-9504.6,-5398.11,0,
5.63e-012,299.594,-9534.52,-5398.25,0,
5.635e-012,303.546,-9591.5,-5400.67,0,
5.64e-012,299.141,-9531.88,-5401.86,0,
5.645e-012,293.436,-9450.86,-5399.61,0,
5.65e-012,290.308,-9401.31,-5393.24,0,
5.655e-012,289.208,-9378.88,-5386.01,0,
5.66e-012,288.365,-9363.04,-5381.8,0,
5.665e-012,278.189,-9211.6,-5370.85,0,
5.67e-012,285.831,-9305.62,-5359.37,0,
5.675e-012,289.713,-9351.8,-5351.95,0,
5.68e-012,288.712,-9330.93,-5344.9,0,
5.685e-012,290.288,-9347.66,-5339.88,0,
5.69e-012,295.829,-9419.57,-5335.28,0,
5.695e-012,299.311,-9467.74,-5335.38,0,
5.7e-012,296.109,-9428.63,-5340.48,0,
5.705e-012,300.139,-9487.18,-5343.39,0,
5.71e-012,302.278,-9519.48,-5346.16,0,
5.715e-012,297.91,-9458.76,-5345.74,0,
5.72e-012,294.02,-9402.14,-5342.84,0,
5.725e-012,293.382,-9388.52,-5338.01,0,
5.73e-012,293.914,-9393.5,-5335.65,0,
5.735e-012,288.271,-9312.83,-5332.89,0,
5.74e-012,289.843,-9329.16,-5327.52,0,
5.745e-012,295.028,-9398.07,-5324.83,0,
5.75e-012,292.441,-9358.48,-5320.96,0,
5.755e-012,294.797,-9386.77,-5316.73,0,
5.76e-012,296.476,-9409.53,-5316.31,0,
5.765e-012,297.152,-9417.14,-5314.59,0,
5.77e-012,300.35,-9462.12,-5315.41,0,
5.775e-012,299.921,-9461.2,-5320.42,0,
5.78e-012,297.446,-9430.53,-5323.92,0,
5.785e-012,296.989,-9425.43,-5325.14,0,
5.79e-012,294.158,-9384.47,-5323.25,0,
5.795e-012,292.756,-9360.82,-5318.96,0,
5.8e-012,294.05,-9374.02,-5314.3,0,
5.805e-012,295.009,-9383.62,-5310.65,0,
5.81e-012,294.111,-9368.43,-5307.86,0,
5.815e-012,290.098,-9307.8,-5302.64,0,
5.82e-012,297.785,-9410.24,-5298.94,0,
5.825e-012,295.94,-9383.83,-5298.02,0,
5.83e-012,298.524,-9416.74,-5295.24,0,
5.835e-012,297.268,-9401.05,-5296.89,0,
5.84e-012,299.98,-9440.43,-5298.83,0,
5.845e-012,301.554,-9463.5,-5300.18,0,
5.85e-012,302.107,-9474.17,-5303.21,0,
5.855e-012,300.161,-9448.76,-5304.67,0,
5.86e-012,299.518,-9439.8,-5304.58,0,
5.865e-012,292.271,-9338.74,-5303.57,0,
5.87e-012,288.982,-9286.21,-5296.45,0,
5.875e-012,296.55,-9386.4,-5292.16,0,
5.88e-012,303.121,-9478.32,-5293.36,0,
5.885e-012,290.995,-9310.54,-5292.98,0,
5.89e-012,285.66,-9228.49,-5284.6,0,
5.895e-012,292.743,-9319.98,-5278.3,0,
5.9e-012,290.846,-9293.72,-5278.23,0,
5.905e-012,284.449,-9200.3,-5273.13,0,
5.91e-012,290.459,-9276.57,-5266.42,0,
5.915e-012,293.858,-9318.46,-5261.38,0,
5.92e-012,293.675,-9311.76,-5257.21,0,
5.925e-012,299.45,-9389.03,-5254.74,0,
5.93e-012,305.215,-9470.93,-5257.06,0,
5.935e-012,297.31,-9366.41,-5261.67,0,
5.94e-012,294.438,-9325.93,-5260.84,0,
5.945e-012,293.198,-9307.39,-5259.44,0,
5.95e-012,294.367,-9320.18,-5256.08,0,
5.955e-012,297.847,-9368.75,-5256.61,0,
5.96e-012,288.349,-9233.57,-5252.56,0,
5.965e-012,296.282,-9338.14,-5247.59,0,
5.97e-012,301.725,-9412.38,-5246.69,0,
5.975e-012,297.654,-9358.42,-5248.93,0,
5.98e-012,293.194,-9294.43,-5246.52,0,
5.985e-012,294.569,-9309.52,-5242.63,0,
5.99e-012,295.273,-9316.93,-5240.32,0,
5.995e-012,294.072,-9298.7,-5238.67,0,
6e-012,292.255,-9270.27,-5235.32,0,
6.005e-012,293.012,-9280.65,-5235.26,0,
6.01e-012,291.523,-9256.18,-5231.34,0,
6.015e-012,293.32,-9279.03,-5229.39,0,
6.02e-012,298.394,-9349.21,-5229.51,0,
6.025e-012,304.498,-9435.65,-5231.67,0,
6.03e-012,305.89,-9466.58,-5243.39,0,
6.035e-012,299.836,-9387.09,-5247.49,0,
6.04e-012,299.993,-9389.93,-5248.15,0,
6.045e-012,302.773,-9431.07,-5250.91,0,
6.05e-012,297.157,-9353.55,-5250.93,0,
6.055e-012,293.827,-9304.51,-5247.85,0,
6.06e-012,297.85,-9356.73,-5244.54,0,
6.065e-012,296.124,-9330.68,-5242.32,0,
6.07e-012,295.558,-9320.43,-5239.89,0,
6.075e-012,294.04,-9296.26,-5236.67,0,
6.08e-012,298.031,-9347.91,-5233.22,0,
6.085e-012,297.697,-9345.69,-5235.62,0,
6.09e-012,288.609,-9218.74,-5234.14,0,
6.095e-012,291.98,-9257.67,-5226.51,0,
6.1e-012,306.614,-9457.92,-5224.74,0,
6.105e-012,308.493,-9489.92,-5230.78,0,
6.11e-012,295.446,-9310.27,-5231.27,0,
6.115e-012,295.89,-9311.74,-5226.61,0,
6.12e-012,305.633,-9450.63,-5230.99,0,
6.125e-012,302.206,-9406.87,-5234.54,0,
6.13e-012,304.032,-9434.37,-5236.82,0,
6.135e-012,300.363,-9386.47,-5239.59,0,
6.14e-012,294.536,-9306.53,-5240.1,0,
6.145e-012,287.265,-9201.58,-5235.53,0,
6.15e-012,284.904,-9159.34,-5225.9,0,
6.155e-012,293.285,-9267.37,-5218.21,0,
6.16e-012,299.131,-9345.2,-5215.33,0,
6.165e-012,297.15,-9317.1,-5214.58,0,
6.17e-012,298.688,-9336.82,-5213.05,0,
6.175e-012,298.851,-9338.52,-5212.51,0,
6.18e-012,294.151,-9270.28,-5209.16,0,
6.185e-012,296.482,-9299.22,-5205.92,0,
6.19e-012,303.184,-9391.29,-5205.45,0,
6.195e-012,304.954,-9419.36,-5209.1,0,
6.2e-012,303.988,-9409.48,-5212.55,0,
6.205e-012,305.588,-9436.51,-5217.48,0,
6.21e-012,301.717,-9389.46,-5223.88,0,
6.215e-012,301.273,-9385.91,-5226.46,0,
6.22e-012,297.384,-9333.68,-5227.93,0,
6.225e-012,303.948,-9425.27,-5228.89,0,
6.23e-012,302.28,-9404.15,-5230.8,0,
6.235e-012,308.849,-9500.3,-5236.26,0,
6.24e-012,301.959,-9411.54,-5242.63,0,
6.245e-012,299.157,-9372.51,-5242.28,0,
6.25e-012,302.615,-9425.7,-5247.72,0,
6.255e-012,301.555,-9416.76,-5253.42,0,
6.26e-012,305.316,-9476.59,-5261.32,0,
6.265e-012,307.657,-9519.19,-5271.6,0,
6.27e-012,300.926,-9431.07,-5276.41,0,
6.275e-012,294.055,-9334.74,-5274.95,0,
6.28e-012,290.583,-9282.04,-5270.18,0,
6.285e-012,292.065,-9295.84,-5263.52,0,
6.29e-012,299.173,-9391.2,-5260.75,0,
6.295e-012,300.065,-9403.96,-5261.19,0,
6.3e-012,298.258,-9381.07,-5263.25,0,
6.305e-012,296.608,-9362.26,-5267.21,0,
6.31e-012,300.831,-9430.78,-5277.44,0,
6.315e-012,297.387,-9385.99,-5280.19,0,
6.32e-012,287.246,-9240.99,-5275.21,0,
6.325e-012,295.045,-9341.93,-5268.47,0,
6.33e-012,301.736,-9435.51,-5269.67,0,
6.335e-012,294.491,-9336.2,-5270.39,0,
6.34e-012,296.107,-9354.82,-5266.68,0,
6.345e-012,290.536,-9274.8,-5263.59,0,
6.35e-012,280.23,-9121.95,-5253.02,0,
6.355e-012,283.688,-9159.5,-5242.83,0,
6.36e-012,286.863,-9195.64,-5235.13,0,
6.365e-012,294.57,-9296.49,-5229.59,0,
6.37e-012,292.428,-9263.91,-5226.57,0,
6.375e-012,294.227,-9285.6,-5223.43,0,
6.38e-012,298.358,-9341.67,-5222.46,0,
6.385e-012,296.617,-9317.91,-5222.74,0,
6.39e-012,295.581,-9302.22,-5221.35,0,
6.395e-012,291.68,-9245.27,-5218.26,0,
6.4e-012,299.967,-9355.85,-5214.43,0,
6.405e-012,306.389,-9449.51,-5219.42,0,
6.41e-012,298.283,-9338.14,-5219.97,0,
6.415e-012,302.708,-9399.81,-5220.55,0,
6.42e-012,304.689,-9429.68,-5223.07,0,
6.425e-012,300.224,-9369.98,-5225.01,0,
6.43e-012,298.849,-9350.46,-5224.48,0,
6.435e-012,297.804,-9335.12,-5223.56,0,
6.44e-012,292.461,-9258.41,-5220.63,0,
6.445e-012,292.634,-9255.33,-5215.16,0,
6.45e-012,293.627,-9265.07,-5211.18,0,
6.455e-012,298.386,-9330.17,-5210.58,0,
6.46e-012,301.126,-9368.28,-5210.86,0,
6.465e-012,299.548,-9349.06,-5213.43,0,
6.47e-012,306.29,-9443.51,-5214.79,0,
6.475e-012,300.751,-9370.23,-5217.98,0,
6.48e-012,299.708,-9355.45,-5217.6,0,
6.485e-012,298.347,-9335.8,-5216.75,0,
6.49e-012,301.729,-9382.42,-5216.67,0,
6.495e-012,302.382,-9396.23,-5221.47,0,
6.5e-012,289.005,-9210.49,-5220.41,0,
6.505e-012,291.483,-9238.36,-5214.07,0,
6.51e-012,294.385,-9273.54,-5209.19,0,
6.515e-012,296.849,-9304.54,-5206.16,0,
6.52e-012,303.275,-9393.81,-5206.72,0,
6.525e-012,294.805,-9276.29,-5206.15,0,
6.53e-012,299.55,-9342.97,-5207.31,0,
6.535e-012,298.186,-9328.84,-5212.02,0,
6.54e-012,288.881,-9198.78,-5210.42,0,
6.545e-012,301.28,-9370.01,-5210.47,0,
6.55e-012,291.567,-9235.74,-5210.3,0,
6.555e-012,292.628,-9243.74,-5203.65,0,
6.56e-012,295.501,-9281.53,-5201.78,0,
6.565e-012,295.616,-9280.86,-5199.52,0,
6.57e-012,297.711,-9308.43,-5198.16,0,
6.575e-012,295.082,-9269.27,-5195.29,0,
6.58e-012,301.714,-9360.46,-5194.92,0,
6.585e-012,304.871,-9407.7,-5198.57,0,
6.59e-012,295.916,-9284.57,-5199.08,0,
6.595e-012,294.783,-9266.34,-5196.49,0,
6.6e-012,291.754,-9221.41,-5193.39,0,
6.605e-012,294.563,-9260.97,-5194.17,0,
6.61e-012,288.75,-9177,-5190.45,0,
6.615e-012,286.73,-9143.08,-5184.41,0,
6.62e-012,298.429,-9300.17,-5179.98,0,
6.625e-012,300.566,-9330.75,-5181.06,0,
6.63e-012,291.102,-9197.23,-5178.21,0,
6.635e-012,295.281,-9250.12,-5173.4,0,
6.64e-012,293.643,-9223.79,-5169.68,0,
6.645e-012,296.015,-9253.38,-5166.52,0,
6.65e-012,296.769,-9260.85,-5163.58,0,
6.655e-012,301.083,-9320.27,-5163.44,0,
6.66e-012,300.665,-9316.33,-5165.28,0,
6.665e-012,291.083,-9180.63,-5161.86,0,
6.67e-012,301.846,-9328.8,-5161.43,0,
6.675e-012,311.317,-9469.51,-5171.39,0,
6.68e-012,304.522,-9386.71,-5182.41,0,
6.685e-012,303.108,-9370.26,-5185.48,0,
6.69e-012,303.349,-9377.84,-5189.74,0,
6.695e-012,293.421,-9241.7,-5190.66,0,
6.7e-012,286.137,-9134.68,-5184.2,0,
6.705e-012,291.754,-9203.65,-5175.62,0,
6.71e-012,300.387,-9322.15,-5174.94,0,
6.715e-012,297.023,-9274.62,-5173.85,0,
6.72e-012,305.183,-9388.72,-5175.28,0,
6.725e-012,300.608,-9327.5,-5177.24,0,
6.73e-012,303.732,-9372.57,-5179.18,0,
6.735e-012,308.457,-9442.18,-5183.54,0,
6.74e-012,309.331,-9460.91,-5190.21,0,
6.745e-012,306.249,-9424.92,-5196.76,0,
6.75e-012,295.319,-9274.26,-5197.01,0,
6.755e-012,297.805,-9307.79,-5196.23,0,
6.76e-012,299.371,-9330.1,-5196.91,0,
6.765e-012,301.834,-9366.34,-5199.15,0,
6.77e-012,295.366,-9277.31,-5199.42,0,
6.775e-012,295.364,-9272.24,-5194.37,0,
6.78e-012,305.484,-9413.07,-5195.49,0,
6.785e-012,306.643,-9434.28,-5200.69,0,
6.79e-012,306.501,-9436.91,-5205.29,0,
6.795e-012,311.169,-9508.65,-5212.57,0,
6.8e-012,299.021,-9348.22,-5219.87,0,
6.805e-012,294.271,-9282.77,-5219.99,0,
6.81e-012,293.673,-9277.55,-5223.03,0,
6.815e-012,296.075,-9311.52,-5223.84,0,
6.82e-012,298.969,-9351.1,-5223.47,0,
6.825e-012,298.86,-9349.27,-5223.14,0,
6.83e-012,298.195,-9340.05,-5223.1,0,
6.835e-012,296.676,-9318.73,-5222.75,0,
6.84e-012,292.82,-9260.11,-5217.36,0,
6.845e-012,300.869,-9370.14,-5216.26,0,
6.85e-012,307.953,-9472.15,-5220.48,0,
6.855e-012,312.997,-9551.03,-5229.72,0,
6.86e-012,298.401,-9353.25,-5233.45,0,
6.865e-012,300.599,-9383.37,-5233.22,0,
6.87e-012,299.261,-9363.92,-5232.25,0,
6.875e-012,303.516,-9425.8,-5235.38,0,
6.88e-012,298.358,-9354.88,-5235.68,0,
6.885e-012,305.114,-9449.89,-5237.41,0,
6.89e-012,302.001,-9409.65,-5240.15,0,
6.895e-012,305.886,-9466.67,-5243.53,0,
6.9e-012,298.071,-9361.02,-5245.78,0,
6.905e-012,297.961,-9357.81,-5244.09,0,
6.91e-012,298.638,-9367.94,-5244.87,0,
6.915e-012,294.589,-9310.49,-5243.32,0,
6.92e-012,299.406,-9375.3,-5241.63,0,
6.925e-012,301.307,-9402.58,-5242.67,0,
6.93e-012,294.777,-9313.53,-5243.77,0,
6.935e-012,299.991,-9385.08,-5243.33,0,
6.94e-012,300.649,-9394.57,-5243.74,0,
6.945e-012,299.676,-9381.37,-5243.97,0,
6.95e-012,300.354,-9392.07,-5245.31,0,
6.955e-012,298.242,-9362.8,-5245.2,0,
6.96e-012,300.102,-9388.56,-5245.28,0,
6.965e-012,305.186,-9459.1,-5245.63,0,
6.97e-012,309.37,-9524.96,-5253.71,0,
6.975e-012,299.512,-9391.53,-5256.39,0,
6.98e-012,295.988,-9341.63,-5255.15,0,
6.985e-012,296.009,-9340.77,-5254,0,
6.99e-012,306.563,-9487.78,-5255.29,0,
6.995e-012,300.911,-9412.91,-5258.47,0,
7e-012,303.057,-9443.01,-5258.94,0,
7.005e-012,314.807,-9611.82,-5265.52,0,
7.01e-012,304.475,-9477.38,-5273.73,0,
7.015e-012,300.758,-9427.24,-5274.91,0,
7.02e-012,299.853,-9416.68,-5276.83,0,
7.025e-012,296.561,-9371.2,-5276.81,0,
7.03e-012,295.605,-9357.28,-5276.1,0,
7.035e-012,291.317,-9292.45,-5270.46,0,
7.04e-012,300.142,-9412.36,-5268.52,0,
7.045e-012,303.051,-9454.28,-5270.29,0,
7.05e-012,295.933,-9356.75,-5271.03,0,
7.055e-012,297.004,-9368.7,-5268.19,0,
7.06e-012,296.225,-9357.56,-5267.8,0,
7.065e-012,291.324,-9285.98,-5263.89,0,
7.07e-012,291.983,-9289.19,-5258,0,
7.075e-012,296.209,-9343.22,-5253.69,0,
7.08e-012,305.123,-9467.78,-5255.18,0,
7.085e-012,294.672,-9326.39,-5258.08,0,
7.09e-012,287.877,-9226.2,-5251.69,0,
7.095e-012,292.431,-9284.2,-5246.82,0,
7.1e-012,293.685,-9297.46,-5242.78,0,
7.105e-012,294.682,-9308.57,-5240.12,0,
7.11e-012,291.608,-9262.08,-5236.07,0,
7.115e-012,295.525,-9312.53,-5232.44,0,
7.12e-012,301.418,-9393.33,-5231.87,0,
7.125e-012,300.231,-9377.58,-5232.53,0,
7.13e-012,301.861,-9398.95,-5231.38,0,
7.135e-012,302.498,-9409.29,-5232.93,0,
7.14e-012,299.846,-9372.7,-5232.96,0,
7.145e-012,296.047,-9317.97,-5230.67,0,
7.15e-012,297.105,-9330.32,-5228.42,0,
7.155e-012,298.429,-9347.29,-5227.11,0,
7.16e-012,296.826,-9324.29,-5226.24,0,
7.165e-012,299.203,-9356.67,-5225.8,0,
7.17e-012,307.319,-9471.45,-5228.53,0,
7.175e-012,307.527,-9481,-5235.21,0,
7.18e-012,301.293,-9396.72,-5237,0,
7.185e-012,299.879,-9378.07,-5237.86,0,
7.19e-012,301.052,-9393.03,-5236.63,0,
7.195e-012,309.577,-9515.8,-5241.7,0,
7.2e-012,302.058,-9413.98,-5243.7,0,
7.205e-012,304.78,-9455.13,-5247.26,0,
7.21e-012,293.922,-9305.3,-5247.34,0,
7.215e-012,298.004,-9358.98,-5244.66,0,
7.22e-012,301.782,-9413.44,-5246.96,0,
7.225e-012,302.988,-9431.15,-5248.02,0,
7.23e-012,307.547,-9498.47,-5252.4,0,
7.235e-012,302.666,-9435.66,-5256.98,0,
7.24e-012,290.316,-9262.2,-5254.02,0,
7.245e-012,289.941,-9251.02,-5248.03,0,
7.25e-012,291.145,-9261.37,-5241.75,0,
7.255e-012,291.421,-9259.95,-5236.52,0,
7.26e-012,294.644,-9299.63,-5231.7,0,
7.265e-012,297.919,-9349.23,-5236.08,0,
7.27e-012,304.261,-9442.47,-5241.77,0,
7.275e-012,300.513,-9393.31,-5244.35,0,
7.28e-012,297.48,-9350.92,-5243.83,0,
7.285e-012,303.437,-9433.29,-5243.96,0,
7.29e-012,299.261,-9377.74,-5246.07,0,
7.295e-012,302.433,-9422.47,-5247.01,0,
7.3e-012,305.248,-9467.24,-5252.92,0,
7.305e-012,303.253,-9446.27,-5259.48,0,
7.31e-012,297.967,-9375.6,-5261.8,0,
7.315e-012,301.476,-9425.62,-5263.36,0,
7.32e-012,303.235,-9453.27,-5266.74,0,
7.325e-012,303.155,-9456.7,-5271.27,0,
7.33e-012,295.068,-9347.15,-5273.37,0,
7.335e-012,290.016,-9273.44,-5269.41,0,
7.34e-012,302.961,-9452.28,-5269.53,0,
7.345e-012,295.271,-9347.56,-5270.98,0,
7.35e-012,299.507,-9407.36,-5272.29,0,
7.355e-012,300.138,-9419.57,-5275.79,0,
7.36e-012,298.731,-9398.68,-5274.33,0,
7.365e-012,295.724,-9356.76,-5273.93,0,
7.37e-012,293.709,-9323.46,-5268.44,0,
7.375e-012,301.157,-9424.57,-5266.73,0,
7.38e-012,300.686,-9419.43,-5268.08,0,
7.385e-012,290.869,-9281.31,-5265.49,0,
7.39e-012,301.204,-9421.67,-5263.18,0,
7.395e-012,297.82,-9375.53,-5263.76,0,
7.4e-012,295.047,-9335.24,-5261.74,0,
7.405e-012,296.23,-9348.47,-5258.64,0,
7.41e-012,297.681,-9368.31,-5258.46,0,
7.415e-012,293.511,-9308.45,-5256.18,0,
7.42e-012,285.038,-9186.44,-5251.13,0,
7.425e-012,294.202,-9307.12,-5245.29,0,
7.43e-012,302.44,-9422.49,-5246.93,0,
7.435e-012,292.002,-9277.52,-5246.07,0,
7.44e-012,293.174,-9290.83,-5243.19,0,
7.445e-012,288.835,-9229.02,-5241.29,0,
7.45e-012,297.576,-9346.99,-5238.59,0,
7.455e-012,295.545,-9316.41,-5236.05,0,
7.46e-012,297.343,-9339.12,-5233.93,0,
7.465e-012,301.506,-9395.77,-5233.1,0,
7.47e-012,297.423,-9340.17,-5233.88,0,
7.475e-012,299.901,-9372.87,-5232.37,0,
7.48e-012,299.798,-9371.41,-5232.33,0,
7.485e-012,297.9,-9343.82,-5230.95,0,
7.49e-012,298.201,-9347.34,-5230.31,0,
7.495e-012,299.349,-9362.33,-5229.45,0,
7.5e-012,298.973,-9354.92,-5227.23,0,
7.505e-012,299.613,-9367.89,-5231.36,0,
7.51e-012,291.95,-9259.84,-5229.1,0,
7.515e-012,293.714,-9278.1,-5223.01,0,
7.52e-012,302.219,-9393.77,-5221.26,0,
7.525e-012,304.127,-9422.4,-5223.54,0,
7.53e-012,292.029,-9255.61,-5223.78,0,
7.535e-012,299.325,-9352.78,-5220.22,0,
7.54e-012,296.922,-9318.51,-5219.14,0,
7.545e-012,298.436,-9338.01,-5217.73,0,
7.55e-012,300.524,-9365.82,-5216.71,0,
7.555e-012,301.077,-9376.31,-5219.57,0,
7.56e-012,298.309,-9340.36,-5221.84,0,
7.565e-012,301.352,-9382.7,-5222.17,0,
7.57e-012,305.251,-9440.02,-5225.65,0,
7.575e-012,297.807,-9338.99,-5227.4,0,
7.58e-012,297.693,-9339.07,-5229.05,0,
7.585e-012,300.288,-9377.86,-5232.01,0,
7.59e-012,299.22,-9362.56,-5231.46,0,
7.595e-012,302.695,-9413.19,-5234.11,0,
7.6e-012,300.249,-9385.84,-5240.53,0,
7.605e-012,286.998,-9200.52,-5238.16,0,
7.61e-012,290.653,-9242.79,-5229.96,0,
7.615e-012,299.895,-9369.01,-5228.58,0,
7.62e-012,301.254,-9388.9,-5229.71,0,
7.625e-012,298.62,-9352.87,-5230.04,0,
7.63e-012,300.979,-9384.32,-5228.93,0,
7.635e-012,307.427,-9478.57,-5234.17,0,
7.64e-012,295.118,-9312.64,-5238.17,0,
7.645e-012,299.413,-9368.14,-5234.37,0,
7.65e-012,303.088,-9421.96,-5237.45,0,
7.655e-012,302.327,-9414.59,-5240.59,0,
7.66e-012,302.249,-9415.57,-5242.65,0,
7.665e-012,305.003,-9457.72,-5246.77,0,
7.67e-012,299.513,-9385.34,-5250.19,0,
7.675e-012,293.341,-9298.51,-5248.57,0,
7.68e-012,292.214,-9277.1,-5242.72,0,
7.685e-012,294.09,-9299.18,-5238.9,0,
7.69e-012,296.874,-9333.87,-5235.15,0,
7.695e-012,294.636,-9300.56,-5232.74,0,
7.7e-012,304.288,-9433.28,-5232.21,0,
7.705e-012,299.677,-9373.03,-5235.62,0,
7.71e-012,297.186,-9338.61,-5235.58,0,
7.715e-012,304.801,-9450.4,-5242.24,0,
7.72e-012,294.05,-9303.53,-5243.8,0,
7.725e-012,289.446,-9234.84,-5238.67,0,
7.73e-012,292.242,-9267.21,-5232.44,0,
7.735e-012,290.306,-9237.43,-5229.4,0,
7.74e-012,292.997,-9269.23,-5224.04,0,
7.745e-012,290.07,-9225.8,-5221.01,0,
7.75e-012,297.457,-9323.7,-5216.95,0,
7.755e-012,297.256,-9320.3,-5216.31,0,
7.76e-012,290.896,-9228.74,-5212.56,0,
7.765e-012,296.085,-9298.12,-5210.3,0,
7.77e-012,299.751,-9347.49,-5209.05,0,
7.775e-012,296.356,-9299.76,-5208.19,0,
7.78e-012,296.333,-9297.28,-5206.04,0,
7.785e-012,299.45,-9340.31,-5206.03,0,
7.79e-012,306.737,-9445.45,-5210.56,0,
7.795e-012,296.644,-9308.25,-5212.71,0,
7.8e-012,292.194,-9242.08,-5207.98,0,
7.805e-012,302.018,-9376.33,-5206.59,0,
7.81e-012,302.24,-9380.9,-5208.1,0,
7.815e-012,299.941,-9351.25,-5210.19,0,
7.82e-012,297.607,-9322.21,-5213.37,0,
7.825e-012,291.611,-9236.71,-5210.66,0,
7.83e-012,290.181,-9210.43,-5204.12,0,
7.835e-012,285.208,-9132.7,-5195.05,0,
7.84e-012,296.017,-9274.83,-5187.95,0,
7.845e-012,295.328,-9264.47,-5187.09,0,
7.85e-012,295.133,-9258.36,-5183.68,0,
7.855e-012,291.543,-9204.67,-5179.56,0,
7.86e-012,303.576,-9367.32,-5176.08,0,
7.865e-012,307.211,-9424.06,-5182.64,0,
7.87e-012,300.093,-9327.22,-5184.06,0,
7.875e-012,308.456,-9445.98,-5187.37,0,
7.88e-012,312.65,-9511.55,-5195.02,0,
7.885e-012,300.961,-9356.46,-5201.32,0,
7.89e-012,297.515,-9307.23,-5199.67,0,
7.895e-012,302.305,-9373.13,-5199.43,0,
7.9e-012,294.266,-9263.59,-5200.87,0,
7.905e-012,297.06,-9301.03,-5199.75,0,
7.91e-012,306.44,-9431.66,-5200.88,0,
7.915e-012,309.019,-9474.7,-5208.31,0,
7.92e-012,303.866,-9407.51,-5212.25,0,
7.925e-012,296.981,-9314.23,-5214.03,0,
7.93e-012,299.403,-9346.97,-5213.33,0,
7.935e-012,295.78,-9297.3,-5213.68,0,
7.94e-012,297.13,-9315.3,-5213.05,0,
7.945e-012,299.932,-9353.27,-5212.34,0,
7.95e-012,299.992,-9355.51,-5213.74,0,
7.955e-012,289.253,-9205.79,-5212.29,0,
7.96e-012,299.372,-9343.27,-5210.07,0,
7.965e-012,298.585,-9333.01,-5210.67,0,
7.97e-012,301.048,-9366.07,-5209.73,0,
7.975e-012,299.775,-9348.71,-5209.95,0,
7.98e-012,297.753,-9321.92,-5211.07,0,
7.985e-012,304.18,-9412.43,-5212.85,0,
7.99e-012,301.737,-9381.89,-5216.03,0,
7.995e-012,301.26,-9375.64,-5216.37,0,
