step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
58,-0.0250196,-3225.76,146.718,-0.0986884,-1209.96,100,-4212.76,987.001,690.92,1129.45,-6452.59,419.457,1294,-306.999
59,-0.0383696,-3242.57,129.91,-0.111847,-1339.77,100,-4219.33,976.76,687.236,1122.34,-6450.85,421.956,1281.03,-304.275
60,-0.0516811,-3260.92,111.557,-0.125005,-1393.19,100,-4224.08,963.159,682.331,1117.59,-6448.9,424.896,1264.37,-301.206
61,-0.0649457,-3280.98,91.4997,-0.138164,-1381.72,100,-4226.87,945.892,676.66,1115.18,-6446.79,428.085,1243.83,-297.943
62,-0.0781654,-3298.6,73.8761,-0.151322,-1294.36,100,-4227.64,929.041,670.629,1114.95,-6444.62,431.398,1223.62,-294.582
63,-0.0913341,-3314.7,57.771,-0.164481,-1156.07,100,-4226.63,911.922,664.758,1116.43,-6442.48,434.659,1203.24,-291.316
64,-0.104464,-3328.9,43.5742,-0.177639,-986.878,100,-4224.45,895.545,659.206,1119.06,-6440.46,437.75,1183.75,-288.204
65,-0.117565,-3340.39,32.0832,-0.190798,-807,100,-4221.45,881.062,654.497,1122.18,-6438.64,440.506,1166.51,-285.447
66,-0.130651,-3350.76,21.716,-0.203956,-642.066,100,-4218.28,867.52,650.538,1125.44,-6437.12,442.866,1150.64,-283.116
67,-0.143731,-3357.63,14.8426,-0.217115,-486.466,100,-4215.19,857.557,647.463,1128.43,-6435.88,444.793,1138.77,-281.212
68,-0.156814,-3362.5,9.97858,-0.230273,-356.563,100,-4212.52,850.027,645.149,1130.96,-6434.92,446.288,1129.79,-279.759
69,-0.169907,-3366.45,6.02979,-0.243431,-248.049,100,-4210.4,843.95,643.427,1132.99,-6434.22,447.407,1122.64,-278.685
70,-0.183008,-3369.14,3.33943,-0.25659,-164.822,100,-4208.78,839.642,642.222,1134.53,-6433.73,448.204,1117.57,-277.925
71,-0.196121,-3370.9,1.57278,-0.269748,-103.32,100,-4207.61,836.704,641.399,1135.63,-6433.4,448.755,1114.11,-277.404
72,-0.209246,-3372.03,0.447504,-0.282907,-59.2361,100,-4206.79,834.766,640.863,1136.41,-6433.18,449.114,1111.83,-277.065
73,-0.222379,-3372.59,-0.116969,-0.296065,-28.4613,100,-4206.25,833.66,640.522,1136.93,-6433.05,449.345,1110.51,-276.854
74,-0.23552,-3372.82,-0.344276,-0.309224,-7.45901,100,-4205.9,833.085,640.314,1137.26,-6432.97,449.485,1109.81,-276.729
75,-0.248667,-3372.24,0.234439,-0.322382,2.37604,100,-4205.66,833.418,640.23,1137.48,-6432.92,449.557,1110.08,-276.662
76,-0.26182,-3372.14,0.333489,-0.335541,12.0281,100,-4205.54,833.402,640.161,1137.6,-6432.91,449.599,1110.03,-276.631
77,-0.274973,-3373.3,-0.827609,-0.348699,8.64464,100,-4205.53,832.229,640.087,1137.71,-6432.94,449.608,1108.85,-276.623
78,-0.288129,-3373.11,-0.633118,-0.361858,11.8712,100,-4205.53,832.417,640.071,1137.75,-6432.95,449.607,1109.05,-276.634
79,-0.301286,-3372.94,-0.46031,-0.375016,14.2472,100,-4205.54,832.602,640.066,1137.76,-6432.97,449.601,1109.25,-276.648
80,-0.314443,-3372.74,-0.260922,-0.388174,15.9905,100,-4205.56,832.825,640.068,1137.76,-6432.98,449.591,1109.49,-276.667
81,-0.327601,-3372.52,-0.040548,-0.401333,17.4875,100,-4205.59,833.075,640.075,1137.76,-6433,449.58,1109.76,-276.687
82,-0.340759,-3373.6,-1.12306,-0.414491,9.36794,100,-4205.65,832.049,640.059,1137.77,-6433.04,449.56,1108.76,-276.708
83,-0.353919,-3373.47,-0.995196,-0.42765,10.0813,100,-4205.68,832.208,640.068,1137.77,-6433.06,449.548,1108.94,-276.727
84,-0.367078,-3373.41,-0.929904,-0.440808,10.8827,100,-4205.71,832.305,640.068,1137.76,-6433.08,449.537,1109.05,-276.746
85,-0.380236,-3373.26,-0.781039,-0.453967,11.7515,100,-4205.73,832.476,640.079,1137.75,-6433.09,449.528,1109.24,-276.763
86,-0.393395,-3372.5,-0.0245176,-0.467125,8.35704,100,-4205.72,833.218,640.064,1137.79,-6433.1,449.522,1109.99,-276.777
87,-0.406558,-3372.38,0.093531,-0.480284,9.57104,100,-4205.73,833.351,640.078,1137.78,-6433.11,449.516,1110.14,-276.79
88,-0.419716,-3372.25,0.226898,-0.493442,10.6801,100,-4205.74,833.495,640.092,1137.77,-6433.12,449.512,1110.3,-276.802
89,-0.432874,-3372.1,0.374066,-0.506601,11.6689,100,-4205.75,833.649,640.105,1137.76,-6433.13,449.509,1110.46,-276.812
90,-0.446032,-3371.33,1.14753,-0.519759,7.81391,100,-4205.81,834.485,640.135,1137.74,-6433.16,449.477,1111.34,-276.854
91,-0.459192,-3371.22,1.25893,-0.532917,9.11116,100,-4205.81,834.593,640.141,1137.73,-6433.16,449.479,1111.45,-276.858
92,-0.47235,-3370.91,1.56843,-0.546076,5.9422,100,-4205.86,834.953,640.17,1137.68,-6433.17,449.461,1111.82,-276.871
93,-0.48551,-3370.83,1.64906,-0.559234,-10.2539,100,-4205.85,835.027,640.119,1137.74,-6433.2,449.489,1111.91,-276.885
94,-0.498674,-3370.95,1.52643,-0.572393,-8.36519,100,-4205.85,834.901,640.111,1137.75,-6433.2,449.49,1111.79,-276.885
95,-0.511832,-3371.05,1.42966,-0.585551,-6.30618,100,-4205.85,834.801,640.101,1137.76,-6433.2,449.491,1111.69,-276.884
96,-0.52499,-3371.11,1.36159,-0.59871,-3.99268,100,-4205.84,834.73,640.09,1137.77,-6433.2,449.493,1111.61,-276.884
97,-0.538148,-3371.15,1.32592,-0.611868,-1.37716,100,-4205.84,834.692,640.079,1137.78,-6433.2,449.495,1111.57,-276.883
98,-0.551306,-3372.44,0.0314414,-0.625027,-7.91709,100,-4205.86,833.419,640.038,1137.8,-6433.2,449.493,1110.3,-276.881
99,-0.564467,-3372.53,-0.0577143,-0.638185,-5.60356,100,-4205.86,833.328,640.025,1137.81,-6433.19,449.495,1110.21,-276.881
100,-0.577625,-3372.59,-0.115409,-0.651344,-3.15008,100,-4205.86,833.265,640.015,1137.82,-6433.19,449.498,1110.14,-276.88
