step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
76,0.409258,-3371.33,1.14095,0.335541,8.75474,100,-4206.03,834.692,639.536,1137.79,-6433.02,449.667,1111.44,-276.745
77,0.422416,-3371.21,1.26304,0.348699,9.78903,100,-4206.01,834.793,639.573,1137.8,-6433.03,449.657,1111.55,-276.755
78,0.435574,-3372.43,0.0473548,0.361858,1.15504,100,-4206.03,833.604,639.56,1137.82,-6433.06,449.644,1110.37,-276.767
79,0.448732,-3372.41,0.0651804,0.375016,1.60107,100,-4206.02,833.606,639.585,1137.83,-6433.07,449.633,1110.38,-276.776
80,0.461891,-3372.38,0.0910396,0.388174,2.39862,100,-4206,833.617,639.607,1137.85,-6433.08,449.622,1110.4,-276.785
81,0.475049,-3372.35,0.130327,0.401333,3.65525,100,-4205.99,833.642,639.627,1137.86,-6433.08,449.61,1110.43,-276.792
82,0.488208,-3372.29,0.189472,0.414491,5.41989,100,-4205.97,833.685,639.646,1137.87,-6433.08,449.6,1110.48,-276.799
83,0.501366,-3373.49,-1.01266,0.42765,-1.56903,100,-4205.99,832.504,639.628,1137.88,-6433.1,449.591,1109.31,-276.807
84,0.514525,-3373.5,-1.02142,0.440808,0.293469,100,-4205.98,832.481,639.645,1137.89,-6433.1,449.582,1109.29,-276.813
85,0.527683,-3373.48,-1.00372,0.453967,2.43226,100,-4205.96,832.482,639.665,1137.9,-6433.1,449.573,1109.3,-276.818
86,0.540841,-3373.03,-0.553464,0.467125,0.947618,100,-4205.91,832.88,639.686,1137.95,-6433.11,449.565,1109.72,-276.836
87,0.554001,-3371.74,0.734753,0.480284,-4.79948,100,-4205.82,834.081,639.829,1137.9,-6433.09,449.546,1110.92,-276.843
88,0.567163,-3371.63,0.846935,0.493442,-2.55645,100,-4205.81,834.182,639.854,1137.89,-6433.09,449.542,1111.03,-276.851
89,0.58032,-3371.64,0.833381,0.506601,0.440765,100,-4205.8,834.158,639.87,1137.88,-6433.09,449.54,1111.01,-276.852
90,0.593478,-3371.62,0.857013,0.519759,3.09281,100,-4205.79,834.172,639.888,1137.87,-6433.09,449.539,1111.02,-276.853
91,0.606635,-3371.56,0.9133,0.532917,5.41044,100,-4205.78,834.218,639.906,1137.86,-6433.09,449.538,1111.07,-276.855
92,0.619792,-3371.48,0.998194,0.546076,7.45492,100,-4205.77,834.295,639.924,1137.86,-6433.09,449.537,1111.15,-276.856
93,0.63295,-3370.61,1.86142,0.559234,3.92381,100,-4205.73,835.114,639.986,1137.84,-6433.08,449.527,1111.97,-276.859
94,0.64611,-3371.38,1.09245,0.572393,-6.41346,100,-4205.75,834.368,639.987,1137.84,-6433.1,449.52,1111.23,-276.865
95,0.65927,-3371.46,1.02006,0.585551,-4.5784,100,-4205.76,834.305,639.989,1137.84,-6433.11,449.52,1111.17,-276.867
96,0.672428,-3371.5,0.972531,0.59871,-2.61484,100,-4205.77,834.268,639.991,1137.84,-6433.12,449.519,1111.14,-276.868
97,0.685586,-3371.52,0.95226,0.611868,-0.421443,100,-4205.78,834.259,639.992,1137.84,-6433.13,449.518,1111.13,-276.87
98,0.698744,-3371.51,0.962725,0.625027,2.06338,100,-4205.79,834.28,639.994,1137.84,-6433.14,449.517,1111.15,-276.872
99,0.711902,-3371.47,1.00791,0.638185,4.85408,100,-4205.8,834.334,639.997,1137.84,-6433.15,449.516,1111.21,-276.873
100,0.72506,-3372.75,-0.278001,0.651344,-1.77617,100,-4205.84,833.091,639.988,1137.83,-6433.17,449.501,1109.97,-276.875
