step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
53,0.0342075,-3303.53,43.6808,-0.0398084,-24.9486,44.9729,21,-4221.34,917.808,647.763,1130.29,-6438.17,438.771,1206.87,-289.065
54,0.0209384,-3304.68,42.5321,-0.0530778,-139.603,43.8811,76,-4224.45,919.766,648.747,1126.12,-6437.81,438.491,1208.51,-288.739
55,0.00750859,-3307.15,40.0614,-0.0663473,-229.604,41.4316,21,-4224.37,917.218,648.772,1126.14,-6437.78,438.503,1205.96,-288.738
56,-0.00575549,-3310.61,36.6009,-0.0796168,-320.17,37.7839,79,-4226.62,916.007,647.386,1122.61,-6436.36,439.745,1202.79,-286.783
57,-0.0191902,-3315.11,32.1083,-0.0928862,-351.878,33.3251,21,-4226.6,911.493,647.386,1122.68,-6436.41,439.741,1198.27,-286.775
58,-0.0324615,-3320.27,26.9473,-0.106156,-391.082,28.3958,84,-4226.69,906.418,643.981,1121.4,-6434.21,442.148,1190.17,-283.757
59,-0.0458334,-3325.31,21.9084,-0.119425,-382.838,23.261,92,-4225.84,900.537,641.879,1121.76,-6433.04,443.563,1182.62,-282.087
60,-0.0591269,-3330.44,16.7747,-0.132695,-352.771,18.3804,104,-4224.55,894.108,639.756,1122.63,-6431.92,444.985,1174.59,-280.478
61,-0.072403,-3334.89,12.3269,-0.145964,-291.976,14.1027,21,-4224.46,889.571,639.766,1122.68,-6431.89,444.98,1170.04,-280.467
62,-0.0856728,-3338.69,8.52105,-0.159234,-250.909,10.5008,75,-4221.39,882.696,636.01,1125.12,-6430.02,447.499,1160.43,-277.731
63,-0.0989175,-3341.57,5.64742,-0.172503,-194.952,7.54264,63,-4219.86,878.294,634.581,1126.38,-6429.31,448.482,1154.99,-276.693
64,-0.112166,-3343.73,3.49011,-0.185772,-140.13,5.31947,21,-4219.77,876.048,634.671,1126.43,-6429.31,448.442,1152.75,-276.701
65,-0.125431,-3345.18,2.03998,-0.199042,-101.7,3.71499,105,-4217.47,872.29,632.645,1128.41,-6428.36,449.839,1147.58,-275.293
66,-0.138663,-3346.72,0.500349,-0.212311,-69.9153,2.57637,66,-4216.68,869.963,632.014,1129.13,-6428.09,450.263,1144.84,-274.874
67,-0.151916,-3347.08,0.137495,-0.225581,-46.2512,1.80564,98,-4216.08,869.001,631.643,1129.64,-6427.9,450.545,1143.6,-274.596
68,-0.165174,-3347.43,-0.214693,-0.23885,-26.775,1.32113,99,-4215.67,868.237,631.346,1130.01,-6427.78,450.749,1142.64,-274.4
69,-0.178432,-3347.69,-0.473283,-0.25212,-13.0362,1.05699,96,-4215.4,867.709,631.165,1130.26,-6427.7,450.876,1141.99,-274.282
70,-0.191695,-3347.8,-0.579766,-0.265389,-3.65872,0.946228,21,-4215.25,867.459,631.164,1130.39,-6427.7,450.89,1141.74,-274.277
71,-0.204962,-3347.8,-0.584523,-0.278659,2.48344,0.93843,21,-4215.05,867.248,631.234,1130.47,-6427.68,450.935,1141.51,-274.262
72,-0.218229,-3347.74,-0.523714,-0.291928,6.36819,0.997158,21,-4214.88,867.142,631.151,1130.67,-6427.68,450.981,1141.37,-274.232
73,-0.231495,-3347.6,-0.382659,-0.305198,8.42184,1.09529,30,-4215.06,867.459,630.954,1130.62,-6427.65,451.019,1141.64,-274.177
74,-0.24476,-3347.33,-0.114711,-0.318467,8.689,1.20881,21,-4215.05,867.72,630.949,1130.64,-6427.66,451.017,1141.91,-274.188
75,-0.258029,-3347.21,0.00663558,-0.331736,9.51704,1.3296,21,-4215.05,867.844,630.959,1130.64,-6427.67,451.015,1142.05,-274.204
76,-0.271298,-3347.49,-0.275514,-0.345006,6.90476,1.43856,21,-4215.07,867.575,630.961,1130.66,-6427.7,451.008,1141.79,-274.219
77,-0.284567,-3347.39,-0.169875,-0.358275,6.77963,1.52935,21,-4215.11,867.721,630.942,1130.65,-6427.7,451.002,1141.94,-274.223
78,-0.297837,-3347.3,-0.0806343,-0.371545,6.66453,1.61855,21,-4215.12,867.823,630.928,1130.64,-6427.7,451.014,1142.04,-274.22
79,-0.311107,-3347.21,0.00700779,-0.384814,6.54926,1.70622,21,-4215.14,867.932,630.935,1130.62,-6427.71,451.012,1142.16,-274.224
80,-0.324376,-3347.12,0.0934321,-0.398084,6.48772,1.79272,21,-4215.18,868.06,630.933,1130.6,-6427.72,451.005,1142.3,-274.236
81,-0.337646,-3347.16,0.0585467,-0.411353,5.60649,1.87296,30,-4215.18,868.018,630.947,1130.64,-6427.74,450.987,1142.29,-274.267
82,-0.350915,-3347.39,-0.175861,-0.424623,3.33924,1.93231,21,-4215.21,867.823,630.936,1130.64,-6427.77,450.975,1142.1,-274.281
83,-0.364184,-3347.35,-0.132266,-0.437892,3.24401,1.97599,21,-4215.21,867.863,630.945,1130.64,-6427.77,450.975,1142.15,-274.285
84,-0.377455,-3347.3,-0.0894355,-0.451162,3.22245,2.01889,21,-4215.22,867.91,630.949,1130.63,-6427.78,450.978,1142.2,-274.291
85,-0.390723,-3347.08,0.139976,-0.464431,1.8926,2.05283,25,-4215.22,868.142,630.928,1130.66,-6427.78,450.976,1142.44,-274.296
86,-0.403993,-3347.05,0.16651,-0.477701,2.11366,2.07941,21,-4215.23,868.184,630.933,1130.65,-6427.79,450.972,1142.49,-274.303
87,-0.417264,-3347.02,0.196234,-0.49097,2.37115,2.10916,21,-4215.22,868.203,630.935,1130.66,-6427.79,450.978,1142.51,-274.304
88,-0.430531,-3346.99,0.229588,-0.504239,2.66034,2.14255,21,-4215.23,868.24,630.923,1130.67,-6427.79,450.978,1142.55,-274.307
89,-0.443801,-3346.76,0.458953,-0.517509,1.45978,2.16988,21,-4215.24,868.484,630.917,1130.67,-6427.8,450.973,1142.8,-274.313
90,-0.457071,-3346.71,0.507774,-0.530778,1.72373,2.191,21,-4215.26,868.552,630.938,1130.65,-6427.81,450.963,1142.88,-274.325
91,-0.470341,-3346.59,0.626939,-0.544048,1.42662,2.21191,21,-4215.3,868.713,630.947,1130.63,-6427.83,450.948,1143.05,-274.34
92,-0.483611,-3346.61,0.610284,-0.557317,-3.86288,2.19574,21,-4215.28,868.679,630.975,1130.63,-6427.83,450.947,1143.02,-274.343
93,-0.49688,-3346.65,0.563858,-0.570587,-3.13423,2.14932,21,-4215.27,868.622,630.99,1130.62,-6427.83,450.95,1142.97,-274.346
94,-0.510151,-3346.69,0.527142,-0.583856,-2.39032,2.11266,28,-4215.27,868.579,630.921,1130.68,-6427.84,450.964,1142.91,-274.336
95,-0.52342,-3346.71,0.500508,-0.597126,-1.61778,2.08607,21,-4215.27,868.555,630.911,1130.69,-6427.84,450.965,1142.89,-274.332
96,-0.536689,-3346.73,0.484384,-0.610395,-0.806283,2.06999,21,-4215.27,868.536,630.928,1130.69,-6427.84,450.956,1142.87,-274.338
97,-0.549959,-3346.78,0.439157,-0.623665,-0.252812,2.06296,21,-4215.25,868.472,630.913,1130.71,-6427.83,450.962,1142.8,-274.333
98,-0.563227,-3347.17,0.0458249,-0.636934,-2.34362,2.04574,21,-4215.25,868.081,630.918,1130.72,-6427.84,450.956,1142.41,-274.331
99,-0.576496,-3347.2,0.018787,-0.650204,-1.72821,2.01872,21,-4215.26,868.065,630.894,1130.72,-6427.84,450.959,1142.39,-274.329
100,-0.589766,-3347.22,-1.15961e-005,-0.663473,-1.1049,1.99992,21,-4215.27,868.05,630.899,1130.72,-6427.84,450.955,1142.38,-274.332
