step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
64,-0.103772,-3342.47,4.86676,-0.177364,-175.418,100,-4219.35,876.887,634.141,1126.8,-6429.09,448.79,1153.25,-276.367
65,-0.116887,-3344.19,3.14107,-0.190502,-128.819,100,-4218.12,873.923,633.167,1127.83,-6428.6,449.48,1149.57,-275.649
66,-0.130004,-3346.02,1.31722,-0.20364,-91.5884,100,-4217.19,871.171,632.38,1128.69,-6428.26,449.999,1146.3,-275.13
67,-0.143123,-3346.6,0.735491,-0.216778,-63.0514,100,-4216.44,869.842,631.902,1129.31,-6428.02,450.366,1144.61,-274.768
68,-0.156248,-3347.21,0.122152,-0.229916,-39.1718,100,-4215.92,868.71,631.53,1129.78,-6427.85,450.624,1143.23,-274.517
69,-0.169374,-3347.53,-0.197413,-0.243054,-21.8676,100,-4215.57,868.035,631.279,1130.11,-6427.75,450.796,1142.39,-274.352
70,-0.182502,-3347.74,-0.400203,-0.256193,-9.75684,100,-4215.34,867.604,631.123,1130.33,-6427.69,450.903,1141.86,-274.258
71,-0.195634,-3347.81,-0.470907,-0.269331,-1.56254,100,-4215.2,867.391,631.03,1130.47,-6427.66,450.965,1141.6,-274.207
72,-0.208767,-3347.79,-0.453669,-0.282469,3.7906,100,-4215.12,867.327,630.976,1130.56,-6427.65,451,1141.51,-274.182
73,-0.221902,-3347.71,-0.380001,-0.295607,7.15089,100,-4215.07,867.36,630.948,1130.61,-6427.65,451.017,1141.53,-274.175
74,-0.235038,-3347.41,-0.075306,-0.308745,7.69162,100,-4215.05,867.637,630.949,1130.64,-6427.65,451.02,1141.81,-274.178
75,-0.248176,-3347.3,0.0347935,-0.321883,8.95157,100,-4215.05,867.749,630.945,1130.65,-6427.66,451.019,1141.94,-274.186
76,-0.261313,-3347.18,0.157489,-0.335021,9.65612,100,-4215.06,867.884,630.946,1130.65,-6427.67,451.016,1142.08,-274.198
77,-0.274451,-3347.47,-0.134382,-0.348159,6.91018,100,-4215.09,867.621,630.938,1130.66,-6427.69,451.008,1141.83,-274.211
78,-0.287589,-3347.36,-0.0300524,-0.361297,6.75697,100,-4215.11,867.747,630.941,1130.65,-6427.71,451.002,1141.97,-274.225
79,-0.300727,-3347.28,0.0579437,-0.374435,6.63606,100,-4215.13,867.854,630.944,1130.65,-6427.72,450.996,1142.09,-274.238
80,-0.313865,-3347.19,0.144386,-0.387573,6.52976,100,-4215.15,867.959,630.946,1130.64,-6427.73,450.992,1142.21,-274.25
81,-0.327003,-3347.11,0.229793,-0.400711,6.4847,100,-4215.17,868.061,630.949,1130.64,-6427.74,450.988,1142.32,-274.26
82,-0.340141,-3347.43,-0.0931601,-0.413849,3.47546,100,-4215.19,867.762,630.943,1130.64,-6427.75,450.982,1142.03,-274.271
83,-0.35328,-3347.38,-0.0486277,-0.426988,3.31706,100,-4215.2,867.819,630.943,1130.64,-6427.76,450.979,1142.1,-274.278
84,-0.366418,-3347.34,-0.00566175,-0.440126,3.23573,100,-4215.21,867.874,630.943,1130.64,-6427.77,450.977,1142.16,-274.286
85,-0.379556,-3347.3,0.0367078,-0.453264,3.22524,100,-4215.22,867.925,630.941,1130.64,-6427.78,450.975,1142.22,-274.292
86,-0.392694,-3347.07,0.263103,-0.466402,1.92289,100,-4215.22,868.149,630.933,1130.65,-6427.78,450.975,1142.45,-274.298
87,-0.405834,-3347.05,0.289799,-0.47954,2.14737,100,-4215.23,868.183,630.932,1130.65,-6427.79,450.974,1142.49,-274.303
88,-0.418971,-3347.02,0.31968,-0.492678,2.40676,100,-4215.23,868.218,630.933,1130.66,-6427.79,450.973,1142.52,-274.307
89,-0.432109,-3346.98,0.353176,-0.505816,2.69742,100,-4215.24,868.255,630.931,1130.66,-6427.8,450.973,1142.57,-274.31
90,-0.445247,-3346.75,0.58046,-0.518954,1.51472,100,-4215.26,868.504,630.938,1130.65,-6427.81,450.963,1142.83,-274.324
91,-0.458386,-3346.6,0.733104,-0.532092,0.783639,100,-4215.28,868.676,630.946,1130.64,-6427.82,450.957,1143.01,-274.33
92,-0.471524,-3346.59,0.748028,-0.54523,1.49085,100,-4215.27,868.687,630.944,1130.64,-6427.82,450.958,1143.02,-274.33
93,-0.484662,-3346.61,0.72559,-0.558368,-3.80552,100,-4215.27,868.662,630.926,1130.67,-6427.83,450.967,1143,-274.334
94,-0.497802,-3346.65,0.68033,-0.571506,-3.08318,100,-4215.27,868.614,630.924,1130.67,-6427.83,450.966,1142.95,-274.334
95,-0.510939,-3346.69,0.644644,-0.584645,-2.34546,100,-4215.27,868.576,630.919,1130.68,-6427.83,450.966,1142.91,-274.333
96,-0.524077,-3346.72,0.618829,-0.597783,-1.57859,100,-4215.26,868.548,630.917,1130.69,-6427.83,450.965,1142.88,-274.332
97,-0.537215,-3346.73,0.603335,-0.610921,-0.772955,100,-4215.26,868.53,630.911,1130.7,-6427.84,450.964,1142.86,-274.331
98,-0.550352,-3346.93,0.40246,-0.624059,-1.14397,100,-4215.3,868.324,630.893,1130.66,-6427.82,450.971,1142.66,-274.334
99,-0.56349,-3347.17,0.164575,-0.637197,-2.33134,100,-4215.26,868.093,630.905,1130.71,-6427.84,450.959,1142.43,-274.333
100,-0.576629,-3347.2,0.137931,-0.650335,-1.72208,100,-4215.26,868.065,630.894,1130.72,-6427.84,450.959,1142.39,-274.329
