step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
60,-0.0490153,-525.346,3163.67,-0.125064,51441.9,6,-3859.3,3333.95,781.149,1343.05,-6474.6,491.101,3361.69,-27.733
61,-0.0621799,234.057,3923.07,-0.138228,63952.9,6,-3859.3,4093.36,781.149,1343.05,-6474.6,491.101,4121.09,-27.733
62,-0.0753446,1150.32,4839.33,-0.151393,74828.6,6,-3859.3,5009.62,781.149,1343.05,-6474.6,491.101,5037.35,-27.733
63,-0.0885092,2182.95,5871.96,-0.164558,81033.4,6,-3859.3,6042.25,781.149,1343.05,-6474.6,491.101,6069.98,-27.733
64,-0.101674,3248.25,6937.26,-0.177722,79272.6,6,-3859.3,7107.55,781.149,1343.05,-6474.6,491.101,7135.28,-27.733
65,-0.114838,4223.1,7912.11,-0.190887,67115.8,6,-3859.3,8082.4,781.149,1343.05,-6474.6,491.101,8110.13,-27.733
66,-0.128003,4967.85,8656.86,-0.204052,44303.8,6,-3859.3,8827.15,781.149,1343.05,-6474.6,491.101,8854.89,-27.733
67,-0.141168,5354.54,9043.56,-0.217216,13482.1,6,-3859.3,9213.84,781.149,1343.05,-6474.6,491.101,9241.58,-27.733
68,-0.154332,5311.39,9000.41,-0.230381,-20156.3,6,-3859.3,9170.69,781.149,1343.05,-6474.6,491.101,9198.43,-27.733
69,-0.167497,4840.34,8529.36,-0.243545,-50451.4,6,-3859.3,8699.64,781.149,1343.05,-6474.6,491.101,8727.38,-27.733
70,-0.180661,4021.64,7710.65,-0.25671,-72361.6,6,-3859.3,7880.94,781.149,1343.05,-6474.6,491.101,7908.68,-27.733
71,-0.193826,2984.2,6673.21,-0.269875,-83444.7,6,-3859.3,6843.5,781.149,1343.05,-6474.6,491.101,6871.23,-27.733
72,-0.206991,1871.2,5560.21,-0.283039,-84169.3,6,-3859.3,5730.5,781.149,1343.05,-6474.6,491.101,5758.23,-27.733
73,-0.220155,-3678.56,10.4556,-0.296204,-456.569,500,-4392.67,714.11,642.339,991.172,-6510.32,484.147,717.145,-3.03449
74,-0.23506,-3682.39,6.6242,-0.309368,-298.757,93,-4392.42,710.028,641.074,992.761,-6510.33,484.077,711.932,-1.90337
75,-0.248104,-3684.99,4.02097,-0.322533,-183.118,33,-4391.56,706.572,640.519,994.325,-6510.34,483.935,707.917,-1.34549
76,-0.261184,-3688.36,0.652667,-0.335698,-114.148,92,-4391.03,702.672,640.029,995.36,-6510.31,483.894,703.548,-0.876482
77,-0.274289,-3690.6,-1.5841,-0.348862,-65.535,98,-4390.82,700.225,639.745,996.056,-6510.4,483.782,700.871,-0.645916
78,-0.287425,-3691.25,-2.24358,-0.362027,-28.6876,52,-4390.42,699.161,639.664,996.43,-6510.26,483.754,699.579,-0.41753
79,-0.300557,-3691.47,-2.46317,-0.375191,-3.68229,40,-4390.35,698.873,639.524,996.767,-6510.33,483.694,699.226,-0.352551
80,-0.313712,-3691.4,-2.38686,-0.388356,13.3852,6,-4390.2,698.805,639.562,996.912,-6510.33,483.654,699.16,-0.355331
81,-0.326867,-3692.25,-3.24117,-0.401521,18.1328,6,-4390.17,697.914,639.388,997.156,-6510.32,483.614,698.251,-0.336985
82,-0.340023,-3693.07,-4.06313,-0.414685,19.854,6,-4390.2,697.126,639.469,997.077,-6510.36,483.612,697.446,-0.319694
83,-0.353185,-3693.35,-4.33441,-0.42785,23.3769,6,-4390.2,696.853,639.421,997.153,-6510.32,483.547,697.157,-0.303602
84,-0.366349,-3692.72,-3.71081,-0.441015,27.8969,6,-4390.14,697.42,639.46,997.165,-6510.31,483.547,697.728,-0.308723
85,-0.379512,-3691.78,-2.7637,-0.454179,29.8966,6,-4390.08,698.377,639.462,997.127,-6510.28,483.61,698.696,-0.318678
86,-0.392679,-3691.28,-2.26433,-0.467344,34.8826,6,-4390.12,698.843,639.71,996.803,-6510.26,483.625,699.165,-0.32197
87,-0.405837,-3690.19,-1.17846,-0.480508,35.1297,6,-4390.23,700.041,639.552,996.949,-6510.28,483.544,700.372,-0.330853
88,-0.419013,-3689.18,-0.169455,-0.493673,34.5629,6,-4390.25,701.071,639.374,996.932,-6510.11,483.547,701.411,-0.340078
89,-0.432179,-3688.02,0.992621,-0.506838,31.2712,7,-4390.22,702.201,639.388,997.062,-6510.2,483.53,702.589,-0.388142
90,-0.44535,-3687.6,1.4152,-0.520002,32.7254,8,-4390.09,702.489,639.666,996.812,-6510.14,483.574,702.936,-0.446829
91,-0.458522,-3686.46,2.55355,-0.533167,27.7257,20,-4389.79,703.334,640.059,996.621,-6510.04,483.573,703.869,-0.535059
92,-0.471703,-3685.59,3.42043,-0.546331,8.00165,7,-4390.12,704.533,640.055,996.055,-6509.97,483.733,705.098,-0.564418
93,-0.484869,-3686.18,2.83037,-0.559496,-2.22011,6,-4390.22,704.037,639.948,996.228,-6510.03,483.635,704.627,-0.589734
94,-0.498053,-3685.96,3.05048,-0.572661,-10.3988,11,-4389.7,703.737,639.928,996.695,-6510.02,483.695,704.377,-0.640484
95,-0.511244,-3685.65,3.36291,-0.585825,-11.8879,11,-4389.65,704.003,640.595,995.84,-6510.02,483.93,704.61,-0.606661
96,-0.524407,-3685.78,3.23219,-0.59899,-8.04176,6,-4389.88,704.103,640.038,996.087,-6509.89,483.879,704.677,-0.574041
97,-0.537574,-3686.2,2.81361,-0.612155,-4.7491,9,-4389.95,703.756,639.756,996.324,-6509.77,483.736,704.294,-0.538045
98,-0.550745,-3687.65,1.36051,-0.625319,-8.1839,9,-4389.79,702.144,640.378,995.955,-6509.87,483.744,702.671,-0.527375
99,-0.563901,-3688.84,0.168771,-0.638484,-8.76301,10,-4389.64,700.793,640.081,996.203,-6509.82,483.899,701.351,-0.557979
100,-0.577074,-3688.99,0.0220949,-0.651648,-1.28701,23,-4389.91,700.916,639.741,996.344,-6509.83,483.842,701.489,-0.572923
