step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,Z_Klap,G,
58270,276.814,-7826.27,-7280.8,3,4,-0.0155399,-0.410453,
58280,308.768,-7890.37,-7281.93,3,4,-0.0162054,-0.414675,
58290,296.846,-7867.23,-7282.28,3,4,-0.0162742,-0.418896,
58300,292.729,-7859.23,-7282.39,3,4,-0.0160728,-0.423118,
58310,287.27,-7847.27,-7281.19,3,4,-0.01657,-0.427339,
58320,280.141,-7832.43,-7280.4,3,4,-0.0165735,-0.43156,
58330,283.374,-7836.01,-7277.61,3,4,-0.0159164,-0.435781,
58340,296.929,-7862.44,-7277.33,3,4,-0.0152996,-0.440001,
58350,308.974,-7885.67,-7276.82,3,4,-0.0156143,-0.444222,
58360,297.056,-7862.46,-7277.1,3,4,-0.0163368,-0.448442,
58370,318.845,-7906.04,-7277.75,3,4,-0.0165327,-0.452663,
58380,292.986,-7856.16,-7278.82,3,4,-0.0166585,-0.456883,
58390,320.653,-7911.75,-7279.89,3,4,-0.0166672,-0.461103,
58400,277.53,-7827.19,-7280.31,3,4,-0.0164055,-0.465323,
58410,306.071,-7882.75,-7279.63,3,4,-0.0158449,-0.469543,
58420,307.43,-7886.17,-7280.36,3,4,-0.0158886,-0.473762,
58430,295.913,-7864.86,-7281.75,3,4,-0.0155313,-0.477982,
58440,270.299,-7812.34,-7279.7,3,4,-0.014831,-0.482201,
58450,298.58,-7866.25,-7277.88,3,4,-0.0150702,-0.48642,
58460,303.401,-7874.88,-7277.02,3,4,-0.0163479,-0.490639,
58470,310.722,-7891.66,-7279.37,3,4,-0.0170612,-0.494858,
58480,293.344,-7858.48,-7280.44,3,4,-0.0167863,-0.499077,
58490,307.011,-7887.41,-7282.43,3,4,-0.0166531,-0.503296,
58500,311.309,-7896.5,-7283.05,3,4,-0.0164002,-0.507514,
58510,288.492,-7852.37,-7283.88,3,4,-0.0164106,-0.511733,
58520,299.314,-7872.9,-7283.09,3,4,-0.0164383,-0.515951,
58530,291.504,-7857.42,-7283,3,4,-0.0160857,-0.520169,
58540,290.64,-7854.77,-7282.05,3,4,-0.0148794,-0.524387,
58550,308.422,-7890.58,-7282.82,3,4,-0.014999,-0.528604,
58560,315.238,-7906.29,-7285.1,3,4,-0.0167129,-0.532822,
58570,295.365,-7868.43,-7286.4,3,4,-0.0181636,-0.537039,
58580,291.918,-7860.59,-7285.35,3,4,-0.0184061,-0.541256,
58590,291.643,-7859.49,-7284.8,3,4,-0.0186926,-0.545473,
58600,300.411,-7875.64,-7283.67,3,4,-0.0195163,-0.54969,
58610,310.855,-7897.31,-7284.75,3,4,-0.0197918,-0.553907,
58620,292.618,-7861.94,-7285.32,3,4,-0.019682,-0.558124,
58630,301.364,-7878.84,-7284.99,3,4,-0.0193231,-0.56234,
58640,301.7,-7879.98,-7285.46,3,4,-0.0193217,-0.566556,
58650,314.771,-7908.69,-7288.42,3,4,-0.0191029,-0.570772,
58660,281.982,-7843.47,-7287.82,3,4,-0.0191189,-0.574988,
58670,293.444,-7864.37,-7286.13,3,4,-0.0190171,-0.579204,
58680,294.06,-7865.25,-7285.79,3,4,-0.0190814,-0.583419,
58690,318.921,-7915.13,-7286.68,3,4,-0.0191278,-0.587635,
58700,302.739,-7883.85,-7287.29,3,4,-0.0190047,-0.59185,
58710,300.062,-7879.25,-7287.96,3,4,-0.0186697,-0.596065,
58720,291.231,-7860.79,-7286.91,3,4,-0.0187828,-0.60028,
58730,298.339,-7874.32,-7286.43,3,4,-0.0197041,-0.604494,
58740,260.17,-7797.03,-7284.36,3,4,-0.0201642,-0.608709,
58750,298.519,-7872.43,-7284.19,3,4,-0.0196098,-0.612923,
58760,307.371,-7890.07,-7284.39,3,4,-0.018686,-0.617137,
58770,305.846,-7888.02,-7285.34,3,4,-0.0194492,-0.621351,
58780,307.879,-7892.28,-7285.59,3,4,-0.0208218,-0.625565,
58790,291.364,-7861.28,-7287.14,3,4,-0.0213382,-0.629778,
58800,281.645,-7842.26,-7287.26,3,4,-0.0208746,-0.633992,
58810,301.344,-7879.95,-7286.14,3,4,-0.0216016,-0.638205,
58820,298.584,-7873.45,-7285.08,3,4,-0.0227397,-0.642418,
58830,295.916,-7868.34,-7285.23,3,4,-0.0230043,-0.64663,
58840,307.664,-7891.05,-7284.79,3,4,-0.023221,-0.650843,
58850,286.952,-7850.89,-7285.44,3,4,-0.0243611,-0.655055,
58860,298.497,-7872.09,-7283.89,3,4,-0.0250836,-0.659268,
58870,302.248,-7881.77,-7286.18,3,4,-0.0243931,-0.663479,
58880,291.25,-7859.15,-7285.23,3,4,-0.0246996,-0.667691,
58890,296.999,-7870.03,-7284.78,3,4,-0.0260851,-0.671903,
58900,298.021,-7872.01,-7284.75,3,4,-0.0271227,-0.676114,
58910,285.076,-7845.63,-7283.88,3,4,-0.027178,-0.680325,
58920,305.197,-7885.13,-7283.73,3,4,-0.0281881,-0.684536,
58930,287.89,-7851.11,-7283.82,3,4,-0.0294225,-0.688747,
58940,289.464,-7852.71,-7282.31,3,4,-0.0299244,-0.692958,
58950,291.626,-7856.11,-7281.45,3,4,-0.0296325,-0.697168,
58960,301.773,-7876.16,-7281.5,3,4,-0.0296221,-0.701378,
58970,292.09,-7855.23,-7279.66,3,4,-0.0296612,-0.705588,
58980,322.219,-7917.05,-7282.1,3,4,-0.0293116,-0.709798,
58990,272.213,-7817.65,-7281.25,3,4,-0.0291416,-0.714007,
59000,308.195,-7889.01,-7281.71,3,4,-0.0294734,-0.718217,
59010,295.454,-7863.72,-7281.52,3,4,-0.0303218,-0.722426,
59020,293.122,-7860.44,-7282.83,3,4,-0.0306715,-0.726634,
59030,278.046,-7828.46,-7280.56,3,4,-0.0305798,-0.730843,
59040,308.38,-7887.7,-7280.03,3,4,-0.0303654,-0.735052,
59050,285.376,-7843.83,-7281.49,3,4,-0.030652,-0.73926,
59060,299.076,-7868.55,-7279.21,3,4,-0.0309261,-0.743468,
59070,302.639,-7875.5,-7279.14,3,4,-0.0307842,-0.747675,
59080,294.546,-7859.65,-7279.23,3,4,-0.0302459,-0.751883,
59090,309.548,-7890.27,-7280.29,3,4,-0.0299879,-0.75609,
59100,303.727,-7878.68,-7280.17,3,4,-0.0301993,-0.760297,
59110,290.556,-7852.72,-7280.17,3,4,-0.0299946,-0.764504,
59120,310.826,-7894.65,-7282.15,3,4,-0.0291875,-0.768711,
59130,276.869,-7828.11,-7282.52,3,4,-0.0288821,-0.772917,
59140,283.018,-7838.5,-7280.8,3,4,-0.0294157,-0.777123,
59150,288.519,-7847.13,-7278.6,3,4,-0.0290072,-0.781329,
59160,310.95,-7891.3,-7278.57,3,4,-0.0278297,-0.785535,
59170,302.22,-7874.84,-7279.31,3,4,-0.0279343,-0.78974,
59180,323.091,-7917.65,-7280.98,3,4,-0.0291536,-0.793946,
59190,287.386,-7849.3,-7283,3,4,-0.0291027,-0.798151,
59200,288.303,-7848.94,-7280.82,3,4,-0.0278474,-0.802355,
59210,298.553,-7869.36,-7281.05,3,4,-0.0268158,-0.80656,
59220,282.527,-7836.28,-7279.55,3,4,-0.0257306,-0.810764,
59230,295.962,-7862.01,-7278.8,3,4,-0.0242561,-0.814968,
59240,293.57,-7856.44,-7277.95,3,4,-0.0233962,-0.819172,
59250,288.749,-7845.34,-7276.35,3,4,-0.0233734,-0.823375,
59260,306.964,-7881.45,-7276.56,3,4,-0.022682,-0.827578,
59270,305.975,-7879.75,-7276.82,3,4,-0.0217156,-0.831781,
59280,300.646,-7869.91,-7277.47,3,4,-0.0217468,-0.835984,
59290,290.928,-7852.2,-7278.92,3,4,-0.0229696,-0.840187,
59300,290.68,-7850.26,-7277.46,3,4,-0.0235218,-0.844389,
59310,291.631,-7851.44,-7276.77,3,4,-0.0230426,-0.848591,
59320,291.184,-7850.41,-7276.62,3,4,-0.0222674,-0.852793,
59330,301.348,-7869.9,-7276.08,3,4,-0.0221822,-0.856994,
59340,300.206,-7868.15,-7276.58,3,4,-0.0226157,-0.861195,
59350,321.302,-7911.38,-7278.25,3,4,-0.0231482,-0.865396,
59360,277.794,-7827.18,-7279.77,3,4,-0.0232828,-0.869597,
59370,308.264,-7886.58,-7279.13,3,4,-0.0223634,-0.873798,
59380,306.897,-7884.81,-7280.06,3,4,-0.0212965,-0.877998,
59390,319.41,-7910.86,-7281.45,3,4,-0.0209335,-0.882198,
59400,292.444,-7858.49,-7282.22,3,4,-0.0212764,-0.886397,
59410,305.692,-7884.73,-7282.35,3,4,-0.020751,-0.890597,
59420,292.133,-7857.8,-7282.14,3,4,-0.0202289,-0.894796,
59430,308.82,-7890.29,-7281.75,3,4,-0.0203469,-0.898995,
59440,272.53,-7816.9,-7279.86,3,4,-0.0203538,-0.903193,
59450,325.167,-7920.32,-7279.56,3,4,-0.0195025,-0.907392,
59460,291.322,-7855.03,-7280.97,3,4,-0.0197602,-0.91159,
59470,308.081,-7888.31,-7281.23,3,4,-0.0212456,-0.915788,
59480,294.614,-7862.19,-7281.64,3,4,-0.0212836,-0.919985,
59490,295.671,-7864.4,-7281.77,3,4,-0.0196542,-0.924182,
59500,281.688,-7835.8,-7280.72,3,4,-0.0189368,-0.928379,
59510,312.222,-7895.01,-7279.76,3,4,-0.0196029,-0.932576,
59520,297.654,-7867.57,-7281.03,3,4,-0.019235,-0.936772,
59530,289.136,-7849.92,-7280.16,3,4,-0.0179677,-0.940968,
59540,278.144,-7827.36,-7279.26,3,4,-0.0171774,-0.945164,
59550,290.638,-7849.46,-7276.75,3,4,-0.0170469,-0.94936,
59560,302.01,-7871.63,-7276.51,3,4,-0.0167069,-0.953555,
59570,295.022,-7858.18,-7276.83,3,4,-0.0165169,-0.95775,
59580,313.619,-7895.41,-7277.41,3,4,-0.0163719,-0.961945,
59590,285.335,-7840.74,-7278.48,3,4,-0.0160758,-0.966139,
59600,280.856,-7829.01,-7275.58,3,4,-0.0156522,-0.970333,
59610,323.993,-7915.08,-7276.64,3,4,-0.0156707,-0.974527,
59620,289.906,-7848.58,-7277.31,3,4,-0.0159564,-0.97872,
59630,296.199,-7860.51,-7276.84,3,4,-0.0161344,-0.982914,
59640,298.478,-7865.72,-7277.56,3,4,-0.0158729,-0.987106,
59650,302.295,-7875.09,-7279.41,3,4,-0.0152207,-0.991299,
59660,285.588,-7841.29,-7278.53,3,4,-0.0143367,-0.995491,
59670,286.987,-7843.9,-7278.38,3,4,-0.0131922,-0.999683,
59680,302.808,-7873.85,-7277.16,3,4,-0.0123789,-1.00388,
59690,314.874,-7898.89,-7278.42,3,4,-0.0119783,-1.00807,
59700,285.703,-7842.56,-7279.57,3,4,-0.0119837,-1.01226,
59710,288.422,-7846.27,-7277.92,3,4,-0.0117959,-1.01645,
59720,318.333,-7905.3,-7278.01,3,4,-0.0117299,-1.02064,
59730,281.024,-7833.7,-7279.94,3,4,-0.0111298,-1.02483,
59740,302.242,-7872.51,-7276.93,3,4,-0.0103027,-1.02902,
59750,297.68,-7865.17,-7278.58,3,4,-0.0100148,-1.03321,
59760,288.426,-7845.24,-7276.89,3,4,-0.0105211,-1.0374,
59770,276.137,-7819.92,-7275.78,3,4,-0.0108261,-1.04159,
59780,318.429,-7901.87,-7274.39,3,4,-0.0109671,-1.04578,
59790,300.037,-7867.73,-7276.5,3,4,-0.0120943,-1.04996,
59800,317.664,-7902.9,-7276.93,3,4,-0.0131446,-1.05415,
59810,277.866,-7824.93,-7277.38,3,4,-0.0130256,-1.05834,
59820,294.609,-7855.76,-7275.22,3,4,-0.0122941,-1.06253,
59830,290.406,-7848.63,-7276.38,3,4,-0.0124162,-1.06671,
59840,278.138,-7822.05,-7273.97,3,4,-0.0121442,-1.0709,
59850,295.225,-7854.89,-7273.13,3,4,-0.011165,-1.07509,
59860,294.734,-7853.45,-7272.67,3,4,-0.0105389,-1.07927,
59870,305.906,-7876.29,-7273.49,3,4,-0.0109946,-1.08346,
59880,294.887,-7853.76,-7272.68,3,4,-0.0116624,-1.08764,
59890,310.911,-7886.16,-7273.5,3,4,-0.012186,-1.09183,
59900,306.969,-7878.83,-7273.94,3,4,-0.0129768,-1.09601,
59910,305.277,-7877.07,-7275.51,3,4,-0.0136796,-1.1002,
59920,282.657,-7832.04,-7275.05,3,4,-0.0142953,-1.10438,
59930,285.324,-7836.6,-7274.35,3,4,-0.0146236,-1.10857,
59940,311.599,-7887.63,-7273.61,3,4,-0.0148052,-1.11275,
59950,310.978,-7888.91,-7276.11,3,4,-0.0147674,-1.11693,
59960,303.02,-7873.15,-7276.04,3,4,-0.0149922,-1.12112,
59970,308.594,-7885.77,-7277.67,3,4,-0.0157196,-1.1253,
59980,318.117,-7906.97,-7280.11,3,4,-0.016956,-1.12948,
59990,308.533,-7891.54,-7283.56,3,4,-0.0181622,-1.13366,
60000,288.5,-7850.96,-7282.46,3,4,-0.0186912,-1.13784,
60010,308.186,-7891.2,-7283.9,3,4,-0.0186181,-1.14203,
60020,281.969,-7838.38,-7282.75,3,4,-0.0183342,-1.14621,
60030,317.738,-7909.38,-7283.26,3,4,-0.0181948,-1.15039,
60040,292.242,-7860,-7284.13,3,4,-0.0185062,-1.15457,
60050,289.467,-7854.14,-7283.73,3,4,-0.0193473,-1.15875,
60060,301.736,-7877.65,-7283.07,3,4,-0.0198218,-1.16293,
60070,294.678,-7864.81,-7284.13,3,4,-0.0194909,-1.1671,
60080,299.187,-7872.15,-7282.59,3,4,-0.0192255,-1.17128,
60090,317.793,-7910.23,-7284.01,3,4,-0.0196246,-1.17546,
60100,292.067,-7859.76,-7284.23,3,4,-0.0203637,-1.17964,
60110,315.861,-7907.52,-7285.1,3,4,-0.0212764,-1.18382,
60120,290.309,-7857.52,-7285.45,3,4,-0.0221363,-1.18799,
60130,268.832,-7812.52,-7282.77,3,4,-0.0224161,-1.19217,
60140,287.686,-7847.47,-7280.57,3,4,-0.0225753,-1.19635,
60150,290.802,-7853.68,-7280.64,3,4,-0.0233353,-1.20052,
60160,300.576,-7872.18,-7279.88,3,4,-0.0239109,-1.2047,
60170,311.202,-7894.42,-7281.18,3,4,-0.0236234,-1.20888,
60180,316.819,-7907.69,-7283.39,3,4,-0.023494,-1.21305,
60190,315.31,-7905.93,-7284.6,3,4,-0.0239441,-1.21723,
60200,280.442,-7836.93,-7284.31,3,4,-0.0240989,-1.2214,
60210,288.848,-7852.22,-7283.03,3,4,-0.0239651,-1.22557,
60220,270.944,-7814.84,-7280.94,3,4,-0.024322,-1.22975,
60230,297.747,-7866.1,-7279.38,3,4,-0.024579,-1.23392,
60240,285.798,-7841.92,-7278.75,3,4,-0.0242615,-1.23809,
60250,316.195,-7903.05,-7279.98,3,4,-0.0240443,-1.24227,
60260,320.588,-7913.28,-7281.55,3,4,-0.0243696,-1.24644,
60270,311.05,-7897.48,-7284.55,3,4,-0.0243646,-1.25061,
60280,302.335,-7882.05,-7286.28,3,4,-0.0237642,-1.25478,
60290,295.558,-7867.99,-7285.58,3,4,-0.0229905,-1.25895,
60300,290.004,-7856.06,-7284.6,3,4,-0.0221628,-1.26312,
60310,295.91,-7867.9,-7284.8,3,4,-0.0213742,-1.26729,
60320,285.135,-7846.31,-7284.44,3,4,-0.0210746,-1.27146,
60330,288.041,-7850.8,-7283.21,3,4,-0.0214184,-1.27563,
60340,289.936,-7853.08,-7281.75,3,4,-0.0219559,-1.2798,
60350,307.093,-7887.68,-7282.54,3,4,-0.0223943,-1.28397,
60360,311.807,-7898.58,-7284.15,3,4,-0.0230728,-1.28814,
60370,302.492,-7881.06,-7284.99,3,4,-0.0239031,-1.29231,
60380,289.657,-7855.31,-7284.53,3,4,-0.0239778,-1.29647,
60390,278.871,-7831.69,-7282.16,3,4,-0.0234305,-1.30064,
60400,317.788,-7908.79,-7282.58,3,4,-0.0238967,-1.30481,
60410,276.724,-7827.89,-7282.6,3,4,-0.025194,-1.30897,
60420,288.906,-7849.54,-7280.24,3,4,-0.0250706,-1.31314,
60430,273.518,-7817.32,-7278.34,3,4,-0.0238756,-1.31731,
60440,293.732,-7856.38,-7277.57,3,4,-0.0240764,-1.32147,
60450,286.391,-7841.5,-7277.15,3,4,-0.025044,-1.32564,
60460,304.394,-7877.04,-7277.22,3,4,-0.0242265,-1.3298,
60470,300.435,-7869.63,-7277.61,3,4,-0.0229262,-1.33396,
60480,302.537,-7874.99,-7278.83,3,4,-0.0232027,-1.33813,
60490,285.569,-7839.4,-7276.68,3,4,-0.0235437,-1.34229,
60500,297.367,-7862.28,-7276.31,3,4,-0.022221,-1.34645,
60510,287.165,-7841.1,-7275.23,3,4,-0.0210537,-1.35062,
60520,303.598,-7872.15,-7273.9,3,4,-0.0210008,-1.35478,
60530,299.467,-7865.14,-7275.02,3,4,-0.0203075,-1.35894,
60540,291.155,-7847.37,-7273.63,3,4,-0.0186125,-1.3631,
60550,283.99,-7833.56,-7273.95,3,4,-0.0177045,-1.36726,
60560,299.623,-7862.13,-7271.71,3,4,-0.018206,-1.37142,
60570,341.493,-7948.57,-7275.64,3,4,-0.0187768,-1.37558,
60580,294.691,-7857.87,-7277.17,3,4,-0.0186809,-1.37974,
60590,327.941,-7925.39,-7279.17,3,4,-0.0185971,-1.3839,
60600,296.053,-7863.2,-7279.82,3,4,-0.0194876,-1.38806,
60610,296.234,-7864.85,-7281.11,3,4,-0.0208238,-1.39222,
60620,269.897,-7809.38,-7277.54,3,4,-0.0212898,-1.39638,
60630,311.251,-7890.25,-7276.91,3,4,-0.0208514,-1.40053,
60640,321.2,-7912.16,-7279.23,3,4,-0.0206625,-1.40469,
60650,317.785,-7906.93,-7280.72,3,4,-0.0210918,-1.40885,
60660,308.174,-7889.46,-7282.19,3,4,-0.0215722,-1.413,
60670,302.076,-7877.98,-7282.72,3,4,-0.0219199,-1.41716,
60680,286.254,-7845.29,-7281.21,3,4,-0.0223281,-1.42131,
60690,306.78,-7886.37,-7281.85,3,4,-0.0228188,-1.42547,
60700,299.349,-7871.82,-7281.94,3,4,-0.0233672,-1.42962,
60710,311.771,-7899.54,-7285.18,3,4,-0.0232062,-1.43378,
60720,289.351,-7858.03,-7287.86,3,4,-0.0224362,-1.43793,
60730,300.648,-7881.59,-7289.15,3,4,-0.021806,-1.44208,
60740,290.194,-7859.78,-7287.94,3,4,-0.0214521,-1.44624,
60750,272.647,-7824.88,-7287.62,3,4,-0.0205964,-1.45039,
60760,284.742,-7845.22,-7284.12,3,4,-0.0203877,-1.45454,
60770,324.199,-7923.81,-7284.97,3,4,-0.0216068,-1.45869,
60780,294.262,-7867.02,-7287.17,3,4,-0.0222338,-1.46284,
60790,288.026,-7854.4,-7286.83,3,4,-0.0210313,-1.46699,
60800,300.692,-7879.52,-7286.99,3,4,-0.0201257,-1.47114,
60810,307.141,-7893.2,-7287.97,3,4,-0.0207018,-1.47529,
60820,289.621,-7857.88,-7287.17,3,4,-0.0207436,-1.47944,
60830,288.27,-7854.45,-7286.4,3,4,-0.0196588,-1.48359,
60840,290.811,-7858.18,-7285.13,3,4,-0.0187268,-1.48774,
60850,293.848,-7863.47,-7284.43,3,4,-0.0181426,-1.49189,
60860,312.387,-7899.82,-7284.25,3,4,-0.0171471,-1.49604,
60870,309.794,-7896.47,-7286,3,4,-0.0162534,-1.50018,
60880,309.173,-7896.83,-7287.59,3,4,-0.0158523,-1.50433,
60890,285.156,-7848.94,-7287.02,3,4,-0.0153905,-1.50848,
60900,316.638,-7911.12,-7287.18,3,4,-0.0144945,-1.51262,
60910,283.497,-7845.81,-7287.16,3,4,-0.0134241,-1.51677,
60920,289.384,-7855.55,-7285.3,3,4,-0.0126739,-1.52091,
60930,282.901,-7841.02,-7283.55,3,4,-0.0127273,-1.52506,
60940,322.447,-7919.7,-7284.31,3,4,-0.0131547,-1.5292,
60950,300.576,-7878.7,-7286.4,3,4,-0.0134532,-1.53334,
60960,295.63,-7868.62,-7286.07,3,4,-0.0137531,-1.53749,
60970,282.049,-7840.94,-7285.16,3,4,-0.0141436,-1.54163,
60980,306.294,-7889.52,-7285.95,3,4,-0.0139284,-1.54577,
60990,291.729,-7860.28,-7285.42,3,4,-0.0132897,-1.54991,
61000,314.99,-7907.11,-7286.41,3,4,-0.0129928,-1.55405,
61010,271.425,-7820.59,-7285.74,3,4,-0.013145,-1.55819,
61020,292.988,-7861.96,-7284.62,3,4,-0.0135557,-1.56233,
61030,295.721,-7867.2,-7284.47,3,4,-0.0143555,-1.56647,
61040,300.913,-7879.94,-7286.98,3,4,-0.0152682,-1.57061,
61050,277.85,-7834.07,-7286.56,3,4,-0.0159989,-1.57475,
61060,288.98,-7854.2,-7284.76,3,4,-0.016569,-1.57889,
61070,302.309,-7880.75,-7285.04,3,4,-0.0165249,-1.58303,
61080,300.499,-7878.05,-7285.91,3,4,-0.0154826,-1.58716,
61090,274.672,-7825.95,-7284.7,3,4,-0.014533,-1.5913,
61100,302.07,-7878.88,-7283.64,3,4,-0.0144339,-1.59544,
61110,290.314,-7854.51,-7282.43,3,4,-0.0146459,-1.59957,
61120,298.26,-7869.56,-7281.83,3,4,-0.0147497,-1.60371,
61130,288.177,-7848.66,-7280.8,3,4,-0.0150979,-1.60784,
61140,314.355,-7900.12,-7280.67,3,4,-0.0151981,-1.61198,
61150,297.969,-7868.02,-7280.86,3,4,-0.0150546,-1.61611,
61160,284.919,-7840.49,-7279.05,3,4,-0.0154549,-1.62024,
61170,292.222,-7853.3,-7277.46,3,4,-0.0158846,-1.62438,
61180,295.343,-7859.7,-7277.72,3,4,-0.0153792,-1.62851,
61190,293.929,-7856.53,-7277.33,3,4,-0.0145825,-1.63264,
61200,294.641,-7857.58,-7276.98,3,4,-0.0149882,-1.63677,
61210,301.357,-7870.43,-7276.6,3,4,-0.0161026,-1.6409,
61220,277.383,-7822.34,-7275.74,3,4,-0.0173559,-1.64503,
61230,280.558,-7826.73,-7273.88,3,4,-0.0183924,-1.64916,
61240,288.337,-7840.32,-7272.14,3,4,-0.0189623,-1.65329,
61250,333.189,-7930.39,-7273.83,3,4,-0.0186358,-1.65742,
61260,287.468,-7840.9,-7274.44,3,4,-0.0182529,-1.66155,
61270,289.39,-7843.25,-7273,3,4,-0.0184712,-1.66568,
61280,304.287,-7872.45,-7272.84,3,4,-0.0191672,-1.66981,
61290,311.624,-7888.22,-7274.15,3,4,-0.019845,-1.67393,
61300,273.548,-7812.05,-7273.01,3,4,-0.0202478,-1.67806,
61310,318.086,-7900.71,-7273.91,3,4,-0.020854,-1.68219,
61320,262.865,-7790.66,-7272.68,3,4,-0.0217871,-1.68631,
61330,338.377,-7939.29,-7272.51,3,4,-0.0224123,-1.69044,
61340,278.917,-7822.9,-7273.28,3,4,-0.0220449,-1.69456,
61350,290.659,-7845.06,-7272.31,3,4,-0.0215912,-1.69868,
61360,307.632,-7877.5,-7271.3,3,4,-0.0214259,-1.70281,
61370,326.454,-7916.43,-7273.14,3,4,-0.0210407,-1.70693,
61380,300.183,-7865.87,-7274.35,3,4,-0.0208428,-1.71105,
61390,306.107,-7879.35,-7276.15,3,4,-0.0214651,-1.71518,
61400,275.941,-7817.45,-7273.7,2,3,-0.0222528,-1.7193,
61410,306.448,-7878,-7274.13,2,3,-0.0224237,-1.72342,
61420,288.362,-7841.32,-7273.09,2,3,-0.0226906,-1.72754,
61430,284.894,-7833.52,-7272.12,2,3,-0.0230254,-1.73166,
61440,302.958,-7868.07,-7271.08,2,3,-0.0229126,-1.73578,
61450,291.553,-7854.49,-7279.97,2,3,-0.0226829,-1.7399,
61460,285.525,-7842.58,-7279.94,2,3,-0.0229515,-1.74401,
61470,301.911,-7874.43,-7279.5,2,3,-0.0235621,-1.74813,
61480,291.579,-7852.64,-7278.07,2,3,-0.024431,-1.75225,
61490,322.075,-7914.72,-7280.05,2,3,-0.0254796,-1.75637,
61500,303.942,-7879.06,-7280.13,2,3,-0.0257952,-1.76048,
61510,300.647,-7874.06,-7281.62,2,3,-0.0255069,-1.7646,
61520,276.729,-7825.31,-7280,2,3,-0.0252921,-1.76871,
61530,300.504,-7871.07,-7278.91,2,3,-0.025093,-1.77283,
61540,306.317,-7887.47,-7283.86,2,3,-0.0240798,-1.77694,
61550,288.186,-7854.04,-7286.16,2,3,-0.0231087,-1.78105,
61560,280.21,-7836.19,-7284.03,2,3,-0.0231271,-1.78517,
61570,298.703,-7872.05,-7283.44,2,3,-0.0238842,-1.78928,
61580,304.192,-7882.71,-7283.29,2,3,-0.0242592,-1.79339,
61590,331.847,-7938.9,-7284.98,2,3,-0.0240098,-1.7975,
61600,311.513,-7900.3,-7286.46,2,3,-0.02353,-1.80161,
61610,299.558,-7877.54,-7287.25,2,3,-0.0236359,-1.80572,
61620,312.069,-7903.74,-7288.79,2,3,-0.0240891,-1.80983,
61630,293.432,-7867.1,-7288.88,2,3,-0.0239488,-1.81394,
61640,287.621,-7854.77,-7288,3,4,-0.0232367,-1.81805,
61650,285.064,-7848.31,-7286.59,3,4,-0.022848,-1.82216,
61660,293.863,-7868.47,-7289.4,3,4,-0.0226755,-1.82627,
61670,295.181,-7872.29,-7290.62,3,4,-0.0224452,-1.83037,
61680,302.041,-7885.79,-7290.61,3,4,-0.0228542,-1.83448,
61690,317.324,-7916.85,-7291.55,3,4,-0.0235255,-1.83859,
61700,318.223,-7920.65,-7293.58,3,4,-0.0234401,-1.84269,
61710,291.605,-7867.87,-7293.25,3,4,-0.02283,-1.8468,
61720,272.937,-7829.83,-7292,3,4,-0.0222752,-1.8509,
61730,291.333,-7864,-7289.91,3,4,-0.0212745,-1.85501,
61740,293.252,-7867.74,-7289.88,3,4,-0.0202785,-1.85911,
61750,297.632,-7875.85,-7289.35,3,4,-0.0202693,-1.86321,
61760,299.015,-7877.67,-7288.45,3,4,-0.0207814,-1.86731,
61770,299.159,-7878.09,-7288.58,3,4,-0.0208021,-1.87141,
61780,298.32,-7877.58,-7289.73,3,4,-0.020855,-1.87552,
61790,283.095,-7846.96,-7289.11,3,4,-0.0208603,-1.87962,
61800,320.398,-7922.35,-7291,3,4,-0.0203379,-1.88372,
61810,280.828,-7844.22,-7290.84,3,4,-0.0199033,-1.88781,
61820,304.8,-7891.63,-7291.01,3,4,-0.0202289,-1.89191,
61830,288.529,-7858.33,-7289.78,3,4,-0.0205012,-1.89601,
61840,289.211,-7859.1,-7289.2,3,4,-0.0208758,-1.90011,
61850,290.219,-7860.38,-7288.49,3,4,-0.0218025,-1.90421,
61860,286.013,-7850.81,-7287.21,3,4,-0.0226062,-1.9083,
61870,309.077,-7896.38,-7287.33,3,4,-0.0225035,-1.9124,
61880,308.628,-7897.63,-7289.47,3,4,-0.0222811,-1.91649,
61890,283.665,-7847.79,-7288.82,3,4,-0.0223455,-1.92059,
61900,289.251,-7858.85,-7288.87,3,4,-0.0221054,-1.92468,
61910,282.201,-7842.37,-7286.28,3,4,-0.0215106,-1.92877,
61920,303.541,-7883.87,-7285.73,3,4,-0.0210161,-1.93287,
61930,288.554,-7854.12,-7285.51,3,4,-0.0207858,-1.93696,
61940,296.34,-7869.32,-7285.37,3,4,-0.0204775,-1.94105,
61950,278.216,-7832.27,-7284.04,3,4,-0.020047,-1.94514,
61960,295.728,-7865.69,-7282.95,3,4,-0.0199209,-1.94923,
61970,295.675,-7866.36,-7283.72,3,4,-0.0206478,-1.95332,
61980,302.307,-7881.34,-7285.64,3,4,-0.0212185,-1.95741,
61990,312.051,-7900.98,-7286.07,3,4,-0.0209626,-1.9615,
62000,297.499,-7873.41,-7287.18,3,4,-0.0207739,-1.96559,
62010,294.302,-7866.14,-7286.2,3,4,-0.0216406,-1.96968,
62020,288.923,-7854.45,-7285.11,3,4,-0.0225157,-1.97376,
62030,288.29,-7852.56,-7284.47,3,4,-0.0228651,-1.97785,
62040,298.848,-7871.88,-7282.98,3,4,-0.0233378,-1.98194,
