step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
86,0.552283,-3391.62,2.12404,0.478665,-5.802,1.04959,100,-4199.77,808.15,645.736,1138.76,-6433.6,449.33,1086.2,-278.05
87,0.565589,-3389.92,3.82261,0.491962,-8.87598,0.952005,100,-4199.63,809.71,645.935,1138.67,-6433.53,449.291,1087.79,-278.084
88,0.578887,-3389.85,3.89358,0.505258,-1.94415,0.880072,100,-4199.59,809.736,645.896,1138.69,-6433.46,449.293,1087.81,-278.07
89,0.592182,-3389.77,3.97672,0.518554,3.56732,0.890863,100,-4199.54,809.769,645.882,1138.7,-6433.41,449.285,1087.84,-278.073
90,0.605476,-3389.62,4.12339,0.53185,7.62751,0.965287,100,-4199.49,809.869,645.866,1138.72,-6433.36,449.28,1087.94,-278.067
91,0.618772,-3389.5,4.2447,0.545147,10.4403,1.0854,100,-4199.45,809.952,645.852,1138.75,-6433.33,449.271,1088.02,-278.065
92,0.632069,-3389.35,4.39723,0.558443,12.4019,1.23726,100,-4199.42,810.076,645.846,1138.78,-6433.31,449.257,1088.14,-278.066
93,0.645367,-3389.46,4.2878,0.571739,-23.3308,1.16461,100,-4199.38,809.927,645.898,1138.81,-6433.3,449.209,1088,-278.077
94,0.658675,-3389.76,3.98922,0.585035,-21.5064,0.866523,100,-4199.4,809.645,645.855,1138.86,-6433.31,449.193,1087.72,-278.075
95,0.671974,-3390.1,3.6483,0.598332,-18.9809,0.597359,100,-4199.43,809.335,645.813,1138.92,-6433.34,449.171,1087.41,-278.076
96,0.685273,-3390.4,3.34806,0.611628,-15.3292,0.369261,100,-4199.47,809.072,645.763,1138.99,-6433.37,449.148,1087.15,-278.074
97,0.698572,-3390.71,3.0346,0.624924,-10.3072,0.198827,100,-4199.51,808.8,645.722,1139.06,-6433.42,449.12,1086.88,-278.076
98,0.711872,-3393.58,0.164573,0.63822,-22.74,-0.0208748,100,-4199.6,806.023,645.664,1139.13,-6433.47,449.068,1084.1,-278.074
99,0.725178,-3393.84,-0.0978075,0.651517,-16.5533,-0.282102,100,-4199.63,805.789,645.647,1139.19,-6433.51,449.036,1083.86,-278.074
100,0.738478,-3394.02,-0.271891,0.664813,-9.5295,-0.455503,100,-4199.65,805.636,645.635,1139.26,-6433.55,449.006,1083.71,-278.07
