step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
50,-0.0650559,-3412.84,257.898,0,-1657.21,0.0650559,-4017.08,604.236,93.5854,262.035,-4964.58,591.885,604.232,0.00372872,0,0
51,-0.0778485,-3548.65,122.089,-0.0127927,-595.623,0.0650559,-4021,472.35,86.7044,256.317,-4961.52,597.502,472.348,0.00231241,0,0
52,-0.0906412,-3557.66,113.08,-0.0255854,-749.015,0.0650559,-4023.08,465.422,84.536,253.892,-4960.91,599.402,465.419,0.00265315,0,0
53,-0.103434,-3568.11,102.624,-0.0383781,-881.409,0.0650559,-4026.25,458.133,82.05,250.337,-4960.03,601.397,458.129,0.00325819,0,0
54,-0.116227,-3549.91,120.827,-0.0511708,-2436.1,0.0650559,-4025.42,475.509,83.0199,250.549,-4959.97,600.981,475.505,0.00322264,0,0
55,-0.129019,-3593.65,77.0866,-0.0639635,-1045.45,0.0650559,-4035.58,441.929,76.667,239.85,-4957.21,605.108,441.924,0.00545016,0,0
56,-0.141812,-3607.45,63.2904,-0.0767562,-1051.89,0.0650559,-4041.19,433.745,74.1174,233.266,-4955.12,606.549,433.737,0.00774309,0,0
57,-0.154605,-3620.42,50.3216,-0.0895489,-1008.45,0.0650559,-4046.89,426.468,71.8257,226.349,-4952.67,607.608,426.457,0.011828,0,0
58,-0.167397,-3632.95,37.7917,-0.102342,-919.006,0.0650559,-4052.18,419.236,69.907,219.612,-4949.96,608.262,419.218,0.0174543,0,0
59,-0.18019,-3643.56,27.1801,-0.115134,-795.021,0.0650559,-4056.76,413.199,68.4236,213.45,-4947.21,608.578,413.175,0.0241728,0,0
60,-0.192983,-3652.39,18.349,-0.127927,-625.086,0.0650559,-4060.57,408.177,67.4119,206.979,-4943.41,608.448,408.146,0.0313027,0,0
61,-0.205775,-3658.57,12.1675,-0.14072,-348.521,0.0650559,-4060.57,401.996,67.4115,206.979,-4943.41,608.448,401.965,0.0313029,0,0
62,-0.218568,-3662.33,8.41057,-0.153512,-194.278,0.0650559,-4060.57,398.24,67.4095,206.977,-4943.4,608.447,398.209,0.031305,0,0
63,-0.231361,-3664.19,6.54855,-0.166305,-105.221,0.0650559,-4060.57,396.38,67.407,206.973,-4943.4,608.446,396.348,0.0313077,0,0
64,-0.244154,-3665.18,5.55666,-0.179098,-54.5224,0.0650559,-4060.57,395.389,67.4049,206.971,-4943.39,608.445,395.358,0.0313101,0,0
65,-0.256946,-3665.67,5.06395,-0.19189,-25.082,0.0650559,-4060.57,394.897,67.403,206.969,-4943.39,608.444,394.866,0.0313122,0,0
66,-0.269739,-3670.95,-0.206479,-0.204683,-24.3929,0.0650559,-4065.81,394.862,66.7673,193.125,-4932.49,606.788,394.809,0.0526031,0,0
67,-0.282532,-3671.26,-0.521393,-0.217476,-10.3421,0.0650559,-4065.81,394.548,66.7684,193.123,-4932.49,606.787,394.495,0.0526102,0,0
68,-0.295324,-3671.22,-0.479188,-0.230269,-1.93445,0.0650559,-4065.81,394.591,66.7694,193.122,-4932.49,606.787,394.538,0.0526161,0,0
69,-0.308117,-3671.19,-0.45422,-0.243061,5.23925,0.0650559,-4065.81,394.616,66.7701,193.12,-4932.49,606.786,394.564,0.05262,0,0
70,-0.32091,-3671.1,-0.357729,-0.255854,9.436,0.0650559,-4065.81,394.713,66.7707,193.12,-4932.49,606.786,394.661,0.052623,0,0
71,-0.333702,-3670.96,-0.221857,-0.268647,11.4972,0.0650559,-4065.81,394.849,66.7711,193.119,-4932.49,606.786,394.797,0.0526253,0,0
72,-0.346495,-3670.82,-0.0830736,-0.281439,11.8469,0.0650559,-4065.79,394.97,66.9043,192.683,-4932.06,606.684,394.916,0.0537117,0,0
73,-0.359288,-3670.33,0.411594,-0.294232,7.99429,0.0650559,-4065.79,395.464,66.9045,192.683,-4932.06,606.684,395.41,0.0537116,0,0
74,-0.372081,-3670.23,0.505338,-0.307025,6.53484,0.0650559,-4065.79,395.557,66.905,192.683,-4932.06,606.684,395.504,0.0537112,0,0
75,-0.384873,-3670.16,0.576418,-0.319817,4.52014,0.0650559,-4065.79,395.627,66.9059,192.682,-4932.06,606.684,395.574,0.0537107,0,0
76,-0.397666,-3670,0.740463,-0.33261,1.22706,0.0650559,-4065.79,395.791,66.9067,192.681,-4932.06,606.684,395.737,0.0537101,0,0
77,-0.410459,-3669.99,0.744726,-0.345403,-0.477599,0.0650559,-4065.79,395.794,66.9078,192.681,-4932.06,606.685,395.74,0.0537094,0,0
78,-0.423251,-3670.26,0.477336,-0.358195,-3.73979,0.0650559,-4065.79,395.526,66.9087,192.68,-4932.06,606.685,395.472,0.0537088,0,0
79,-0.436044,-3670.59,0.150886,-0.370988,-6.41842,0.0650559,-4065.79,395.199,66.909,192.68,-4932.06,606.685,395.145,0.0537085,0,0
80,-0.448837,-3670.67,0.0715833,-0.383781,-5.77958,0.0650559,-4065.79,395.119,66.9094,192.679,-4932.06,606.685,395.065,0.0537082,0,0
81,-0.461629,-3670.73,0.00810097,-0.396574,-3.95307,0.0650559,-4065.79,395.055,66.9095,192.679,-4932.06,606.685,395.002,0.0537081,0,0
82,-0.474422,-3670.65,0.0887991,-0.409366,-1.99191,0.0650559,-4065.79,395.136,66.9097,192.679,-4932.06,606.685,395.082,0.0537079,0,0
83,-0.487215,-3670.65,0.0866265,-0.422159,1.74991,0.0650559,-4065.79,395.134,66.9099,192.679,-4932.06,606.685,395.08,0.0537078,0,0
84,-0.500007,-3670.72,0.0155373,-0.434952,-2.35154,0.0650559,-4065.79,395.062,66.91,192.679,-4932.06,606.685,395.009,0.0537077,0,0
85,-0.5128,-3670.73,0.0109571,-0.447744,1.57151,0.0650559,-4065.79,395.058,66.91,192.679,-4932.06,606.685,395.004,0.0537077,0,0
86,-0.525593,-3670.69,0.0532141,-0.460537,4.90377,0.0650559,-4065.79,395.1,66.9103,192.679,-4932.06,606.685,395.046,0.0537074,0,0
