step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
67,-0.152127,-3396.98,61.187,-0.226036,-1341,-0.0739094,-4229.16,832.18,672.539,1104.94,-6443.39,436.746,1120.42,-288.24,0,0
68,-0.165423,-3412.12,46.0522,-0.239333,-953.731,-0.0739094,-4229.16,817.036,672.523,1105.02,-6443.41,436.713,1105.29,-288.253,0,0
69,-0.17872,-3422.78,35.3908,-0.252629,-664.415,-0.0739094,-4229.15,806.367,672.511,1105.07,-6443.42,436.688,1094.63,-288.263,0,0
70,-0.192016,-3430.13,28.0434,-0.265925,-451.962,-0.0739094,-4229.14,799.013,672.502,1105.11,-6443.42,436.669,1087.28,-288.271,0,0
71,-0.205312,-3435.06,23.1119,-0.279221,-298.284,-0.0739094,-4229.14,794.077,672.496,1105.14,-6443.43,436.656,1082.35,-288.276,0,0
72,-0.218608,-3438.25,19.9166,-0.292518,-188.636,-0.0739094,-4229.13,790.878,672.492,1105.16,-6443.43,436.646,1079.16,-288.28,0,0
73,-0.231905,-3440.22,17.9524,-0.305814,-111.392,-0.0739094,-4229.13,788.911,672.489,1105.18,-6443.44,436.638,1077.19,-288.283,0,0
74,-0.245201,-3440.02,18.1506,-0.31911,-66.6273,-0.0739094,-4229.13,789.107,672.487,1105.19,-6443.44,436.633,1077.39,-288.285,0,0
75,-0.258497,-3440.64,17.5322,-0.332406,-28.6924,-0.0739094,-4229.13,788.486,672.485,1105.2,-6443.44,436.629,1076.77,-288.287,0,0
76,-0.271793,-3443.81,14.3566,-0.345703,-22.642,-0.0739094,-4229.12,785.31,672.484,1105.21,-6443.44,436.626,1073.6,-288.288,0,0
77,-0.28509,-3443.86,14.3161,-0.358999,-6.23235,-0.0739094,-4229.12,785.268,672.482,1105.22,-6443.44,436.622,1073.56,-288.29,0,0
78,-0.298386,-3443.85,14.3202,-0.372295,6.22646,-0.0739094,-4229.12,785.27,672.481,1105.22,-6443.45,436.619,1073.56,-288.291,0,0
79,-0.311682,-3443.7,14.4694,-0.385592,15.8825,-0.0739094,-4229.12,785.418,672.48,1105.23,-6443.45,436.616,1073.71,-288.292,0,0
80,-0.324978,-3443.44,14.7363,-0.398888,24.1041,-0.0739094,-4229.12,785.683,672.478,1105.24,-6443.45,436.612,1073.98,-288.294,0,0
81,-0.338275,-3445.97,12.2028,-0.412184,11.6815,-0.0739094,-4229.12,783.148,672.477,1105.25,-6443.45,436.609,1071.44,-288.295,0,0
82,-0.351571,-3445.77,12.3971,-0.42548,17.5056,-0.0739094,-4229.12,783.341,672.475,1105.25,-6443.45,436.606,1071.64,-288.296,0,0
83,-0.364867,-3445.5,12.6677,-0.438777,23.1672,-0.0739094,-4229.11,783.61,672.474,1105.26,-6443.45,436.602,1071.91,-288.298,0,0
84,-0.378163,-3445.16,13.0118,-0.452073,28.5322,-0.0739094,-4229.11,783.953,672.473,1105.27,-6443.45,436.6,1072.25,-288.299,0,0
85,-0.39146,-3443.41,14.7578,-0.465369,24.2451,-0.0739094,-4229.11,785.698,672.472,1105.27,-6443.45,436.597,1074,-288.3,0,0
86,-0.404756,-3459.62,-1.44589,-0.478665,30.0871,-0.0739094,-4201.26,741.641,632.523,1148.24,-6434.06,452.04,1015.32,-273.677,0,0
