step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
61,0.220168,-3389.31,68.8654,0.146259,-1111.02,-0.0739094,-4166.08,776.773,635.503,1217.16,-6452.93,434.192,1074.74,-297.969,0,0
62,0.233465,-3401.8,56.3715,0.159555,-783.367,-0.0739094,-4166.11,764.314,635.448,1217.18,-6452.94,434.201,1062.28,-297.962,0,0
63,0.246761,-3410.5,47.6721,0.172851,-537.263,-0.0739094,-4166.14,755.638,635.411,1217.19,-6452.95,434.207,1053.6,-297.958,0,0
64,0.260057,-3416.37,41.7996,0.186148,-355.431,-0.0739094,-4166.15,749.782,635.383,1217.21,-6452.96,434.212,1047.74,-297.955,0,0
65,0.273353,-3420.17,38.0029,0.199444,-222.706,-0.0739094,-4166.17,745.997,635.363,1217.22,-6452.96,434.215,1043.95,-297.952,0,0
66,0.28665,-3425.34,32.8273,0.21274,-146.512,-0.0739094,-4166.18,740.831,635.348,1217.22,-6452.96,434.218,1038.78,-297.951,0,0
67,0.299946,-3425.72,32.4467,0.226036,-86.462,-0.0739094,-4166.19,740.461,635.33,1217.23,-6452.97,434.22,1038.41,-297.948,0,0
68,0.313242,-3425.03,33.1455,0.239333,-48.5443,-0.0739094,-4166.19,741.165,635.321,1217.24,-6452.97,434.222,1039.11,-297.947,0,0
69,0.326538,-3425.43,32.7446,0.252629,-13.816,-0.0739094,-4166.2,740.771,635.309,1217.24,-6452.97,434.224,1038.72,-297.946,0,0
70,0.339835,-3425.3,32.8706,0.265925,9.31678,-0.0739094,-4166.2,740.903,635.299,1217.25,-6452.97,434.226,1038.85,-297.945,0,0
71,0.353131,-3425.06,33.1077,0.279221,25.1674,-0.0739094,-4166.21,741.147,635.288,1217.25,-6452.98,434.228,1039.09,-297.943,0,0
