step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
56,0.153428,-3394.11,16.1888,0.0796168,-205.993,-0.073811,-4233.39,839.281,620.689,1142.36,-6439.95,443.508,1123.58,-284.296,0,0
57,0.166697,-3396.52,13.7699,0.0928862,-159.227,-0.073811,-4233.39,836.861,620.685,1142.37,-6439.95,443.508,1121.16,-284.296,0,0
58,0.179967,-3398.35,11.94,0.106156,-117.625,-0.073811,-4233.39,835.031,620.684,1142.37,-6439.95,443.508,1119.33,-284.296,0,0
59,0.193236,-3399.68,10.6179,0.119425,-82.8454,-0.073811,-4233.39,833.709,620.684,1142.37,-6439.95,443.508,1118,-284.296,0,0
60,0.206506,-3400.58,9.70977,0.132695,-55.1816,-0.073811,-4233.39,832.8,620.683,1142.37,-6439.95,443.508,1117.1,-284.295,0,0
61,0.219775,-3401.59,8.70542,0.145964,-37.194,-0.073811,-4233.38,831.796,620.681,1142.37,-6439.95,443.509,1116.09,-284.295,0,0
62,0.233044,-3401.98,8.31862,0.159234,-21.9405,-0.073811,-4233.38,831.408,620.68,1142.37,-6439.95,443.509,1115.7,-284.295,0,0
63,0.246314,-3402.19,8.10346,0.172503,-11.1369,-0.073811,-4233.38,831.193,620.679,1142.37,-6439.95,443.509,1115.49,-284.295,0,0
64,0.259583,-3402.29,8.00813,0.185772,-3.71385,-0.073811,-4233.38,831.097,620.677,1142.38,-6439.95,443.509,1115.39,-284.295,0,0
65,0.272853,-3402.3,7.99404,0.199042,1.24882,-0.073811,-4233.38,831.083,620.676,1142.38,-6439.95,443.509,1115.38,-284.295,0,0
66,0.286122,-3402.42,7.87251,0.212311,3.28733,-0.073811,-4233.38,830.96,620.674,1142.38,-6439.95,443.509,1115.26,-284.295,0,0
67,0.299392,-3402.24,8.05958,0.225581,0.399256,-0.073811,-4233.38,831.146,620.669,1142.39,-6439.95,443.51,1115.44,-284.295,0,0
68,0.312661,-3402.22,8.07415,0.23885,1.69363,-0.073811,-4233.38,831.159,620.666,1142.39,-6439.95,443.51,1115.45,-284.295,0,0
69,0.325931,-3402.19,8.10234,0.25212,2.49273,-0.073811,-4233.38,831.186,620.663,1142.39,-6439.95,443.51,1115.48,-284.294,0,0
70,0.3392,-3402.14,8.15281,0.265389,2.91089,-0.073811,-4233.38,831.236,620.659,1142.4,-6439.95,443.511,1115.53,-284.294,0,0
71,0.35247,-3410.26,0.0311891,0.278659,4.12587,-0.073811,-4223.19,812.927,605.39,1145.34,-6429.81,455.893,1083.59,-270.663,0,0
72,0.365739,-3410.6,-0.309884,0.291928,4.30968,-0.073811,-4223.14,812.533,605.142,1145.77,-6429.84,455.79,1083.26,-270.722,0,0
73,0.379009,-3410.24,0.0510017,0.305198,4.34113,-0.073811,-4223.6,813.368,604.225,1146.54,-6430,455.627,1084.29,-270.925,0,0
74,0.392278,-3410.11,0.183144,0.318467,1.80591,-0.073811,-4223.09,812.976,605.185,1145.78,-6429.84,455.788,1083.69,-270.712,0,0
75,0.405547,-3410.02,0.278519,0.331736,3.14298,-0.073811,-4222.75,812.656,605.779,1145.39,-6429.75,455.833,1083.41,-270.757,0,0
76,0.418817,-3410.05,0.245121,0.345006,2.82607,-0.073811,-4223.06,813.012,605.245,1145.77,-6429.86,455.776,1083.74,-270.727,0,0
77,0.432086,-3410.34,-0.0417537,0.358275,0.996762,-0.073811,-4223.06,812.727,605.231,1145.82,-6429.88,455.763,1083.47,-270.743,0,0
78,0.445356,-3409.85,0.446018,0.371545,1.41881,-0.073811,-4222.97,813.12,605.671,1145.55,-6429.92,455.724,1083.85,-270.732,0,0
79,0.458625,-3410.4,-0.100994,0.384814,1.25072,-0.073811,-4223.08,812.681,605.254,1145.81,-6429.89,455.751,1083.42,-270.742,0,0
80,0.471895,-3410.34,-0.0487689,0.398084,0.430969,-0.073811,-4222.99,812.651,604.951,1146.24,-6429.9,455.716,1083.48,-270.825,0,0
81,0.485164,-3410.35,-0.052267,0.411353,2.42762,-0.073811,-4223.04,812.693,605.302,1145.8,-6429.89,455.751,1083.43,-270.74,0,0
82,0.498434,-3410.4,-0.103162,0.424623,-0.169962,-0.073811,-4222.66,812.258,605.483,1145.75,-6429.76,455.874,1083.02,-270.767,0,0
83,0.511703,-3410.69,-0.399,0.437892,0.7763,-0.073811,-4223.06,812.367,605.294,1145.83,-6429.92,455.737,1083.12,-270.754,0,0
84,0.524973,-3410.26,0.0315479,0.451162,0.0425399,-0.073811,-4222.75,812.49,605.511,1145.74,-6429.79,455.789,1083.17,-270.676,0,0
85,0.538242,-3410.54,-0.241469,0.464431,0.753259,-0.073811,-4223.03,812.494,605.329,1145.82,-6429.92,455.738,1083.25,-270.753,0,0
86,0.551512,-3410.3,-0.00332096,0.477701,1.27794,-0.073811,-4222.81,812.513,605.608,1145.52,-6429.79,455.85,1083.22,-270.705,0,0
87,0.564781,-3410.09,0.20796,0.49097,-0.632124,-0.073811,-4223.02,812.931,605.355,1145.83,-6429.93,455.723,1083.69,-270.761,0,0
88,0.57805,-3410.09,0.206326,0.504239,0.294811,-0.073811,-4223.01,812.926,605.385,1145.8,-6429.93,455.728,1083.68,-270.759,0,0
89,0.59132,-3410.08,0.216104,0.517509,1.17072,-0.073811,-4223.02,812.946,605.383,1145.81,-6429.94,455.724,1083.71,-270.761,0,0
90,0.604589,-3410.06,0.237193,0.530778,2.00043,-0.073811,-4223.02,812.958,605.402,1145.8,-6429.94,455.726,1083.72,-270.76,0,0
91,0.617859,-3410.03,0.269041,0.544048,2.79455,-0.073811,-4223.01,812.985,605.408,1145.79,-6429.94,455.731,1083.74,-270.758,0,0
92,0.631128,-3409.67,0.627595,0.557317,1.22145,-0.073811,-4223.01,813.344,605.409,1145.79,-6429.94,455.735,1084.1,-270.758,0,0
93,0.644398,-3409.65,0.642728,0.570587,1.06724,-0.073811,-4223.01,813.357,605.409,1145.78,-6429.94,455.742,1084.12,-270.758,0,0
94,0.657667,-3409.98,0.314193,0.583856,-0.492045,-0.073811,-4223.01,813.024,605.409,1145.78,-6429.94,455.746,1083.78,-270.757,0,0
95,0.670937,-3409.98,0.312722,0.597126,0.271955,-0.073811,-4223,813.018,605.41,1145.78,-6429.94,455.749,1083.77,-270.757,0,0
96,0.684206,-3409.97,0.321413,0.610395,1.05144,-0.073811,-4223.02,813.049,605.436,1145.76,-6429.95,455.736,1083.81,-270.766,0,0
97,0.697476,-3409.95,0.340699,0.623665,1.86029,-0.073811,-4223.03,813.081,605.432,1145.75,-6429.95,455.739,1083.85,-270.767,0,0
98,0.710745,-3409.92,0.37094,0.636934,2.70306,-0.073811,-4223.03,813.107,605.44,1145.74,-6429.95,455.746,1083.87,-270.764,0,0
99,0.724014,-3410.31,-0.0107628,0.650204,0.494581,-0.073811,-4223.03,812.725,605.443,1145.73,-6429.95,455.749,1083.49,-270.764,0,0
