step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
4220	373.023	-637.88	-326.178	-638.733	0	0	0	0	0	
4230	385.362	-648.95	-326.938	-649.247	0	0	0	0	0	
4240	380.35	-645.083	-327.259	-645.966	0	0	0	0	0	
4250	364.505	-632.783	-328.199	-633.046	0	0	0	0	0	
4260	346.972	-618.174	-328.241	-618.176	0	0	0	0	0	
4270	326.24	-600.723	-328.114	-600.71	0	0	0	0	0	
4280	310.28	-587.239	-327.966	-587.235	0	0	0	0	0	
4290	300.198	-578.931	-328.083	-579.26	0	0	0	0	0	
4300	273.285	-556.774	-328.414	-557.137	0	0	0	0	0	
4310	250.572	-538.389	-329.009	-538.661	0	0	0	0	0	
4320	232.382	-523.711	-329.53	-523.718	0	0	0	0	0	
4330	216.528	-510.498	-329.565	-510.47	0	0	0	0	0	
4340	224.669	-517.284	-329.549	-517.257	0	0	0	0	0	
4350	236.297	-527.073	-329.621	-527.08	0	0	0	0	0	
4360	252.336	-540.429	-329.575	-540.369	0	0	0	0	0	
4370	273.885	-558.401	-329.541	-558.408	0	0	0	0	0	
4380	291.021	-572.838	-329.658	-572.887	0	0	0	0	0	
4390	284.714	-567.609	-329.7	-567.658	0	0	0	0	0	
4400	265.135	-551.335	-329.786	-551.337	0	0	0	0	0	
4410	260.346	-547.438	-329.891	-547.42	0	0	0	0	0	
4420	277.052	-561.37	-329.863	-562.101	0	0	0	0	0	
4430	305.115	-585.583	-330.627	-585.776	0	0	0	0	0	
4440	319.041	-597.421	-330.828	-597.735	0	0	0	-1	0	
4450	313.878	-593.407	-331.128	-593.488	0	0	0	0	0	
4460	308.494	-589.169	-331.389	-589.261	0	0	0	0	0	
4470	324.798	-602.928	-331.524	-602.941	0	0	0	0	0	
4480	342.866	-618.045	-331.544	-618.033	0	0	0	0	0	
4490	347.523	-621.871	-331.478	-621.852	0	0	0	0	0	
4500	359.935	-632.341	-331.576	-632.343	0	0	0	0	0	
4510	381.726	-650.558	-331.585	-651.515	0	0	0	0	0	
4520	402.985	-669.215	-332.478	-670.166	0	0	0	0	0	
4530	404.632	-671.505	-333.392	-673.473	0	0	0	0	0	
4540	397.071	-667.151	-335.355	-667.933	0	0	0	0	0	
4550	382.256	-655.603	-336.186	-656.041	0	0	0	0	0	
4560	375.344	-650.237	-336.597	-651.441	0	0	0	0	0	
4570	382.51	-657.496	-337.867	-660.593	0	0	0	0	0	
4580	386.324	-663.808	-340.992	-666.814	0	0	0	0	0	
4590	383.386	-664.474	-344.114	-666.452	0	0	0	0	0	
4600	358.536	-645.729	-346.134	-646.389	0	0	0	0	0	
4610	335.766	-627.411	-346.842	-627.472	0	0	0	0	0	
4620	337.914	-629.426	-347.061	-629.398	0	0	0	0	0	
4630	357.119	-645.569	-347.158	-645.492	0	0	0	0	0	
4640	369.42	-655.63	-346.94	-655.468	0	0	0	0	0	
4650	359.702	-647.362	-346.791	-647.187	0	0	0	0	0	
4660	345.353	-635.415	-346.835	-635.308	0	0	0	0	0	
4670	337.428	-628.699	-346.741	-628.65	0	0	0	0	0	
4680	333.446	-625.473	-346.843	-625.603	0	0	0	0	0	
4690	315.658	-610.794	-347.028	-612.097	0	0	0	0	0	
4700	292.395	-592.876	-348.548	-593.767	0	0	0	0	0	
4710	274.171	-578.605	-349.505	-579.195	0	0	0	0	0	
4720	265.564	-571.964	-350.057	-572.28	0	0	0	0	0	
4730	264.494	-571.431	-350.418	-571.462	0	0	0	0	0	
4740	250.56	-559.627	-350.257	-559.59	0	0	0	0	0	
4750	232.149	-544.134	-350.149	-544.061	0	0	0	0	0	
4760	218.105	-532.473	-350.223	-532.365	0	0	0	0	0	
4770	220.083	-534.074	-350.171	-533.946	0	0	0	0	0	
4780	248.233	-557.631	-350.205	-557.543	0	0	0	0	0	
4790	286.638	-589.732	-350.215	-589.687	0	0	0	0	0	
4800	310.696	-609.985	-350.365	-609.96	0	0	0	0	0	
4810	310.205	-609.455	-350.245	-609.563	0	0	0	0	0	
4820	317.156	-615.545	-350.527	-615.794	0	0	0	0	0	
4830	331.404	-627.837	-350.913	-627.952	0	0	0	0	0	
4840	344.884	-638.964	-350.776	-639.227	0	0	0	0	0	
4850	341.417	-636.218	-350.927	-636.773	0	0	0	0	0	
4860	316.439	-616.054	-351.635	-616.471	0	0	0	0	0	
4870	300.86	-603.543	-352.142	-604.415	0	0	0	0	0	
4880	300.609	-604.325	-353.134	-605.357	0	0	0	0	0	
4890	304.744	-608.881	-354.234	-609.464	0	0	0	0	0	
4900	309.327	-613.224	-354.748	-613.244	0	0	0	0	0	
4910	325.388	-626.679	-354.783	-626.68	0	0	0	0	0	
4920	347.701	-645.401	-354.859	-645.383	0	0	0	0	0	
4930	376.011	-669.057	-354.86	-669.008	0	0	0	0	0	
4940	383.267	-675.105	-354.844	-675.104	0	0	0	0	0	
4950	375.736	-668.946	-354.978	-668.905	0	0	0	0	0	
4960	361.53	-657.255	-355.157	-657.171	0	0	0	0	0	
4970	343.025	-641.828	-355.194	-641.739	0	0	0	0	0	
4980	330.572	-631.284	-355.055	-631.245	0	0	0	0	0	
4990	326.668	-627.882	-354.915	-627.878	0	0	0	0	0	
5000	321.67	-623.745	-354.954	-623.735	0	0	0	0	0	
5010	313.888	-617.143	-354.855	-617.137	0	0	0	0	0	
5020	312.095	-615.738	-354.949	-615.723	0	0	0	0	0	
5030	315.948	-618.962	-354.953	-618.863	0	0	0	0	0	
5040	324.118	-625.789	-354.953	-625.697	0	0	0	0	0	
5050	332.172	-632.39	-354.824	-632.404	0	0	0	0	0	
5060	330.817	-631.273	-354.839	-631.849	0	0	0	0	0	
5070	336.471	-636.566	-355.408	-637.139	0	0	0	0	0	
5080	343.216	-642.847	-356.053	-643.055	0	0	0	0	0	
5090	342.906	-642.621	-356.087	-642.562	0	0	0	0	0	
5100	327.184	-629.337	-355.939	-629.278	0	0	0	0	0	
5110	309.111	-614.234	-355.938	-614.248	0	0	0	0	0	
5120	287.06	-595.879	-356.009	-595.878	0	0	0	0	0	
5130	267.152	-579.213	-355.979	-579.195	0	0	0	0	0	
5140	273.136	-584.14	-355.905	-584.105	0	0	0	0	0	
5150	281.262	-590.755	-355.73	-590.661	0	0	0	0	0	
5160	280.862	-590.379	-355.688	-590.275	0	0	0	0	0	
5170	266.857	-578.701	-355.713	-578.638	0	0	0	0	0	
5180	263.998	-576.235	-355.636	-576.159	0	0	0	0	0	
5190	259.684	-572.911	-355.917	-572.844	0	0	0	0	0	
5200	246.704	-562.096	-355.948	-562.07	0	0	0	0	0	
5210	244.719	-560.663	-356.174	-560.612	0	0	0	0	0	
5220	260.78	-573.984	-356.075	-573.913	0	0	0	0	0	
5230	293.364	-601.267	-356.13	-601.231	0	0	0	0	0	
5240	324.333	-627.017	-356.002	-627.02	0	0	0	0	0	
5250	344.723	-644.203	-356.149	-644.841	0	0	0	0	0	
5260	350.151	-649.58	-356.991	-650.856	0	0	0	0	0	
5270	353.95	-654.052	-358.289	-654.831	0	0	0	0	0	
5280	360.069	-659.981	-359.105	-660.308	0	0	0	0	0	
5290	365.536	-664.873	-359.428	-665.298	0	0	0	0	0	
5300	360.437	-661.218	-360.033	-661.691	0	0	0	0	0	
5310	362.126	-663.061	-360.466	-663.781	0	0	0	0	0	
5320	365.946	-666.979	-361.192	-667.713	0	0	0	0	0	
5330	341.875	-647.716	-362.042	-648.194	0	0	0	0	0	
5340	327.429	-636.219	-362.616	-636.745	0	0	0	0	0	
5350	327.522	-636.925	-363.246	-637.68	0	0	0	0	0	
5360	338.217	-646.698	-364.081	-647.133	0	0	0	0	0	
5370	342.316	-650.455	-364.413	-650.581	0	0	0	0	0	
5380	337.846	-646.798	-364.491	-646.823	0	0	0	0	0	
5390	339.345	-647.957	-364.398	-647.955	0	0	0	0	0	
5400	335.182	-644.467	-364.385	-644.464	0	0	0	0	0	
5410	327.354	-637.992	-364.452	-637.969	0	0	0	0	0	
5420	301.987	-616.829	-364.487	-616.752	0	0	0	0	0	
5430	281.906	-600.142	-364.579	-600.035	0	0	0	0	0	
5440	274.633	-594.288	-364.803	-594.229	0	0	0	0	0	
5450	277.247	-596.428	-364.758	-596.403	0	0	0	0	0	
5460	284.657	-602.637	-364.775	-602.588	0	0	0	0	0	
5470	276.241	-595.639	-364.81	-595.601	0	0	0	0	0	
5480	269.099	-589.561	-364.7	-589.547	0	0	0	0	0	
5490	283.116	-601.299	-364.725	-601.281	0	0	0	0	0	
5500	293.218	-609.6	-364.584	-609.617	0	0	0	0	0	
5510	307.182	-621.213	-364.529	-621.383	0	0	0	0	0	
5520	319.738	-631.939	-364.764	-632.05	0	0	0	0	0	
5530	326.858	-638.072	-364.946	-638.495	0	0	0	0	0	
5540	324.961	-637.049	-365.509	-638.051	0	0	0	0	0	
5550	318.557	-632.537	-366.348	-633.278	0	0	0	0	0	
5560	316.52	-631.638	-367.152	-631.852	0	0	0	0	0	
5570	298.408	-616.785	-367.433	-616.904	0	0	-1	0	0	
5580	270.445	-593.555	-367.569	-593.677	0	0	-1	0	0	
5590	259.432	-584.365	-367.582	-584.468	0	0	-1	0	0	
5600	251.844	-578.017	-367.574	-578.227	0	0	-1	0	0	
5610	244.74	-571.883	-367.376	-571.985	0	0	-1	0	0	
5620	252.072	-578.371	-367.737	-578.372	0	0	-1	0	0	
5630	252.702	-578.983	-367.823	-578.962	0	0	-1	0	0	
5640	265.003	-589.169	-367.73	-589.219	0	0	-1	0	0	
5650	296.951	-616.08	-367.945	-616.202	0	0	-1	0	0	
5660	322.02	-637.289	-368.207	-637.292	0	0	-1	0	0	
5670	333.324	-646.751	-368.223	-646.754	0	0	-1	0	0	
5680	329.916	-643.888	-368.207	-643.892	0	0	-1	0	0	
5690	325.712	-640.385	-368.217	-640.388	0	0	-1	0	0	
5700	319.381	-635.055	-368.177	-635.107	0	0	-1	0	0	
5710	312.739	-629.481	-368.154	-629.537	0	0	-1	0	0	
5720	295.936	-615.639	-368.353	-615.628	0	0	-1	0	0	
5730	275.402	-598.431	-368.303	-598.364	0	0	-1	0	0	
5740	270.491	-594.327	-368.303	-594.232	0	0	-1	0	0	
5750	276.427	-599.194	-368.209	-599.065	0	0	-1	0	0	
5760	280.623	-602.602	-368.111	-602.536	0	0	-1	0	0	
5770	291.55	-611.771	-368.149	-611.7	0	0	-1	0	0	
5780	321.477	-636.857	-368.228	-636.739	0	0	-1	0	0	
5790	339.656	-652.028	-368.209	-651.915	0	0	-1	0	0	
5800	354.468	-664.472	-368.276	-664.386	0	0	-1	0	0	
5810	351.094	-661.696	-368.318	-661.625	0	0	-1	0	0	
5820	336.404	-649.661	-368.558	-649.631	0	0	-1	0	0	
5830	343.353	-655.541	-368.632	-655.509	0	0	-1	0	0	
5840	339.375	-652.261	-368.677	-652.213	0	0	-1	0	0	
5850	320.054	-636.259	-368.818	-636.241	0	0	-1	0	0	
5860	286.211	-607.913	-368.753	-608.046	0	0	-1	0	0	
5870	273.582	-597.379	-368.772	-597.38	0	0	-1	0	0	
5880	283.467	-605.69	-368.823	-605.907	0	0	-1	0	0	
5890	297.798	-618.067	-369.224	-618.775	0	0	-1	0	0	
5900	319.68	-637.088	-369.96	-638.261	0	0	-1	0	0	
5910	334.366	-650.75	-371.351	-651.709	0	0	-1	0	0	
5920	331.216	-649.28	-372.513	-649.687	0	0	-1	0	0	
5930	317.503	-638.437	-373.128	-638.433	0	0	-1	0	0	
5940	296.538	-620.724	-372.934	-620.668	0	0	-1	0	0	
5950	286.845	-612.7	-373.01	-612.617	0	0	-1	0	0	
5960	306.977	-629.314	-372.801	-629.271	0	0	-1	0	0	
5970	324.054	-643.642	-372.86	-643.638	0	0	-1	0	0	
5980	320.341	-640.49	-372.811	-640.491	0	0	-1	0	0	
5990	301.989	-625.148	-372.803	-625.11	0	0	-1	0	0	
6000	286.065	-611.712	-372.674	-611.607	0	0	-1	0	0	
6010	274.768	-602.114	-372.516	-601.99	0	0	-1	0	0	
6020	268.407	-596.844	-372.561	-596.798	0	0	-1	0	0	
6030	261.332	-590.806	-372.435	-590.957	0	0	-1	0	0	
6040	247.491	-579.487	-372.682	-579.575	0	0	-1	0	0	
6050	246.475	-578.923	-372.966	-579.038	0	0	-1	0	0	
6060	257.198	-588.063	-373.147	-588.07	0	0	-1	0	0	
6070	266.852	-596.317	-373.333	-596.283	0	0	-1	0	0	
6080	281.42	-608.399	-373.242	-608.313	0	0	-1	0	0	
6090	295.859	-620.339	-373.116	-620.247	0	0	-1	0	0	
6100	297.444	-621.507	-372.96	-621.451	0	0	-1	0	0	
6110	304.134	-627.015	-372.878	-626.989	0	0	-1	0	0	
6120	297.467	-621.417	-372.851	-621.391	0	0	-1	0	0	
6130	275.925	-603.478	-372.912	-603.409	0	0	-1	0	0	
6140	249.754	-581.732	-373.035	-581.668	0	0	-1	0	0	
6150	238.768	-572.627	-373.11	-572.711	0	0	-1	0	0	
6160	239.046	-572.817	-373.068	-572.858	0	0	-1	0	0	
6170	238.91	-572.563	-372.928	-572.565	0	0	-1	0	0	
6180	236.248	-570.396	-372.985	-570.598	0	0	-1	0	0	
6190	245.849	-578.801	-373.368	-578.822	0	0	-1	0	0	
6200	270.667	-599.617	-373.445	-599.567	0	0	-1	0	0	
6210	292.836	-618.339	-373.643	-618.211	0	0	-1	0	0	
6220	298.908	-623.28	-373.51	-623.137	0	0	-1	0	0	
6230	287.82	-613.993	-373.489	-613.907	0	0	-1	0	0	
6240	284.795	-611.419	-373.442	-611.34	0	0	-1	0	0	
6250	295.365	-620.321	-373.511	-620.212	0	0	-1	0	0	
6260	312.244	-634.314	-373.4	-634.188	0	0	-1	0	0	
6270	330.758	-649.95	-373.565	-649.815	0	0	-1	0	0	
6280	326.314	-646.161	-373.491	-646.068	0	0	-1	0	0	
6290	311.573	-633.967	-373.614	-633.954	0	0	-1	0	0	
6300	316.808	-638.247	-373.519	-638.263	0	0	-1	0	0	
6310	335.151	-653.654	-373.599	-653.696	0	0	-1	0	0	
6320	343.663	-660.711	-373.543	-661.041	0	0	-1	0	0	
6330	347.291	-664.186	-373.987	-664.193	0	0	-1	0	0	
6340	351.329	-667.532	-373.959	-667.536	0	0	-1	0	0	
6350	343.903	-661.379	-374.011	-661.348	0	0	-1	0	0	
6360	333.295	-652.504	-374.001	-652.404	0	0	-1	0	0	
6370	341.212	-659.093	-373.974	-658.931	0	0	-1	0	0	
6380	345.762	-662.852	-373.93	-662.676	0	0	-1	0	0	
6390	355.356	-670.911	-373.972	-670.733	0	0	-1	0	0	
6400	369.65	-682.977	-374.094	-682.788	0	0	-1	0	0	
6410	349.107	-665.915	-374.199	-665.733	0	0	-1	0	0	
6420	330.296	-650.279	-374.281	-650.132	0	0	-1	0	0	
6430	327.486	-647.985	-374.335	-647.912	0	0	-1	0	0	
6440	327.931	-648.468	-374.446	-648.506	0	0	-1	0	0	
6450	322.267	-643.898	-374.609	-643.99	0	0	-1	0	0	
6460	307.925	-631.965	-374.66	-632.041	0	0	-1	0	0	
6470	269.383	-599.921	-374.822	-599.94	0	0	-1	0	0	
6480	240.271	-575.206	-374.433	-575.247	0	0	-1	0	0	
6490	239.125	-574.113	-374.298	-574.169	0	0	-1	0	0	
6500	237.141	-572.703	-374.546	-572.759	0	0	-1	0	0	
6510	235.697	-571.563	-374.613	-571.549	0	0	-1	0	0	
6520	237.798	-573.323	-374.617	-573.314	0	0	-1	0	0	
6530	246.809	-580.942	-374.706	-580.931	0	0	-1	0	0	
6540	258.577	-590.676	-374.607	-590.641	0	0	-1	0	0	
6550	271.671	-601.716	-374.706	-601.671	0	0	-1	0	0	
6560	273.134	-603.149	-374.917	-603.1	0	0	-1	0	0	
6570	267.082	-597.872	-374.696	-597.775	0	0	-1	0	0	
6580	264.824	-596.261	-374.972	-596.139	0	0	-1	0	0	
6590	246.548	-580.78	-374.763	-580.694	0	0	-1	0	0	
6600	225.109	-562.78	-374.677	-562.69	0	0	-1	0	0	
6610	213.809	-553.383	-374.723	-553.245	0	0	-1	0	-1	
6620	218.204	-556.951	-374.618	-556.812	0	0	-1	0	0	
6630	223.062	-561.008	-374.616	-560.901	0	0	-1	0	0	
6640	218.847	-557.434	-374.563	-557.343	0	0	-1	0	0	
6650	221.576	-559.856	-374.705	-559.781	0	0	-1	0	0	
6660	231.886	-568.441	-374.675	-568.367	0	0	-1	0	0	
6670	244.174	-578.802	-374.768	-578.711	0	0	-1	0	0	
6680	270.152	-600.334	-374.593	-600.249	0	0	-1	0	0	
6690	297.061	-623.008	-374.781	-622.96	0	0	-1	0	0	
6700	311.063	-634.924	-374.998	-634.922	0	0	-1	0	0	
6710	334.711	-655	-375.312	-655.017	0	0	-1	0	0	
6720	339.445	-659.174	-375.531	-659.124	0	0	-1	0	0	
6730	334.333	-654.813	-375.442	-654.719	0	0	-1	0	0	
6740	323.663	-645.753	-375.297	-645.62	0	0	-1	0	0	
6750	320.178	-642.781	-375.237	-642.668	0	0	-1	0	0	
6760	327.325	-648.635	-375.119	-648.57	0	0	-1	0	0	
6770	321.307	-643.596	-375.109	-643.41	0	0	-1	0	0	
6780	315.414	-638.722	-375.16	-638.531	0	0	-1	0	0	
6790	308.965	-633.357	-375.183	-633.284	0	0	-1	0	0	
6800	326.518	-648.002	-375.161	-648.043	0	0	-1	0	0	
6810	345.006	-663.216	-374.926	-663.186	0	0	-1	0	0	
6820	354.988	-671.655	-375.024	-671.604	0	0	-1	0	0	
6830	361.044	-676.572	-374.88	-676.508	0	0	-1	0	0	
6840	369.549	-683.956	-375.157	-683.906	0	0	-1	0	0	
6850	380.079	-692.581	-374.984	-692.571	0	0	-1	0	0	
6860	398.206	-707.647	-374.902	-707.628	0	0	-1	0	0	
6870	386.087	-697.488	-374.871	-697.383	0	0	-1	0	0	
6880	334.973	-654.563	-374.657	-654.394	0	0	-1	0	0	
6890	294.299	-620.756	-374.838	-620.629	0	0	-1	0	0	
6900	279.98	-608.929	-374.975	-608.757	0	0	-1	0	0	
6910	280.156	-609.189	-375.088	-609.032	0	0	-1	0	0	
6920	268.816	-599.617	-374.992	-599.5	0	0	-1	0	0	
6930	253.956	-586.959	-374.751	-586.911	0	0	-1	0	0	
6940	251.335	-584.64	-374.623	-584.601	0	0	-1	0	0	
6950	267.536	-598.103	-374.548	-598.442	0	0	-1	0	0	
6960	293.629	-620.459	-375.1	-620.786	0	0	-1	0	0	
6970	293.206	-620.38	-375.375	-620.379	0	0	-1	0	0	
6980	289.51	-617.248	-375.33	-617.25	0	0	-1	0	0	
6990	300.975	-626.925	-375.427	-627.043	0	0	-1	0	0	
7000	300.443	-626.978	-375.926	-627.163	0	0	-1	0	0	
7010	265.667	-598.082	-376.088	-598.076	0	0	-1	0	0	
7020	223.697	-562.968	-376.045	-562.929	0	0	-1	0	0	
7030	197.742	-541.12	-375.885	-541.072	0	0	-1	0	0	
7040	215.376	-555.78	-375.81	-555.749	0	0	-1	0	0	
7050	241.732	-577.847	-375.854	-577.8	0	0	-1	0	0	
7060	234.802	-572.023	-375.821	-571.963	0	0	-1	-1	0	
7070	232.136	-569.935	-375.96	-569.87	0	0	-1	0	0	
7080	250.753	-585.513	-375.981	-585.407	0	0	-1	0	0	
7090	282.686	-612.214	-375.999	-612.085	0	0	-1	0	0	
7100	281.699	-611.503	-376.113	-611.434	0	0	-1	0	0	
7110	276.398	-606.977	-376.016	-606.946	0	0	-1	0	0	
7120	290.603	-618.913	-376.082	-618.822	0	0	-1	0	0	
7130	294.738	-622.183	-375.897	-622.046	0	0	-1	0	0	
7140	298.57	-625.386	-375.898	-625.274	0	0	-1	0	0	
7150	288.913	-617.584	-376.165	-617.53	0	0	-1	0	0	
7160	260.525	-593.833	-376.137	-593.743	0	0	-1	0	0	
7170	246.651	-582.14	-376.037	-582.086	0	0	-1	0	0	
7180	251.543	-586.347	-376.155	-586.297	0	0	-1	0	0	
7190	251.92	-586.557	-376.05	-586.511	0	0	-1	0	0	
7200	257.236	-591	-376.052	-591.107	0	0	-1	0	0	
7210	286.688	-615.86	-376.302	-616.173	0	0	-1	0	0	
7220	300.034	-627.44	-376.729	-627.478	0	0	-1	0	0	
7230	294.35	-622.697	-376.736	-622.666	0	0	-1	0	0	
7240	299.888	-627.525	-376.936	-627.461	0	0	-1	0	0	
7250	304.346	-631.159	-376.844	-631.126	0	0	-1	0	0	
7260	321.483	-645.448	-376.814	-645.456	0	0	-1	0	0	
7270	332.684	-654.758	-376.764	-654.708	0	0	-1	0	0	
7280	327.632	-650.53	-376.758	-650.372	0	0	-1	0	0	
7290	315.783	-640.628	-376.757	-640.372	0	0	-1	0	0	
7300	304.686	-631.162	-376.564	-630.919	0	0	-1	0	0	
7310	301.975	-629.094	-376.762	-628.98	0	0	-1	0	0	
7320	305.715	-632.2	-376.743	-632.229	0	0	-1	0	0	
7330	315.183	-639.887	-376.517	-640.393	0	0	-1	0	0	
7340	301.379	-628.834	-376.998	-629.037	0	0	-1	0	0	
7350	284.591	-615.256	-377.449	-615.485	0	0	-1	0	0	
7360	267.855	-601.255	-377.433	-601.488	0	0	-1	0	0	
7370	270.494	-603.653	-377.626	-603.754	0	0	-1	0	0	
7380	274.375	-606.922	-377.652	-606.872	0	0	-1	0	0	
7390	285.488	-616.039	-377.483	-615.874	0	0	-1	0	0	
7400	297.593	-626.171	-377.501	-625.953	0	0	-1	0	0	
7410	291.954	-621.558	-377.599	-621.362	0	0	-1	0	0	
7420	298.248	-626.869	-377.65	-626.716	0	0	-1	0	0	
7430	294.277	-623.54	-377.639	-623.478	0	0	-1	0	0	
7440	283.992	-615.013	-377.707	-615.075	0	0	-1	0	0	
7450	289.865	-619.86	-377.646	-619.913	0	0	-1	0	0	
7460	287.72	-617.997	-377.576	-617.999	0	0	-1	0	0	
7470	267.228	-600.711	-377.413	-600.696	0	0	-1	0	0	
7480	250.438	-586.502	-377.234	-586.482	0	0	-1	0	0	
7490	238.925	-576.73	-377.083	-576.723	0	0	-1	0	0	
7500	239.149	-576.86	-377.025	-576.819	0	0	-1	0	0	
7510	264.694	-598.23	-377.05	-598.576	0	0	-1	0	0	
7520	266.859	-600.305	-377.315	-600.57	0	0	-1	0	0	
7530	261.985	-596.746	-377.829	-597.18	0	0	-1	0	0	
7540	255.077	-591.645	-378.5	-592.352	0	0	-1	0	0	
7550	258.511	-595.392	-379.378	-596.232	0	0	-1	0	0	
7560	279.046	-613.602	-380.429	-614.578	0	0	-1	0	0	
7570	296.606	-629.293	-381.447	-630.869	0	0	-1	0	0	
7580	307.001	-639.473	-382.941	-640.049	0	0	-1	0	0	
7590	309.568	-642.151	-383.473	-642.19	0	0	-1	0	0	
7600	307.157	-640.396	-383.734	-640.434	0	0	-1	0	0	
7610	293.416	-629.131	-383.951	-629.292	0	0	-1	0	0	
7620	283.726	-621.205	-384.122	-621.483	0	0	-1	0	0	
7630	278.987	-617.487	-384.363	-617.973	0	0	-1	0	0	
7640	287.683	-625.233	-384.842	-625.732	0	0	-1	0	0	
7650	279.353	-618.471	-385.041	-618.969	0	0	-1	0	0	
7660	257.526	-601.013	-385.823	-601.114	0	0	-1	0	0	
7670	241.317	-587.445	-385.799	-587.508	0	0	-1	0	0	
7680	233.242	-580.76	-385.862	-581.573	0	0	-1	0	0	
7690	241.979	-588.819	-386.62	-590.289	0	0	-1	0	0	
7700	264.097	-608.951	-388.269	-610.141	0	0	-1	0	0	
7710	286.225	-628.734	-389.562	-630.474	0	0	-1	0	0	
7720	285.949	-630.412	-391.471	-632.62	0	0	-1	0	0	
7730	279.251	-627.371	-394.026	-628.499	0	0	-1	0	0	
7740	270.358	-621.296	-395.383	-622.08	0	0	-1	0	0	
7750	272.668	-624.128	-396.284	-625.201	0	0	-1	0	0	
7760	269.66	-622.565	-397.234	-623.781	0	0	-1	0	0	
7770	265.386	-620.319	-398.56	-620.983	0	0	-1	0	0	
7780	256.705	-613.727	-399.222	-614.146	0	0	-1	0	0	
7790	239.704	-599.974	-399.675	-600.753	0	0	-1	0	0	
7800	245.549	-605.785	-400.602	-608.216	0	0	-1	0	0	
7810	242.168	-605.521	-403.163	-608.228	0	0	-1	0	0	
7820	246.778	-612.132	-405.922	-612.627	0	0	-1	0	0	
7830	281.373	-641.574	-406.457	-641.564	0	0	-1	0	0	
7840	302.976	-659.473	-406.304	-659.471	0	0	-1	0	0	
7850	317.425	-671.65	-406.407	-671.796	0	0	-1	0	0	
7860	322.199	-675.75	-406.518	-675.962	0	0	-1	0	0	
7870	324.799	-678.052	-406.648	-678.343	0	0	-1	0	0	
7880	320.027	-674.366	-406.949	-674.466	0	0	-1	0	0	
7890	315.429	-670.721	-407.146	-670.724	0	0	-1	0	0	
7900	303.399	-660.74	-407.218	-660.84	0	0	-1	0	0	
7910	299.86	-657.74	-407.174	-659.075	0	0	-1	0	0	
7920	314.788	-671.741	-408.702	-673.46	0	0	-1	0	0	
7930	305.543	-666.015	-410.7	-666.425	0	0	-1	0	0	
7940	278.494	-643.804	-411.092	-643.798	0	0	-1	0	0	
7950	275.004	-640.892	-411.097	-640.844	0	0	-1	0	0	
7960	280.436	-645.434	-411.1	-645.394	0	0	-1	0	0	
7970	288.094	-651.791	-411.057	-651.777	0	0	-1	0	0	
7980	303.668	-664.626	-410.879	-664.624	0	0	-1	0	0	
7990	316.028	-674.915	-410.839	-674.965	0	0	-1	0	0	
