step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
61,0.220583,-3351.36,25.6941,0.145977,-759.996,25.4336,100,-4211.54,860.183,632.752,1142.84,-6434.17,447.038,1142.15,-281.97
62,0.233659,-3360.05,17.0059,0.159247,-565.297,16.6399,100,-4213.25,853.2,631.076,1139.59,-6432.41,448.502,1132.82,-279.62
63,0.246755,-3366.37,10.6788,0.172518,-401.419,10.2254,100,-4214.47,848.091,629.935,1137.15,-6431.08,449.529,1126,-277.907
64,0.259884,-3370.72,6.32955,0.185788,-270.922,5.76424,100,-4215.28,844.558,629.152,1135.45,-6430.11,450.229,1121.23,-276.67
65,0.273046,-3373.63,3.42396,0.199059,-171.852,2.8263,100,-4215.83,842.206,628.674,1134.22,-6429.43,450.695,1118.04,-275.835
66,0.286235,-3376.12,0.936777,0.21233,-104.758,0.990913,100,-4216.24,840.125,628.37,1133.37,-6428.98,450.992,1115.4,-275.276
67,0.299448,-3377.07,-0.018668,0.2256,-71.4231,-0.178099,100,-4216.48,839.412,628.195,1132.85,-6428.72,451.199,1114.36,-274.949
68,0.312687,-3377.17,-0.120573,0.238871,-39.4801,-0.913975,100,-4216.66,839.49,628.098,1132.46,-6428.55,451.329,1114.23,-274.735
69,0.325932,-3377.52,-0.470364,0.252141,-14.8365,-1.27438,100,-4216.79,839.27,628.092,1132.19,-6428.46,451.386,1113.89,-274.619
70,0.339184,-3377.6,-0.550252,0.265412,1.65983,-1.36181,100,-4216.87,839.264,628.12,1132.01,-6428.41,451.421,1113.82,-274.557
71,0.352442,-3377.42,-0.367582,0.278683,11.8697,-1.27204,100,-4216.91,839.489,628.15,1131.91,-6428.4,451.435,1114.02,-274.529
72,0.365705,-3377.21,-0.161877,0.291953,18.5682,-1.07008,100,-4216.92,839.706,628.218,1131.82,-6428.4,451.441,1114.24,-274.531
73,0.378971,-3376.56,0.489777,0.305224,19.7915,-0.815548,100,-4216.88,840.316,628.301,1131.76,-6428.39,451.45,1114.84,-274.522
74,0.392242,-3374.86,2.19138,0.318494,11.3591,-0.608854,100,-4216.8,841.941,628.438,1131.75,-6428.42,451.431,1116.52,-274.578
75,0.405521,-3374.7,2.35587,0.331765,13.2676,-0.445447,100,-4216.8,842.105,628.461,1131.75,-6428.44,451.426,1116.69,-274.585
76,0.41879,-3374.51,2.54058,0.345036,14.4915,-0.261257,100,-4216.77,842.261,628.515,1131.74,-6428.44,451.419,1116.86,-274.602
77,0.43206,-3375.85,1.19786,0.358306,4.57402,-0.134751,100,-4216.81,840.951,628.492,1131.76,-6428.47,451.407,1115.56,-274.605
78,0.44533,-3376.21,0.845329,0.371577,1.9864,-0.0912211,100,-4216.81,840.599,628.501,1131.78,-6428.48,451.396,1115.22,-274.626
79,0.458601,-3376.18,0.874903,0.384847,2.57733,-0.0609393,100,-4216.8,840.622,628.498,1131.81,-6428.49,451.385,1115.25,-274.629
80,0.471872,-3376.14,0.917042,0.398118,3.91119,-0.017886,100,-4216.78,840.648,628.512,1131.82,-6428.49,451.371,1115.29,-274.646
81,0.485143,-3376.07,0.982565,0.411389,6.11145,0.0486172,100,-4216.77,840.698,628.509,1131.85,-6428.49,451.361,1115.34,-274.645
