frame(num),distance (nm)
1263.000000,-0.165410
1264.000000,-0.166335
1265.000000,-0.167541
1266.000000,-0.176062
1267.000000,-0.169351
1268.000000,-0.165524
1269.000000,-0.173920
1270.000000,-0.180096
1271.000000,-0.184844
1272.000000,-0.184364
1273.000000,-0.182781
1274.000000,-0.181634
1275.000000,-0.179584
1276.000000,-0.188277
1277.000000,-0.194021
1278.000000,-0.186579
1279.000000,-0.187216
1280.000000,-0.184739
1281.000000,-0.183270
1282.000000,-0.192174
1283.000000,-0.205532
1284.000000,-0.200448
1285.000000,-0.194791
1286.000000,-0.199451
1287.000000,-0.197513
1288.000000,-0.201227
1289.000000,-0.211742
1290.000000,-0.218554
1291.000000,-0.219796
1292.000000,-0.216865
1293.000000,-0.213952
1294.000000,-0.223285
1295.000000,-0.228690
1296.000000,-0.228621
1297.000000,-0.231788
1298.000000,-0.229535
1299.000000,-0.231920
1300.000000,-0.228045
1301.000000,-0.219138
1302.000000,-0.231143
1303.000000,-0.231415
1304.000000,-0.230889
1305.000000,-0.227505
1306.000000,-0.230928
1307.000000,-0.230582
1308.000000,-0.233819
1309.000000,-0.229975
1310.000000,-0.231017
1311.000000,-0.235745
1312.000000,-0.229527
1313.000000,-0.234472
1314.000000,-0.241946
1315.000000,-0.240566
1316.000000,-0.241824
1317.000000,-0.244408
1318.000000,-0.248913
1319.000000,-0.240375
1320.000000,-0.244136
1321.000000,-0.250265
1322.000000,-0.244936
1323.000000,-0.247323
1324.000000,-0.242168
1325.000000,-0.237410
1326.000000,-0.244831
1327.000000,-0.245816
1328.000000,-0.239074
1329.000000,-0.246454
1330.000000,-0.238018
1331.000000,-0.234599
1332.000000,-0.234283
1333.000000,-0.241189
1334.000000,-0.238411
1335.000000,-0.235950
1336.000000,-0.232048
1337.000000,-0.239733
1338.000000,-0.238062
1339.000000,-0.238394
1340.000000,-0.247668
1341.000000,-0.244805
1342.000000,-0.238375
1343.000000,-0.230935
1344.000000,-0.233782
1345.000000,-0.237314
1346.000000,-0.241337
1347.000000,-0.229715
1348.000000,-0.227528
1349.000000,-0.227000
1350.000000,-0.226777
1351.000000,-0.222004
1352.000000,-0.222748
1353.000000,-0.225022
1354.000000,-0.225029
1355.000000,-0.218690
1356.000000,-0.214382
1357.000000,-0.220713
1358.000000,-0.217535
1359.000000,-0.214881
1360.000000,-0.207678
1361.000000,-0.219491
1362.000000,-0.219733
1363.000000,-0.209857
1364.000000,-0.210361
1365.000000,-0.213596
1366.000000,-0.206178
1367.000000,-0.206299
1368.000000,-0.206258
1369.000000,-0.208503
1370.000000,-0.200334
1371.000000,-0.195191
1372.000000,-0.202321
1373.000000,-0.206710
1374.000000,-0.205327
1375.000000,-0.211217
1376.000000,-0.204552
1377.000000,-0.204421
1378.000000,-0.205373
1379.000000,-0.201201
1380.000000,-0.204566
1381.000000,-0.215152
1382.000000,-0.215005
1383.000000,-0.207223
1384.000000,-0.205926
1385.000000,-0.200503
1386.000000,-0.206843
1387.000000,-0.215768
1388.000000,-0.222095
1389.000000,-0.217216
1390.000000,-0.206230
1391.000000,-0.206235
1392.000000,-0.214551
1393.000000,-0.215806
1394.000000,-0.215591
1395.000000,-0.222206
1396.000000,-0.218948
1397.000000,-0.213502
1398.000000,-0.208289
1399.000000,-0.215588
1400.000000,-0.222953
1401.000000,-0.225172
1402.000000,-0.226106
1403.000000,-0.228993
1404.000000,-0.222820
1405.000000,-0.225014
1406.000000,-0.228824
1407.000000,-0.231948
1408.000000,-0.227616
1409.000000,-0.227852
1410.000000,-0.228841
1411.000000,-0.225587
1412.000000,-0.217610
1413.000000,-0.223208
1414.000000,-0.226143
1415.000000,-0.220681
1416.000000,-0.224407
1417.000000,-0.220717
1418.000000,-0.218153
1419.000000,-0.215879
1420.000000,-0.214786
1421.000000,-0.213924
1422.000000,-0.222147
1423.000000,-0.218843
1424.000000,-0.214547
1425.000000,-0.207665
1426.000000,-0.210967
1427.000000,-0.209949
1428.000000,-0.209032
1429.000000,-0.208870
1430.000000,-0.206896
1431.000000,-0.197906
1432.000000,-0.189975
1433.000000,-0.188619
1434.000000,-0.195118
1435.000000,-0.196536
1436.000000,-0.193443
1437.000000,-0.193051
1438.000000,-0.186667
1439.000000,-0.180715
1440.000000,-0.182323
1441.000000,-0.184970
1442.000000,-0.188690
1443.000000,-0.190245
1444.000000,-0.183999
1445.000000,-0.179906
1446.000000,-0.177201
1447.000000,-0.173132
1448.000000,-0.182765
1449.000000,-0.186679
1450.000000,-0.179474
1451.000000,-0.176856
1452.000000,-0.178594
1453.000000,-0.172680
1454.000000,-0.170617
1455.000000,-0.179004
1456.000000,-0.180329
1457.000000,-0.175209
1458.000000,-0.172393
1459.000000,-0.173396
1460.000000,-0.181032
1461.000000,-0.176392
1462.000000,-0.177408
1463.000000,-0.182743
1464.000000,-0.179084
1465.000000,-0.180693
1466.000000,-0.185214
1467.000000,-0.184608
1468.000000,-0.179574
1469.000000,-0.187610
1470.000000,-0.186472
1471.000000,-0.183422
1472.000000,-0.185414
1473.000000,-0.196450
1474.000000,-0.199365
1475.000000,-0.193095
1476.000000,-0.201721
1477.000000,-0.198391
1478.000000,-0.194749
1479.000000,-0.201762
1480.000000,-0.204590
1481.000000,-0.205216
1482.000000,-0.212506
1483.000000,-0.211828
1484.000000,-0.202619
1485.000000,-0.215432
1486.000000,-0.215082
1487.000000,-0.218709
1488.000000,-0.216622
1489.000000,-0.221469
1490.000000,-0.219245
1491.000000,-0.213000
1492.000000,-0.220591
1493.000000,-0.217171
1494.000000,-0.223323
1495.000000,-0.222584
1496.000000,-0.225812
1497.000000,-0.222955
1498.000000,-0.220291
1499.000000,-0.222688
1500.000000,-0.229676
1501.000000,-0.222475
1502.000000,-0.223345
1503.000000,-0.231113
1504.000000,-0.227994
1505.000000,-0.223661
1506.000000,-0.230350
1507.000000,-0.222817
1508.000000,-0.215289
1509.000000,-0.225814
1510.000000,-0.220110
1511.000000,-0.212943
1512.000000,-0.218456
1513.000000,-0.218570
1514.000000,-0.208036
1515.000000,-0.213809
1516.000000,-0.210681
1517.000000,-0.204342
1518.000000,-0.210437
1519.000000,-0.208638
1520.000000,-0.195246
1521.000000,-0.198638
1522.000000,-0.204915
1523.000000,-0.195971
1524.000000,-0.196986
1525.000000,-0.194207
1526.000000,-0.189195
1527.000000,-0.188545
1528.000000,-0.189291
1529.000000,-0.187574
1530.000000,-0.188714
1531.000000,-0.185512
1532.000000,-0.172941
1533.000000,-0.172328
1534.000000,-0.184060
1535.000000,-0.183611
1536.000000,-0.171887
1537.000000,-0.176023
1538.000000,-0.177735
1539.000000,-0.156954
1540.000000,-0.162512
1541.000000,-0.174887
1542.000000,-0.178199
1543.000000,-0.169815
1544.000000,-0.164661
1545.000000,-0.161767
1546.000000,-0.151555
1547.000000,-0.161027
1548.000000,-0.162492
1549.000000,-0.159928
1550.000000,-0.157897
1551.000000,-0.154126
1552.000000,-0.145999
1553.000000,-0.153801
1554.000000,-0.155451
1555.000000,-0.148712
1556.000000,-0.149698
1557.000000,-0.148779
1558.000000,-0.143024
1559.000000,-0.142391
1560.000000,-0.148511
1561.000000,-0.147582
1562.000000,-0.146358
1563.000000,-0.149324
1564.000000,-0.145139
1565.000000,-0.143851
1566.000000,-0.147178
1567.000000,-0.152056
1568.000000,-0.142812
1569.000000,-0.146840
1570.000000,-0.149704
1571.000000,-0.147033
1572.000000,-0.150000
1573.000000,-0.143063
1574.000000,-0.143833
1575.000000,-0.151695
1576.000000,-0.157251
1577.000000,-0.144475
1578.000000,-0.141024
1579.000000,-0.145511
1580.000000,-0.140303
1581.000000,-0.146151
1582.000000,-0.159470
1583.000000,-0.160681
1584.000000,-0.147734
1585.000000,-0.147612
1586.000000,-0.149851
1587.000000,-0.148578
1588.000000,-0.158057
1589.000000,-0.169135
1590.000000,-0.164949
1591.000000,-0.160836
1592.000000,-0.152435
1593.000000,-0.148627
1594.000000,-0.166385
1595.000000,-0.176408
1596.000000,-0.170833
1597.000000,-0.177302
1598.000000,-0.167849
1599.000000,-0.161919
1600.000000,-0.168067
1601.000000,-0.183998
1602.000000,-0.194816
1603.000000,-0.184400
1604.000000,-0.186555
1605.000000,-0.188842
1606.000000,-0.182634
1607.000000,-0.194149
1608.000000,-0.206839
1609.000000,-0.213498
1610.000000,-0.216386
1611.000000,-0.211046
1612.000000,-0.205434
1613.000000,-0.208222
1614.000000,-0.211608
1615.000000,-0.212222
1616.000000,-0.222526
1617.000000,-0.225808
1618.000000,-0.219156
1619.000000,-0.216168
1620.000000,-0.217433
1621.000000,-0.218051
1622.000000,-0.220961
1623.000000,-0.225326
1624.000000,-0.226400
1625.000000,-0.221101
1626.000000,-0.221459
1627.000000,-0.224292
1628.000000,-0.224243
1629.000000,-0.232928
1630.000000,-0.225933
1631.000000,-0.217277
1632.000000,-0.210666
1633.000000,-0.211708
1634.000000,-0.209285
1635.000000,-0.210741
1636.000000,-0.212938
1637.000000,-0.214619
1638.000000,-0.213545
1639.000000,-0.208869
1640.000000,-0.201912
1641.000000,-0.208350
1642.000000,-0.208653
1643.000000,-0.203076
1644.000000,-0.206781
1645.000000,-0.199810
1646.000000,-0.201397
1647.000000,-0.206770
1648.000000,-0.196141
1649.000000,-0.192959
1650.000000,-0.200998
1651.000000,-0.191298
1652.000000,-0.188466
1653.000000,-0.183246
1654.000000,-0.182620
1655.000000,-0.184095
1656.000000,-0.190966
1657.000000,-0.183820
1658.000000,-0.181271
1659.000000,-0.175396
1660.000000,-0.185532
1661.000000,-0.183590
1662.000000,-0.187705
1663.000000,-0.188529
1664.000000,-0.182924
1665.000000,-0.185815
1666.000000,-0.189680
1667.000000,-0.188911
1668.000000,-0.200291
1669.000000,-0.191456
1670.000000,-0.189016
1671.000000,-0.194543
1672.000000,-0.193372
1673.000000,-0.192462
1674.000000,-0.200293
1675.000000,-0.199145
1676.000000,-0.189889
1677.000000,-0.203146
1678.000000,-0.200202
1679.000000,-0.196150
1680.000000,-0.197448
1681.000000,-0.208599
1682.000000,-0.202222
1683.000000,-0.202337
1684.000000,-0.201565
1685.000000,-0.196160
1686.000000,-0.199007
1687.000000,-0.209433
1688.000000,-0.205327
1689.000000,-0.198891
1690.000000,-0.205230
1691.000000,-0.201136
1692.000000,-0.195529
1693.000000,-0.202564
1694.000000,-0.207438
1695.000000,-0.207583
1696.000000,-0.208854
1697.000000,-0.198412
1698.000000,-0.195298
1699.000000,-0.201776
1700.000000,-0.208816
1701.000000,-0.201912
1702.000000,-0.198342
1703.000000,-0.200291
1704.000000,-0.191175
1705.000000,-0.188542
1706.000000,-0.196592
1707.000000,-0.196659
1708.000000,-0.188185
1709.000000,-0.191853
1710.000000,-0.189234
1711.000000,-0.186546
1712.000000,-0.183772
1713.000000,-0.192371
1714.000000,-0.189727
1715.000000,-0.184711
1716.000000,-0.191496
1717.000000,-0.190412
1718.000000,-0.181742
1719.000000,-0.193242
1720.000000,-0.199603
1721.000000,-0.194476
1722.000000,-0.183842
1723.000000,-0.186360
1724.000000,-0.194338
1725.000000,-0.186983
1726.000000,-0.181504
1727.000000,-0.185684
1728.000000,-0.191532
1729.000000,-0.181796
1730.000000,-0.177712
1731.000000,-0.179221
1732.000000,-0.185718
1733.000000,-0.188332
1734.000000,-0.190495
1735.000000,-0.191398
1736.000000,-0.182402
1737.000000,-0.190793
1738.000000,-0.191925
1739.000000,-0.195186
1740.000000,-0.198139
1741.000000,-0.199096
1742.000000,-0.194344
1743.000000,-0.195800
1744.000000,-0.202330
1745.000000,-0.207404
1746.000000,-0.202474
1747.000000,-0.208967
1748.000000,-0.206105
1749.000000,-0.204303
1750.000000,-0.209948
1751.000000,-0.214798
1752.000000,-0.214364
1753.000000,-0.203704
1754.000000,-0.204768
1755.000000,-0.206290
1756.000000,-0.205120
1757.000000,-0.206780
1758.000000,-0.200072
1759.000000,-0.203118
1760.000000,-0.203310
1761.000000,-0.201060
1762.000000,-0.193903
1763.000000,-0.198891
1764.000000,-0.199940
1765.000000,-0.191968
1766.000000,-0.201905
1767.000000,-0.195473
1768.000000,-0.189317
1769.000000,-0.193296
1770.000000,-0.198341
1771.000000,-0.198437
1772.000000,-0.190513
1773.000000,-0.187860
1774.000000,-0.188021
1775.000000,-0.189433
1776.000000,-0.184380
1777.000000,-0.186222
1778.000000,-0.189394
1779.000000,-0.180529
1780.000000,-0.177817
1781.000000,-0.179225
1782.000000,-0.184471
1783.000000,-0.179267
1784.000000,-0.171930
1785.000000,-0.174009
1786.000000,-0.180769
1787.000000,-0.187747
1788.000000,-0.174722
1789.000000,-0.184517
1790.000000,-0.180763
1791.000000,-0.177530
1792.000000,-0.185789
1793.000000,-0.187444
1794.000000,-0.184819
1795.000000,-0.187068
1796.000000,-0.190818
1797.000000,-0.190029
1798.000000,-0.181729
1799.000000,-0.187811
1800.000000,-0.188473
1801.000000,-0.188195
1802.000000,-0.191837
1803.000000,-0.200424
1804.000000,-0.197531
1805.000000,-0.200230
1806.000000,-0.203056
1807.000000,-0.206556
1808.000000,-0.211885
1809.000000,-0.214312
1810.000000,-0.216851
1811.000000,-0.220949
1812.000000,-0.219072
1813.000000,-0.220361
1814.000000,-0.221446
1815.000000,-0.218364
1816.000000,-0.217934
1817.000000,-0.226833
1818.000000,-0.226532
1819.000000,-0.231745
1820.000000,-0.228913
1821.000000,-0.227435
1822.000000,-0.237133
1823.000000,-0.234415
1824.000000,-0.237442
1825.000000,-0.237589
1826.000000,-0.242762
1827.000000,-0.242393
1828.000000,-0.233509
1829.000000,-0.232727
1830.000000,-0.248023
1831.000000,-0.246368
1832.000000,-0.231521
1833.000000,-0.234658
1834.000000,-0.237826
1835.000000,-0.228264
1836.000000,-0.236885
1837.000000,-0.235014
1838.000000,-0.226954
1839.000000,-0.228454
1840.000000,-0.223612
1841.000000,-0.217187
1842.000000,-0.216355
1843.000000,-0.226475
1844.000000,-0.223241
1845.000000,-0.223553
1846.000000,-0.214497
1847.000000,-0.206823
1848.000000,-0.216788
1849.000000,-0.210853
1850.000000,-0.207878
1851.000000,-0.197574
1852.000000,-0.196015
1853.000000,-0.199623
1854.000000,-0.195449
1855.000000,-0.188760
1856.000000,-0.189774
1857.000000,-0.185757
1858.000000,-0.184994
1859.000000,-0.181013
1860.000000,-0.182241
1861.000000,-0.185536
1862.000000,-0.181581
1863.000000,-0.181594
1864.000000,-0.176261
1865.000000,-0.172000
1866.000000,-0.167822
1867.000000,-0.170089
1868.000000,-0.173564
1869.000000,-0.174496
1870.000000,-0.164975
1871.000000,-0.171784
1872.000000,-0.167473
1873.000000,-0.156570
1874.000000,-0.163335
1875.000000,-0.164164
1876.000000,-0.162293
1877.000000,-0.167490
1878.000000,-0.159037
1879.000000,-0.160027
1880.000000,-0.167735
1881.000000,-0.158325
1882.000000,-0.158328
1883.000000,-0.157793
1884.000000,-0.164407
1885.000000,-0.160206
1886.000000,-0.159403
1887.000000,-0.155031
1888.000000,-0.151667
1889.000000,-0.151479
1890.000000,-0.161068
1891.000000,-0.160924
1892.000000,-0.159804
1893.000000,-0.156225
1894.000000,-0.157177
1895.000000,-0.154461
1896.000000,-0.162376
1897.000000,-0.173375
1898.000000,-0.172061
1899.000000,-0.173509
1900.000000,-0.166155
1901.000000,-0.160352
1902.000000,-0.172624
1903.000000,-0.173682
1904.000000,-0.174149
1905.000000,-0.178686
1906.000000,-0.174080
1907.000000,-0.170335
1908.000000,-0.169788
1909.000000,-0.180468
1910.000000,-0.184584
1911.000000,-0.183746
1912.000000,-0.180775
1913.000000,-0.180756
1914.000000,-0.182234
1915.000000,-0.194426
1916.000000,-0.187390
1917.000000,-0.196122
1918.000000,-0.195516
1919.000000,-0.200845
1920.000000,-0.205453
1921.000000,-0.200559
1922.000000,-0.209719
1923.000000,-0.212630
1924.000000,-0.214276
1925.000000,-0.219074
1926.000000,-0.214228
1927.000000,-0.218846
1928.000000,-0.225920
1929.000000,-0.222019
1930.000000,-0.218898
1931.000000,-0.222507
1932.000000,-0.221959
1933.000000,-0.226827
1934.000000,-0.236073
1935.000000,-0.233401
1936.000000,-0.234521
1937.000000,-0.231304
1938.000000,-0.234515
1939.000000,-0.238817
1940.000000,-0.244306
1941.000000,-0.246466
1942.000000,-0.249857
1943.000000,-0.248265
1944.000000,-0.243373
1945.000000,-0.244260
1946.000000,-0.249961
1947.000000,-0.258095
1948.000000,-0.260100
1949.000000,-0.250944
1950.000000,-0.253321
1951.000000,-0.249457
1952.000000,-0.248245
1953.000000,-0.249585
1954.000000,-0.251325
1955.000000,-0.257053
1956.000000,-0.246909
1957.000000,-0.244067
1958.000000,-0.242619
1959.000000,-0.241688
1960.000000,-0.241564
1961.000000,-0.242436
1962.000000,-0.247036
1963.000000,-0.248161
1964.000000,-0.244382
1965.000000,-0.229776
1966.000000,-0.237301
1967.000000,-0.235491
1968.000000,-0.239901
1969.000000,-0.241543
1970.000000,-0.239011
1971.000000,-0.226845
1972.000000,-0.222954
1973.000000,-0.214875
1974.000000,-0.222701
1975.000000,-0.223654
1976.000000,-0.223765
1977.000000,-0.223778
1978.000000,-0.216010
1979.000000,-0.205323
1980.000000,-0.195012
1981.000000,-0.200647
1982.000000,-0.207123
1983.000000,-0.208910
1984.000000,-0.198231
1985.000000,-0.191314
1986.000000,-0.187121
1987.000000,-0.173745
1988.000000,-0.182513
1989.000000,-0.186292
1990.000000,-0.179562
1991.000000,-0.180710
1992.000000,-0.172617
1993.000000,-0.164056
1994.000000,-0.166374
1995.000000,-0.169994
1996.000000,-0.173000
1997.000000,-0.166119
1998.000000,-0.167442
1999.000000,-0.170948
2000.000000,-0.161961
2001.000000,-0.158319
2002.000000,-0.161269
2003.000000,-0.166918
2004.000000,-0.162354
2005.000000,-0.166201
2006.000000,-0.167921
2007.000000,-0.161587
2008.000000,-0.160236
2009.000000,-0.154461
2010.000000,-0.160493
2011.000000,-0.162087
2012.000000,-0.165871
2013.000000,-0.163824
2014.000000,-0.150240
2015.000000,-0.149046
2016.000000,-0.161505
2017.000000,-0.160569
2018.000000,-0.169277
2019.000000,-0.165869
2020.000000,-0.153902
2021.000000,-0.153059
2022.000000,-0.157198
2023.000000,-0.158019
2024.000000,-0.166721
2025.000000,-0.175251
2026.000000,-0.169452
2027.000000,-0.151638
2028.000000,-0.151785
2029.000000,-0.158543
2030.000000,-0.170227
2031.000000,-0.172926
2032.000000,-0.170237
2033.000000,-0.166517
2034.000000,-0.165309
2035.000000,-0.168418
2036.000000,-0.172611
2037.000000,-0.176576
2038.000000,-0.177167
2039.000000,-0.183799
2040.000000,-0.181334
2041.000000,-0.176359
2042.000000,-0.182658
2043.000000,-0.190366
2044.000000,-0.188593
2045.000000,-0.191000
2046.000000,-0.197832
2047.000000,-0.195331
2048.000000,-0.195222
2049.000000,-0.205331
2050.000000,-0.197305
2051.000000,-0.200306
2052.000000,-0.208622
2053.000000,-0.212179
2054.000000,-0.213929
2055.000000,-0.209143
2056.000000,-0.207815
2057.000000,-0.214728
2058.000000,-0.223130
2059.000000,-0.214470
2060.000000,-0.229721
2061.000000,-0.231494
2062.000000,-0.224512
2063.000000,-0.230203
2064.000000,-0.232975
2065.000000,-0.234143
2066.000000,-0.239689
2067.000000,-0.245556
2068.000000,-0.240973
2069.000000,-0.238094
2070.000000,-0.240089
2071.000000,-0.241546
2072.000000,-0.247694
2073.000000,-0.255473
2074.000000,-0.256852
2075.000000,-0.244579
2076.000000,-0.244619
2077.000000,-0.255619
2078.000000,-0.254683
2079.000000,-0.260135
2080.000000,-0.257282
2081.000000,-0.248074
2082.000000,-0.248735
2083.000000,-0.253859
2084.000000,-0.250215
2085.000000,-0.253679
2086.000000,-0.253212
2087.000000,-0.259404
2088.000000,-0.242994
2089.000000,-0.242750
2090.000000,-0.252074
2091.000000,-0.249205
2092.000000,-0.254842
2093.000000,-0.252396
2094.000000,-0.238297
2095.000000,-0.244495
2096.000000,-0.248301
2097.000000,-0.244632
2098.000000,-0.249659
2099.000000,-0.243286
2100.000000,-0.232941
2101.000000,-0.232719
2102.000000,-0.236717
2103.000000,-0.237626
2104.000000,-0.240102
2105.000000,-0.236017
2106.000000,-0.227606
2107.000000,-0.225046
2108.000000,-0.226171
2109.000000,-0.222675
2110.000000,-0.222761
2111.000000,-0.217775
2112.000000,-0.218272
2113.000000,-0.209952
2114.000000,-0.203173
2115.000000,-0.204810
2116.000000,-0.206528
2117.000000,-0.207601
2118.000000,-0.204535
2119.000000,-0.204559
2120.000000,-0.201023
2121.000000,-0.196016
2122.000000,-0.199429
2123.000000,-0.205554
2124.000000,-0.205896
2125.000000,-0.201136
2126.000000,-0.201432
2127.000000,-0.194049
2128.000000,-0.195761
2129.000000,-0.203813
2130.000000,-0.205937
2131.000000,-0.202517
2132.000000,-0.196344
2133.000000,-0.194218
2134.000000,-0.201556
2135.000000,-0.203346
2136.000000,-0.210109
2137.000000,-0.211662
2138.000000,-0.213663
2139.000000,-0.208761
2140.000000,-0.204531
2141.000000,-0.211428
2142.000000,-0.223321
2143.000000,-0.226589
2144.000000,-0.224554
2145.000000,-0.220559
2146.000000,-0.223642
2147.000000,-0.221917
2148.000000,-0.230957
2149.000000,-0.242739
2150.000000,-0.236552
2151.000000,-0.236043
2152.000000,-0.232891
2153.000000,-0.236138
2154.000000,-0.237576
2155.000000,-0.247659
2156.000000,-0.249452
2157.000000,-0.250871
2158.000000,-0.240501
2159.000000,-0.243665
2160.000000,-0.245634
2161.000000,-0.252023
2162.000000,-0.255290
2163.000000,-0.262884
2164.000000,-0.265018
2165.000000,-0.258481
2166.000000,-0.267870
2167.000000,-0.268233
2168.000000,-0.271960
2169.000000,-0.281266
2170.000000,-0.284962
2171.000000,-0.278592
2172.000000,-0.275272
2173.000000,-0.277699
2174.000000,-0.288019
2175.000000,-0.286453
2176.000000,-0.282857
2177.000000,-0.284746
2178.000000,-0.285365
2179.000000,-0.280774
2180.000000,-0.288333
2181.000000,-0.291161
2182.000000,-0.281771
2183.000000,-0.285072
2184.000000,-0.289441
2185.000000,-0.286665
2186.000000,-0.291545
2187.000000,-0.292655
2188.000000,-0.291456
2189.000000,-0.282368
2190.000000,-0.292056
2191.000000,-0.296174
2192.000000,-0.287557
2193.000000,-0.284386
2194.000000,-0.287036
2195.000000,-0.289708
2196.000000,-0.289237
2197.000000,-0.283391
2198.000000,-0.280595
2199.000000,-0.283375
2200.000000,-0.279720
2201.000000,-0.277348
2202.000000,-0.277683
2203.000000,-0.283537
2204.000000,-0.281553
2205.000000,-0.273472
2206.000000,-0.274867
2207.000000,-0.280021
2208.000000,-0.272234
2209.000000,-0.266973
2210.000000,-0.273655
2211.000000,-0.274427
2212.000000,-0.268573
2213.000000,-0.275315
2214.000000,-0.269481
2215.000000,-0.261710
2216.000000,-0.264839
2217.000000,-0.273793
2218.000000,-0.272769
2219.000000,-0.278118
2220.000000,-0.271617
2221.000000,-0.268550
2222.000000,-0.271183
2223.000000,-0.273395
2224.000000,-0.268409
2225.000000,-0.278201
2226.000000,-0.281167
2227.000000,-0.271255
2228.000000,-0.270024
2229.000000,-0.269449
2230.000000,-0.265413
2231.000000,-0.267356
2232.000000,-0.273920
2233.000000,-0.272900
2234.000000,-0.263932
2235.000000,-0.263014
2236.000000,-0.265859
2237.000000,-0.261356
2238.000000,-0.261973
2239.000000,-0.264243
2240.000000,-0.269162
2241.000000,-0.266741
2242.000000,-0.261772
2243.000000,-0.260829
2244.000000,-0.268156
2245.000000,-0.264939
2246.000000,-0.263580
2247.000000,-0.267362
2248.000000,-0.262850
2249.000000,-0.257792
2250.000000,-0.255208
2251.000000,-0.250330
2252.000000,-0.260975
2253.000000,-0.260962
2254.000000,-0.257211
2255.000000,-0.252712
2256.000000,-0.244737
2257.000000,-0.239812
2258.000000,-0.243768
2259.000000,-0.261041
2260.000000,-0.253163
2261.000000,-0.251210
2262.000000,-0.247265
2263.000000,-0.247383
2264.000000,-0.246703
2265.000000,-0.244703
2266.000000,-0.251368
2267.000000,-0.256328
2268.000000,-0.254777
2269.000000,-0.247801
2270.000000,-0.236363
2271.000000,-0.242311
2272.000000,-0.252370
2273.000000,-0.245284
2274.000000,-0.246440
2275.000000,-0.243466
2276.000000,-0.234660
2277.000000,-0.228970
2278.000000,-0.227655
2279.000000,-0.235345
2280.000000,-0.237606
2281.000000,-0.234144
2282.000000,-0.232513
2283.000000,-0.231873
2284.000000,-0.220026
2285.000000,-0.227069
2286.000000,-0.236579
2287.000000,-0.234112
