step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
69,0.38071,-6189.61,-0.922718,0.242984,2.49752,-0.137727,-6615.41,425.797,106.866,263.544,-7504.5,518.684,425.797,0,0,0
70,0.393537,-6189.6,-0.908378,0.255772,0.413182,-0.137765,-6615.33,425.731,106.883,263.476,-7504.28,518.59,425.731,0,0,0
71,0.406312,-6189.25,-0.558297,0.268561,0.0465561,-0.137751,-6615.28,426.03,106.877,263.456,-7504.24,518.627,426.03,0,0,0
72,0.419086,-6189.25,-0.560594,0.28135,-0.0355824,-0.137736,-6615.45,426.199,106.791,263.492,-7504.34,518.608,426.199,0,0,0
73,0.431887,-6189.13,-0.438613,0.294138,0.336787,-0.137749,-6615.32,426.196,106.866,263.416,-7504.29,518.688,426.196,0,0,0
74,0.444669,-6189.06,-0.372411,0.306927,1.21928,-0.137742,-6615.36,426.298,106.887,263.5,-7504.34,518.599,426.298,0,0,0
75,0.457457,-6189.07,-0.380618,0.319716,0.656314,-0.137742,-6615.21,426.137,106.832,263.457,-7504.18,518.689,426.137,0,0,0
76,0.470233,-6189.07,-0.380259,0.332504,-0.230464,-0.137728,-6615.09,426.018,106.93,263.369,-7504.07,518.685,426.018,0,0,0
77,0.483031,-6189.07,-0.386152,0.345293,-0.170513,-0.137738,-6615.17,426.01,107.123,263.527,-7504.33,518.506,426.01,0,0,0
78,0.495815,-6188.94,-0.255961,0.358081,0.156119,-0.137733,-6615.23,426.242,106.875,263.702,-7504.13,518.323,426.242,0,0,0
79,0.508613,-6188.97,-0.281868,0.37087,-0.355717,-0.137743,-6615.13,426.159,106.897,263.423,-7504.05,518.605,426.159,0,0,0
80,0.521398,-6188.94,-0.247105,0.383659,-4.11399,-0.13774,-6615.32,426.387,106.968,263.338,-7504.35,518.724,426.387,0,0,0
81,0.53417,-6188.98,-0.288934,0.396447,-3.82769,-0.137723,-6615.3,426.496,107.113,263.754,-7504.43,518.268,426.496,0,0,0
82,0.546998,-6188.87,-0.180027,0.409236,-3.2901,-0.137762,-6615.15,426.28,107.03,263.479,-7504.21,518.551,426.28,0,0,0
83,0.559745,-6188.95,-0.260005,0.422024,-2.8958,-0.13772,-6615.1,426.157,107.15,263.704,-7504.24,518.28,426.157,0,0,0
84,0.572533,-6188.91,-0.22624,0.434813,-1.35969,-0.13772,-6615.22,426.303,106.792,263.252,-7504.06,518.801,426.303,0,0,0
85,0.585342,-6188.82,-0.136012,0.447602,-0.472941,-0.13774,-6615.01,426.191,107.145,263.738,-7504.12,518.226,426.191,0,0,0
86,0.59815,-6188.87,-0.185531,0.46039,1.06487,-0.13776,-6614.83,425.952,107.066,263.15,-7503.84,518.797,425.952,0,0,0
87,0.610946,-6188.78,-0.0956146,0.473179,2.11349,-0.137767,-6614.78,425.998,107.248,264.039,-7504.33,518.265,425.998,0,0,0
88,0.623718,-6188.5,0.191265,0.485968,3.21623,-0.137751,-6615.59,427.094,106.489,263.25,-7504.25,518.915,427.094,0,0,0
89,0.63647,-6188.61,0.0770701,0.498756,3.59356,-0.137714,-6614.72,426.079,107.401,263.489,-7504.06,518.446,426.079,0,0,0
90,0.649297,-6188.77,-0.0869575,0.511545,3.53349,-0.137752,-6615.22,426.444,106.776,263.13,-7504.16,519.03,426.444,0,0,0
91,0.662076,-6189.03,-0.339129,0.524333,2.39475,-0.137742,-6615.01,425.981,107.132,263.397,-7504.11,518.577,425.981,0,0,0
92,0.674856,-6188.85,-0.165232,0.537122,1.58112,-0.137734,-6615.28,426.425,106.843,263.197,-7504.19,518.867,426.425,0,0,0
93,0.687644,-6189.39,-0.706819,0.549911,1.80885,-0.137733,-6615.76,426.282,106.972,263.701,-7505.19,518.757,426.282,0,0,0
94,0.700478,-6188.95,-0.258331,0.562699,1.3049,-0.137779,-6615.48,426.531,106.587,263.356,-7504.22,518.801,426.531,0,0,0
95,0.71325,-6188.71,-0.0211738,0.575488,0.679885,-0.137762,-6614.85,425.964,106.94,263.149,-7503.69,518.759,425.964,0,0,0
96,0.725986,-6188.62,0.0647587,0.588277,1.2537,-0.137709,-6615.12,426.413,106.728,263.167,-7504.03,519.009,426.413,0,0,0
97,0.738827,-6188.57,0.115657,0.601065,1.37703,-0.137762,-6615.38,426.811,106.748,263.435,-7504.24,518.679,426.811,0,0,0
98,0.751598,-6188.67,0.0144957,0.613854,-0.557359,-0.137744,-6615.38,426.702,107.138,263.537,-7504.53,518.476,426.702,0,0,0
99,0.764364,-6189,-0.313461,0.626642,-0.160407,-0.137722,-6615.27,426.273,107.096,263.418,-7504.66,518.867,426.273,0,0,0
