step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
73,0.379381,-3372.89,-0.415486,0.305671,15.1256,-0.650445,100,-4206.13,833.241,639.362,1137.8,-6432.99,449.698,1109.94,-276.697
74,0.392671,-3371.47,1.00857,0.318961,7.11947,-0.502626,100,-4206.05,834.585,639.483,1137.79,-6433.01,449.68,1111.32,-276.732
75,0.405969,-3371.36,1.11266,0.332251,8.47379,-0.399008,100,-4206.03,834.67,639.528,1137.79,-6433.02,449.669,1111.41,-276.745
76,0.419258,-3371.24,1.23256,0.345541,9.5461,-0.279266,100,-4206.01,834.769,639.563,1137.8,-6433.03,449.66,1111.52,-276.752
77,0.432548,-3372.43,0.0440188,0.358831,1.08613,-0.208615,100,-4206.03,833.602,639.56,1137.82,-6433.06,449.646,1110.37,-276.766
78,0.445837,-3372.42,0.0607748,0.372121,1.47743,-0.19158,100,-4206.02,833.606,639.577,1137.83,-6433.07,449.636,1110.38,-276.774
79,0.459128,-3372.39,0.0847446,0.385411,2.19546,-0.167173,100,-4206,833.61,639.61,1137.84,-6433.07,449.622,1110.39,-276.784
80,0.472418,-3372.35,0.121136,0.398701,3.36371,-0.130232,100,-4205.99,833.638,639.619,1137.86,-6433.08,449.612,1110.43,-276.791
81,0.485708,-3372.3,0.176434,0.411991,5.04494,-0.0743567,100,-4205.97,833.672,639.647,1137.86,-6433.08,449.601,1110.47,-276.798
82,0.498998,-3373.11,-0.63042,0.425281,0.855452,-0.0351485,100,-4205.98,832.876,639.634,1137.89,-6433.09,449.592,1109.68,-276.805
83,0.512288,-3373.5,-1.02166,0.438571,-0.0463981,-0.0297724,100,-4205.98,832.48,639.646,1137.89,-6433.1,449.582,1109.29,-276.813
84,0.525578,-3373.48,-1.00844,0.451861,2.07659,-0.0162817,100,-4205.96,832.479,639.659,1137.9,-6433.1,449.575,1109.29,-276.816
85,0.538867,-3373.03,-0.55489,0.465151,0.525432,0.00100879,100,-4205.91,832.881,639.684,1137.95,-6433.11,449.565,1109.72,-276.837
86,0.552159,-3372.39,0.0819375,0.478441,-1.13144,-0.00301813,100,-4205.87,833.475,639.727,1137.94,-6433.1,449.559,1110.31,-276.836
87,0.565452,-3371.62,0.851689,0.491731,-2.97004,-0.0302725,100,-4205.81,834.187,639.854,1137.88,-6433.09,449.542,1111.04,-276.851
88,0.578742,-3371.64,0.832977,0.505022,0.0988915,-0.0493513,100,-4205.8,834.16,639.862,1137.88,-6433.09,449.542,1111.01,-276.85
89,0.59203,-3371.62,0.852758,0.518312,2.818,-0.0299685,100,-4205.79,834.168,639.889,1137.87,-6433.09,449.538,1111.02,-276.854
90,0.605319,-3371.57,0.906344,0.531602,5.19234,0.0232604,100,-4205.78,834.213,639.899,1137.87,-6433.09,449.539,1111.07,-276.853
91,0.618608,-3371.49,0.989491,0.544892,7.2796,0.106137,100,-4205.77,834.285,639.925,1137.86,-6433.09,449.536,1111.14,-276.857
92,0.631897,-3371.25,1.22495,0.558182,8.27708,0.209511,100,-4205.76,834.51,639.938,1137.86,-6433.09,449.537,1111.37,-276.86
93,0.645187,-3371.38,1.09845,0.571472,-6.54038,0.221052,100,-4205.75,834.372,639.99,1137.84,-6433.1,449.519,1111.24,-276.866
94,0.65848,-3371.45,1.02373,0.584762,-4.69094,0.146419,100,-4205.76,834.31,639.983,1137.84,-6433.11,449.521,1111.17,-276.865
95,0.67177,-3371.5,0.974308,0.598052,-2.71788,0.0971874,100,-4205.77,834.269,639.993,1137.84,-6433.12,449.518,1111.14,-276.869
96,0.685059,-3371.52,0.952523,0.611342,-0.514551,0.0757078,100,-4205.78,834.26,639.987,1137.84,-6433.13,449.519,1111.13,-276.869
97,0.698349,-3371.51,0.961947,0.624632,1.98419,0.0854736,100,-4205.79,834.279,639.996,1137.84,-6433.14,449.516,1111.15,-276.872
98,0.711638,-3371.47,1.00666,0.637922,4.79533,0.130524,100,-4205.81,834.336,639.991,1137.84,-6433.15,449.517,1111.21,-276.872
99,0.724928,-3372.75,-0.277749,0.651212,-1.79989,0.150428,100,-4205.84,833.09,639.986,1137.84,-6433.17,449.502,1109.97,-276.876
100,0.738221,-3372.69,-0.212951,0.664502,0.654782,0.142819,100,-4205.85,833.164,639.996,1137.83,-6433.18,449.501,1110.04,-276.876
