t,temperature,ConvEKinTemp(ekin),sum_mom_xy,sum_vel[0],sum_vel[1],sum_vel[2],sum_vel_wk_up[0],sum_vel_wk_up[1],sum_vel_wk_up[2],sum_vel_wk_dw[0],sum_vel_wk_dw[1],sum_vel_wk_dw[2],sum_vel_up[0],sum_vel_up[1],sum_vel_up[2],sum_vel_dw[0],sum_vel_dw[1],sum_vel_dw[2],sum_f_wk_up[0],sum_f_wk_up[1],sum_f_wk_up[2],sum_f_wk_dw[0],sum_f_wk_dw[1],sum_f_wk_dw[2]
2738.000000,295.000000,290.035546,0.219345,7.455522,107.494880,-17.087538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.479748,74.240845,-8.958070,12.935270,33.254035,-8.129468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2740.000000,295.000000,288.143545,0.219417,-2.149100,123.680354,11.660123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.258397,60.184175,16.664161,-26.407497,63.496179,-5.004038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2742.000000,295.000000,291.643165,0.203905,-20.538732,138.951859,-13.134156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.538152,91.474807,-11.349587,-10.000580,47.477051,-1.784569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2744.000000,295.000000,294.359590,0.191861,-49.058531,103.146789,-20.389145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-67.585957,89.298441,-26.760756,18.527427,13.848348,6.371611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2746.000000,295.000000,294.507326,0.189954,-55.184266,54.835351,25.635017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-64.739213,24.209428,11.610673,9.554948,30.625923,14.024344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2748.000000,295.000000,289.157908,0.192191,-19.295983,60.234817,53.911294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.854459,-22.702287,50.362083,-7.441523,82.937104,3.549211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2750.000000,295.000000,287.208221,0.185146,14.863053,98.081924,1.603297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.824583,7.885251,21.510688,14.038470,90.196673,-19.907391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2752.000000,295.000000,288.646831,0.168413,-5.693639,103.570321,-70.438671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.636471,63.893866,-37.155290,46.942832,39.676455,-33.283382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2754.000000,295.000000,296.574503,0.151320,-58.134762,78.205792,-64.820190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-87.870168,69.458349,-43.390569,29.735406,8.747443,-21.429621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2756.000000,295.000000,296.353333,0.133370,-83.258396,78.459213,-4.397591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-54.604816,41.703565,-1.321877,-28.653580,36.755649,-3.075714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2758.000000,295.000000,293.716856,0.105840,-74.666729,116.915162,9.162335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.992395,53.043343,12.420955,-50.674333,63.871819,-3.258620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2760.000000,295.000000,292.391763,0.071524,-76.676493,135.585365,-25.538501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-53.324329,94.590267,-13.670104,-23.352164,40.995097,-11.868397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2762.000000,295.000000,293.855114,0.047266,-99.696455,102.917090,-9.722828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-95.998268,84.163694,-10.669607,-3.698186,18.753395,0.946779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2764.000000,295.000000,290.629609,0.043710,-88.339464,78.923978,69.493894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-74.840499,26.335078,39.101330,-13.498965,52.588900,30.392565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2766.000000,295.000000,294.098323,0.052017,-13.392903,111.982794,97.028449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.404915,0.090305,70.743469,-4.987989,111.892489,26.284980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2768.000000,295.000000,292.047775,0.053913,56.205946,152.006601,23.629652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.571879,39.195917,35.878426,39.634068,112.810684,-12.248774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2770.000000,295.000000,297.631485,0.045955,49.290898,139.637827,-46.372681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.005226,73.725538,-15.399686,67.296124,65.912288,-30.972995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2772.000000,295.000000,295.513650,0.041178,6.978678,103.155573,-34.549951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-35.601421,63.241784,-17.674564,42.580099,39.913789,-16.875387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2774.000000,295.000000,294.551928,0.044933,2.097008,106.551871,-6.886705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.080819,48.625611,-1.368769,6.177827,57.926260,-5.517936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2776.000000,295.000000,288.869656,0.048316,16.497129,139.564835,-35.867333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.972429,76.455158,-7.354548,1.524700,63.109678,-28.512785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2778.000000,295.000000,292.556087,0.044380,-11.291411,127.339668,-69.349884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.394001,104.917514,-28.715964,6.102589,22.422154,-40.633921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2780.000000,295.000000,292.594029,0.072186,-66.099608,63.607371,-31.539692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-65.553185,72.603203,-7.961389,-0.546423,-8.995832,-23.578303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2782.000000,295.000000,290.286881,0.068576,-71.045935,37.430194,41.232081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-65.492819,15.430702,40.752986,-5.553115,21.999492,0.479095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2784.000000,295.000000,291.433876,0.076421,-14.294652,74.830726,55.164864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.886731,-2.027635,60.348458,12.592079,76.858361,-5.183593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2786.000000,295.000000,286.116572,0.093720,21.675496,91.876702,9.245982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.557636,21.045580,30.496899,38.233133,70.831122,-21.250916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2788.000000,295.000000,292.175508,0.102746,-12.233693,52.634903,-10.459105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.884599,33.624724,0.699731,34.650905,19.010179,-11.158835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2790.000000,295.000000,288.815678,0.093245,-51.338026,27.884655,18.885959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.141212,26.701885,5.414524,9.803186,1.182770,13.471435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2792.000000,295.000000,290.282461,0.073978,-26.726203,59.859538,26.088210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-34.862455,32.079386,20.940244,8.136252,27.780153,5.147966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2794.000000,295.000000,285.357051,0.058893,19.929415,93.779398,-15.764560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.156650,52.625017,8.404692,28.086064,41.154382,-24.169252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2796.000000,295.000000,296.589499,0.049931,11.416020,76.308433,-34.997683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.583774,63.005507,-7.746365,31.999794,13.302927,-27.251318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2798.000000,295.000000,298.026743,0.041986,-31.015040,40.957663,12.073810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.273904,43.303252,12.665943,15.258864,-2.345589,-0.592132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2800.000000,295.000000,301.231103,0.035947,-28.449229,50.600707,64.637448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.005513,16.220550,52.201504,7.556284,34.380158,12.435944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2802.000000,295.000000,292.408838,0.035319,14.207559,91.402740,57.315586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.478681,8.819954,53.098483,23.686240,82.582786,4.217103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2804.000000,295.000000,285.247641,0.034849,18.378258,99.097343,19.478915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.720064,18.546317,8.944593,28.098321,80.551026,10.534322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2806.000000,295.000000,289.934627,0.028201,-32.789649,70.390325,10.894749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.036293,20.912044,-22.402151,-0.753355,49.478281,33.296900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2808.000000,295.000000,296.703958,0.018415,-67.674880,63.879087,18.768195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.881346,20.329284,-20.711475,-22.793535,43.549803,39.479669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2810.000000,295.000000,299.203498,0.016791,-45.590563,100.392711,-7.099805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-37.747094,32.069507,-22.304281,-7.843469,68.323204,15.204476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2812.000000,295.000000,290.254676,0.030309,-20.021953,138.769980,-54.326796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-32.488262,64.002236,-45.263292,12.466309,74.767744,-9.063504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2814.000000,295.000000,287.376805,0.053380,-38.900084,144.408589,-58.916093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.441964,101.630708,-49.876337,7.541881,42.777881,-9.039756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2816.000000,295.000000,282.439051,0.074895,-63.009801,131.462023,-12.693096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.544340,120.399757,-6.407591,-1.465462,11.062266,-6.285505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2818.000000,295.000000,288.546263,0.092027,-50.349398,126.547403,28.290897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-54.823770,95.922220,38.240381,4.474372,30.625183,-9.949484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2820.000000,295.000000,287.031430,0.109411,-35.280201,120.260418,34.854558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-47.955936,48.577581,42.552762,12.675735,71.682837,-7.698203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2822.000000,295.000000,286.120695,0.125231,-52.864415,89.810431,36.006344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-55.209229,14.849155,22.438103,2.344815,74.961275,13.568241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2824.000000,295.000000,290.436610,0.127223,-71.800010,51.980149,52.082407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-63.955562,3.249967,27.591624,-7.844449,48.730182,24.490783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2826.000000,295.000000,297.953876,0.109692,-56.130987,40.481899,53.269151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.396268,-0.397765,52.192794,-3.734719,40.879664,1.076357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2828.000000,295.000000,300.513256,0.079307,-19.248207,49.462205,17.580845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-33.989590,-15.687740,41.969613,14.741382,65.149945,-24.388768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2830.000000,295.000000,294.906428,0.046270,-1.851951,60.753997,-20.227466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.735424,-8.748869,-3.318052,17.883473,69.502866,-16.909414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2832.000000,295.000000,291.114582,0.017583,-17.561275,89.523535,-27.108882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.028660,42.204554,-19.908479,2.467385,47.318982,-7.200403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2834.000000,295.000000,287.154880,-0.003102,-34.236174,136.758753,-25.517667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.487461,104.145428,3.325853,-11.748713,32.613325,-28.843520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2836.000000,295.000000,294.900230,-0.013604,-30.559156,150.872753,-32.541044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.952937,99.334108,18.025014,-16.606219,51.538644,-50.566059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2838.000000,295.000000,293.768213,-0.014679,-36.391923,102.203609,-20.407396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.403296,30.172164,-1.298466,-28.988627,72.031445,-19.108930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2840.000000,295.000000,291.251427,-0.012688,-67.839868,46.165334,19.104756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.163507,-21.084017,-14.097847,-42.676362,67.249351,33.202603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2842.000000,295.000000,288.310833,-0.013300,-84.003846,40.644116,43.177678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.627392,-14.404712,12.835046,-37.376454,55.048829,30.342632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2844.000000,295.000000,288.242634,-0.014943,-57.672193,54.956622,22.164653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.348190,-10.955341,43.957893,-13.324004,65.911962,-21.793240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2846.000000,295.000000,291.550178,-0.014609,-15.651994,37.157229,-14.699213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.830296,-44.702990,26.887798,10.178302,81.860220,-41.587011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2848.000000,295.000000,292.548542,-0.013073,2.048713,17.312690,-32.621989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-21.701924,-51.407573,-21.043011,23.750637,68.720263,-11.578978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2850.000000,295.000000,290.652985,-0.011969,-12.759016,51.471309,-42.606704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.174523,11.597414,-34.715638,23.415507,39.873895,-7.891066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2852.000000,295.000000,283.807417,-0.010001,-31.661414,113.124428,-57.683585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-47.549063,84.767329,-2.352846,15.887650,28.357099,-55.330739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2854.000000,295.000000,289.051126,-0.002172,-38.056224,121.153082,-52.720748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.097610,89.343298,17.204227,-1.958615,31.809783,-69.924976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2856.000000,295.000000,289.261704,0.017405,-58.584756,66.864083,-20.207894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.166730,37.849073,-13.064209,-31.418026,29.015010,-7.143686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2858.000000,295.000000,293.212196,0.043522,-104.928538,33.678216,9.037706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.300584,18.180468,-39.569180,-47.627954,15.497748,48.606886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2860.000000,295.000000,290.662385,0.060627,-129.230274,61.425398,20.992906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-94.092116,40.758556,-11.905282,-35.138158,20.666842,32.898188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2862.000000,295.000000,289.763878,0.055127,-96.616016,83.810161,25.560490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-84.840471,32.189847,27.459446,-11.775545,51.620315,-1.898956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2864.000000,295.000000,291.649662,0.024472,-41.588074,53.896558,20.745256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-45.489573,-19.469879,6.182354,3.901498,73.366436,14.562903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2866.000000,295.000000,295.002950,-0.020089,-9.341671,31.027456,-1.330541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.930499,-32.861335,-53.691574,15.588829,63.888791,52.361034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2868.000000,295.000000,293.399152,-0.061020,-0.486096,69.056007,-36.260041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.546356,26.958660,-71.086717,36.060260,42.097347,34.826675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2870.000000,295.000000,289.059713,-0.093222,8.901419,115.048693,-60.102308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-38.189806,83.442947,-34.810787,47.091224,31.605746,-25.291521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2872.000000,295.000000,295.917284,-0.120908,25.004108,99.051850,-50.059798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.055488,69.502766,-8.611539,29.059596,29.549084,-41.448259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2874.000000,295.000000,295.044951,-0.142432,23.068045,53.033689,-18.293103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.651480,40.550557,-29.263770,-2.583435,12.483132,10.970666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2876.000000,295.000000,296.391623,-0.149777,-10.052778,49.167854,8.622389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.440437,55.295257,-38.469084,-2.612341,-6.127404,47.091473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2878.000000,295.000000,289.084928,-0.143773,-37.701501,74.212459,32.119982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.740805,69.865292,9.577509,20.039304,4.347167,22.542473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2880.000000,295.000000,286.825786,-0.137741,-26.747467,58.554988,58.233839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-52.116222,22.897174,66.860090,25.368755,35.657815,-8.626251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2882.000000,295.000000,289.332199,-0.141285,1.901690,6.334195,65.759637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.159350,-52.452466,52.309171,17.061040,58.786661,13.450466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2884.000000,295.000000,294.647449,-0.146899,14.344730,-2.159334,38.725542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.535073,-65.055638,-10.443387,31.879802,62.896304,49.168929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2886.000000,295.000000,294.248108,-0.142832,8.588366,48.880027,-1.076394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-53.954822,-12.592026,-29.824731,62.543188,61.472054,28.748338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2888.000000,295.000000,294.307072,-0.131498,5.801401,77.646304,-18.276234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.159592,21.145611,9.943910,61.960993,56.500693,-28.220144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2890.000000,295.000000,295.325249,-0.119812,14.064525,46.034325,-10.779199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.720233,1.423598,27.898674,25.784758,44.610728,-38.677873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2892.000000,295.000000,291.789597,-0.104894,7.250767,21.334605,-10.880980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.295617,3.586734,-9.480492,-10.044851,17.747870,-1.400488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2894.000000,295.000000,295.408186,-0.080899,-27.188275,48.042473,-25.392677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.529269,43.346184,-36.130584,-19.659005,4.696289,10.737908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2896.000000,295.000000,302.020390,-0.056327,-48.351305,65.894772,-17.300921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-37.733849,59.541073,-6.068026,-10.617456,6.353699,-11.232895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2898.000000,295.000000,303.625613,-0.052278,-25.932732,23.340236,17.344829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.273993,3.343779,36.020537,-20.658739,19.996457,-18.675708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2900.000000,295.000000,298.976221,-0.078552,7.022830,-23.941035,23.417436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.949853,-58.257633,13.210700,-29.927023,34.316599,10.206736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2902.000000,295.000000,292.344102,-0.114449,10.164326,-8.110173,-14.267233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.154284,-63.387231,-41.538377,-8.989958,55.277058,27.271144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2904.000000,295.000000,290.014873,-0.132206,-2.752954,38.772927,-39.642681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-28.352778,-25.204000,-46.196498,25.599824,63.976928,6.553817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2906.000000,295.000000,295.950214,-0.130611,1.415203,51.688448,-21.573665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-41.561897,-12.444455,-5.294724,42.977100,64.132903,-16.278941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2908.000000,295.000000,298.312909,-0.126687,15.384971,42.162197,-4.366045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.525438,-13.157167,9.269646,19.910410,55.319364,-13.635691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2910.000000,295.000000,294.644555,-0.121892,7.047662,59.649711,-25.842035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.285796,21.590062,-26.556306,0.761866,38.059650,0.714271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2912.000000,295.000000,294.164036,-0.099857,-21.885163,91.585466,-44.586826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.918216,70.442036,-52.606068,15.033053,21.143430,8.019242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2914.000000,295.000000,294.032936,-0.056921,-37.048723,85.003738,-11.002086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-55.695878,76.874842,-18.306901,18.647155,8.128896,7.304816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2916.000000,295.000000,296.083619,-0.013223,-26.455627,42.335232,31.943227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.882838,36.389147,20.580829,-10.572788,5.946084,11.362398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2918.000000,295.000000,294.094911,0.011812,-14.847337,12.453919,12.174555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.188173,-0.422380,-4.707507,-32.035510,12.876299,16.882062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2920.000000,295.000000,292.647912,0.022787,-26.181898,8.613155,-41.974498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.733717,-9.993441,-59.209566,-11.448181,18.606597,17.235068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2922.000000,295.000000,286.973245,0.035310,-47.262749,10.341731,-49.522787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-63.485070,-8.859108,-60.367339,16.222321,19.200839,10.844552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2924.000000,295.000000,295.431810,0.052047,-49.772250,16.397482,-13.580115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.682386,-7.071660,-8.440325,10.910136,23.469142,-5.139790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2926.000000,295.000000,299.432649,0.064136,-35.941887,34.861779,-7.208250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.344781,6.382834,16.570142,-11.597107,28.478945,-23.778391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2928.000000,295.000000,298.809906,0.077173,-33.274040,57.452680,-43.988387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.498296,34.629555,-13.622665,-9.775744,22.823125,-30.365722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2930.000000,295.000000,292.691583,0.111234,-46.433233,66.784592,-51.265457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.640935,54.341752,-32.732604,14.207702,12.442840,-18.532853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2932.000000,295.000000,285.569584,0.166954,-52.109073,60.466102,7.402758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-70.825253,49.760192,9.147677,18.716179,10.705910,-1.744920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2934.000000,295.000000,295.027129,0.217604,-39.295086,56.142303,60.406524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-36.800795,33.593541,58.063218,-2.494291,22.548762,2.343306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2936.000000,295.000000,301.912524,0.245731,-22.850382,57.561825,42.251317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.093327,23.685948,40.364957,-8.757056,33.875877,1.886360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2938.000000,295.000000,305.151796,0.258794,-22.882764,43.141794,4.354015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.293889,12.273179,-17.902104,17.411125,30.868614,22.256118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2940.000000,295.000000,291.306071,0.267586,-35.871568,20.148336,19.375764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-77.426719,-6.763608,-29.450092,41.555152,26.911944,48.825856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2942.000000,295.000000,294.399002,0.261373,-34.218047,32.448596,57.502597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-68.327911,-9.777928,8.846347,34.109864,42.226524,48.656250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2944.000000,295.000000,292.426274,0.249399,-8.396473,72.764080,45.390717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.850754,11.669628,24.807153,21.454281,61.094452,20.583563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2946.000000,295.000000,298.627052,0.241127,13.227246,85.919065,-4.555770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.801025,35.947076,-8.022291,33.028271,49.971989,3.466521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
