"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-33.400000	-1537.907064	-2170.033881	632.126817	45.922830	619.796446	-3024.562238	188.809081	259.458199	372.668618	0.000000	0.000000
-33.200000	-1539.003648	-2171.150938	632.147290	45.922830	618.653569	-3024.536419	188.809081	259.458668	372.688622	0.000000	0.000000
-33.000000	-1540.095466	-2172.263245	632.167778	45.922830	617.515531	-3024.510687	188.809081	259.459144	372.708635	0.000000	0.000000
-32.800000	-1541.182631	-2173.370914	632.188284	45.922830	616.382219	-3024.485044	188.809081	259.459627	372.728657	0.000000	0.000000
-32.600000	-1542.265023	-2174.473825	632.208802	45.922830	615.253761	-3024.459497	188.809081	259.460118	372.748684	0.000000	0.000000
-32.400000	-1543.342712	-2175.572046	632.229334	45.922830	614.130090	-3024.434047	188.809081	259.460615	372.768719	0.000000	0.000000
-32.200000	-1544.415627	-2176.665504	632.249877	45.922830	613.011286	-3024.408701	188.809081	259.461120	372.788757	0.000000	0.000000
-32.000000	-1545.483785	-2177.754215	632.270430	45.922830	611.897335	-3024.383462	188.809081	259.461632	372.808798	0.000000	0.000000
-31.800000	-1546.547159	-2178.838151	632.290992	45.922830	610.788271	-3024.358333	188.809081	259.462150	372.828841	0.000000	0.000000
-31.600000	-1547.605761	-2179.917323	632.311562	45.922830	609.684086	-3024.333320	188.809081	259.462676	372.848886	0.000000	0.000000
-31.400000	-1548.659538	-2180.991675	632.332137	45.922830	608.584840	-3024.308427	188.809081	259.463208	372.868929	0.000000	0.000000
-31.200000	-1549.708501	-2182.061219	632.352718	45.922830	607.490526	-3024.283656	188.809081	259.463747	372.888971	0.000000	0.000000
-31.000000	-1550.752627	-2183.125929	632.373301	45.922830	606.401173	-3024.259013	188.809081	259.464293	372.909009	0.000000	0.000000
-30.800000	-1551.791900	-2184.185787	632.393887	45.922830	605.316803	-3024.234502	188.809081	259.464844	372.929043	0.000000	0.000000
-30.600000	-1552.826322	-2185.240797	632.414474	45.922830	604.237417	-3024.210125	188.809081	259.465403	372.949071	0.000000	0.000000
-30.400000	-1553.855856	-2186.290917	632.435060	45.922830	603.163060	-3024.185888	188.809081	259.465967	372.969093	0.000000	0.000000
-30.200000	-1554.880507	-2187.336152	632.455645	45.922830	602.093730	-3024.161793	188.809081	259.466538	372.989107	0.000000	0.000000
-30.000000	-1555.900237	-2188.376463	632.476226	45.922830	601.029471	-3024.137845	188.809081	259.467115	373.009111	0.000000	0.000000
-29.800000	-1556.915027	-2189.411830	632.496802	45.922830	599.970307	-3024.114048	188.809081	259.467698	373.029104	0.000000	0.000000
-29.600000	-1557.924883	-2190.442256	632.517373	45.922830	598.916238	-3024.090405	188.809081	259.468287	373.049086	0.000000	0.000000
-29.400000	-1558.929793	-2191.467730	632.537936	45.922830	597.867279	-3024.066920	188.809081	259.468882	373.069054	0.000000	0.000000
-29.200000	-1559.929710	-2192.488201	632.558491	45.922830	596.823483	-3024.043596	188.809081	259.469483	373.089008	0.000000	0.000000
-29.000000	-1560.924646	-2193.503682	632.579036	45.922830	595.784843	-3024.020437	188.809081	259.470089	373.108947	0.000000	0.000000
