t,temperature,ConvEKinTemp(ekin),sum_mom_xy,sum_vel[0],sum_vel[1],sum_vel[2],sum_vel_up[0],sum_vel_up[1],sum_vel_up[2],sum_vel_dw[0],sum_vel_dw[1],sum_vel_dw[2],sum_fup[0],sum_fup[1],sum_fup[2],sum_fdw[0],sum_fdw[1],sum_fdw[2]
472.000000,295.000000,219.678126,-23.200297,-25.329727,-11.506996,67.316829,-22.497389,-41.095479,38.810770,-2.832338,29.588483,28.506059,3119.387950,2674.437665,872.181422,2991.684188,130.458529,-146.022521
474.000000,295.000000,219.273105,16.040396,4.773567,9.802179,62.133266,-20.200732,-26.469050,36.985058,24.974299,36.271229,25.148208,1084.534446,1522.044291,917.962868,2842.585464,-184.037343,184.257630
476.000000,295.000000,230.553211,-17.867570,-4.842145,38.724291,69.097106,-31.435042,1.005616,43.175688,26.592897,37.718675,25.921418,-1012.215191,223.678578,864.573863,2594.246083,-481.620925,457.314797
478.000000,295.000000,213.558246,-46.601840,-41.294878,64.309685,58.715453,-38.561115,24.098363,35.917515,-2.733763,40.211323,22.797937,-2500.872038,-784.261104,773.010477,2235.559381,-692.544457,581.695080
480.000000,295.000000,225.544411,-41.203527,-55.142887,74.351641,14.827639,-38.898503,32.573467,5.467216,-16.244384,41.778174,9.360423,-2969.538261,-1158.305163,680.897397,1837.526013,-831.374675,645.601192
482.000000,295.000000,206.831051,-50.517483,-44.274889,69.514044,-19.202663,-42.986232,30.042907,-16.908000,-1.288657,39.471137,-2.294663,-2359.048191,-803.733217,585.530245,1537.497058,-917.388144,754.930930
484.000000,295.000000,230.196392,-93.727069,-45.527597,56.081356,-0.114306,-52.289750,20.164377,-1.118825,6.762153,35.916978,1.004519,-1017.678391,95.256403,508.858092,1430.838860,-905.618793,850.644702
486.000000,295.000000,215.685994,-127.796133,-70.171124,36.530088,39.116969,-54.135921,8.952489,26.883435,-16.035203,27.577600,12.233535,422.566894,1160.815196,493.811763,1552.600964,-739.171203,818.609794
488.000000,295.000000,228.535318,-114.018190,-85.172480,19.618079,38.800536,-45.903450,5.227422,24.610045,-39.269030,14.390657,14.190491,1334.092779,1977.378657,514.893685,1885.279568,-430.784045,680.890882
490.000000,295.000000,223.552797,-69.237527,-65.035369,15.888692,12.327411,-38.466427,8.826780,4.544106,-26.568942,7.061912,7.783305,1369.979583,2260.290940,482.687274,2326.703713,-58.943457,532.587166
492.000000,295.000000,235.312099,-35.603073,-40.641964,16.427560,18.043588,-44.060091,2.323499,7.540893,3.418127,14.104061,10.502694,593.720903,1964.128270,359.266068,2671.022201,286.814022,363.255485
494.000000,295.000000,217.916907,-24.176548,-43.610600,11.972243,49.402489,-47.008691,-4.492185,19.406640,3.398091,16.464428,29.995849,-612.073934,1272.370777,198.444186,2735.082026,527.431895,106.086856
496.000000,295.000000,211.387646,-19.040563,-45.908820,15.974688,46.765279,-37.499505,8.933460,6.162467,-8.409315,7.041229,40.602813,-1846.895052,466.003082,54.353692,2466.244413,589.678069,-173.250757
498.000000,295.000000,212.585515,-13.671410,-22.244859,30.624964,4.161054,-26.191467,26.932213,-24.800979,3.946608,3.692751,28.962034,-2850.988443,-241.045791,-85.611953,2004.928988,451.437326,-313.383196
500.000000,295.000000,208.640232,-16.821234,1.550601,32.699009,-15.501297,-32.312201,20.758404,-24.739132,33.862801,11.940605,9.237836,-3568.962752,-772.391654,-251.417965,1573.915495,200.162459,-291.895202
502.000000,295.000000,224.020502,-30.767213,0.711511,14.216420,20.666256,-40.102834,-9.131128,12.973356,40.814346,23.347548,7.692900,-4085.444662,-1148.806977,-430.240197,1348.277095,-3.960745,-267.550091
504.000000,295.000000,218.596082,-44.898446,-7.666706,-5.373884,65.265174,-28.670500,-25.162728,43.143635,21.003794,19.788844,22.121539,-4496.852992,-1420.046267,-603.448075,1406.623959,-40.656211,-360.174144
506.000000,295.000000,233.893408,-49.413469,0.212679,-8.400032,64.405381,-11.375794,-12.901540,37.378677,11.588473,4.501508,27.026704,-4772.985211,-1607.823574,-793.824015,1714.700710,110.762772,-536.115230
508.000000,295.000000,222.890462,-44.268647,11.732645,-7.018988,42.282882,-14.010526,-7.516775,28.205733,25.743171,0.497787,14.077149,-4743.610952,-1660.352242,-986.843509,2113.138620,406.642268,-753.764756
510.000000,295.000000,230.157013,-26.544057,-2.554019,-26.496826,55.544600,-28.971394,-34.040700,46.823208,26.417375,7.543873,8.721392,-4194.168350,-1468.481678,-1063.233290,2370.208673,774.395855,-1055.622309
512.000000,295.000000,211.528734,2.094719,-30.998942,-53.994871,84.481784,-24.783097,-55.858715,59.886563,-6.215845,1.863843,24.595221,-3111.267606,-968.983043,-913.752197,2327.538759,1109.141408,-1425.059397
514.000000,295.000000,231.355942,18.558900,-36.293280,-45.852309,61.599049,-0.748568,-26.305262,29.973243,-35.544712,-19.547047,31.625806,-1723.681357,-259.698892,-593.474670,2009.332938,1291.011594,-1692.823282
516.000000,295.000000,226.512675,9.178784,-22.121587,-2.003103,-3.943579,8.296525,19.352390,-12.134654,-30.418112,-21.355493,8.191075,-449.942977,406.213057,-282.142506,1552.450094,1256.802857,-1711.766467
518.000000,295.000000,231.826609,-11.927397,-25.801735,30.087794,-32.385810,-18.637252,28.229213,-14.847364,-7.164483,1.858581,-17.538446,317.714136,762.437788,-116.609987,1076.334859,1035.220583,-1539.151578
520.000000,295.000000,219.929509,-35.103832,-49.559616,27.362401,-4.531121,-44.874095,5.163435,7.141720,-4.685521,22.198966,-11.672841,378.973034,678.684202,-124.982601,629.545279,693.518407,-1332.592614
522.000000,295.000000,216.465293,-75.789332,-49.205437,18.596181,15.140240,-44.292604,9.650668,9.338184,-4.912833,8.945513,5.802056,-159.541075,213.476097,-296.961330,237.719708,275.288807,-1139.045748
524.000000,295.000000,215.600368,-135.712583,-12.766802,34.796753,-4.576781,-36.316998,36.392205,-12.015105,23.550196,-1.595452,7.438324,-925.191018,-411.288127,-610.995359,-77.399739,-175.929621,-929.720198
526.000000,295.000000,234.699122,-178.834408,10.270688,55.910169,-17.128471,-47.222340,38.180506,-14.294726,57.493028,17.729663,-2.833745,-1436.247133,-875.753327,-951.862295,-349.043724,-565.464667,-772.796918
528.000000,295.000000,240.150051,-172.236450,-7.925191,40.644027,6.822963,-71.637257,-1.230002,7.441073,63.712066,41.874029,-0.618110,-1330.122683,-900.721063,-1111.521207,-588.435318,-777.478129,-783.246940
530.000000,295.000000,232.751935,-127.851136,-30.873819,-0.708742,26.082170,-60.334426,-22.848545,15.245486,29.460608,22.139803,10.836684,-608.232471,-441.590997,-968.833899,-699.094387,-755.748252,-921.459957
532.000000,295.000000,226.684930,-80.554745,-29.612755,-13.726668,0.577548,-25.478692,2.877802,-9.928863,-4.134062,-16.604470,10.506411,415.291960,245.891078,-612.569902,-502.247971,-521.775778,-1012.293367
534.000000,295.000000,220.964657,-38.612501,-33.927844,15.195997,-39.490488,-4.902784,31.026840,-28.621851,-29.025061,-15.830843,-10.868638,1301.295620,771.849620,-234.687206,83.399891,-124.745654,-980.302241
536.000000,295.000000,228.376581,-0.388558,-77.400340,37.176085,-42.133818,-29.554588,20.296297,-12.878397,-47.845752,16.879788,-29.255420,1683.546232,856.890827,22.199056,978.134966,376.009894,-922.856410
538.000000,295.000000,226.559593,10.936058,-129.693930,24.580930,-21.930848,-55.100833,0.396776,1.342455,-74.593097,24.184154,-23.273303,1407.927217,455.393562,72.734586,1986.252245,864.183039,-913.800467
540.000000,295.000000,224.636438,-22.831874,-133.431720,18.451068,-27.862523,-55.843976,15.333698,-12.786282,-77.587744,3.117369,-15.076241,605.630185,-278.873034,-144.725578,2915.036552,1167.698825,-893.340591
542.000000,295.000000,221.519398,-74.448197,-93.119132,50.167563,-45.361664,-50.733691,43.737677,-21.379533,-42.385441,6.429886,-23.982131,-408.940088,-1081.871731,-597.705116,3585.585827,1168.791851,-826.570566
544.000000,295.000000,236.705259,-100.684769,-55.283591,76.147306,-28.440066,-54.178390,28.454949,3.517604,-1.105201,47.692357,-31.957670,-1290.493159,-1665.649390,-1089.833789,3854.358870,879.401924,-798.311853
546.000000,295.000000,223.660531,-84.212208,-28.949420,50.731047,10.213704,-46.566179,-9.024308,36.242802,17.616759,59.755355,-26.029098,-1863.826164,-1848.503037,-1374.317816,3696.840483,397.302257,-845.505945
548.000000,295.000000,224.566327,-39.305958,4.380718,4.128465,26.429977,-11.951097,-12.856189,38.682179,16.331815,16.984654,-12.252202,-2124.712036,-1676.046975,-1363.533827,3277.259507,-162.055988,-850.879306
550.000000,295.000000,217.951196,6.143229,34.589959,-8.567300,19.867682,23.256361,10.923224,27.438187,11.333598,-19.490524,-7.570505,-2153.423399,-1372.536057,-1160.112429,2812.367973,-678.140763,-724.421000
552.000000,295.000000,228.521211,46.828641,28.108748,4.899694,18.200328,25.874605,10.682380,36.987238,2.234143,-5.782686,-18.786910,-1969.126695,-1132.078470,-903.635333,2432.044800,-1029.916300,-567.701411
554.000000,295.000000,217.479945,85.407986,-14.159735,-2.665490,26.741975,4.194649,-21.734909,58.533471,-18.354385,19.069419,-31.791496,-1547.501750,-973.974047,-679.713130,2182.171522,-1158.373376,-530.789010
556.000000,295.000000,227.009960,91.613836,-46.957753,-32.677358,27.714954,-8.854665,-28.358147,53.384606,-38.103088,-4.319211,-25.669652,-817.257108,-788.467762,-553.241687,2048.906349,-1126.252003,-596.416024
558.000000,295.000000,218.452499,40.393034,-46.752396,-41.375952,16.585993,-11.603379,-0.982934,26.532784,-35.149017,-40.393018,-9.946791,247.222116,-452.858603,-566.062778,1979.831700,-1059.823572,-646.984273
560.000000,295.000000,235.146862,-40.659619,-41.894396,-15.113006,15.034259,-23.631090,11.779931,22.278363,-18.263306,-26.892937,-7.244104,1528.594559,101.447576,-664.968915,1869.713817,-1040.658433,-668.846343
562.000000,295.000000,230.554062,-104.200635,-52.682585,6.130292,29.689817,-46.903838,-17.344977,39.416741,-5.778746,23.475268,-9.726924,2735.545486,846.691076,-715.432818,1626.548358,-1090.638153,-730.358145
564.000000,295.000000,231.369821,-125.021318,-49.015037,-6.634309,36.256896,-44.535470,-42.457035,37.876236,-4.479567,35.822726,-1.619340,3464.168796,1598.785468,-642.856397,1250.075310,-1214.817729,-802.866503
566.000000,295.000000,232.938150,-111.180066,-8.717875,-22.733769,24.368429,-11.457425,-19.921344,14.783646,2.739549,-2.812425,9.584783,3415.637067,2054.041666,-504.641715,848.203887,-1390.730993,-778.465196
568.000000,295.000000,233.457095,-81.504021,23.623940,-7.596164,18.957576,8.984746,15.793158,6.009203,14.639194,-23.389322,12.948373,2552.349296,1978.503222,-384.126015,493.906254,-1536.256817,-662.403580
570.000000,295.000000,227.042500,-31.832935,-1.410826,14.487501,26.627731,-3.416455,2.157408,17.452621,2.005629,12.330092,9.175110,1123.551351,1376.159733,-290.573185,196.158176,-1548.358361,-581.441829
572.000000,295.000000,218.048646,34.318253,-49.838836,4.544452,21.723302,-23.428361,-28.322927,20.951962,-26.410474,32.867380,0.771339,-487.710142,457.214328,-214.370322,-27.340139,-1396.786560,-573.195429
574.000000,295.000000,233.364064,77.793211,-61.689460,-17.875660,2.626991,-25.074255,-15.109797,8.374728,-36.615205,-2.765864,-5.747738,-1885.510983,-503.623057,-198.566354,-131.320126,-1153.246639,-525.191022
576.000000,295.000000,223.771690,70.279550,-46.541311,-1.238358,0.807015,-22.618285,25.106792,4.783586,-23.923026,-26.345150,-3.976571,-2801.302609,-1253.921945,-285.484066,-94.351633,-912.101846,-368.894997
578.000000,295.000000,235.786612,24.823081,-49.376691,51.647990,20.779665,-37.891338,32.786248,25.920233,-11.485353,18.861742,-5.140568,-3146.518943,-1597.021047,-429.407230,21.423119,-725.755355,-187.842812
580.000000,295.000000,220.853863,-32.050659,-69.088678,77.135085,26.152578,-62.651621,2.544319,33.204490,-6.437057,74.590766,-7.051913,-3038.704324,-1460.966848,-527.405117,159.904801,-616.379668,-72.530118
582.000000,295.000000,235.695677,-82.814514,-59.971510,50.918513,4.767254,-58.792949,-6.842570,11.995432,-1.178561,57.761083,-7.228178,-2702.210325,-963.699951,-537.101115,289.728991,-596.981195,2.703709
584.000000,295.000000,229.940905,-115.855045,-14.798016,24.408970,-1.713793,-27.694434,16.665305,-0.741344,12.896418,7.743665,-0.972450,-2298.770721,-345.163842,-492.778421,378.948730,-644.185362,72.433804
586.000000,295.000000,234.773814,-119.655468,2.474531,28.980596,28.051534,-17.427152,32.330968,24.708433,19.901683,-3.350371,3.343101,-1891.793037,200.979180,-406.170079,359.939575,-689.107114,62.429284
588.000000,295.000000,219.145816,-92.069688,-39.828180,29.931238,37.954207,-36.291784,7.865348,36.293984,-3.536395,22.065890,1.660223,-1490.211652,610.203239,-243.098727,165.378739,-680.646920,-94.746377
590.000000,295.000000,231.448873,-47.207954,-80.295471,5.951070,-10.855330,-57.406582,-16.319893,7.706361,-22.888890,22.270964,-18.561691,-1125.789843,877.347943,-19.517555,-164.295236,-654.135685,-294.131700
592.000000,295.000000,227.871051,1.139820,-71.111883,-9.241029,-54.595495,-39.329534,1.065525,-19.686516,-31.782350,-10.306553,-34.908979,-836.447347,987.657789,169.299954,-525.674305,-698.623996,-353.928761
594.000000,295.000000,228.441251,42.242599,-51.208313,12.998543,-34.762147,-20.029596,37.105620,-3.394202,-31.178718,-24.107077,-31.367945,-673.511047,956.789465,258.816140,-832.189976,-873.242152,-238.493445
596.000000,295.000000,232.409686,53.662921,-66.393252,47.895744,-9.464697,-35.591282,35.753011,17.911154,-30.801970,12.142732,-27.375851,-687.218449,871.911324,285.015192,-1053.507720,-1180.825871,-59.824720
598.000000,295.000000,236.661323,14.753831,-90.140083,57.158073,-50.304446,-57.474282,16.917414,-4.592391,-32.665801,40.240659,-45.712055,-903.645134,814.493810,301.144901,-1169.569433,-1589.755222,106.034274
600.000000,295.000000,234.627538,-45.843674,-64.678649,50.563738,-104.203656,-51.121276,24.766829,-44.300004,-13.557374,25.796909,-59.903652,-1256.690102,775.935423,293.698825,-1146.670374,-2031.068536,256.349536
602.000000,295.000000,226.893046,-68.001198,2.384721,61.036192,-79.235126,-7.343315,51.189337,-36.715196,9.728036,9.846855,-42.519930,-1584.391238,711.943024,254.445466,-1007.092937,-2379.139306,322.566882
604.000000,295.000000,226.800428,-52.445809,40.614801,71.269329,-2.922488,15.158684,44.101541,12.906093,25.456118,27.167789,-15.828582,-1730.549964,642.361329,270.834947,-836.145991,-2496.533124,168.194341
606.000000,295.000000,228.717070,-46.940366,22.400552,37.163615,19.180826,10.841242,-6.332803,36.309343,11.559310,43.496418,-17.128517,-1643.729817,617.094561,432.585784,-675.654224,-2339.631864,-212.222863
608.000000,295.000000,246.958022,-43.676897,-4.246625,-22.588545,-22.281195,4.311891,-44.927941,18.960750,-8.558516,22.339396,-41.241945,-1387.064698,623.028242,697.821105,-521.836232,-2004.876999,-628.470237
610.000000,295.000000,234.315128,-1.652846,-6.270671,-47.703760,-29.610637,14.635944,-35.385828,20.145429,-20.906614,-12.317932,-49.756066,-1053.982924,602.244552,949.111530,-378.333283,-1658.323874,-898.465231
612.000000,295.000000,233.711001,65.287207,-16.272432,-28.878906,28.185264,17.540125,-17.087421,55.051205,-33.812558,-11.791486,-26.865941,-744.413645,540.904215,1124.476000,-317.028772,-1442.677989,-1003.609829
614.000000,295.000000,223.729184,90.386414,-58.464724,-10.961588,49.132815,-8.554426,-24.227765,64.628187,-49.910298,13.266177,-15.495371,-570.906378,475.519941,1210.707462,-419.478507,-1449.909330,-988.228985
616.000000,295.000000,234.710083,30.482784,-97.119960,-18.300209,-21.854135,-44.373440,-33.849145,18.989411,-52.746520,15.548935,-40.843546,-572.124955,421.207032,1167.873477,-688.810897,-1717.238053,-834.295665
618.000000,295.000000,231.528150,-54.053317,-89.664665,-21.225138,-77.934974,-53.069806,-12.498808,-18.895453,-36.594858,-8.726330,-59.039521,-707.523760,353.008825,958.009902,-1039.181224,-2175.272965,-551.344702
620.000000,295.000000,245.217221,-70.910513,-43.525471,11.996258,-29.259766,-25.518579,14.114645,3.203216,-18.006892,-2.118387,-32.462982,-863.948591,273.565775,637.170874,-1380.501182,-2632.249067,-291.006879
622.000000,295.000000,231.145578,-46.594323,-4.481579,52.841289,40.698069,-7.009208,19.933768,41.048456,2.527629,32.907522,-0.350387,-955.227446,239.979269,342.003885,-1609.519254,-2870.359526,-215.441798
624.000000,295.000000,235.082727,-73.098401,2.934884,52.057338,23.009034,-19.518210,6.743566,34.954022,22.453094,45.313772,-11.944988,-937.079205,292.374506,162.187205,-1625.656093,-2779.558396,-297.878306
626.000000,295.000000,234.961979,-138.100634,4.330413,25.160547,-33.660675,-30.019159,-2.124689,4.416739,34.349572,27.285236,-38.077414,-760.048688,419.041865,82.737541,-1340.577417,-2388.546183,-389.696370
628.000000,295.000000,240.298133,-139.342582,18.876584,22.172955,-18.904309,-13.586936,10.063898,15.815097,32.463521,12.109057,-34.719406,-373.742185,614.056269,60.653073,-827.917417,-1802.637167,-435.526552
630.000000,295.000000,237.778406,-44.342378,18.413524,45.577942,43.527631,3.071109,20.324239,52.357088,15.342414,25.253703,-8.829457,228.620108,900.805089,68.820871,-278.607434,-1161.334377,-490.357863
632.000000,295.000000,237.594879,37.610477,-13.870640,58.527494,32.268764,-7.638399,18.044870,37.501078,-6.232242,40.482624,-5.232314,968.553733,1258.114410,45.261352,148.695387,-631.701349,-558.778322
634.000000,295.000000,234.592042,6.875383,-55.190475,45.371501,-58.763720,-35.943490,18.135764,-18.506589,-19.246984,27.235737,-40.257131,1684.037198,1573.024138,-111.479355,381.038764,-354.930114,-566.323153
636.000000,295.000000,234.246224,-52.225774,-81.297032,25.130458,-92.505703,-46.324809,20.942655,-35.605151,-34.972224,4.187804,-56.900552,2156.333862,1711.502346,-446.762627,404.877271,-356.520732,-508.287280
638.000000,295.000000,235.980013,-15.098566,-85.519488,20.335196,-16.983557,-31.382356,14.868329,0.235128,-54.137132,5.466867,-17.218685,2137.748244,1617.849029,-871.601804,234.576481,-546.841861,-479.833391
640.000000,295.000000,222.820928,51.515078,-77.656605,23.920358,46.288068,-27.753298,-2.005879,17.091757,-49.903307,25.926236,29.196312,1470.219824,1305.410307,-1233.602851,-80.979416,-821.981777,-506.158175
642.000000,295.000000,232.040073,12.548365,-71.370992,10.161639,14.239682,-49.398886,-10.484382,-1.554583,-21.972106,20.646021,15.794265,175.003714,807.953171,-1451.727832,-460.590076,-1129.935990,-475.889169
644.000000,295.000000,235.809819,-76.587154,-57.706895,-19.773017,-23.362567,-59.424849,-14.695974,1.980649,1.717954,-5.077043,-25.343217,-1430.957843,208.183405,-1510.873874,-879.389952,-1442.735547,-312.737175
646.000000,295.000000,246.000579,-49.168668,-23.062943,-34.762547,21.398498,-25.728475,-26.849498,48.702954,2.665532,-7.913049,-27.304456,-2873.597134,-328.436135,-1380.273576,-1344.876406,-1723.015197,-100.922118
648.000000,295.000000,237.551797,87.178519,14.894905,-16.124345,76.285663,17.661719,-34.605193,73.946933,-2.766814,18.480848,2.338730,-3726.007190,-636.555940,-1059.172961,-1853.382217,-1941.243413,39.661753
650.000000,295.000000,241.568919,148.073086,28.125226,17.514989,37.221846,18.457378,-16.931038,37.381250,9.667848,34.446027,-0.159404,-3773.311262,-663.753503,-666.372455,-2302.035489,-2090.184433,100.460812
652.000000,295.000000,226.076147,74.667351,14.802012,33.503167,-49.697519,-9.140074,10.281783,-0.750178,23.942086,23.221384,-48.947341,-3053.658869,-462.779308,-363.613187,-2505.043732,-2139.973015,111.347399
654.000000,295.000000,239.123584,23.195871,-3.148334,25.880015,-61.931670,-11.030986,17.547599,11.280506,7.882652,8.332416,-73.212177,-1824.340859,-83.968492,-194.596799,-2361.362106,-2016.180996,12.873834
656.000000,295.000000,238.044738,88.266726,-7.523334,23.382379,-4.069220,16.188729,4.097534,36.410253,-23.712064,19.284845,-40.479472,-472.493397,469.961518,-82.515000,-1860.066841,-1670.551650,-267.362307
658.000000,295.000000,250.698855,134.181206,-0.683385,42.593896,9.036480,20.010684,-4.985688,10.558428,-20.694069,47.579584,-1.521948,669.511209,1165.446475,28.912424,-1093.916813,-1164.198167,-657.376980
660.000000,295.000000,247.092722,18.649358,-0.774921,53.836970,-42.032797,-23.309350,1.242960,-29.135265,22.534428,52.594010,-12.897533,1477.928649,1893.653201,133.003424,-213.389449,-644.232784,-1002.388031
662.000000,295.000000,242.611933,-148.825330,-12.521641,28.333839,-56.304610,-63.536425,-7.777574,-25.673879,51.014784,36.111413,-30.630732,1968.792900,2537.608933,259.823053,527.241719,-238.158919,-1253.150987
664.000000,295.000000,224.613833,-167.792366,-13.284962,-3.849990,-1.157413,-38.511309,-29.632559,14.055491,25.226347,25.782570,-15.212904,2211.634226,3005.499956,484.596234,908.243140,8.754498,-1463.975023
666.000000,295.000000,228.055226,-66.999389,4.731465,4.476392,34.758769,7.967708,-38.055698,21.626862,-3.236243,42.532090,13.131906,2200.505290,3161.703720,789.022711,874.173941,102.571625,-1627.447984
668.000000,295.000000,233.896141,-35.426466,8.919960,36.382125,-4.765101,3.794178,-14.171861,-8.479289,5.125782,50.553986,3.714188,1871.189516,2825.785548,1035.204634,526.618890,68.253277,-1659.215187
670.000000,295.000000,237.348576,-104.232547,-28.911125,41.787103,-62.551025,-35.540222,6.895951,-23.550664,6.629097,34.891152,-39.000361,1128.691963,1916.447755,1128.434156,53.028170,-37.891009,-1559.534592
672.000000,295.000000,247.162444,-116.824789,-83.835328,19.572240,-68.427898,-46.902815,4.427578,-3.678874,-36.932513,15.144662,-64.749025,-43.108291,582.541023,1113.618246,-390.093721,-137.990241,-1443.458062
674.000000,295.000000,238.247649,-8.350749,-105.580320,11.347852,-37.113970,-17.483041,-3.351409,4.553285,-88.097279,14.699262,-41.667254,-1497.787334,-839.019296,1076.831907,-743.381711,-198.067757,-1371.989181
676.000000,295.000000,241.847260,65.258881,-83.117598,38.416973,-29.445319,-11.167428,8.675012,-19.534093,-71.950169,29.741961,-9.911225,-2899.272656,-1973.306924,1040.153456,-987.869749,-259.269565,-1280.584164
678.000000,295.000000,235.066989,-25.999053,-57.094440,68.552816,-51.367537,-50.552713,29.673072,-35.928128,-6.541727,38.879744,-15.439409,-3809.651998,-2533.725214,1005.519824,-1203.001459,-371.867660,-1133.624746
680.000000,295.000000,245.102619,-148.679097,-53.325728,56.420667,-48.954043,-74.126885,18.356281,-19.694514,20.801158,38.064386,-29.259528,-3925.478053,-2397.111554,1023.435474,-1498.696427,-520.527289,-1020.942736
682.000000,295.000000,235.949267,-124.073830,-34.272149,19.086503,-4.798194,-30.580403,-17.199540,6.727269,-3.691746,36.286043,-11.525463,-3212.765242,-1674.484067,1121.586516,-1917.369379,-648.726358,-1018.791876
684.000000,295.000000,255.162296,-26.703873,22.387783,18.377204,27.741888,29.593618,-30.314774,12.293685,-7.205836,48.691978,15.448202,-1954.514717,-714.477154,1212.797073,-2365.725157,-728.541292,-1061.704383
686.000000,295.000000,244.288036,-33.424885,59.674029,53.024890,7.753833,25.169315,-6.817141,9.547028,34.504714,59.842032,-1.793195,-632.599956,58.488157,1180.693945,-2668.421959,-755.959375,-1047.818957
688.000000,295.000000,248.542796,-108.908021,27.432140,60.617543,-34.335231,-21.125433,7.563567,13.295237,48.557573,53.053976,-47.630468,276.027680,386.302167,1034.302128,-2735.481383,-714.542182,-990.579692
690.000000,295.000000,234.349308,-84.893288,-27.811861,25.916709,-47.615660,-30.036134,-3.817086,21.855910,2.224274,29.733795,-69.471570,523.038006,280.722912,879.364568,-2585.332798,-608.046221,-945.623629
692.000000,295.000000,234.969102,31.141189,-38.557119,6.605566,-31.310238,5.992934,-17.158966,15.642978,-44.550053,23.764532,-46.953215,209.062865,-56.968156,771.113043,-2287.753246,-522.659929,-863.036968
694.000000,295.000000,237.364632,62.998142,-20.213887,38.110510,-23.782016,1.455961,4.202742,5.201807,-21.669847,33.907767,-28.983823,-293.318007,-368.327414,695.016025,-1897.325585,-574.638951,-658.371557
696.000000,295.000000,251.871312,-31.016946,-25.277100,70.594336,-38.042776,-52.412052,28.469699,3.166662,27.134952,42.124637,-41.209438,-534.143726,-433.061094,663.794969,-1522.812705,-782.198503,-389.290653
698.000000,295.000000,244.915871,-93.796313,-45.880242,40.913081,-46.279548,-68.109689,11.047151,8.391228,22.229448,29.865930,-54.670776,-244.485628,-156.886161,715.787420,-1223.703046,-1036.388972,-209.720196
700.000000,295.000000,232.443391,-50.756779,-26.693239,-23.778287,-27.951369,-12.823481,-28.690627,5.857250,-13.869759,4.912341,-33.808619,560.653951,347.161007,802.180014,-950.542734,-1208.495270,-158.684138
702.000000,295.000000,235.628079,-20.094538,35.565563,-41.474169,1.263076,39.247080,-32.818338,6.679065,-3.681517,-8.655831,-5.415989,1610.322679,809.337240,788.851729,-556.394288,-1233.157568,-137.006003
704.000000,295.000000,237.289807,-74.937203,69.353662,-10.105690,7.458436,20.312158,-8.092947,19.887396,49.041504,-2.012743,-12.428960,2528.570703,1012.311904,625.974969,31.453916,-1090.905333,-92.898304
706.000000,295.000000,250.388832,-104.927352,30.378376,-6.419746,-23.791574,-22.640709,0.465197,26.802115,53.019085,-6.884942,-50.593689,3048.488505,948.534025,417.748277,747.182586,-797.619433,-87.722183
708.000000,295.000000,246.942324,-24.606003,-24.121118,-43.934366,-64.237814,-18.810223,-27.084285,3.050144,-5.310895,-16.850081,-67.287958,3136.367027,760.179211,261.823682,1434.915270,-459.825287,-137.403428
710.000000,295.000000,246.738297,79.940609,-24.244438,-46.710190,-69.226533,20.868538,-37.357317,-25.971557,-45.112977,-9.352873,-43.254976,2944.170563,588.413444,128.218615,1956.081018,-270.171438,-140.448003
712.000000,295.000000,238.613618,97.589472,3.123753,14.409600,-41.689671,14.009051,-5.911668,-31.543327,-10.885298,20.321268,-10.146343,2648.481749,498.764455,-42.243586,2177.118558,-371.086688,-34.375204
714.000000,295.000000,244.609185,43.741154,-6.908300,71.282702,-34.450497,-35.283057,14.431910,-33.385980,28.374757,56.850792,-1.064516,2298.966602,477.829339,-210.977996,2044.833858,-739.227106,103.549251
716.000000,295.000000,232.508059,2.992015,-42.307249,66.781220,-63.442879,-51.314988,12.366769,-47.014883,9.007739,54.414451,-16.427996,1812.403747,420.328852,-294.499166,1618.822971,-1219.566652,191.016899
718.000000,295.000000,247.186788,-11.118540,-34.768643,33.763653,-71.111367,-17.763881,2.750104,-56.220848,-17.004762,31.013549,-14.890518,1059.323325,145.950582,-292.484637,1105.079092,-1649.931859,276.565343
720.000000,295.000000,246.352483,-56.156125,22.928245,33.041056,-22.650713,11.860208,4.197247,-31.442074,11.068037,28.843808,8.791361,40.423072,-455.532794,-271.386396,740.971084,-1925.171452,433.528503
722.000000,295.000000,248.649467,-134.029871,55.374224,55.023723,18.246442,-12.365714,10.161931,2.519107,67.739938,44.861793,15.727336,-1048.891395,-1235.274489,-237.774064,640.688530,-1982.274380,607.410753
724.000000,295.000000,238.618001,-172.201253,19.397554,45.875338,-15.999200,-49.312876,8.603654,7.847777,68.710430,37.271684,-23.846977,-1841.662804,-1803.742727,-141.348648,789.797559,-1811.040206,681.931168
726.000000,295.000000,247.023576,-132.646960,-27.668526,11.830343,-82.084671,-41.517450,0.474536,-17.669763,13.848924,11.355806,-64.414907,-1932.899662,-1783.780655,-15.373168,1115.911944,-1485.500665,649.701801
728.000000,295.000000,241.066720,-52.159120,-23.437682,10.825441,-86.718227,1.870925,2.961476,-31.233114,-25.308607,7.863964,-55.485114,-1056.488885,-1039.371256,11.567413,1535.967888,-1119.860762,586.001766
730.000000,295.000000,244.075872,-0.088912,-4.984616,54.869477,-41.666997,5.050929,5.225291,-16.794706,-10.035545,49.644186,-24.872292,701.271565,298.243508,-119.693227,1955.028602,-773.538162,499.231152
