step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
49,-0.0782376,17840.5,21286.5,-0.0127764,366991,0.0654611,3389.24,14451.3,5469.61,1738.07,-4601.17,782.727,14452.6,-1.33641,0,0
50,-0.0654611,22197.6,25643.6,0,307966,0.0654611,6060.45,16137.2,7448.18,2239.97,-4477.03,849.328,16138.7,-1.5583,0,0
51,-0.0526847,25599,29045,0.0127764,218686,0.0654611,8115.86,17483.1,8982.11,2616.25,-4382.93,900.433,17484.8,-1.6925,0,0
52,-0.0399083,-3040.13,405.904,0.0255528,1182.68,0.0654611,-3758.51,718.386,146.401,349.297,-4873.92,619.706,718.807,-0.421282,0,0
53,-0.0271319,-3028.26,417.767,0.0383292,641.93,0.0654611,-3761.25,732.986,151.507,343.172,-4872.22,616.286,733.368,-0.382361,0,0
54,-0.0143555,-3024.77,421.259,0.0511057,-278.639,0.0654611,-3776.43,751.657,159.981,331.119,-4877.15,609.625,752.037,-0.380251,0,0
55,-0.00157907,-3037.43,408.605,0.0638821,-1709.56,0.0654611,-3810.85,773.42,171.814,301.731,-4887.99,603.601,773.547,-0.127285,0,0
56,0.0111973,-3065.13,380.901,0.0766585,-2549.27,0.0654611,-3835.35,770.219,170.908,285.142,-4894.78,603.383,769.994,0.225492,0,0
57,0.0239738,-3111.41,334.622,0.0894349,-2690.66,0.0654611,-3822.42,711.011,164.256,292.109,-4883.18,604.393,710.183,0.827815,0,0
58,0.0367502,-3151.02,295.008,0.102211,-3006.47,0.0654611,-3855.47,704.448,157.263,280.268,-4898.02,605.02,703.708,0.739557,0,0
59,0.0495266,-3189.49,256.543,0.114988,-3044.4,0.0654611,-3879.65,690.164,149.152,271.712,-4905.1,604.589,689.428,0.735897,0,0
60,0.062303,-3228.05,217.98,0.127764,-2955.11,0.0654611,-3902.25,674.198,141.105,263.765,-4911.52,604.397,673.51,0.687952,0,0
61,0.0750794,-3264.5,181.529,0.140541,-2764.39,0.0654611,-3922.73,658.232,133.478,256.666,-4917.25,604.375,657.625,0.607153,0,0
62,0.0878558,-3107.88,338.147,0.153317,-11888.3,0.0654611,-3915.78,807.893,141.967,265.427,-4925.07,601.901,807.303,0.589912,0,0
63,0.100632,-3327.5,118.528,0.166093,-2219.92,0.0654611,-3955.96,628.455,120.75,245.551,-4926.98,604.723,628.048,0.407682,0,0
