step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
53,-0.103677,-3178.02,272.729,-0.0383391,-2646.09,0.065338,-3792.43,614.417,117.027,400.371,-4925.91,616.075,615.339,-0.922558,0,0
54,-0.116457,-3212.06,238.692,-0.0511189,-2633.53,0.065338,-3809.57,597.513,111.654,392.258,-4930.26,616.783,598.4,-0.887021,0,0
55,-0.129237,-3245.62,205.13,-0.0638986,-2573.29,0.065338,-3828.54,582.922,107.408,380.357,-4933.62,617.319,583.757,-0.834824,0,0
56,-0.142016,-3177.2,273.542,-0.0766783,-7917.38,0.065338,-3828.52,651.312,107.362,380.4,-4933.81,617.535,652.15,-0.838811,0,0
57,-0.154796,-3308.42,142.325,-0.089458,-2292.96,0.065338,-3867.79,559.37,100.994,351.792,-4938.34,617.763,560.064,-0.693933,0,0
58,-0.167576,-3336.34,114.407,-0.102238,-2085.49,0.065338,-3886.54,550.198,98.5718,336.798,-4939.79,617.883,550.796,-0.597804,0,0
59,-0.180355,-3361.8,88.9492,-0.115017,-1844.27,0.065338,-3903.58,541.781,96.6475,322.833,-4940.9,617.839,542.278,-0.497486,0,0
60,-0.193135,-3384.11,66.6362,-0.127797,-1575.93,0.065338,-3919.31,535.203,95.6878,309.866,-4941.8,616.938,535.623,-0.420728,0,0
61,-0.205915,-3373.24,77.5068,-0.140577,-2324.7,0.065338,-3917.99,544.75,96.3308,310.263,-4941.48,616.895,545.184,-0.433515,0,0
62,-0.218695,-3417.14,33.6106,-0.153357,-1054.1,0.065338,-3946.87,529.731,96.4794,286.565,-4943.27,613.361,530.043,-0.312394,0,0
63,-0.231474,-3428.78,21.9704,-0.166136,-802.172,0.065338,-3957.62,528.845,97.2075,276.432,-4943.32,612.057,529.059,-0.214275,0,0
64,-0.244254,-3437.77,12.9812,-0.178916,-560.796,0.065338,-3965.17,527.4,97.7769,268.486,-4942.74,611.31,527.494,-0.093337,0,0
65,-0.257034,-3443.11,7.63292,-0.191696,-301.538,0.065338,-3965.19,522.074,97.7562,268.503,-4942.75,611.307,522.168,-0.0941136,0,0
66,-0.269813,-3445.83,4.91496,-0.204475,-158.139,0.065338,-3965.2,519.37,97.7433,268.513,-4942.76,611.305,519.464,-0.0946001,0,0
67,-0.282593,-3447.31,3.43273,-0.217255,-81.1358,0.065338,-3965.21,517.896,97.7351,268.52,-4942.77,611.304,517.991,-0.0949061,0,0
68,-0.295373,-3448.19,2.56148,-0.230035,-38.1964,0.065338,-3965.21,517.03,97.73,268.524,-4942.77,611.304,517.125,-0.0950981,0,0
