step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
90,0.605333,-4188.17,3.85884,0.53185,13.6015,6,-4753.7,565.532,568.171,767.358,-6596.97,507.738,566.22,-0.688203
91,0.618628,-4187.98,4.05164,0.545147,15.22,6,-4753.66,565.686,568.136,767.381,-6596.94,507.756,566.383,-0.696515
92,0.631925,-4185.1,6.92699,0.558443,-2.06618,6,-4753.57,568.468,568.498,767.142,-6596.9,507.686,569.163,-0.694862
93,0.645232,-4187.96,4.06822,0.571739,-19.2641,6,-4753.58,565.615,568.492,767.068,-6596.86,507.72,566.316,-0.700723
94,0.658532,-4188.21,3.81864,0.585035,-18.1733,6,-4753.62,565.41,568.553,767.023,-6596.91,507.716,566.136,-0.725546
95,0.671842,-4188.44,3.58924,0.598332,-16.1597,6,-4753.66,565.22,568.462,767.281,-6596.98,507.576,565.964,-0.743825
96,0.685139,-4188.63,3.39513,0.611628,-12.8347,6,-4753.78,565.15,568.182,767.504,-6597.02,507.554,565.888,-0.738059
97,0.698431,-4188.85,3.18462,0.624924,-7.95893,6,-4753.92,565.072,568.084,767.452,-6597.08,507.628,565.802,-0.729724
98,0.711729,-4188.91,3.12018,0.63822,-1.53311,6,-4754,565.089,568.13,767.377,-6597.15,507.64,565.805,-0.715813
99,0.725032,-4191.85,0.182495,0.651517,-13.7649,6,-4754.07,562.219,568.1,767.349,-6597.17,507.655,562.922,-0.703403
