step,T,Epot,Efull,SolventMolsThroughZ,SolventMolsThroughKlap,G,
63630,295.999,-8366.51,-7735.24,2,3,-2.62318,
63640,310.52,-8397.63,-7735.39,2,3,-2.62716,
63650,297.431,-8370.83,-7736.51,2,3,-2.63113,
63660,306.774,-8390.17,-7735.92,2,3,-2.63511,
63670,318.417,-8416.81,-7737.73,2,3,-2.63908,
63680,299.334,-8378.26,-7739.88,2,3,-2.64305,
63690,275.52,-8324.71,-7737.11,2,3,-2.64702,
63700,304.793,-8385.57,-7735.55,2,3,-2.65099,
63710,312.344,-8403.64,-7737.52,2,3,-2.65496,
63720,297.403,-8372.3,-7738.03,2,3,-2.65893,
63730,305.715,-8390.81,-7738.82,2,3,-2.6629,
63740,298.118,-8373.1,-7737.31,2,3,-2.66686,
63750,304.234,-8386.79,-7737.96,2,3,-2.67083,
63760,293.871,-8363.52,-7736.79,2,3,-2.6748,
63770,295.122,-8366.3,-7736.9,2,3,-2.67876,
63780,301.844,-8381.04,-7737.3,2,3,-2.68272,
63790,290.365,-8356.51,-7737.26,2,3,-2.68669,
63800,275.059,-8321.38,-7734.77,2,3,-2.69065,
63810,299.739,-8373.98,-7734.73,2,3,-2.69461,
63820,295.963,-8365.27,-7734.08,2,3,-2.69857,
63830,297.822,-8368.88,-7733.72,2,3,-2.70253,
63840,284.64,-8339.51,-7732.46,2,3,-2.70649,
63850,295.005,-8361.21,-7732.06,2,3,-2.71045,
63860,296.182,-8363.3,-7731.64,2,3,-2.71441,
63870,286.973,-8343.08,-7731.06,2,3,-2.71836,
63880,273.517,-8312.1,-7728.78,1,2,-2.72232,
63890,286.169,-8337.14,-7726.83,1,2,-2.72627,
63900,307.352,-8382.06,-7726.58,1,2,-2.73023,
63910,308.865,-8385.96,-7727.25,1,2,-2.73418,
63920,299.831,-8367.67,-7728.23,1,2,-2.73813,
63930,327.834,-8429.24,-7730.08,1,2,-2.74208,
63940,311.828,-8398,-7732.97,1,2,-2.74604,
63950,292.958,-8357.75,-7732.97,1,2,-2.74999,
63960,291.993,-8354.42,-7731.7,1,2,-2.75393,
63970,303.846,-8380.1,-7732.09,1,2,-2.75788,
63980,296.401,-8363.8,-7731.67,1,2,-2.76183,
63990,318.418,-8411.75,-7732.67,1,2,-2.76578,
64000,313.975,-8404.48,-7734.87,1,2,-2.76972,
64010,318.032,-8414.28,-7736.02,1,2,-2.77367,
64020,309.452,-8398.01,-7738.05,1,2,-2.77761,
64030,286.284,-8349.09,-7738.54,1,2,-2.78156,
64040,279.563,-8335.46,-7739.24,1,2,-2.7855,
64050,300.306,-8381.4,-7740.95,1,2,-2.78944,
64060,308.232,-8402.1,-7744.74,1,2,-2.79338,
64070,311.371,-8412.03,-7747.98,1,2,-2.79732,
64080,298.953,-8386.73,-7749.16,1,2,-2.80126,
64090,292.483,-8374.46,-7750.69,1,2,-2.8052,
64100,295.251,-8381.93,-7752.26,1,2,-2.80913,
64110,282.155,-8353.49,-7751.75,1,2,-2.81307,
64120,298.035,-8385.66,-7750.05,1,2,-2.81701,
64130,266.811,-8318.57,-7749.55,1,2,-2.82094,
64140,285.617,-8354.8,-7745.67,1,2,-2.82488,
64150,329.788,-8451.56,-7748.23,1,2,-2.82881,
64160,309.278,-8411.59,-7752,1,2,-2.83274,
64170,291.843,-8374.6,-7752.2,1,2,-2.83667,
64180,306.031,-8404.86,-7752.2,1,2,-2.8406,
64190,291.405,-8374.58,-7753.11,1,2,-2.84453,
64200,282.97,-8354.36,-7750.88,1,2,-2.84846,
64210,305.326,-8401.82,-7750.66,1,2,-2.85239,
64220,297.541,-8385.21,-7750.66,1,2,-2.85632,
64230,313.681,-8421.05,-7752.07,1,2,-2.86024,
64240,286.688,-8363.56,-7752.15,1,2,-2.86417,
64250,310.109,-8413.45,-7752.09,1,2,-2.86809,
64260,293.555,-8378.58,-7752.53,1,2,-2.87202,
64270,281.985,-8352.67,-7751.29,1,2,-2.87594,
64280,303.131,-8397.53,-7751.05,1,2,-2.87986,
64290,314.199,-8422.92,-7752.83,1,2,-2.88378,
64300,305.101,-8403.59,-7752.91,1,2,-2.8877,
64310,326.243,-8451.7,-7755.93,1,2,-2.89162,
64320,278.727,-8350.36,-7755.93,1,2,-2.89554,
64330,297.958,-8390.18,-7754.73,1,2,-2.89946,
64340,315.777,-8429.32,-7755.87,1,2,-2.90338,
64350,303.548,-8404.89,-7757.52,1,2,-2.90729,
64360,290.735,-8376.67,-7756.63,1,2,-2.91121,
64370,326.544,-8453.91,-7757.5,1,2,-2.91512,
64380,278.773,-8352.45,-7757.92,1,2,-2.91904,
64390,295.215,-8386.58,-7756.99,1,2,-2.92295,
64400,282.362,-8358.33,-7756.15,1,2,-2.92686,
64410,295.268,-8383.59,-7753.88,1,2,-2.93077,
64420,292.435,-8377.38,-7753.71,1,2,-2.93468,
64430,296.966,-8386.92,-7753.59,1,2,-2.93859,
64440,275.074,-8338.64,-7752,1,2,-2.9425,
64450,318.652,-8430.69,-7751.11,1,2,-2.9464,
64460,288.688,-8367.83,-7752.15,1,2,-2.95031,
64470,296.931,-8384.76,-7751.5,1,2,-2.95422,
64480,297.671,-8386.01,-7751.18,1,2,-2.95812,
64490,321.881,-8439.2,-7752.73,1,2,-2.96202,
64500,296.679,-8386.52,-7753.8,1,2,-2.96593,
64510,297.429,-8387.69,-7753.37,1,2,-2.96983,
64520,303.609,-8401.29,-7753.79,1,2,-2.97373,
64530,316.179,-8429.45,-7755.15,1,2,-2.97763,
64540,298.444,-8393,-7756.52,1,2,-2.98153,
64550,287.049,-8366.86,-7754.68,1,2,-2.98543,
64560,281.635,-8354.19,-7753.55,1,2,-2.98932,
64570,299.23,-8390.7,-7752.54,1,2,-2.99322,
64580,302.13,-8396.89,-7752.55,1,2,-2.99712,
64590,291.665,-8374.09,-7752.07,1,2,-3.00101,
64600,300.967,-8394.32,-7752.46,1,2,-3.0049,
64610,312.445,-8418.49,-7752.15,1,2,-3.0088,
64620,297.178,-8387.34,-7753.56,1,2,-3.01269,
64630,294.68,-8380.21,-7751.75,1,2,-3.01658,
64640,307.072,-8408.52,-7753.64,1,2,-3.02047,
64650,306.21,-8407.54,-7754.49,1,2,-3.02436,
64660,272.809,-8335.12,-7753.31,1,2,-3.02825,
64670,295.589,-8381.16,-7750.77,1,2,-3.03214,
64680,296.817,-8385.51,-7752.49,1,2,-3.03602,
64690,288.638,-8365.46,-7749.89,1,2,-3.03991,
64700,305.716,-8402.69,-7750.7,1,2,-3.04379,
64710,294.679,-8378.25,-7749.79,1,2,-3.04768,
64720,302.485,-8395.56,-7750.46,1,2,-3.05156,
64730,307.11,-8405.56,-7750.6,1,2,-3.05544,
64740,284.611,-8358.1,-7751.12,1,2,-3.05932,
64750,284.116,-8354.73,-7748.81,1,2,-3.0632,
64760,291.713,-8370.22,-7748.09,1,2,-3.06708,
64770,278.416,-8339,-7745.23,1,2,-3.07096,
64780,318.749,-8425.61,-7745.82,1,2,-3.07484,
64790,301.969,-8390.63,-7746.63,1,2,-3.07871,
64800,305.298,-8398.58,-7747.48,1,2,-3.08259,
64810,305.332,-8398.34,-7747.17,1,2,-3.08646,
64820,323.318,-8439.91,-7750.38,1,2,-3.09034,
64830,287.244,-8362.6,-7750,1,2,-3.09421,
64840,314.222,-8419.38,-7749.25,1,2,-3.09808,
64850,302.338,-8395.41,-7750.62,1,2,-3.10195,
64860,290.463,-8369.62,-7750.16,1,2,-3.10582,
64870,276.98,-8340.07,-7749.36,1,2,-3.10969,
64880,293.008,-8371.9,-7747.01,1,2,-3.11356,
64890,292.483,-8369.53,-7745.76,1,2,-3.11743,
64900,316.988,-8422.62,-7746.59,1,2,-3.12129,
64910,290.675,-8367.22,-7747.3,1,2,-3.12516,
64920,297.355,-8380.01,-7745.85,1,2,-3.12902,
64930,287.267,-8357.23,-7744.58,1,2,-3.13289,
64940,314.756,-8417.09,-7745.82,1,2,-3.13675,
64950,271.964,-8324.34,-7744.32,2,3,-3.14061,
64960,294.383,-8371.11,-7743.29,2,3,-3.14447,
64970,277.959,-8334.1,-7741.31,2,3,-3.14833,
64980,314.994,-8414.15,-7742.37,2,3,-3.15219,
64990,270.058,-8316.11,-7740.16,2,3,-3.15605,
65000,300.284,-8379.14,-7738.74,2,3,-3.1599,
65010,306.109,-8391.46,-7738.63,2,3,-3.16376,
65020,316.372,-8417.14,-7742.43,2,3,-3.16761,
65030,295.112,-8371.47,-7742.09,2,3,-3.17147,
65040,308.624,-8401.58,-7743.39,2,3,-3.17532,
65050,303.114,-8390.19,-7743.74,2,3,-3.17917,
65060,306.36,-8398.56,-7745.19,2,3,-3.18302,
65070,299.761,-8384,-7744.71,2,3,-3.18687,
65080,290.732,-8364.99,-7744.95,2,3,-3.19072,
65090,304.33,-8392.94,-7743.91,2,3,-3.19457,
65100,314.474,-8415.74,-7745.07,2,3,-3.19842,
65110,314.711,-8417.49,-7746.31,2,3,-3.20226,
65120,338.386,-8472.02,-7750.35,2,3,-3.20611,
65130,300.155,-8393.28,-7753.14,2,3,-3.20995,
65140,284.593,-8359.34,-7752.4,2,3,-3.2138,
65150,269.018,-8324.08,-7750.35,2,3,-3.21764,
65160,293.014,-8372.15,-7747.24,2,3,-3.22148,
65170,290.055,-8364.98,-7746.39,2,3,-3.22532,
65180,299.2,-8383.18,-7745.08,2,3,-3.22916,
65190,280.478,-8342.78,-7744.62,2,3,-3.233,
65200,324.288,-8435.86,-7744.26,2,3,-3.23684,
65210,296.428,-8378.07,-7745.88,2,3,-3.24067,
65220,308.311,-8403.4,-7745.87,2,3,-3.24451,
65230,292.001,-8369,-7746.26,2,3,-3.24834,
65240,321.901,-8433.88,-7747.37,2,3,-3.25218,
65250,292.733,-8372.48,-7748.18,2,3,-3.25601,
65260,293.104,-8372.01,-7746.91,2,3,-3.25984,
65270,309.263,-8405.99,-7746.43,2,3,-3.26367,
65280,292.271,-8370.47,-7747.15,2,3,-3.2675,
65290,290.814,-8366.73,-7746.52,2,3,-3.27133,
65300,277.423,-8336.44,-7744.79,2,3,-3.27516,
65310,298.356,-8379.79,-7743.5,2,3,-3.27898,
65320,312.003,-8409.43,-7744.03,2,3,-3.28281,
65330,317.06,-8422.43,-7746.24,2,3,-3.28663,
65340,285.763,-8354.85,-7745.41,2,3,-3.29046,
65350,304.607,-8395,-7745.37,2,3,-3.29428,
65360,291.856,-8366.79,-7744.36,2,3,-3.2981,
65370,284.614,-8351.81,-7744.82,2,3,-3.30192,
65380,266.33,-8310.14,-7742.14,2,3,-3.30574,
65390,313.745,-8411.4,-7742.28,2,3,-3.30956,
65400,327.596,-8442.39,-7743.74,2,3,-3.31338,
65410,323.475,-8437.16,-7747.29,2,3,-3.3172,
65420,308.862,-8407.08,-7748.37,2,3,-3.32101,
65430,313.838,-8419.57,-7750.26,2,3,-3.32483,
65440,298.387,-8387.56,-7751.2,2,3,-3.32864,
65450,296.335,-8383.11,-7751.13,2,3,-3.33245,
65460,260.999,-8306.31,-7749.69,2,3,-3.33627,
65470,287.856,-8361.21,-7747.31,2,3,-3.34008,
65480,289.566,-8365.25,-7747.7,2,3,-3.34389,
65490,319.712,-8429.76,-7747.92,2,3,-3.34769,
65500,289.603,-8366.51,-7748.88,2,3,-3.3515,
65510,311.193,-8412.83,-7749.15,2,3,-3.35531,
65520,287.764,-8363.89,-7750.18,2,3,-3.35912,
65530,316.53,-8423.92,-7748.87,2,3,-3.36292,
65540,290.482,-8368.46,-7748.96,2,3,-3.36672,
65550,310.624,-8411.55,-7749.09,2,3,-3.37053,
65560,277.719,-8341.9,-7749.61,2,3,-3.37433,
65570,299.518,-8388.31,-7749.53,2,3,-3.37813,
65580,281.448,-8347.82,-7747.59,2,3,-3.38193,
65590,324.03,-8439.16,-7748.11,2,3,-3.38573,
65600,309.199,-8409.19,-7749.77,2,3,-3.38953,
65610,311.679,-8415.66,-7750.95,2,3,-3.39332,
65620,308.58,-8411.1,-7753,2,3,-3.39712,
65630,309.099,-8412.71,-7753.5,2,3,-3.40091,
65640,322.518,-8444.52,-7756.69,2,3,-3.40471,
65650,284.866,-8364.14,-7756.62,2,3,-3.4085,
65660,279.812,-8351.86,-7755.11,2,3,-3.41229,
65670,292.088,-8375.56,-7752.63,2,3,-3.41608,
65680,309.841,-8414.22,-7753.43,2,3,-3.41987,
65690,321.528,-8440.79,-7755.08,2,3,-3.42366,
65700,302.365,-8402.66,-7757.82,2,3,-3.42745,
65710,305.071,-8408.8,-7758.19,2,3,-3.43123,
65720,290.13,-8377.37,-7758.61,2,3,-3.43502,
65730,292.461,-8380.64,-7756.91,2,3,-3.4388,
65740,295.76,-8389.56,-7758.8,2,3,-3.44259,
65750,305.429,-8411.72,-7760.34,2,3,-3.44637,
65760,294.165,-8388.52,-7761.16,2,3,-3.45015,
65770,277.599,-8351.54,-7759.51,2,3,-3.45393,
65780,291.101,-8378.95,-7758.12,2,3,-3.45771,
65790,284.603,-8362.62,-7755.66,2,3,-3.46149,
65800,327.936,-8455.82,-7756.44,2,3,-3.46526,
65810,292.355,-8382.49,-7758.99,2,3,-3.46904,
65820,294.447,-8387.54,-7759.58,2,3,-3.47281,
65830,292.452,-8382.51,-7758.8,2,3,-3.47659,
65840,301.861,-8402.12,-7758.35,2,3,-3.48036,
65850,309.685,-8419.88,-7759.43,2,3,-3.48413,
65860,283.004,-8363.21,-7759.66,2,3,-3.4879,
65870,286.301,-8368.78,-7758.19,2,3,-3.49167,
65880,307.573,-8414.19,-7758.24,2,3,-3.49544,
65890,291.732,-8381.08,-7758.91,2,3,-3.49921,
65900,290.407,-8376.63,-7757.29,2,3,-3.50298,
65910,313.991,-8427.56,-7757.92,2,3,-3.50674,
65920,312.198,-8423.65,-7757.83,2,3,-3.51051,
65930,297.502,-8394.3,-7759.83,2,3,-3.51427,
65940,267.585,-8327.11,-7756.44,2,3,-3.51803,
65950,303.451,-8403.69,-7756.53,2,3,-3.52179,
65960,269.355,-8329.05,-7754.6,2,3,-3.52555,
65970,285.173,-8360.94,-7752.76,2,3,-3.52931,
65980,312.98,-8420.06,-7752.58,2,3,-3.53307,
65990,301.398,-8396.83,-7754.04,2,3,-3.53683,
66000,312.851,-8422.21,-7755,2,3,-3.54058,
66010,295.674,-8386.05,-7755.47,2,3,-3.54434,
66020,295.747,-8386.06,-7755.33,2,3,-3.54809,
66030,318.987,-8435.62,-7755.33,2,3,-3.55185,
66040,302.615,-8402.76,-7757.38,2,3,-3.5556,
66050,302.512,-8402.12,-7756.96,2,3,-3.55935,
66060,295.009,-8386.59,-7757.44,2,3,-3.5631,
66070,288.141,-8370.6,-7756.09,2,3,-3.56685,
66080,294.347,-8382.69,-7754.94,2,3,-3.57059,
66090,294.005,-8381.9,-7754.89,2,3,-3.57434,
66100,283.376,-8357.5,-7753.15,2,3,-3.57809,
66110,338.468,-8475.92,-7754.08,2,3,-3.58183,
66120,298.602,-8393.59,-7756.77,2,3,-3.58557,
66130,306.348,-8409.95,-7756.61,2,3,-3.58932,
66140,310.609,-8420.95,-7758.52,2,3,-3.59306,
66150,280.619,-8356.93,-7758.46,2,3,-3.5968,
66160,294.224,-8384.54,-7757.05,2,3,-3.60054,
66170,290.681,-8376.25,-7756.32,2,3,-3.60427,
66180,288.029,-8369.44,-7755.17,2,3,-3.60801,
66190,299.598,-8393.15,-7754.2,2,3,-3.61175,
66200,278.458,-8347.78,-7753.92,2,3,-3.61548,
66210,289.966,-8369.76,-7751.36,2,3,-3.61921,
66220,318.786,-8431.87,-7752.01,2,3,-3.62295,
66230,306.623,-8407.77,-7753.84,2,3,-3.62668,
66240,287.388,-8367.84,-7754.94,2,3,-3.63041,
66250,283.02,-8357.37,-7753.78,2,3,-3.63414,
66260,275.667,-8338.91,-7751,2,3,-3.63786,
66270,314.645,-8421.29,-7750.26,2,3,-3.64159,
66280,312.844,-8417.98,-7750.78,2,3,-3.64532,
66290,285.429,-8359.07,-7750.34,2,3,-3.64904,
66300,308.617,-8407.78,-7749.61,2,3,-3.65277,
66310,279.977,-8346.02,-7748.92,2,3,-3.65649,
66320,315.784,-8421.97,-7748.51,2,3,-3.66021,
66330,296.694,-8381.98,-7749.23,2,3,-3.66393,
66340,316.251,-8423.98,-7749.52,2,3,-3.66765,
66350,280.892,-8348.5,-7749.45,2,3,-3.67137,
66360,318.035,-8427.39,-7749.12,2,3,-3.67508,
66370,289.1,-8366.29,-7749.73,2,3,-3.6788,
66380,316.755,-8426.35,-7750.81,2,3,-3.68252,
66390,270.484,-8327.12,-7750.27,2,3,-3.68623,
66400,318.024,-8427.32,-7749.08,2,3,-3.68994,
66410,297.144,-8383.86,-7750.15,2,3,-3.69365,
66420,306.494,-8403.87,-7750.22,2,3,-3.69736,
66430,292.958,-8375.24,-7750.46,2,3,-3.70107,
66440,308.055,-8407.16,-7750.18,2,3,-3.70478,
66450,310.816,-8414.28,-7751.41,2,3,-3.70849,
66460,309.909,-8412.89,-7751.95,2,3,-3.71219,
66470,288.581,-8367.97,-7752.52,2,3,-3.7159,
66480,292.279,-8374.12,-7750.78,2,3,-3.7196,
66490,291.429,-8372.3,-7750.78,2,3,-3.7233,
66500,303.183,-8397.08,-7750.49,2,3,-3.72701,
66510,299.509,-8390.36,-7751.6,2,3,-3.73071,
66520,301.502,-8394.61,-7751.61,2,3,-3.73441,
66530,292.667,-8375.81,-7751.65,2,3,-3.7381,
66540,288.883,-8366.8,-7750.71,2,3,-3.7418,
66550,294.773,-8379.13,-7750.48,2,3,-3.7455,
66560,297.087,-8383.75,-7750.16,2,3,-3.74919,
66570,287.653,-8363.27,-7749.81,2,3,-3.75288,
66580,296.206,-8381.64,-7749.93,2,3,-3.75658,
66590,279.746,-8345.71,-7749.1,2,3,-3.76027,
66600,286.258,-8356.04,-7745.55,2,3,-3.76396,
66610,325.171,-8440.51,-7747.03,2,3,-3.76765,
66620,286.508,-8357.89,-7746.86,2,3,-3.77134,
66630,313.215,-8414.28,-7746.3,2,3,-3.77502,
66640,304.03,-8396.01,-7747.62,2,3,-3.77871,
66650,297.217,-8384,-7750.13,2,3,-3.78239,
66660,279.629,-8344.15,-7747.79,2,3,-3.78608,
66670,316.208,-8424.09,-7749.72,2,3,-3.78976,
66680,269.079,-8321.95,-7748.1,2,3,-3.79344,
66690,321.019,-8432.72,-7748.09,2,3,-3.79712,
66700,294.404,-8375.28,-7747.42,2,3,-3.8008,
66710,302.967,-8394.11,-7747.98,2,3,-3.80448,
66720,287.492,-8360.3,-7747.18,2,3,-3.80815,
66730,329.911,-8452.38,-7748.79,2,3,-3.81183,
66740,313.296,-8419.81,-7751.65,2,3,-3.8155,
66750,323.549,-8443.18,-7753.15,2,3,-3.81918,
66760,278.368,-8347.22,-7753.55,1,2,-3.82285,
66770,297.497,-8385.66,-7751.2,1,2,-3.82652,
66780,301.355,-8395.18,-7752.49,1,2,-3.83019,
66790,291.895,-8373,-7750.49,1,2,-3.83386,
66800,295.314,-8381.06,-7751.26,1,2,-3.83752,
66810,303.273,-8396.49,-7749.71,1,2,-3.84119,
66820,281.535,-8351.66,-7751.24,1,2,-3.84485,
66830,284.044,-8354.72,-7748.95,1,2,-3.84852,
66840,284.992,-8358.12,-7750.33,1,2,-3.85218,
66850,298.284,-8384.83,-7748.68,1,2,-3.85584,
66860,294.874,-8376.69,-7747.82,1,2,-3.8595,
66870,304.124,-8396.08,-7747.48,1,2,-3.86316,
66880,294.097,-8374.78,-7747.56,1,2,-3.86682,
66890,292.535,-8371.55,-7747.67,1,2,-3.87048,
66900,298.959,-8385.1,-7747.52,1,2,-3.87413,
66910,312.966,-8415.91,-7748.46,1,2,-3.87779,
66920,298.012,-8383.17,-7747.61,1,2,-3.88144,
66930,305.85,-8401.1,-7748.82,1,2,-3.88509,
66940,295.771,-8380.38,-7749.6,1,2,-3.88874,
66950,283.25,-8352.68,-7748.6,1,2,-3.89239,
66960,295.48,-8377.19,-7747.02,1,2,-3.89604,
66970,309.017,-8405.62,-7746.59,1,2,-3.89969,
66980,312.768,-8415.7,-7748.67,1,2,-3.90334,
66990,275.325,-8334.69,-7747.52,1,2,-3.90698,
67000,292.061,-8368.06,-7745.19,1,2,-3.91063,
67010,303.113,-8394.16,-7747.72,1,2,-3.91427,
67020,305.457,-8398.93,-7747.5,1,2,-3.91791,
67030,321.311,-8435.86,-7750.61,1,2,-3.92155,
67040,282.441,-8354.87,-7752.52,1,2,-3.92519,
67050,290.696,-8372.62,-7752.66,1,2,-3.92883,
67060,289.844,-8370.28,-7752.14,1,2,-3.93247,
67070,299.68,-8390.92,-7751.8,1,2,-3.9361,
67080,311.548,-8416.94,-7752.51,1,2,-3.93974,
67090,311.898,-8419.34,-7754.17,1,2,-3.94337,
67100,283.054,-8358.23,-7754.56,1,2,-3.947,
67110,293.69,-8379.79,-7753.45,1,2,-3.95063,
67120,281.804,-8353.44,-7752.44,1,2,-3.95426,
67130,277.662,-8342.14,-7749.97,1,2,-3.95789,
67140,286.481,-8358.07,-7747.1,1,2,-3.96152,
67150,322.173,-8435.15,-7748.06,1,2,-3.96515,
67160,297.824,-8385.6,-7750.44,1,2,-3.96877,
67170,310.136,-8413.08,-7751.66,1,2,-3.97239,
67180,271.998,-8330.03,-7749.94,1,2,-3.97602,
67190,310.84,-8411.35,-7748.43,1,2,-3.97964,
67200,292.26,-8373.08,-7749.78,1,2,-3.98326,
67210,280.091,-8345.42,-7748.08,1,2,-3.98688,
67220,289.4,-8363.32,-7746.13,1,2,-3.9905,
67230,318.929,-8426.5,-7746.33,1,2,-3.99411,
67240,296.016,-8378.61,-7747.3,1,2,-3.99773,
67250,319.074,-8428.99,-7748.51,1,2,-4.00134,
67260,286.355,-8359.37,-7748.67,1,2,-4.00496,
67270,306.681,-8402.18,-7748.13,1,2,-4.00857,
67280,307.17,-8403.9,-7748.81,1,2,-4.01218,
67290,301.036,-8391.83,-7749.82,1,2,-4.01579,
67300,274.929,-8334.69,-7748.35,1,2,-4.0194,
67310,294.485,-8374.83,-7746.79,1,2,-4.023,
67320,300.71,-8387.98,-7746.67,1,2,-4.02661,
67330,308.267,-8404.69,-7747.26,1,2,-4.03021,
67340,282.316,-8349.49,-7747.4,1,2,-4.03382,
67350,293.434,-8370.23,-7744.43,1,2,-4.03742,
67360,320.698,-8429.62,-7745.68,1,2,-4.04102,
67370,299.429,-8385.39,-7746.8,1,2,-4.04462,
67380,311.228,-8410.39,-7746.65,1,2,-4.04822,
67390,290.332,-8366.78,-7747.6,1,2,-4.05182,
67400,280.455,-8344.28,-7746.16,1,2,-4.05541,
67410,293.502,-8370.93,-7744.99,1,2,-4.05901,
67420,293.763,-8370.59,-7744.09,1,2,-4.0626,
67430,277.095,-8333.55,-7742.6,1,2,-4.06619,
67440,315.159,-8413.99,-7741.86,1,2,-4.06979,
67450,308.86,-8402.34,-7743.64,1,2,-4.07338,
67460,310.376,-8407.52,-7745.59,1,2,-4.07696,
67470,284.608,-8352.35,-7745.37,1,2,-4.08055,
67480,309.244,-8404.85,-7745.33,1,2,-4.08414,
67490,309.451,-8406.32,-7746.36,1,2,-4.08772,
67500,310.461,-8410.32,-7748.21,1,2,-4.09131,
67510,292.398,-8371.55,-7747.96,1,2,-4.09489,
67520,312.017,-8413.97,-7748.54,1,2,-4.09847,
67530,306.344,-8402.74,-7749.41,1,2,-4.10205,
67540,325.012,-8445.27,-7752.13,1,2,-4.10563,
67550,291.696,-8375.18,-7753.09,1,2,-4.10921,
67560,294.872,-8381.53,-7752.67,1,2,-4.11279,
67570,282.368,-8354.11,-7751.91,1,2,-4.11636,
67580,295.494,-8380.45,-7750.26,1,2,-4.11994,
67590,262.453,-8307.51,-7747.79,1,2,-4.12351,
67600,287.694,-8359.07,-7745.52,1,2,-4.12708,
67610,298.11,-8380.33,-7744.56,1,2,-4.13065,
67620,324.914,-8438.61,-7745.67,1,2,-4.13422,
67630,285.689,-8355.92,-7746.64,1,2,-4.13779,
67640,311.678,-8410.92,-7746.22,1,2,-4.14135,
67650,296.077,-8378.57,-7747.14,1,2,-4.14492,
67660,302.116,-8390.42,-7746.1,1,2,-4.14848,
67670,287.805,-8360.27,-7746.48,1,2,-4.15205,
67680,285.546,-8353.19,-7744.22,1,2,-4.15561,
67690,287.926,-8357.61,-7743.56,1,2,-4.15917,
67700,292.727,-8366.13,-7741.84,1,2,-4.16273,
67710,298.328,-8378.5,-7742.26,1,2,-4.16629,
67720,296.618,-8374.01,-7741.42,1,2,-4.16984,
67730,308.07,-8399.88,-7742.87,1,2,-4.1734,
67740,312.179,-8409.21,-7743.43,1,2,-4.17695,
67750,298.516,-8381.97,-7745.33,1,2,-4.1805,
67760,291.907,-8366.12,-7743.57,1,2,-4.18406,
67770,300.833,-8386.39,-7744.81,1,2,-4.18761,
67780,298.77,-8381.61,-7744.43,1,2,-4.19116,
67790,289.103,-8360.39,-7743.83,1,2,-4.1947,
67800,323.109,-8434.23,-7745.15,1,2,-4.19825,
67810,278.577,-8339.61,-7745.5,1,2,-4.2018,
67820,303.06,-8390.57,-7744.25,1,2,-4.20534,
67830,304.833,-8395.98,-7745.87,1,2,-4.20888,
67840,316.684,-8422.82,-7747.44,1,2,-4.21242,
67850,306.116,-8401.22,-7748.38,1,2,-4.21596,
67860,311.192,-8413.72,-7750.05,1,2,-4.2195,
67870,292.287,-8373.54,-7750.19,1,2,-4.22304,
67880,313.252,-8419.04,-7750.97,1,2,-4.22658,
67890,281.364,-8350.61,-7750.55,1,2,-4.23011,
67900,287.398,-8361.04,-7748.11,2,3,-4.23365,
67910,307.345,-8404.14,-7748.67,2,3,-4.23718,
67920,295.219,-8378.56,-7748.95,2,3,-4.24071,
67930,300.825,-8390.09,-7748.53,2,3,-4.24424,
67940,281.202,-8347.55,-7747.84,2,3,-4.24777,
67950,301.015,-8390.24,-7748.28,2,3,-4.2513,
67960,281.945,-8350.63,-7749.34,2,3,-4.25482,
67970,312.11,-8414.44,-7748.81,2,3,-4.25835,
67980,292.768,-8374.28,-7749.9,2,3,-4.26187,
67990,292.578,-8372.52,-7748.55,2,3,-4.26539,
68000,288.402,-8363.77,-7748.7,2,3,-4.26892,
68010,293.174,-8372.37,-7747.13,2,3,-4.27244,
68020,301.724,-8392.06,-7748.58,2,3,-4.27595,
68030,297.691,-8383.16,-7748.28,2,3,-4.27947,
68040,307.221,-8403.42,-7748.22,2,3,-4.28299,
68050,303.633,-8396.56,-7749.01,2,3,-4.2865,
68060,274.698,-8333.28,-7747.44,2,3,-4.29002,
68070,300.855,-8387.58,-7745.95,2,3,-4.29353,
68080,289.538,-8363.56,-7746.07,2,3,-4.29704,
68090,297.726,-8380.55,-7745.6,2,3,-4.30055,
68100,307.296,-8401.24,-7745.87,2,3,-4.30406,
68110,293.639,-8373.14,-7746.91,2,3,-4.30756,
68120,294.845,-8374.1,-7745.29,2,3,-4.31107,
68130,311.48,-8410.32,-7746.03,2,3,-4.31457,
68140,304.032,-8395.2,-7746.8,2,3,-4.31808,
68150,295.834,-8377.21,-7746.29,2,3,-4.32158,
68160,301.781,-8391.12,-7747.52,2,3,-4.32508,
68170,291.232,-8368.12,-7747.02,2,3,-4.32858,
68180,292.679,-8371.3,-7747.11,2,3,-4.33208,
68190,283.965,-8350.16,-7744.56,2,3,-4.33557,
68200,290.16,-8361.62,-7742.8,2,3,-4.33907,
68210,307.521,-8398.22,-7742.38,2,3,-4.34256,
68220,290.94,-8364.32,-7743.84,2,3,-4.34605,
68230,296.328,-8373.6,-7741.63,2,3,-4.34955,
68240,302.751,-8388.12,-7742.45,2,3,-4.35304,
68250,315.881,-8417.06,-7743.39,2,3,-4.35652,
68260,307.103,-8400.85,-7745.9,2,3,-4.36001,
68270,296.908,-8378.78,-7745.57,2,3,-4.3635,
68280,302.299,-8390.97,-7746.27,2,3,-4.36698,
