step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
79,0.448794,-3391.21,2.54622,0.375191,1.43224,100,-4199.86,808.655,646.451,1138.28,-6433.97,449.371,1086.65,-277.992
80,0.46196,-3391.19,2.55812,0.388356,0.60704,100,-4199.89,808.694,646.355,1138.32,-6433.94,449.375,1086.69,-277.998
81,0.475127,-3391.18,2.56929,0.401521,1.38902,100,-4199.91,808.728,646.25,1138.37,-6433.9,449.373,1086.73,-278.004
82,0.488294,-3391.15,2.60299,0.414685,4.05136,100,-4199.93,808.776,646.144,1138.42,-6433.85,449.368,1086.79,-278.01
83,0.501461,-3393.86,-0.109083,0.42785,-10.9653,100,-4200,806.143,645.966,1138.49,-6433.82,449.365,1084.16,-278.02
84,0.514627,-3393.91,-0.153685,0.441015,-6.32215,100,-4200,806.092,645.874,1138.54,-6433.76,449.357,1084.12,-278.024
85,0.527793,-3393.95,-0.199865,0.454179,-0.551482,100,-4199.98,806.028,645.792,1138.58,-6433.71,449.348,1084.06,-278.028
86,0.540958,-3392.99,0.760652,0.467344,-2.57505,100,-4199.87,806.879,645.729,1138.74,-6433.67,449.337,1084.94,-278.058
87,0.554129,-3391.63,2.12104,0.480508,-4.71716,100,-4199.77,808.139,645.738,1138.75,-6433.59,449.325,1086.19,-278.055
88,0.5673,-3389.94,3.81492,0.493673,-7.91028,100,-4199.64,809.7,645.918,1138.67,-6433.52,449.293,1087.78,-278.078
89,0.580466,-3389.85,3.89776,0.506838,-1.21162,100,-4199.59,809.731,645.893,1138.69,-6433.46,449.29,1087.81,-278.074
90,0.593629,-3389.76,3.98895,0.520002,4.07836,100,-4199.53,809.771,645.876,1138.71,-6433.4,449.286,1087.84,-278.07
91,0.606793,-3389.61,4.14034,0.533167,7.95656,100,-4199.49,809.874,645.865,1138.73,-6433.36,449.279,1087.94,-278.068
92,0.619957,-3389.49,4.26389,0.546331,10.6427,100,-4199.45,809.961,645.852,1138.75,-6433.32,449.27,1088.03,-278.066
93,0.633123,-3389.33,4.41706,0.559496,12.536,100,-4199.42,810.088,645.84,1138.79,-6433.31,449.257,1088.15,-278.064
94,0.646288,-3389.48,4.27306,0.572661,-23.2162,100,-4199.38,809.906,645.894,1138.81,-6433.3,449.208,1087.98,-278.076
95,0.659465,-3389.77,3.97899,0.585825,-21.3808,100,-4199.4,809.63,645.853,1138.87,-6433.31,449.192,1087.7,-278.075
96,0.672632,-3390.04,3.71328,0.59899,-18.8279,100,-4199.43,809.39,645.812,1138.93,-6433.34,449.171,1087.46,-278.074
97,0.685799,-3390.41,3.34674,0.612155,-15.1571,100,-4199.47,809.066,645.763,1139,-6433.38,449.147,1087.14,-278.075
98,0.698967,-3390.71,3.03727,0.625319,-10.1358,100,-4199.51,808.798,645.718,1139.07,-6433.42,449.12,1086.87,-278.074
99,0.712136,-3393.59,0.165303,0.638484,-22.6283,100,-4199.6,806.017,645.664,1139.13,-6433.47,449.067,1084.09,-278.075
100,0.725309,-3393.85,-0.0932806,0.651648,-16.487,100,-4199.63,805.788,645.645,1139.2,-6433.51,449.036,1083.86,-278.073
