step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
87,0.407929,-3612.98,0.0320233,0.472563,9.76568,0.064634,-4057.77,444.784,62.4038,178.283,-4911.57,613.116,445.573,-0.789258,0,0
88,0.420701,-3612.52,0.492354,0.485335,6.62524,0.064634,-4057.77,445.243,62.4059,178.284,-4911.57,613.117,446.032,-0.789282,0,0
89,0.433473,-3612.19,0.827196,0.498107,3.68027,0.064634,-4057.76,445.575,62.4092,178.286,-4911.58,613.118,446.364,-0.78932,0,0
90,0.446245,-3612.15,0.866795,0.510879,2.40736,0.064634,-4057.76,445.612,62.4116,178.288,-4911.58,613.118,446.402,-0.789348,0,0
91,0.459017,-3612.13,0.886607,0.523651,0.647785,0.064634,-4057.76,445.63,62.4139,178.289,-4911.58,613.119,446.419,-0.789375,0,0
92,0.471789,-3612.13,0.883059,0.536423,-1.17793,0.064634,-4057.76,445.625,62.4158,178.29,-4911.58,613.12,446.414,-0.789397,0,0
93,0.484561,-3612.16,0.858091,0.549195,-2.63576,0.064634,-4057.76,445.599,62.4172,178.291,-4911.58,613.12,446.388,-0.789412,0,0
94,0.497333,-3612.58,0.431085,0.561967,-6.74493,0.064634,-4057.75,445.171,62.4177,178.292,-4911.58,613.12,445.961,-0.789419,0,0
95,0.510105,-3612.81,0.205478,0.574739,-7.95837,0.064634,-4057.75,444.945,62.4181,178.292,-4911.59,613.12,445.735,-0.789424,0,0
96,0.522876,-3612.91,0.109243,0.58751,-6.90859,0.064634,-4057.75,444.849,62.4185,178.292,-4911.59,613.121,445.638,-0.78943,0,0
97,0.535648,-3612.98,0.0340657,0.600282,-4.67527,0.064634,-4057.75,444.773,62.4191,178.292,-4911.59,613.121,445.563,-0.789437,0,0
98,0.54842,-3613.02,-0.0058456,0.613054,-1.42805,0.064634,-4057.75,444.733,62.4194,178.293,-4911.59,613.121,445.522,-0.789441,0,0
99,0.561192,-3613.01,0.000565184,0.625826,2.51529,0.064634,-4057.75,444.739,62.4198,178.293,-4911.59,613.121,445.528,-0.789448,0,0
