step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
2000	1436.96	-2478.62	-1492.95	-2479.15	0	0	0	0	0	
2010	1383.17	-2480.49	-1531.71	-2480.75	0	0	0	0	0	
2020	1332.38	-2482.32	-1568.38	-2482.41	0	0	0	0	0	
2030	1288.72	-2487.31	-1603.32	-2487.29	0	0	0	0	0	
2040	1246.52	-2491.72	-1636.67	-2491.68	0	0	0	0	0	
2050	1199.86	-2491.08	-1668.04	-2491.01	0	0	0	0	0	
2060	1155.28	-2491.17	-1698.71	-2491.06	0	0	0	0	0	
2070	1110.83	-2489.75	-1727.78	-2489.65	0	0	0	0	0	
2080	1069.7	-2488.71	-1754.95	-2488.63	0	0	0	0	0	
2090	1022.98	-2482.09	-1780.38	-2483.12	0	0	0	0	0	
2100	976.099	-2475.14	-1805.59	-2475.2	0	0	0	0	0	
2110	927.73	-2464.61	-1828.23	-2464.67	0	0	0	0	0	
2120	885.12	-2456.3	-1849.15	-2456.31	0	0	0	0	0	
2130	851.952	-2453.08	-1868.69	-2453.08	0	0	0	0	0	
2140	828.81	-2455.55	-1887.03	-2455.58	0	0	0	0	0	
2150	815.636	-2464.77	-1905.29	-2465.16	0	0	0	0	0	
2160	805.906	-2476.35	-1923.54	-2476.95	0	0	0	0	0	
2170	802.039	-2491.97	-1941.81	-2492.62	0	0	0	0	0	
2180	792.501	-2503.04	-1959.43	-2503.73	0	0	0	0	0	
2190	766.019	-2502.71	-1977.27	-2503.4	0	0	0	0	0	
2200	732.702	-2496.2	-1993.6	-2496.77	0	0	0	0	0	
2210	695.669	-2485.91	-2008.71	-2486.16	0	0	0	0	0	
2220	650.94	-2468.37	-2021.86	-2468.44	0	0	0	0	0	
2230	566.723	-2421.9	-2033.16	-2421.9	0	0	0	0	0	
2240	497.945	-2382.26	-2040.69	-2382.26	0	0	0	0	-1	
2250	541.51	-2419.47	-2048.03	-2419.49	0	0	0	0	0	
2260	564.039	-2443.95	-2057.04	-2444.03	0	0	0	0	0	
2270	549.903	-2443.82	-2066.62	-2444.07	0	0	0	0	0	
2280	519.866	-2431.96	-2075.36	-2432.71	0	0	0	0	0	
2290	501.932	-2427.89	-2083.59	-2429.17	0	0	0	0	0	
2300	470.853	-2414.75	-2091.77	-2415.81	0	0	0	0	0	
2310	392.295	-2366.98	-2097.88	-2367.66	0	0	0	0	0	
2320	303.781	-2308.51	-2100.14	-2308.83	0	0	0	0	0	
2330	276.618	-2289.58	-2099.84	-2289.67	0	0	0	0	0	
2340	334.313	-2328.91	-2099.58	-2328.97	0	0	0	0	0	
2350	401.337	-2377.7	-2102.4	-2377.7	0	0	0	0	0	
2360	424.472	-2397.63	-2106.47	-2397.59	0	0	0	0	0	
2370	430.468	-2405.33	-2110.05	-2405.24	0	0	0	0	0	
2380	432.077	-2410.84	-2114.46	-2410.75	0	0	0	0	0	
2390	416.943	-2404.09	-2118.09	-2404.03	0	0	0	0	0	
2400	423.119	-2412.68	-2122.44	-2412.63	0	0	0	0	0	
2410	416.743	-2412.01	-2126.15	-2411.98	0	0	0	0	0	
2420	393.08	-2398.9	-2129.27	-2398.9	0	0	0	0	0	
2430	374.946	-2389.82	-2132.63	-2
