step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
86,-0.404631,-3225.58,0.0708407,-0.478389,0.919195,-0.0737574,-4019.51,793.928,601.031,1141.09,-6215.39,453.763,1053.78,-259.853,0,0
87,-0.41792,-3225.84,-0.193198,-0.491677,1.20535,-0.073757,-4019.4,793.559,600.774,1141.22,-6215.17,453.776,1053.15,-259.594,0,0
88,-0.431213,-3225.55,0.0981694,-0.504966,1.13524,-0.0737529,-4019.51,793.961,601.03,1141.08,-6215.39,453.766,1053.82,-259.856,0,0
89,-0.444497,-3225.41,0.238786,-0.518255,0.961154,-0.0737575,-4019.57,794.236,600.995,1141.13,-6215.44,453.744,1054.2,-259.967,0,0
90,-0.457791,-3225.44,0.209568,-0.531543,0.818962,-0.0737525,-4019.52,794.086,601.026,1141.09,-6215.4,453.761,1053.95,-259.862,0,0
91,-0.471074,-3226.08,-0.427919,-0.544832,0.0476908,-0.0737575,-4019.58,793.502,600.82,1141.08,-6215.33,453.85,1053.14,-259.639,0,0
92,-0.484351,-3225.38,0.265734,-0.55812,-1.71289,-0.0737693,-4019.53,794.149,601.019,1141.09,-6215.41,453.763,1054.01,-259.865,0,0
93,-0.497652,-3225.47,0.179309,-0.571409,-0.521751,-0.0737565,-4019.25,793.63,601.283,1141.32,-6215.58,453.731,1053.65,-260.022,0,0
94,-0.510923,-3225.42,0.229083,-0.584698,-1.03829,-0.0737749,-4019.53,794.114,601.014,1141.1,-6215.41,453.761,1053.98,-259.867,0,0
95,-0.524229,-3225.51,0.140065,-0.597986,-0.962521,-0.0737568,-4020.91,795.402,600.165,1141.75,-6215.95,453.127,1055.79,-260.386,0,0
96,-0.537539,-3225.44,0.210726,-0.611275,-0.335291,-0.0737359,-4019.53,794.089,601.013,1141.11,-6215.41,453.761,1053.95,-259.864,0,0
97,-0.550805,-3225.3,0.344007,-0.624563,-1.34562,-0.0737578,-4018.93,793.63,602.337,1140.32,-6215.06,453.473,1053.6,-259.967,0,0
98,-0.564186,-3225.63,0.0200283,-0.637852,-1.02487,-0.0736657,-4019.53,793.907,601.005,1141.12,-6215.41,453.756,1053.77,-259.865,0,0
99,-0.577383,-3225.8,-0.15343,-0.65114,-0.735295,-0.0737575,-4019.03,793.227,601.428,1140.64,-6215.12,454.023,1053.01,-259.783,0,0
