step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
58,-0.0319493,-5116.77,-0.149476,-0.102239,-4.8608,-0.0702896,-5419.66,302.893,98.6861,324.391,-6582.04,739.306,339.714,-36.8207,0,0
59,-0.0447292,-5116.83,-0.207852,-0.115019,-4.13582,-0.0702896,-5419.67,302.852,98.6651,324.245,-6581.94,739.357,339.681,-36.8296,0,0
60,-0.057509,-5117.1,-0.484197,-0.127799,-4.40026,-0.0702896,-5419.69,302.59,98.6401,324.052,-6581.81,739.425,339.432,-36.8414,0,0
61,-0.0702889,-5117.29,-0.672551,-0.140578,-3.48129,-0.0702896,-5419.7,302.404,98.6105,323.904,-6581.69,739.482,339.255,-36.851,0,0
62,-0.0830688,-5117.42,-0.801093,-0.153358,-1.79166,-0.0702896,-5419.7,302.282,98.5895,323.776,-6581.6,739.53,339.141,-36.8595,0,0
63,-0.0958486,-5117.44,-0.816817,-0.166138,0.39152,-0.0702896,-5419.71,302.275,98.5658,323.673,-6581.52,739.567,339.141,-36.8656,0,0
64,-0.108628,-5117.41,-0.791917,-0.178918,2.84283,-0.0702896,-5419.69,302.28,98.522,323.597,-6581.41,739.605,339.156,-36.8753,0,0
65,-0.121408,-5117.55,-0.933488,-0.191698,-1.41125,-0.0702896,-5419.7,302.192,98.4886,323.93,-6581.66,739.54,339.045,-36.8534,0,0
66,-0.134188,-5117.29,-0.675064,-0.204478,-9.34985,-0.0702896,-5419.47,302.174,98.6767,324.394,-6581.96,739.421,338.983,-36.8089,0,0
67,-0.146968,-5117.4,-0.782898,-0.217258,3.03367,-0.0702896,-5419.67,302.225,98.5347,323.99,-6581.68,739.482,339.083,-36.8577,0,0
68,-0.159748,-5117.27,-0.651606,-0.230037,3.56238,-0.0702896,-5419.75,302.516,98.4293,323.254,-6581.19,739.755,339.41,-36.8945,0,0
69,-0.172528,-5117.14,-0.525299,-0.242817,-0.957411,-0.0702896,-5419.59,302.446,98.5191,324.473,-6582,739.414,339.287,-36.8401,0,0
70,-0.185308,-5116.96,-0.34539,-0.255597,1.1199,-0.0702896,-5420.17,303.248,98.2538,323.962,-6581.91,739.527,340.111,-36.8627,0,0
71,-0.198088,-5117.07,-0.446605,-0.268377,3.9622,-0.0702896,-5419.46,302.526,98.4765,324.088,-6581.64,739.619,339.362,-36.836,0,0
72,-0.210867,-5116.9,-0.285848,-0.281157,4.91578,-0.0702896,-5419.68,302.777,98.46,323.88,-6581.62,739.599,339.619,-36.8415,0,0
73,-0.223647,-5116.99,-0.371981,-0.293937,4.14688,-0.0702896,-5419.05,302.064,98.5753,323.416,-6580.88,739.839,338.917,-36.8529,0,0
74,-0.236427,-5116.77,-0.148528,-0.306717,4.29024,-0.0702896,-5419.99,303.051,98.3866,323.614,-6581.55,739.559,339.932,-36.8811,0,0
75,-0.249207,-5116.66,-0.0439643,-0.319496,3.61462,-0.0702896,-5419.39,302.73,98.4934,323.838,-6581.38,739.657,339.571,-36.8412,0,0
76,-0.261987,-5116.95,-0.336218,-0.332276,3.44132,-0.0702896,-5419.68,302.721,98.4357,323.821,-6581.52,739.586,339.561,-36.8399,0,0
77,-0.274767,-5116.42,0.199904,-0.345056,2.70089,-0.0702896,-5419.41,302.996,98.4175,323.867,-6581.39,739.688,339.84,-36.8442,0,0
