step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
88,0.56639,-3347.22,0.111256,0.492678,0.72252,100,-4216.76,869.533,630.159,1130.2,-6427.9,450.781,1143.97,-274.438
89,0.579489,-3347,0.339266,0.505816,0.292053,100,-4215.22,868.229,630.829,1130.8,-6427.8,450.948,1142.56,-274.329
90,0.592664,-3346.98,0.358649,0.518954,1.07503,100,-4215.27,868.297,630.144,1131.23,-6427.79,451.141,1142.35,-274.053
91,0.605813,-3346.97,0.369457,0.532092,1.98176,100,-4215.24,868.272,630.828,1130.79,-6427.81,450.955,1142.59,-274.317
92,0.618939,-3346.99,0.34864,0.54523,0.964073,100,-4214.49,867.505,631.736,1130.61,-6427.74,450.9,1142.04,-274.531
93,0.632119,-3346.5,0.830302,0.558368,0.668805,100,-4215.21,868.709,630.873,1130.77,-6427.81,450.951,1143.03,-274.323
94,0.645216,-3346.64,0.690829,0.571506,0.062867,100,-4215.22,868.576,630.281,1131.04,-6427.7,451.162,1142.57,-273.996
95,0.65837,-3346.9,0.434408,0.584645,-0.476147,100,-4215.23,868.332,630.87,1130.77,-6427.82,450.953,1142.65,-274.321
96,0.671491,-3346.95,0.381238,0.597783,0.613707,100,-4215.01,868.059,631.599,1130.38,-6427.8,450.812,1142.62,-274.564
97,0.68461,-3346.89,0.441916,0.610921,1.06021,100,-4215.23,868.341,630.887,1130.75,-6427.83,450.956,1142.67,-274.328
98,0.697766,-3346.98,0.359249,0.624059,0.304517,100,-4214.74,867.762,630.382,1131.13,-6427.54,451.292,1141.3,-273.541
99,0.71093,-3346.84,0.491111,0.637197,2.70545,100,-4215.24,868.399,630.888,1130.74,-6427.83,450.959,1142.72,-274.326
100,0.724042,-3347.23,0.104208,0.650335,1.20249,100,-4215,867.771,629.846,1131.11,-6427.27,451.316,1141.51,-273.735
