step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThrouZ	NThrouZmin	NThrouZmax	
7700	246.206	-2396.53	-2230.71	-2396.53	0	0	0	0	0	
7710	277.774	-2416.48	-2229.4	-2416.48	0	0	0	0	0	
7720	323.388	-2446.99	-2229.2	-2446.99	0	0	0	0	0	
7730	333.058	-2455.26	-2230.95	-2455.26	0	0	0	0	0	
7740	331.524	-2455.53	-2232.25	-2455.53	0	0	0	0	0	
7750	334.97	-2459.25	-2233.66	-2459.25	0	0	0	0	0	
7760	327.049	-2454.57	-2234.31	-2454.57	0	0	0	0	0	
7770	351.453	-2472.44	-2235.74	-2472.44	0	0	0	0	0	
7780	373.617	-2489.4	-2237.78	-2489.4	0	0	0	0	0	
7790	330.875	-2462.49	-2239.65	-2462.49	0	0	0	0	0	
7800	293.101	-2437.37	-2239.98	-2437.37	0	0	0	0	0	
7810	282.838	-2430.58	-2240.1	-2430.58	0	0	0	0	0	
7820	290.595	-2434.96	-2239.25	-2434.96	0	0	0	0	0	
7830	330.428	-2461.63	-2239.09	-2461.63	0	0	0	0	0	
7840	318.98	-2455.05	-2240.23	-2455.05	0	0	0	0	0	
7850	271.935	-2423.24	-2240.1	-2423.24	0	0	0	0	0	
7860	290.953	-2435.83	-2239.88	-2435.83	0	0	0	0	0	
7870	295.129	-2438.64	-2239.88	-2438.64	0	0	0	0	0	
7880	261.636	-2416.03	-2239.82	-2416.03	0	0	0	0	0	
7890	277.552	-2425.58	-2238.66	-2425.58	0	0	0	0	0	
7900	292.49	-2434.77	-2237.79	-2434.77	0	0	0	0	0	
7910	316.2	-2450.7	-2237.75	-2450.7	0	0	0	0	0	
7920	324.644	-2457.31	-2238.67	-2457.31	0	0	0	0	0	
7930	288.612	-2431.96	-2237.59	-2431.96	0	0	0	0	0	
7940	279.258	-2425.15	-2237.07	-2425.15	0	0	0	0	0	
7950	294.89	-2435.28	-2236.67	-2435.28	0	0	0	0	0	
7960	287.593	-2430.87	-2237.19	-2430.87	0	0	0	0	0	
7970	268.23	-2416.86	-2236.21	-2416.86	0	0	0	0	0	
7980	259.683	-2410.62	-2235.73	-2410.62	0	0	0	0	0	
7990	239.373	-2394.96	-2233.75	-2394.96	0	0	0	0	0	
8000	257.823	-2406.09	-2232.45	-2406.09	0	0	0	0	0	
8010	284.73	-2423.17	-2231.41	-2423.17	0	0	0	0	0	
8020	322.862	-2448.74	-2231.3	-2448.74	0	0	0	0	0	
8030	360.864	-2475.27	-2232.23	-2475.27	0	0	0	0	0	
8040	367.444	-2482.49	-2235.02	-2482.49	0	0	0	0	0	
8050	368.013	-2484.92	-2237.07	-2484.92	0	0	0	0	0	
8060	373.495	-2491.35	-2239.81	-2491.35	0	0	0	0	0	
8070	356.15	-2481.86	-2242	-2481.86	0	0	0	0	0	
8080	327.528	-2463.7	-2243.12	-2463.7	0	0	0	0	0	
8090	311.681	-2453.82	-2243.91	-2453.82	0	0	0	0	0	
8100	309.325	-2452.38	-2244.06	-2452.38	0	0	0	0	0	
8110	325.264	-2464.32	-2245.26	-2464.32	0	0	0	0	0	
8120	320.396	-2461.68	-2245.9	-2461.68	0	0	0	0	0	
8130	285.647	-2438.48	-2246.1	-2438.48	0	0	0	0	0	
8140	284.751	-2437.26	-2245.48	-2437.26	0	0	0	0	0	
8150	276.287	-2431.23	-2245.16	-2431.23	0	0	0	0	0	
8160	257.393	-2417.09	-2243.74	-2417.09	0	0	0	0	0	
8170	288.962	-2437.31	-2242.7	-2437.31	0	0	0	0	0	
8180	282.274	-2432.36	-2242.25	-2432.36	0	0	0	0	0	
8190	252.891	-2411.19	-2240.87	-2411.19	0	0	0	0	0	
8200	292.732	-2436.87	-2239.72	-2436.87	0	0	0	0	0	
8210	319.712	-2455.58	-2240.27	-2455.58	0	0	0	0	0	
8220	314.248	-2452.06	-2240.42	-2452.06	0	0	0	0	0	
8230	318.771	-2455.55	-2240.86	-2455.55	0	0	0	0	0	
8240	291.145	-2436.63	-2240.55	-2436.63	0	0	0	0	0	
8250	297.854	-2441.73	-2241.14	-2441.73	0	0	0	0	0	
8260	308.628	-2449.01	-2241.15	-2449.01	0	0	0	0	0	
8270	301.893	-2444.15	-2240.83	-2444.15	0	0	0	0	0	
8280	293.204	-2437.94	-2240.48	-2437.94	0	0	0	0	0	
8290	316.219	-2454.15	-2241.18	-2454.15	0	0	0	0	0	
8300	307.521	-2449.23	-2242.12	-2449.23	0	0	0	0	0	
8310	307.474	-2449.78	-2242.7	-2449.78	0	0	0	0	0	
8320	321.719	-2459.44	-2242.77	-2459.44	0	0	0	0	0	
8330	312.135	-2453.68	-2243.47	-2453.68	0	0	0	0	0	
8340	315.343	-2455.91	-2243.53	-2455.91	0	0	0	0	0	
8350	305.313	-2450.16	-2244.54	-2450.16	0	0	0	0	0	
8360	262.506	-2420.84	-2244.04	-2420.84	0	0	0	0	0	
8370	262.399	-2419.22	-2242.5	-2419.22	0	0	0	0	0	
8380	283.781	-2432.82	-2241.7	-2432.82	0	0	0	0	0	
8390	282.229	-2430.77	-2240.7	-2430.77	0	0	0	0	0	
8400	297.942	-2441.85	-2241.19	-2441.85	0	0	0	0	0	
8410	293.653	-2439.33	-2241.57	-2439.33	0	0	0	0	0	
8420	277.831	-2428.16	-2241.05	-2428.16	0	0	0	0	0	
8430	276.253	-2426.95	-2240.9	-2426.95	0	0	0	0	0	
8440	257.526	-2413.14	-2239.71	-2413.14	0	0	0	0	0	
8450	286.732	-2431.82	-2238.71	-2431.82	0	0	0	0	0	
8460	315.525	-2450.82	-2238.32	-2450.82	0	0	0	0	0	
8470	317.604	-2453.37	-2239.47	-2453.37	0	0	0	0	0	
8480	319.708	-2455.09	-2239.77	-2455.09	0	0	0	0	0	
8490	317.542	-2453.45	-2239.59	-2453.45	0	0	0	0	0	
8500	309.139	-2448.41	-2240.21	-2448.41	0	0	0	0	0	
8510	294.916	-2439.23	-2240.61	-2439.23	0	0	0	0	0	
8520	283.822	-2431.38	-2240.23	-2431.38	0	0	0	0	0	
8530	294.029	-2438.21	-2240.19	-2438.21	0	0	0	0	0	
8540	327.112	-2460.77	-2240.47	-2460.77	0	0	0	0	0	
8550	310.362	-2450.39	-2241.37	-2450.39	0	0	0	0	0	
8560	269.612	-2422.61	-2241.03	-2422.61	0	0	0	0	0	
8570	292.926	-2436.82	-2239.54	-2436.82	0	0	0	0	0	
8580	328.73	-2461.56	-2240.17	-2461.56	0	0	0	0	0	
8590	317.377	-2455.62	-2241.87	-2455.62	0	0	0	0	0	
8600	315.725	-2455.48	-2242.85	-2455.48	0	0	0	0	0	
8610	299.032	-2444.83	-2243.44	-2444.83	0	0	0	0	0	
8620	273.962	-2427.67	-2243.17	-2427.67	0	0	0	0	0	
8630	282.975	-2432.84	-2242.26	-2432.84	0	0	0	0	0	
8640	323.383	-2459.89	-2242.1	-2459.89	0	0	0	0	0	
8650	338.341	-2469.87	-2242	-2469.87	0	0	0	0	0	
8660	328.341	-2464.2	-2243.07	-2464.2	0	0	0	0	0	
8670	311.775	-2454.82	-2244.85	-2454.82	0	0	0	0	0	
8680	288.902	-2439.07	-2244.5	-2439.07	0	0	0	0	0	
8690	297.512	-2444.58	-2244.21	-2444.58	0	0	0	0	0	
8700	285.05	-2436.01	-2244.03	-2436.01	0	0	0	0	0	
8710	283.638	-2434.3	-2243.27	-2434.3	0	0	0	0	0	
8720	267.442	-2422.74	-2242.62	-2422.74	0	0	0	0	0	
8730	271.046	-2424.55	-2242.01	-2424.55	0	0	0	0	0	
8740	288.528	-2435.56	-2241.24	-2435.56	0	0	0	0	0	
8750	324.507	-2458.99	-2240.44	-2458.99	0	0	0	0	0	
8760	360.468	-2485.31	-2242.54	-2485.31	0	0	0	0	0	
8770	346.55	-2477.65	-2244.25	-2477.65	0	0	0	0	0	
8780	325.262	-2464.29	-2245.24	-2464.29	0	0	0	0	0	
8790	295.529	-2444.33	-2245.29	-2444.33	0	0	0	0	0	
8800	259.683	-2419.4	-2244.51	-2419.4	0	0	0	0	0	
8810	249.944	-2412.05	-2243.72	-2412.05	0	0	0	0	0	
8820	302.534	-2446.49	-2242.75	-2446.49	0	0	0	0	0	
8830	304.99	-2447.34	-2241.93	-2447.34	0	0	0	0	0	
8840	296.723	-2441.59	-2241.76	-2441.59	0	0	0	0	0	
8850	296.195	-2441.18	-2241.7	-2441.18	0	0	0	0	0	
8860	275.293	-2427.07	-2241.66	-2427.07	0	0	0	0	0	
8870	288.72	-2435.39	-2240.94	-2435.39	0	0	0	0	0	
8880	311.333	-2450.46	-2240.78	-2450.46	0	0	0	0	0	
8890	315.357	-2453.06	-2240.68	-2453.06	0	0	0	0	0	
8900	311.985	-2450.88	-2240.77	-2450.88	0	0	0	0	0	
8910	301.622	-2443.98	-2240.85	-2443.98	0	0	0	0	0	
8920	302.646	-2445.29	-2241.47	-2445.29	0	0	0	0	0	
8930	339.614	-2471.24	-2242.52	-2471.24	0	0	0	0	0	
8940	366.571	-2491.28	-2244.41	-2491.28	0	0	0	0	0	
8950	328.996	-2467.99	-2246.42	-2467.99	0	0	0	0	0	
8960	284.216	-2437.96	-2246.55	-2437.96	0	0	0	0	0	
8970	248.392	-2412.69	-2245.4	-2412.69	0	0	0	0	0	
8980	235.731	-2402.39	-2243.63	-2402.39	0	0	0	0	0	
8990	229.619	-2396.24	-2241.59	-2396.24	0	0	0	0	0	
9000	195.744	-2370.38	-2238.56	-2370.38	0	0	0	0	0	
9010	227.083	-2388.23	-2235.29	-2388.23	0	0	0	0	0	
9020	272.526	-2417.38	-2233.84	-2417.38	0	0	0	0	0	
9030	282.388	-2423.39	-2233.21	-2423.39	0	0	0	0	0	
9040	288.268	-2427.33	-2233.18	-2427.33	0	0	0	0	0	
9050	314.274	-2444.16	-2232.51	-2444.16	0	0	0	0	0	
9060	323.267	-2451.01	-2233.3	-2451.01	0	0	0	0	0	
9070	319.997	-2449.55	-2234.04	-2449.55	0	0	0	0	0	
9080	316.775	-2448.17	-2234.83	-2448.17	0	0	0	0	0	
9090	304.422	-2440.47	-2235.45	-2440.47	0	0	0	0	0	
9100	324.336	-2454.09	-2235.66	-2454.09	0	0	0	0	0	
9110	317.563	-2450.4	-2236.53	-2450.4	0	0	0	0	0	
9120	320.458	-2453.29	-2237.47	-2453.29	0	0	0	0	0	
9130	352.258	-2475.91	-2238.67	-2475.91	0	0	0	0	0	
9140	356.931	-2480.97	-2240.59	-2480.97	0	0	0	0	0	
9150	337.753	-2469.91	-2242.44	-2469.91	0	0	0	0	0	
9160	353.135	-2482.67	-2244.84	-2482.67	0	0	0	0	0	
9170	322.133	-2463.7	-2246.76	-2463.7	0	0	0	0	0	
9180	272.656	-2430.53	-2246.9	-2430.53	0	0	0	0	0	
9190	263.41	-2423	-2245.6	-2423	0	0	0	0	0	
9200	286.206	-2437.16	-2244.41	-2437.16	0	0	0	0	0	
9210	312.817	-2454.81	-2244.14	-2454.81	0	0	0	0	0	
9220	345.086	-2477.92	-2245.52	-2477.92	0	0	0	0	0	
9230	281.604	-2435.7	-2246.05	-2435.7	0	0	0	0	0	
9240	269.979	-2427.32	-2245.49	-2427.32	0	0	0	0	0	
9250	270.265	-2426.28	-2244.27	-2426.28	0	0	0	0	0	
9260	258.587	-2417.18	-2243.02	-2417.18	0	0	0	0	0	
9270	254.998	-2413.18	-2241.44	-2413.18	0	0	0	0	0	
9280	254.607	-2410.99	-2239.52	-2410.99	0	0	0	0	0	
9290	274.049	-2423.42	-2238.85	-2423.42	0	0	0	0	0	
9300	323.226	-2456.89	-2239.21	-2456.89	0	0	0	0	0	
9310	352.591	-2477.66	-2240.2	-2477.66	0	0	0	0	0	
9320	358.075	-2483.69	-2242.54	-2483.69	0	0	0	0	0	
9330	347.454	-2477.84	-2243.84	-2477.84	0	0	0	0	0	
9340	307.416	-2451.17	-2244.13	-2451.17	0	0	0	0	0	
9350	287.394	-2437.96	-2244.41	-2437.96	0	0	0	0	0	
9360	269.448	-2425.11	-2243.64	-2425.11	0	0	0	0	0	
9370	289.928	-2437.83	-2242.57	-2437.83	0	0	0	0	0	
9380	319.42	-2458.21	-2243.09	-2458.21	0	0	0	0	0	
9390	322.122	-2461.74	-2244.8	-2461.74	0	0	0	0	0	
9400	286.117	-2437.29	-2244.6	-2437.29	0	0	0	0	0	
9410	293.02	-2440.76	-2243.42	-2440.76	0	0	0	0	0	
9420	302.577	-2446.49	-2242.71	-2446.49	0	0	0	0	0	
9430	264.8	-2421.21	-2242.87	-2421.21	0	0	0	0	0	
9440	233.707	-2398.5	-2241.1	-2398.5	0	0	0	0	0	
9450	301.933	-2442.66	-2239.32	-2442.66	0	0	0	0	0	
9460	322.691	-2457.8	-2240.48	-2457.8	0	0	0	0	0	
9470	327.943	-2461.99	-2241.13	-2461.99	0	0	0	0	0	
9480	306.401	-2448.41	-2242.06	-2448.41	0	0	0	0	0	
9490	308.473	-2449.87	-2242.12	-2449.87	0	0	0	0	0	
9500	317.704	-2456.2	-2242.23	-2456.2	0	0	0	0	0	
9510	279.371	-2429.65	-2241.5	-2429.65	0	0	0	0	0	
9520	264.161	-2418.97	-2241.06	-2418.97	0	0	0	0	0	
9530	294.802	-2438.8	-2240.26	-2438.8	0	0	0	0	0	
9540	301.847	-2443.87	-2240.58	-2443.87	0	0	0	0	0	
9550	318.803	-2455.3	-2240.59	-2455.3	0	0	0	0	0	
9560	319.193	-2456.31	-2241.34	-2456.31	0	0	0	0	0	
9570	306.697	-2448.56	-2242	-2448.56	0	0	0	0	0	
9580	350.519	-2478.57	-2242.5	-2478.57	0	0	0	0	0	
9590	334.216	-2469.21	-2244.13	-2469.21	0	0	0	0	0	
9600	290.777	-2440.11	-2244.28	-2440.11	0	0	0	0	0	
9610	302.647	-2447.9	-2244.07	-2447.9	0	0	0	0	0	
9620	295.143	-2443.37	-2244.59	-2443.37	0	0	0	0	0	
9630	316.262	-2457.33	-2244.33	-2457.33	0	0	0	0	0	
9640	333.021	-2470.07	-2245.79	-2470.07	0	0	0	0	0	
9650	286.449	-2438.71	-2245.79	-2438.71	0	0	0	0	0	
9660	268.952	-2426.07	-2244.94	-2426.07	0	0	0	0	0	
9670	226.769	-2396.02	-2243.3	-2396.02	0	0	0	0	0	
9680	219.665	-2388.85	-2240.91	-2388.85	0	0	0	0	0	
9690	256.522	-2411.48	-2238.72	-2411.48	0	0	0	0	0	
9700	276.792	-2424.41	-2238	-2424.41	0	0	0	0	0	
9710	269.709	-2419.28	-2237.64	-2419.28	0	0	0	0	0	
9720	259.253	-2410.7	-2236.1	-2410.7	0	0	0	0	0	
9730	247.397	-2400.66	-2234.04	-2400.66	0	0	0	0	0	
9740	283.848	-2423.65	-2232.49	-2423.65	0	0	0	0	0	
9750	345.666	-2465.62	-2232.82	-2465.62	0	0	0	0	0	
9760	357.585	-2475.39	-2234.57	-2475.39	0	0	0	0	0	
9770	350.321	-2471.82	-2235.89	-2471.82	0	0	0	0	0	
9780	326.308	-2457.26	-2237.5	-2457.26	0	0	0	0	0	
9790	281.535	-2427.84	-2238.24	-2427.84	0	0	0	0	0	
9800	277.391	-2423.75	-2236.93	-2423.75	0	0	0	0	0	
9810	320.499	-2453.12	-2237.28	-2453.12	0	0	0	0	0	
9820	323.122	-2455.94	-2238.32	-2455.94	0	0	0	0	0	
9830	310.827	-2448.6	-2239.27	-2448.6	0	0	0	0	0	
9840	275.814	-2425.21	-2239.46	-2425.21	0	0	0	0	0	
9850	271.614	-2420.81	-2237.89	-2420.81	0	0	0	0	0	
9860	305.529	-2442.87	-2237.11	-2442.87	0	0	0	0	0	
9870	322.891	-2455.74	-2238.28	-2455.74	0	0	0	0	0	
9880	322.763	-2456.23	-2238.86	-2456.23	0	0	0	0	0	
9890	347.987	-2474.54	-2240.18	-2474.54	0	0	0	0	0	
9900	308.078	-2449.3	-2241.82	-2449.3	0	0	0	0	0	
9910	285.557	-2434.14	-2241.82	-2434.14	0	0	0	0	0	
9920	292.524	-2437.81	-2240.81	-2437.81	0	0	0	0	0	
9930	326.32	-2461.43	-2241.66	-2461.43	0	0	0	0	0	
9940	317.28	-2455.99	-2242.31	-2455.99	0	0	0	0	0	
9950	253.179	-2412.75	-2242.24	-2412.75	0	0	0	0	0	
9960	233.603	-2397.59	-2240.27	-2397.59	0	0	0	0	0	
9970	242.349	-2401.34	-2238.12	-2401.34	0	0	0	0	0	
9980	265.211	-2415.18	-2236.56	-2415.18	0	0	0	0	0	
9990	258.376	-2409.61	-2235.6	-2409.61	0	0	0	0	0	
10000	6137.14	-2407.86	1801.9	-2407.86	0	0	0	0	0	
10010	5905.12	-2446.23	1604.37	-2446.23	0	0	0	0	0	
10020	5669.98	-2475.54	1413.77	-2475.54	0	0	0	0	0	
10030	5380.79	-2457.28	1233.66	-2457.28	0	0	0	0	0	
10040	5128.93	-2455.29	1062.88	-2455.29	0	0	0	0	0	
10050	4894.25	-2456.33	900.869	-2456.33	0	0	0	0	-1	
10060	4676.37	-2462.1	745.646	-2462.1	0	0	0	0	0	
10070	4505.48	-2492.82	597.701	-2492.82	0	0	0	0	0	
10080	4286.22	-2483.27	456.846	-2483.27	0	0	0	-1	0	
10090	4076.67	-2473.52	322.855	-2473.52	0	0	0	0	0	
10100	3899.31	-2478.62	196.099	-2478.62	0	0	0	0	0	
10110	3706.92	-2467.39	75.3574	-2467.39	0	0	0	0	0	
10120	3554.86	-2477.28	-38.8363	-2477.28	0	0	0	0	0	
10130	3431.58	-2502.7	-148.817	-2502.7	0	0	0	0	0	
10140	3269.89	-2497.75	-254.775	-2497.75	0	0	0	0	0	
10150	3096.42	-2477.53	-353.556	-2477.53	0	0	0	0	0	
10160	2958.16	-2476.11	-446.964	-2476.11	0	0	0	0	0	
10170	2844.39	-2487.58	-536.481	-2487.58	0	0	0	0	0	
10180	2746.3	-2506.64	-622.82	-2506.64	0	0	0	0	0	
10190	2634.09	-2511.75	-704.901	-2511.75	0	0	-1	0	0	
10200	2512.73	-2506.56	-782.956	-2506.56	0	0	-1	0	0	
10210	2417.1	-2515.26	-857.255	-2515.26	0	0	-1	0	0	
10220	2335.28	-2531.63	-929.745	-2531.63	0	0	-1	0	0	
10230	2211.29	-2514.51	-997.682	-2514.51	0	0	-1	0	0	
10240	2114.31	-2512.08	-1061.77	-2512.08	0	0	-1	0	0	
10250	2042.05	-2523.72	-1122.98	-2523.72	0	0	-1	0	0	
10260	1970.04	-2533.56	-1182.21	-2533.56	0	0	-1	0	0	
10270	1894.1	-2537.6	-1238.34	-2537.6	0	0	-1	0	0	
10280	1811.26	-2534.75	-1292.32	-2534.75	0	0	-1	0	0	
10290	1745.55	-2540.29	-1342.93	-2540.29	0	0	-1	0	0	
10300	1699.84	-2558.3	-1392.3	-2558.3	0	0	-1	0	0	
10310	1620.37	-2550.75	-1439.26	-2550.75	0	0	-1	0	0	
10320	1547.21	-2544.78	-1483.48	-2544.78	0	0	-1	0	0	
10330	1493.78	-2550.23	-1525.58	-2550.23	0	0	-1	0	0	
10340	1430.49	-2546.92	-1565.68	-2546.92	0	0	-1	0	0	
10350	1362.5	-2538.25	-1603.65	-2538.25	0	0	-1	0	-1	
10360	1301.47	-2532.06	-1639.32	-2532.06	0	0	-1	0	0	
10370	1254.25	-2533.62	-1673.28	-2533.62	0	0	-1	0	0	
10380	1208.39	-2534.34	-1705.45	-2534.34	0	0	-1	0	0	
10390	1145.25	-2520.95	-1735.37	-2520.95	0	0	-1	0	0	
10400	1121.78	-2533	-1763.52	-2533	0	0	-1	0	0	
10410	1103.64	-2548.88	-1791.84	-2548.88	0	0	-1	-1	0	
10420	1067.47	-2550.96	-1818.74	-2550.96	0	0	-1	0	0	
10430	1027.56	-2549.6	-1844.75	-2549.6	0	0	-1	0	0	
10440	1005.5	-2558.14	-1868.42	-2558.14	0	0	-1	0	0	
10450	985.221	-2567.92	-1892.11	-2567.92	0	0	-1	0	0	
10460	963.587	-2576.34	-1915.37	-2576.34	0	0	-1	0	0	
10470	924.405	-2571.94	-1937.85	-2571.94	0	0	-1	0	0	
10480	884.556	-2565.14	-1958.38	-2565.14	0	0	-1	0	0	
10490	866.077	-2572.34	-1978.25	-2572.34	0	0	-1	0	0	
10500	832.811	-2568.46	-1997.2	-2568.46	0	0	-1	0	0	
10510	810.855	-2571.19	-2014.99	-2571.19	0	0	-1	0	0	
10520	779.367	-2566.41	-2031.8	-2566.41	0	0	-1	0	0	
10530	744.8	-2558.76	-2047.86	-2558.76	0	0	-1	0	0	
10540	719.183	-2555.64	-2062.32	-2555.64	0	0	-1	0	0	
10550	696.845	-2554.88	-2076.88	-2554.88	0	0	-1	0	0	
10560	690.55	-2564.5	-2090.82	-2564.5	0	0	-1	0	0	
10570	696.464	-2581.79	-2104.05	-2581.79	0	0	-1	0	0	
10580	673.459	-2579.33	-2117.37	-2579.33	0	0	-1	0	0	
10590	655.216	-2579.54	-2130.1	-2579.54	0	0	-1	0	0	
10600	645.716	-2585.48	-2142.56	-2585.48	0	0	-1	0	0	
10610	623.509	-2581.82	-2154.13	-2581.82	0	0	-1	0	0	
10620	605.826	-2580.71	-2165.14	-2580.71	0	0	-1	0	0	
10630	592.289	-2581.18	-2174.9	-2581.18	0	0	-1	0	0	
10640	571.034	-2576.24	-2184.54	-2576.24	0	0	-1	0	0	
10650	556.306	-2575.43	-2193.83	-2575.43	0	0	-1	0	0	
10660	539.37	-2572.37	-2202.39	-2572.37	0	0	-2	0	0	
10670	526.212	-2571.69	-2210.73	-2571.69	0	0	-2	0	0	
10680	531.821	-2583.71	-2218.91	-2583.71	0	0	-2	0	0	
10690	521.506	-2584.36	-2226.64	-2584.36	0	0	-2	0	0	
10700	503.845	-2579.66	-2234.05	-2579.66	0	0	-2	0	0	
10710	501.278	-2584.7	-2240.85	-2584.7	0	0	-2	0	0	
10720	497.751	-2589.37	-2247.94	-2589.37	0	0	-2	0	0	
10730	490.905	-2591.33	-2254.59	-2591.33	0	0	-2	0	0	
10740	488.575	-2596.39	-2261.25	-2596.39	0	0	-2	0	0	
10750	472.636	-2591.65	-2267.44	-2591.65	0	0	-2	0	0	
10760	465.035	-2591.46	-2272.47	-2591.46	0	0	-2	0	0	
10770	453.684	-2589.29	-2278.09	-2589.29	0	0	-2	0	0	
10780	434.302	-2580.82	-2282.92	-2580.82	0	0	-2	0	0	
10790	427.901	-2581.16	-2287.64	-2581.16	0	0	-2	0	0	
10800	432.766	-2589.1	-2292.25	-2589.1	0	0	-2	0	0	
10810	426.747	-2589.66	-2296.93	-2589.66	0	0	-2	0	0	
10820	414.004	-2584.66	-2300.67	-2584.66	0	0	-2	0	0	
10830	412.647	-2587.85	-2304.8	-2587.85	0	0	-2	0	0	
10840	411.263	-2590.52	-2308.41	-2590.52	0	0	-2	0	0	
10850	395.593	-2583.97	-2312.62	-2583.97	0	0	-2	0	0	
10860	387.395	-2581.14	-2315.41	-2581.14	0	0	-2	0	0	
10870	381.938	-2580.52	-2318.53	-2580.52	0	0	-2	0	0	
10880	386.156	-2586.91	-2322.03	-2586.91	0	0	-2	0	0	
10890	392.124	-2594.42	-2325.44	-2594.42	0	0	-2	0	0	
10900	381.474	-2590.13	-2328.46	-2590.13	0	0	-2	0	0	
10910	380.957	-2592.52	-2331.21	-2592.52	0	0	-2	0	0	
10920	390.973	-2602.65	-2334.46	-2602.65	0	0	-2	0	0	
10930	384.146	-2601.43	-2337.93	-2601.43	0	0	-2	0	0	
10940	376.701	-2598.71	-2340.31	-2598.71	0	0	-2	0	0	
10950	373.809	-2599.26	-2342.84	-2599.26	0	0	-2	0	0	
10960	362.963	-2593.98	-2345.01	-2593.98	0	0	-2	0	0	
10970	353.221	-2589.31	-2347.01	-2589.31	0	0	-2	0	0	
10980	327.961	-2573.44	-2348.48	-2573.44	0	0	-2	0	0	
10990	298.2	-2553.72	-2349.17	-2553.72	0	0	-2	0	0	
