step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
2940	228.952	-1234.39	-994.528	-1234.39	0	0	0	0	0	
2950	262.611	-1266.55	-991.436	-1266.55	0	0	0	0	0	
2960	319.75	-1325.83	-990.846	-1325.83	0	0	0	0	0	
2970	377.794	-1389.08	-993.294	-1389.08	0	0	0	0	0	
2980	392.769	-1409.44	-997.966	-1409.44	0	0	0	0	0	
2990	390.838	-1412.22	-1002.77	-1412.22	0	0	0	0	0	
3000	373.541	-1398.41	-1007.08	-1398.41	0	0	0	0	0	
3010	363.346	-1391.57	-1010.92	-1391.57	0	0	0	0	0	
3020	361.604	-1393.07	-1014.24	-1393.07	0	0	0	0	0	
3030	353.155	-1387.66	-1017.69	-1387.66	0	0	0	0	0	
3040	344.921	-1381.55	-1020.2	-1381.55	0	0	0	0	0	
3050	327.294	-1365.05	-1022.17	-1365.05	0	0	0	0	0	
3060	298.969	-1336.11	-1022.91	-1336.11	0	0	0	0	0	
3070	281.677	-1317.67	-1022.57	-1317.67	0	0	0	0	0	
3080	284.622	-1319.54	-1021.36	-1319.54	0	0	0	0	0	
3090	321.337	-1357.55	-1020.91	-1357.55	0	0	0	0	0	
3100	367.121	-1407.89	-1023.28	-1407.89	0	0	0	0	0	
3110	359.859	-1403.22	-1026.22	-1403.22	0	0	0	0	0	
3120	362.824	-1409.78	-1029.67	-1409.78	0	0	0	0	0	
3130	353.615	-1403.24	-1032.78	-1403.24	0	0	0	0	0	
3140	333.809	-1384.59	-1034.88	-1384.59	0	0	0	0	0	
3150	327.356	-1379.58	-1036.63	-1379.58	0	0	0	0	0	
3160	318.14	-1370.9	-1037.61	-1370.9	0	0	0	0	0	
3170	315.809	-1369.09	-1038.24	-1369.09	0	0	0	0	0	
3180	321.948	-1376.64	-1039.36	-1376.64	0	0	0	0	0	
3190	290.417	-1343.99	-1039.74	-1343.99	0	0	0	0	0	
3200	250.977	-1301.05	-1038.12	-1301.05	0	0	0	0	0	
3210	266.048	-1314.62	-1035.9	-1314.62	0	0	0	0	0	
3220	279.197	-1326.69	-1034.19	-1326.69	0	0	0	0	0	
3230	290.498	-1338.06	-1033.72	-1338.06	0	0	0	0	0	
3240	269.983	-1315.75	-1032.91	-1315.75	0	0	0	0	0	
3250	234.377	-1276.08	-1030.54	-1276.08	0	0	0	0	0	
3260	189.209	-1223.91	-1025.69	-1223.91	0	0	0	0	0	
3270	195.881	-1225.22	-1020.01	-1225.22	0	0	0	0	0	
3280	228.667	-1254.74	-1015.18	-1254.74	0	0	0	0	0	
3290	265.458	-1290.63	-1012.53	-1290.63	0	0	0	0	0	
3300	306.261	-1332.95	-1012.1	-1332.95	0	0	0	0	0	
3310	308.669	-1335.98	-1012.61	-1335.98	0	0	0	0	0	
3320	297.303	-1324.17	-1012.71	-1324.17	0	0	0	0	0	
3330	320.567	-1349	-1013.17	-1349	0	0	0	0	0	
3340	337.189	-1367.71	-1014.46	-1367.71	0	0	0	0	0	
3350	341.21	-1374.27	-1016.81	-1374.27	0	0	0	0	0	
3360	340.168	-1375.21	-1018.84	-1375.21	0	0	0	0	0	
3370	312.753	-1347.71	-1020.06	-1347.71	0	0	0	0	0	
3380	312.327	-1347.99	-1020.79	-1347.99	0	0	0	0	0	
3390	315.848	-1352.14	-1021.25	-1352.14	0	0	0	0	0	
3400	295.789	-1331.45	-1021.57	-1331.45	0	0	0	0	0	
3410	293.576	-1329.26	-1021.7	-1329.26	0	0	0	0	0	
3420	278.141	-1312.37	-1020.98	-1312.37	0	0	0	0	0	
3430	258.628	-1290.23	-1019.28	-1290.23	0	0	0	0	0	
3440	272.108	-1302.43	-1017.36	-1302.43	0	0	0	0	0	
3450	302.785	-1333.86	-1016.65	-1333.86	0	0	0	0	0	
3460	305.39	-1337.24	-1017.3	-1337.24	0	0	0	0	0	
3470	284.482	-1315.16	-1017.13	-1315.16	0	0	0	0	0	
3480	271.981	-1300.86	-1015.93	-1300.86	0	0	0	0	0	
3490	288.43	-1317.12	-1014.96	-1317.12	0	0	0	0	0	
3500	313.674	-1347.83	-1015.3	-1347.83	0	0	0	0	0	
3510	337.378	-1372.94	-1015.29	-1373.38	0	0	0	0	0	
3520	335.335	-1371.28	-1015.79	-1371.39	0	0	0	0	0	
3530	320.508	-1355.59	-1015.82	-1355.45	0	0	0	0	0	
3540	326.447	-1361.95	-1015.89	-1361.86	0	0	0	0	0	
3550	317.044	-1352.05	-1015.95	-1352.3	0	0	0	0	0	
3560	294.801	-1328.75	-1016.23	-1328.74	0	0	0	0	0	
3570	297.122	-1330.96	-1015.99	-1331.17	0	0	0	0	0	
3580	313.997	-1349.42	-1016.56	-1350.91	0	0	0	0	0	
3590	319.51	-1356.86	-1018.15	-1356.84	0	0	0	0	0	
3600	295.916	-1331.67	-1017.97	-1331.64	0	0	0	0	0	
3610	273.166	-1307.67	-1018.08	-1307.81	0	0	0	0	0	
3620	255.182	-1288.71	-1018.2	-1288.71	0	0	0	0	0	
3630	264.868	-1298.97	-1018.18	-1298.93	0	0	0	0	0	
3640	287.883	-1323.39	-1018.2	-1323.39	0	0	0	0	0	
3650	301.502	-1337.71	-1018.09	-1338.03	0	0	0	0	0	
3660	297.799	-1334.05	-1018.36	-1334.16	0	0	0	0	0	
3670	291.719	-1327.64	-1018.39	-1328.64	0	0	0	0	0	
3680	303.701	-1341.42	-1019.46	-1343.49	0	0	0	0	0	
3690	339.297	-1381.31	-1021.63	-1381.53	0	0	0	0	0	
3700	358.6	-1401.68	-1021.53	-1401.58	0	0	0	0	0	
3710	353.322	-1396.22	-1021.67	-1396.13	0	0	0	0	0	
3720	328.628	-1369.92	-1021.54	-1369.8	0	0	0	0	0	
3730	282.199	-1320.59	-1021.43	-1320.43	0	0	0	0	0	
3740	250.47	-1286.93	-1021.4	-1286.79	0	0	0	0	0	
3750	262.273	-1299.5	-1021.47	-1299.42	0	0	0	0	0	
3760	288.325	-1327.11	-1021.46	-1327.07	0	0	0	0	0	
3770	284.275	-1322.81	-1021.45	-1322.82	0	0	0	0	0	
3780	267.96	-1305.67	-1021.6	-1305.7	0	0	0	0	0	
3790	241.575	-1277.79	-1021.7	-1277.78	0	0	0	0	0	
3800	248.73	-1285.47	-1021.79	-1285.62	0	0	0	0	0	
3810	270.232	-1308.51	-1022.04	-1309.24	0	0	0	0	0	
3820	305.597	-1346.9	-1022.94	-1347.89	0	0	0	0	0	
3830	304.227	-1346.41	-1023.89	-1346.65	0	0	0	0	0	
3840	299.538	-1341.45	-1023.91	-1341.45	0	0	0	0	0	
