"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-48.800000	-1885.650034	-2449.461931	563.811897	87.106752	736.429553	-3391.081875	118.083639	319.694402	244.117495	0.000000	0.000000
-48.600000	-1887.240525	-2451.277525	564.037000	87.106753	734.613957	-3391.081875	118.083639	319.702202	244.334798	0.000000	0.000000
-48.400000	-1888.824534	-2453.087483	564.262949	87.106758	732.803994	-3391.081875	118.083639	319.711139	244.551810	0.000000	0.000000
-48.200000	-1890.402100	-2454.891826	564.489726	87.106752	730.999657	-3391.081875	118.083639	319.721196	244.768531	0.000000	0.000000
-48.000000	-1891.973189	-2456.690490	564.717300	87.106756	729.200990	-3391.081875	118.083639	319.732364	244.984936	0.000000	0.000000
-47.800000	-1893.537839	-2458.483493	564.945654	87.106757	727.407985	-3391.081875	118.083639	319.744627	245.201027	0.000000	0.000000
-47.600000	-1895.096160	-2460.270940	565.174780	87.106755	725.620540	-3391.081875	118.083639	319.757974	245.416806	0.000000	0.000000
-47.400000	-1896.648043	-2462.052681	565.404638	87.106758	723.838796	-3391.081875	118.083639	319.772392	245.632246	0.000000	0.000000
-47.200000	-1898.193655	-2463.828888	565.635233	87.106754	722.062594	-3391.081875	118.083639	319.787869	245.847364	0.000000	0.000000
-47.000000	-1899.732872	-2465.599393	565.866521	87.106757	720.292084	-3391.081875	118.083639	319.804396	246.062125	0.000000	0.000000
-46.800000	-1901.265845	-2467.364351	566.098506	87.106755	718.527129	-3391.081875	118.083639	319.821959	246.276547	0.000000	0.000000
-46.600000	-1902.792479	-2469.123629	566.331150	87.106756	716.767850	-3391.081875	118.083639	319.840548	246.490602	0.000000	0.000000
-46.400000	-1904.312906	-2470.877361	566.564454	87.106755	715.014120	-3391.081875	118.083639	319.860154	246.704300	0.000000	0.000000
-46.200000	-1905.857036	-2472.625446	566.768411	87.106755	713.266035	-3391.081875	118.083639	319.850790	246.917621	0.000000	0.000000
-46.000000	-1907.365132	-2474.367970	567.002839	87.106754	711.523511	-3391.081875	118.083639	319.872271	247.130568	0.000000	0.000000
-45.800000	-1908.897056	-2476.104881	567.207824	87.106751	709.786604	-3391.081875	118.083639	319.864698	247.343127	0.000000	0.000000
-45.600000	-1910.392814	-2477.836109	567.443295	87.106754	708.055373	-3391.081875	118.083639	319.888016	247.555279	0.000000	0.000000
-45.400000	-1911.882485	-2479.561829	567.679344	87.106754	706.329652	-3391.081875	118.083639	319.912302	247.767042	0.000000	0.000000
-45.200000	-1913.365999	-2481.281942	567.915943	87.106754	704.609540	-3391.081875	118.083639	319.937548	247.978395	0.000000	0.000000
-45.000000	-1914.843339	-2482.996410	568.153070	87.106755	702.895070	-3391.081875	118.083639	319.963745	248.189325	0.000000	0.000000
-44.800000	-1916.314592	-2484.705314	568.390722	87.106757	701.186164	-3391.081875	118.083639	319.990887	248.399836	0.000000	0.000000
-44.600000	-1917.779777	-2486.408661	568.628885	87.106755	699.482819	-3391.081875	118.083639	320.018963	248.609921	0.000000	0.000000
-44.400000	-1919.238824	-2488.106352	568.867529	87.106754	697.785129	-3391.081875	118.083639	320.047967	248.819561	0.000000	0.000000
-44.200000	-1920.691816	-2489.798467	569.106651	87.106752	696.093016	-3391.081875	118.083639	320.077893	249.028758	0.000000	0.000000
-44.000000	-1922.138749	-2491.484982	569.346233	87.106753	694.406500	-3391.081875	118.083639	320.108733	249.237501	0.000000	0.000000
-43.800000	-1923.579625	-2493.165886	569.586261	87.106753	692.725596	-3391.081875	118.083639	320.140479	249.445782	0.000000	0.000000
-43.600000	-1925.014489	-2494.841214	569.826725	87.106753	691.050268	-3391.081875	118.083639	320.173127	249.653598	0.000000	0.000000
-43.400000	-1926.443285	-2496.510883	570.067598	87.106760	689.380592	-3391.081875	118.083639	320.206669	249.860929	0.000000	0.000000
-43.200000	-1927.866110	-2498.174997	570.308887	87.106754	687.716484	-3391.081875	118.083639	320.241097	250.067790	0.000000	0.000000
-43.000000	-1929.282938	-2499.833504	570.550567	87.106756	686.057975	-3391.081875	118.083639	320.276409	250.274157	0.000000	0.000000
-42.800000	-1930.693731	-2501.486349	570.792618	87.106756	684.405130	-3391.081875	118.083639	320.312596	250.480022	0.000000	0.000000
