step,rz,Epot,Epot00,prob_atom_crd[2],prob_atom_f[2],target_crd[2],BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy,NonBondedEnergyC,NonBondedEnergyD
52,-0.0922692,-2803.43,3.69202,-0.0255179,-83.0245,0.0667513,-3168.55,365.124,88.3281,364.566,-4264.03,642.578,363.792,1.33194,0,0
53,-0.105028,-2804.43,2.68714,-0.0382768,-73.3893,0.0667512,-3168.55,364.116,88.3261,364.569,-4264.02,642.58,362.784,1.3317,0,0
54,-0.117787,-2805.28,1.83907,-0.0510358,-59.091,0.066751,-3168.55,363.264,88.3242,364.572,-4264.02,642.581,361.933,1.33147,0,0
55,-0.130546,-2805.94,1.18393,-0.0637947,-43.6577,0.0667508,-3168.54,362.607,88.3224,364.574,-4264.02,642.582,361.275,1.33127,0,0
56,-0.143304,-2806.1,1.02054,-0.0765536,-32.1878,0.0667507,-3168.54,362.441,88.3209,364.576,-4264.02,642.583,361.11,1.33109,0,0
57,-0.156063,-2806.43,0.688068,-0.0893126,-20.4137,0.0667506,-3168.54,362.107,88.3199,364.577,-4264.02,642.584,360.776,1.33097,0,0
58,-0.168822,-2806.63,0.48713,-0.102072,-11.5579,0.0667505,-3168.54,361.905,88.3191,364.578,-4264.02,642.585,360.574,1.33088,0,0
59,-0.181581,-2807.43,-0.309994,-0.11483,-6.74485,0.0667504,-3171.21,363.779,87.2567,352.225,-4258.81,648.121,362.217,1.56188,0,0
60,-0.194284,-2807.48,-0.362837,-0.127589,-1.8764,0.0666947,-3171.21,363.726,87.2566,352.224,-4258.81,648.121,362.164,1.56188,0,0
61,-0.207043,-2807.49,-0.364928,-0.140348,1.33049,0.0666947,-3171.21,363.724,87.2562,352.224,-4258.81,648.122,362.162,1.5619,0,0
62,-0.219802,-2807.8,-0.682387,-0.153107,0.445819,0.0666947,-3171.21,363.406,87.2557,352.223,-4258.81,648.123,361.844,1.56191,0,0
63,-0.232561,-2807.78,-0.662412,-0.165866,1.7961,0.0666947,-3171.28,363.495,87.2266,352.009,-4258.74,648.226,361.932,1.56256,0,0
64,-0.245311,-2807.75,-0.626228,-0.178625,2.97986,0.0666858,-3171.28,363.531,87.2256,352.01,-4258.74,648.226,361.969,1.56257,0,0
65,-0.25807,-2807.7,-0.580458,-0.191384,4.20921,0.0666859,-3171.28,363.579,87.2232,352.011,-4258.74,648.225,362.016,1.56258,0,0
66,-0.270829,-2807.64,-0.518365,-0.204143,5.54165,0.0666862,-3171.28,363.643,87.2203,352.013,-4258.74,648.224,362.08,1.56259,0,0
67,-0.283589,-2807.33,-0.208532,-0.216902,3.46269,0.0666865,-3171.29,363.955,87.2161,352.015,-4258.74,648.222,362.393,1.56261,0,0
68,-0.296348,-2807.55,-0.427746,-0.229661,2.64241,0.066687,-3171.29,363.738,87.2134,352.017,-4258.74,648.222,362.176,1.56262,0,0
69,-0.309107,-2807.51,-0.386382,-0.24242,3.79911,0.0666874,-3171.29,363.781,87.2107,352.019,-4258.74,648.221,362.219,1.56263,0,0
70,-0.321867,-2807.45,-0.332133,-0.255179,4.6438,0.0666877,-3171.29,363.837,87.2084,352.02,-4258.74,648.22,362.275,1.56264,0,0
71,-0.334626,-2807.39,-0.269602,-0.267938,5.08596,0.066688,-3171.29,363.901,87.2067,352.022,-4258.74,648.219,362.339,1.56265,0,0
72,-0.347385,-2807.17,-0.0481927,-0.280697,3.74906,0.0666883,-3171.29,364.124,87.2047,352.023,-4258.74,648.219,362.561,1.56266,0,0
73,-0.360144,-2807.12,-0.00175446,-0.293456,3.46428,0.0666886,-3171.29,364.171,87.2041,352.024,-4258.74,648.219,362.608,1.56267,0,0
74,-0.372903,-2807.08,0.0387469,-0.306215,2.83784,0.0666887,-3171.29,364.212,87.2039,352.024,-4258.74,648.218,362.649,1.56267,0,0
75,-0.385662,-2806.89,0.229583,-0.318974,0.505315,0.0666887,-3171.29,364.403,87.2038,352.024,-4258.74,648.218,362.84,1.56267,0,0
76,-0.398421,-2806.89,0.231685,-0.331732,-0.165011,0.0666887,-3171.29,364.405,87.2036,352.024,-4258.74,648.218,362.842,1.56267,0,0
77,-0.41118,-2806.9,0.226076,-0.344491,-0.66995,0.0666887,-3171.3,364.4,87.2031,352.024,-4258.74,648.218,362.837,1.56267,0,0
78,-0.423939,-2806.91,0.216112,-0.35725,-0.817845,0.0666888,-3171.3,364.39,87.2028,352.024,-4258.74,648.218,362.827,1.56268,0,0
79,-0.436698,-2807.28,-0.154671,-0.370009,-3.6473,0.0666889,-3171.3,364.019,87.2027,352.024,-4258.74,648.218,362.457,1.56268,0,0
80,-0.449457,-2807.32,-0.197887,-0.382768,-3.02617,0.0666889,-3171.3,363.977,87.2023,352.025,-4258.74,648.218,362.414,1.56268,0,0
81,-0.462216,-2807.2,-0.0748608,-0.395527,-3.03345,0.066689,-3171.3,364.1,87.2019,352.025,-4258.74,648.217,362.537,1.56269,0,0
82,-0.474975,-2807.21,-0.0909515,-0.408286,-1.31427,0.0666891,-3171.3,364.084,87.2018,352.025,-4258.74,648.217,362.521,1.56269,0,0
83,-0.487734,-2807.22,-0.0937252,-0.421045,0.924117,0.0666891,-3171.3,364.081,87.2018,352.025,-4258.74,648.217,362.519,1.56269,0,0
84,-0.500493,-2807.37,-0.251217,-0.433804,-0.982351,0.0666891,-3171.3,363.924,87.2016,352.025,-4258.74,648.217,362.361,1.5627,0,0
85,-0.513252,-2807.37,-0.25,-0.446563,1.13373,0.0666892,-3171.3,363.926,87.2014,352.025,-4258.74,648.217,362.363,1.5627,0,0
86,-0.526011,-2807.35,-0.223756,-0.459322,2.90579,0.0666893,-3171.3,363.952,87.2013,352.025,-4258.74,648.217,362.389,1.5627,0,0
