step,T,Epot,Efull,SolventMolsThroughZ,
4.79e-012,304.267,-1789.27,-1011.34,-168430861,
4.795e-012,308.231,-1801.11,-1013.05,-1010581312,
4.8e-012,301.057,-1784.74,-1015.03,-1852731763,
4.805e-012,288.394,-1752.35,-1015.01,1600085082,
4.81e-012,304.61,-1794.04,-1015.24,757934631,
4.815e-012,300.728,-1785.46,-1016.58,-84215820,
4.82e-012,291.785,-1763.34,-1017.33,-926366271,
4.825e-012,287.764,-1753.58,-1017.86,-1768516722,
4.83e-012,299.577,-1783.39,-1017.46,1684300123,
4.835e-012,297.983,-1778.88,-1017.02,842149672,
4.84e-012,311.939,-1815.78,-1018.24,-779,
4.845e-012,282.518,-1741.72,-1019.4,-842151230,
4.85e-012,300.726,-1787.21,-1018.34,-1684301681,
4.855e-012,273.556,-1716,-1016.59,1768515164,
4.86e-012,297.669,-1775.76,-1014.71,926364713,
4.865e-012,293.594,-1765.23,-1014.59,84214262,
4.87e-012,310.618,-1809.35,-1015.19,-757936189,
4.875e-012,288.559,-1753.02,-1015.26,-1600086640,
4.88e-012,299.288,-1779.65,-1014.46,1852730205,
4.885e-012,284.297,-1743.57,-1016.71,1010579754,
4.89e-012,292.238,-1762.17,-1015.01,168429303,
4.895e-012,292.65,-1762.32,-1014.09,-673721148,
4.9e-012,295.266,-1768.55,-1013.64,-1515871599,
4.905e-012,287.264,-1746.44,-1011.98,1936945246,
4.91e-012,288.607,-1748.72,-1010.84,1094794795,
4.915e-012,289.459,-1749.21,-1009.14,252644344,
4.92e-012,292.731,-1757.07,-1008.64,-589506107,
4.925e-012,288.724,-1746.89,-1008.7,-1431656558,
4.93e-012,283.244,-1732.31,-1008.13,2021160287,
4.935e-012,293.26,-1756.77,-1006.99,1179009836,
4.94e-012,291.704,-1752.15,-1006.35,336859385,
4.945e-012,309.883,-1798.96,-1006.68,-505291066,
4.95e-012,301.812,-1784.01,-1012.37,-1347441517,
4.955e-012,305.022,-1794.6,-1014.75,2105375328,
4.96e-012,309.54,-1806.85,-1015.45,1263224877,
4.965e-012,313.961,-1820.75,-1018.04,421074426,
4.97e-012,308.878,-1809.18,-1019.46,-421076025,
4.975e-012,302.412,-1793.18,-1020,-1263226476,
4.98e-012,296.925,-1779.15,-1019.99,-2105376927,
4.985e-012,293.023,-1768.35,-1019.18,1347439918,
4.99e-012,282.89,-1742.1,-1018.84,505289467,
4.995e-012,279.586,-1738.12,-1023.3,-336860984,
5e-012,282.499,-1743.69,-1021.42,-1179011435,
5.005e-012,279.887,-1733.9,-1018.31,-2021161886,
5.01e-012,310.81,-1814.58,-1019.92,1431654959,
5.015e-012,294.553,-1775.2,-1022.11,589504508,
5.02e-012,295.341,-1776.48,-1021.38,-252645943,
5.025e-012,284.604,-1747.37,-1019.72,-1094796394,
5.03e-012,291.515,-1763.91,-1018.59,-1936946845,
5.035e-012,290.614,-1759.9,-1016.89,1515870000,
5.04e-012,293.112,-1766.34,-1016.94,673719549,
5.045e-012,286.878,-1749.17,-1015.71,-168430902,
5.05e-012,280.391,-1731.6,-1014.72,-1010581353,
5.055e-012,285.663,-1743.7,-1013.34,-1852731804,
5.06e-012,296.22,-1771.22,-1013.88,1600085041,
5.065e-012,301.77,-1786.24,-1014.7,757934590,
5.07e-012,295.955,-1772.38,-1015.71,-84215861,
5.075e-012,285.104,-1744.64,-1015.71,-926366312,
5.08e-012,280.295,-1730.99,-1014.36,-1768516763,
5.085e-012,289.262,-1752.52,-1012.96,1684300082,
5.09e-012,302.103,-1785.56,-1013.17,842149631,
5.095e-012,316.539,-1824.73,-1015.43,-820,
5.1e-012,290.189,-1759.36,-1017.43,-842151271,
5.105e-012,292.555,-1764.94,-1016.96,-1684301722,
5.11e-012,286.762,-1748.67,-1015.51,1768515123,
5.115e-012,309.465,-1808.19,-1016.97,926364672,
5.12e-012,291.629,-1762.51,-1016.9,84214221,
5.125e-012,304.324,-1794.67,-1016.6,-757936230,
5.13e-012,296.727,-1776.26,-1017.62,-1600086681,
5.135e-012,305.117,-1798.58,-1018.48,1852730164,
5.14e-012,302.075,-1790.82,-1018.5,1010579713,
5.145e-012,300.414,-1786.07,-1018,168429262,
5.15e-012,304.105,-1794.82,-1017.31,-673721189,
5.155e-012,316.434,-1827.34,-1018.31,-1515871640,
5.16e-012,306.897,-1804.23,-1019.59,1936945205,
5.165e-012,307.401,-1807.1,-1021.17,1094794754,
5.17e-012,268.265,-1707.96,-1022.08,252644303,
5.175e-012,281.646,-1739.95,-1019.86,-589506148,
5.18e-012,284.715,-1746.63,-1018.7,-1431656599,
5.185e-012,277.914,-1727.58,-1017.04,2021160246,
5.19e-012,291.837,-1762.33,-1016.19,1179009795,
5.195e-012,278.553,-1727.53,-1015.35,336859344,
5.2e-012,301.329,-1788.24,-1017.83,-505291107,
5.205e-012,301.849,-1792.03,-1020.29,-1347441558,
5.21e-012,311.48,-1818.04,-1021.68,2105375287,
5.215e-012,293.067,-1775.81,-1026.52,1263224836,
5.22e-012,305.259,-1806.46,-1026,421074385,
5.225e-012,301.464,-1797.97,-1027.21,-421076066,
5.23e-012,305.706,-1808.85,-1027.25,-1263226517,
5.235e-012,309.147,-1820.63,-1030.23,-2105376968,
5.24e-012,313.852,-1839.57,-1037.15,1347439877,
5.245e-012,302.7,-1811.52,-1037.6,505289426,
5.25e-012,313.91,-1840.81,-1038.23,-336861025,
5.255e-012,303.309,-1814.53,-1039.06,-1179011476,
5.26e-012,335.622,-1899.15,-1041.06,-2021161927,
5.265e-012,321.252,-1865.81,-1044.46,1431654918,
5.27e-012,318.047,-1859.3,-1046.14,589504467,
5.275e-012,307.949,-1835.03,-1047.69,-252645984,
5.28e-012,290.684,-1791.06,-1047.87,-1094796435,
5.285e-012,303.172,-1822.02,-1046.9,-1936946886,
5.29e-012,302.058,-1819.52,-1047.24,1515869959,
5.295e-012,304.832,-1827.62,-1048.25,673719508,
5.3e-012,295.845,-1805.52,-1049.13,-168430943,
5.305e-012,301.069,-1819.93,-1050.18,-1010581394,
5.31e-012,294.642,-1804.68,-1051.36,-1852731845,
5.315e-012,284.11,-1777.69,-1051.3,1600085000,
5.32e-012,266.784,-1731.71,-1049.62,757934549,
5.325e-012,302.121,-1821.55,-1049.11,-84215902,
5.33e-012,292.35,-1797.58,-1050.13,-926366353,
5.335e-012,295.381,-1804.97,-1049.77,-1768516804,
5.34e-012,289.724,-1791.78,-1051.04,1684300041,
5.345e-012,281.449,-1768.87,-1049.28,842149590,
5.35e-012,292.974,-1797.12,-1048.07,-861,
5.355e-012,292.969,-1795.68,-1046.65,-842151312,
5.36e-012,297.931,-1808.17,-1046.45,-1684301763,
5.365e-012,291.449,-1790,-1044.85,1768515082,
5.37e-012,289.656,-1783.89,-1043.32,926364631,
5.375e-012,306.858,-1826.73,-1042.18,84214180,
5.38e-012,300.436,-1809.88,-1041.76,-757936271,
5.385e-012,309.237,-1832.46,-1041.83,-1600086722,
5.39e-012,300.131,-1811.27,-1043.93,1852730123,
5.395e-012,286.751,-1774.98,-1041.84,1010579672,
5.4e-012,296.597,-1798.36,-1040.05,168429221,
5.405e-012,309.459,-1832.33,-1041.13,-673721230,
5.41e-012,286.264,-1773.45,-1041.55,-1515871681,
5.415e-012,294.184,-1793.03,-1040.89,1936945164,
5.42e-012,278.581,-1752.41,-1040.16,1094794713,
5.425e-012,270.77,-1729.86,-1037.58,252644262,
5.43e-012,271.4,-1729.33,-1035.44,-589506189,
5.435e-012,277.547,-1742.51,-1032.91,-1431656640,
5.44e-012,304.485,-1812.46,-1033.98,2021160205,
5.445e-012,284.766,-1762.57,-1034.51,1179009754,
5.45e-012,287.776,-1769.36,-1033.6,336859303,
5.455e-012,290.842,-1777.59,-1033.99,-505291148,
5.46e-012,279.13,-1746.28,-1032.63,-1347441599,
5.465e-012,284.88,-1759.99,-1031.63,2105375246,
5.47e-012,300.784,-1801.31,-1032.29,1263224795,
5.475e-012,311.817,-1831.51,-1034.28,421074344,
5.48e-012,313.611,-1838.12,-1036.31,-421076107,
5.485e-012,303.681,-1813.87,-1037.45,-1263226558,
5.49e-012,288.226,-1773.83,-1036.91,-2105377009,
5.495e-012,282.521,-1758.52,-1036.2,1347439836,
5.5e-012,303.941,-1811.82,-1034.73,505289385,
5.505e-012,314.145,-1839.36,-1036.19,-336861066,
5.51e-012,307.921,-1824.28,-1037.01,-1179011517,
5.515e-012,296.262,-1794.35,-1036.9,-2021161968,
5.52e-012,298.708,-1798.93,-1035.22,1431654877,
5.525e-012,298.576,-1799.46,-1036.08,589504426,
5.53e-012,283.044,-1759.95,-1036.29,-252646025,
5.535e-012,282.821,-1761.8,-1038.71,-1094796476,
5.54e-012,281.793,-1759.82,-1039.36,-1936946927,
5.545e-012,284.338,-1765.71,-1038.74,1515869918,
5.55e-012,274.587,-1738.84,-1036.8,673719467,
5.555e-012,274.997,-1738.77,-1035.68,-168430984,
5.56e-012,261.86,-1702.58,-1033.08,-1010581435,
5.565e-012,293.933,-1782.6,-1031.1,-1852731886,
5.57e-012,296.382,-1788.36,-1030.6,1600084959,
5.575e-012,295.884,-1787.62,-1031.13,757934508,
5.58e-012,296.3,-1788.03,-1030.47,-84215943,
5.585e-012,287.375,-1764.97,-1030.24,-926366394,
5.59e-012,292.044,-1775.5,-1028.83,-1768516845,
5.595e-012,297.799,-1789.79,-1028.4,1684300000,
5.6e-012,304.164,-1806.9,-1029.24,842149549,
5.605e-012,297.032,-1790.58,-1031.15,-902,
5.61e-012,297.293,-1790.25,-1030.16,-842151353,
5.615e-012,297.802,-1792.07,-1030.68,-1684301804,
5.62e-012,300.377,-1797.8,-1029.82,1768515041,
5.625e-012,298.566,-1795.17,-1031.82,926364590,
5.63e-012,320.551,-1852.01,-1032.46,84214139,
5.635e-012,290.862,-1776.43,-1032.78,-757936312,
5.64e-012,308.106,-1819.73,-1031.99,-1600086763,
5.645e-012,283.616,-1757.1,-1031.98,1852730082,
5.65e-012,309.159,-1821.3,-1030.87,1010579631,
5.655e-012,301.999,-1802.53,-1030.4,168429180,
5.66e-012,312.834,-1831.1,-1031.28,-673721271,
5.665e-012,313.776,-1835.46,-1033.23,-1515871722,
5.67e-012,316.325,-1844.03,-1035.28,1936945123,
5.675e-012,289.45,-1776.77,-1036.73,1094794672,
5.68e-012,292.567,-1784.11,-1036.1,252644221,
5.685e-012,264.206,-1709.47,-1033.97,-589506230,
5.69e-012,283.042,-1754.62,-1030.96,-1431656681,
5.695e-012,287.749,-1766.08,-1030.39,2021160164,
5.7e-012,289.147,-1769.22,-1029.96,1179009713,
5.705e-012,284.999,-1758.59,-1029.93,336859262,
5.71e-012,295.924,-1785.78,-1029.18,-505291189,
5.715e-012,293.748,-1780.68,-1029.65,-1347441640,
5.72e-012,309.805,-1822.65,-1030.57,2105375205,
5.725e-012,293.08,-1781.51,-1032.19,1263224754,
5.73e-012,310.176,-1825.72,-1032.69,421074303,
5.735e-012,301.009,-1804.1,-1034.51,-421076148,
5.74e-012,291.355,-1779.11,-1034.2,-1263226599,
5.745e-012,306.047,-1816.93,-1034.45,-2105377050,
5.75e-012,289.278,-1775.29,-1035.69,1347439795,
5.755e-012,301.922,-1808.08,-1036.16,505289344,
5.76e-012,302.969,-1811.71,-1037.11,-336861107,
5.765e-012,296.802,-1795.08,-1036.24,-1179011558,
5.77e-012,297.73,-1797.21,-1036,-2021162009,
5.775e-012,273.918,-1733.66,-1033.33,1431654836,
5.78e-012,310.625,-1826.88,-1032.7,589504385,
5.785e-012,310.491,-1827.96,-1034.13,-252646066,
5.79e-012,310.627,-1830.17,-1035.99,-1094796517,
5.795e-012,305.333,-1817.86,-1037.21,-1936946968,
5.8e-012,288.208,-1773.92,-1037.06,1515869877,
5.805e-012,297.897,-1800.84,-1039.2,673719426,
5.81e-012,264.061,-1713.35,-1038.22,-168431025,
5.815e-012,289.366,-1775.68,-1035.85,-1010581476,
5.82e-012,300.161,-1802.71,-1035.29,-1852731927,
5.825e-012,298.581,-1799.02,-1035.63,1600084918,
5.83e-012,289.357,-1774.62,-1034.82,757934467,
5.835e-012,307.125,-1819.71,-1034.48,-84215984,
5.84e-012,302.487,-1809.51,-1036.14,-926366435,
5.845e-012,283.487,-1760.42,-1035.62,-1768516886,
5.85e-012,286.353,-1766.88,-1034.76,1684299959,
5.855e-012,315.552,-1841.99,-1035.21,842149508,
5.86e-012,294.888,-1789.52,-1035.58,-943,
5.865e-012,298.343,-1797.57,-1034.79,-842151394,
5.87e-012,307.084,-1819.63,-1034.5,-1684301845,
5.875e-012,286.88,-1766.96,-1033.49,1768515000,
5.88e-012,298.77,-1795.62,-1031.75,926364549,
5.885e-012,316.993,-1842.37,-1031.91,84214098,
5.89e-012,312.74,-1833.45,-1033.87,-757936353,
5.895e-012,296.523,-1790.99,-1032.86,-1600086804,
5.9e-012,295.264,-1787.01,-1032.1,1852730041,
5.905e-012,318.375,-1846.29,-1032.3,1010579590,
5.91e-012,301.881,-1806.21,-1034.39,168429139,
5.915e-012,298.291,-1796.8,-1034.15,-673721312,
5.92e-012,301.101,-1804.02,-1034.19,-1515871763,
5.925e-012,286.539,-1765.66,-1033.06,1936945082,
5.93e-012,292.806,-1781.06,-1032.44,1094794631,
5.935e-012,289.927,-1771.63,-1030.37,252644180,
5.94e-012,307.371,-1818.06,-1032.2,-589506271,
5.945e-012,301.277,-1803.59,-1033.31,-1431656722,
5.95e-012,302.998,-1809.15,-1034.47,2021160123,
5.955e-012,315.371,-1842.45,-1036.14,1179009672,
5.96e-012,285.929,-1767.75,-1036.71,336859221,
5.965e-012,301.106,-1806.43,-1036.59,-505291230,
5.97e-012,301.531,-1808.65,-1037.72,-1347441681,
5.975e-012,312.438,-1837.88,-1039.06,2105375164,
5.98e-012,318.268,-1859.99,-1046.27,1263224713,
5.985e-012,299.743,-1814.13,-1047.78,421074262,
5.99e-012,296.366,-1806.12,-1048.4,-421076189,
5.995e-012,300.138,-1815.38,-1048.02,-1263226640,
6e-012,290.359,-1791.53,-1049.16,-2105377091,
6.005e-012,320.1,-1869.05,-1050.64,1347439754,
6.01e-012,310.914,-1846.99,-1052.07,505289303,
6.015e-012,298.421,-1815.46,-1052.48,-336861148,
6.02e-012,302.012,-1824.44,-1052.29,-1179011599,
6.025e-012,297.595,-1812.73,-1051.87,-2021162050,
6.03e-012,310.753,-1848.25,-1053.75,1431654795,
6.035e-012,306.778,-1839.46,-1055.11,589504344,
6.04e-012,299.288,-1821.43,-1056.24,-252646107,
6.045e-012,294.452,-1808.99,-1056.16,-1094796558,
6.05e-012,304.39,-1833.95,-1055.71,-1936947009,
6.055e-012,305.434,-1838.91,-1058,1515869836,
6.06e-012,323.347,-1886.62,-1059.91,673719385,
6.065e-012,294.511,-1814.31,-1061.33,-168431066,
6.07e-012,324.721,-1893.47,-1063.26,-1010581517,
6.075e-012,296.232,-1825.4,-1068.02,-1852731968,
6.08e-012,291.384,-1813.1,-1068.12,1600084877,
6.085e-012,294.99,-1821.69,-1067.49,757934426,
6.09e-012,310.141,-1862.29,-1069.34,-84216025,
6.095e-012,291.476,-1816.11,-1070.89,-926366476,
6.1e-012,299.866,-1836.87,-1070.19,-1768516927,
6.105e-012,280.734,-1787.4,-1069.64,1684299918,
6.11e-012,310.409,-1862.98,-1069.35,842149467,
6.115e-012,277.818,-1783.01,-1072.71,-984,
6.12e-012,303.214,-1846.79,-1071.56,-842151435,
6.125e-012,289.082,-1809.81,-1070.71,-1684301886,
6.13e-012,282.274,-1789.39,-1067.7,1768514959,
6.135e-012,295.471,-1821.3,-1065.87,926364508,
6.14e-012,290.289,-1806.14,-1063.96,84214057,
6.145e-012,290.108,-1805.05,-1063.33,-757936394,
6.15e-012,291.511,-1806.97,-1061.66,-1600086845,
6.155e-012,289.181,-1804.36,-1065.01,1852730000,
6.16e-012,298.973,-1828.97,-1064.59,1010579549,
6.165e-012,288.761,-1802.52,-1064.25,168429098,
6.17e-012,284.443,-1791.95,-1064.71,-673721353,
6.175e-012,289.943,-1805.86,-1064.55,-1515871804,
6.18e-012,290.675,-1806.8,-1063.63,1936945041,
6.185e-012,298.697,-1827.09,-1063.4,1094794590,
6.19e-012,265.945,-1741.26,-1061.32,252644139,
6.195e-012,296.245,-1816.27,-1058.85,-589506312,
6.2e-012,276.272,-1763.65,-1057.3,-1431656763,
6.205e-012,287.273,-1789.08,-1054.61,2021160082,
6.21e-012,284.085,-1779.9,-1053.58,1179009631,
6.215e-012,283.678,-1776.27,-1050.99,336859180,
6.22e-012,277.656,-1759.53,-1049.65,-505291271,
6.225e-012,284.68,-1775.97,-1048.13,-1347441722,
6.23e-012,288.915,-1787.85,-1049.18,2105375123,
6.235e-012,297.051,-1808.95,-1049.48,1263224672,
6.24e-012,276.356,-1755.79,-1049.23,421074221,
6.245e-012,301.957,-1819.62,-1047.6,-421076230,
6.25e-012,273.37,-1745.03,-1046.1,-1263226681,
6.255e-012,276.102,-1747.68,-1041.77,-2105377132,
6.26e-012,294.262,-1792.22,-1039.88,1347439713,
6.265e-012,284.854,-1766.3,-1038,505289262,
6.27e-012,283.117,-1759.83,-1035.98,-336861189,
6.275e-012,288.066,-1770.12,-1033.62,-1179011640,
6.28e-012,299.637,-1799.14,-1033.05,-2021162091,
6.285e-012,302.686,-1808.06,-1034.18,1431654754,
6.29e-012,278.337,-1744.68,-1033.05,589504303,
6.295e-012,289.664,-1772.51,-1031.93,-252646148,
6.3e-012,277.114,-1742.46,-1033.96,-1094796599,
6.305e-012,282.745,-1754.9,-1032,-1936947050,
6.31e-012,285.625,-1760.85,-1030.59,1515869795,
6.315e-012,287.075,-1762.39,-1028.42,673719344,
6.32e-012,304.488,-1808.12,-1029.63,-168431107,
6.325e-012,300.487,-1797.86,-1029.6,-1010581558,
6.33e-012,318.512,-1846.1,-1031.76,-1852732009,
6.335e-012,279.67,-1748.62,-1033.58,1600084836,
6.34e-012,302.525,-1805.68,-1032.21,757934385,
6.345e-012,309.444,-1824.99,-1033.83,-84216066,
6.35e-012,325.337,-1867.57,-1035.77,-926366517,
6.355e-012,301.74,-1809.79,-1038.33,-1768516968,
6.36e-012,302.674,-1812.64,-1038.79,1684299877,
6.365e-012,297.651,-1801.38,-1040.37,842149426,
6.37e-012,301.724,-1811.67,-1040.24,-1025,
6.375e-012,302.228,-1812.65,-1039.94,-842151476,
6.38e-012,306.222,-1823.36,-1040.44,-1684301927,
6.385e-012,287.635,-1775.72,-1040.32,1768514918,
6.39e-012,284.03,-1764.23,-1038.05,926364467,
6.395e-012,283.245,-1759.68,-1035.51,84214016,
6.4e-012,316.168,-1843.5,-1035.15,-757936435,
6.405e-012,284.365,-1762.68,-1035.64,-1600086886,
6.41e-012,315.018,-1842.03,-1036.62,1852729959,
6.415e-012,292.157,-1785.77,-1038.8,1010579508,
6.42e-012,280.66,-1754.11,-1036.54,168429057,
6.425e-012,291.085,-1780,-1035.78,-673721394,
6.43e-012,280.347,-1750.53,-1033.76,-1515871845,
6.435e-012,307.615,-1820.56,-1034.08,1936945000,
6.44e-012,294.118,-1786.59,-1034.61,1094794549,
6.445e-012,276.697,-1740.23,-1032.79,252644098,
6.45e-012,279.284,-1744.19,-1030.14,-589506353,
6.455e-012,288.783,-1767.17,-1028.84,-1431656804,
6.46e-012,288.945,-1766.16,-1027.41,2021160041,
6.465e-012,273.959,-1724.87,-1024.43,1179009590,
6.47e-012,288.261,-1758.34,-1021.34,336859139,
6.475e-012,302.195,-1793.98,-1021.35,-505291312,
6.48e-012,288.011,-1756.79,-1020.43,-1347441763,
6.485e-012,290.641,-1761.25,-1018.16,2105375082,
6.49e-012,291.883,-1763.16,-1016.9,1263224631,
6.495e-012,301.929,-1787.71,-1015.76,421074180,
6.5e-012,294.125,-1766.99,-1015,-421076271,
6.505e-012,306.144,-1797.44,-1014.72,-1263226722,
6.51e-012,307.536,-1801.6,-1015.32,-2105377173,
6.515e-012,298.253,-1777.87,-1015.32,1347439672,
6.52e-012,299.326,-1780.22,-1014.93,505289221,
6.525e-012,303.153,-1790.5,-1015.43,-336861230,
6.53e-012,286.972,-1748.47,-1014.76,-1179011681,
6.535e-012,280.414,-1729.68,-1012.74,-2021162132,
6.54e-012,275.74,-1714.95,-1009.96,1431654713,
6.545e-012,298.281,-1774.1,-1011.48,589504262,
6.55e-012,280.601,-1729.83,-1012.41,-252646189,
6.555e-012,284.444,-1738.92,-1011.68,-1094796640,
6.56e-012,292.012,-1757.5,-1010.91,-1936947091,
6.565e-012,286.777,-1743.89,-1010.68,1515869754,
6.57e-012,292.332,-1757.82,-1010.41,673719303,
6.575e-012,295.408,-1764.17,-1008.9,-168431148,
6.58e-012,302.817,-1783.17,-1008.95,-1010581599,
6.585e-012,311.74,-1806.69,-1009.66,-1852732050,
6.59e-012,290.739,-1754.35,-1011.02,1600084795,
6.595e-012,294.588,-1762.77,-1009.6,757934344,
6.6e-012,284.69,-1737.14,-1009.27,-84216107,
6.605e-012,284.909,-1736.19,-1007.76,-926366558,
6.61e-012,297.089,-1766.26,-1006.69,-1768517009,
6.615e-012,291.297,-1750.36,-1005.6,1684299836,
6.62e-012,296.823,-1764.22,-1005.33,842149385,
6.625e-012,284.698,-1731.74,-1003.85,-1066,
6.63e-012,293.446,-1755,-1004.74,-842151517,
6.635e-012,303.798,-1783.01,-1006.28,-1684301968,
6.64e-012,294.602,-1759.03,-1005.82,1768514877,
6.645e-012,312.074,-1805.01,-1007.12,926364426,
6.65e-012,291.565,-1752.88,-1007.43,84213975,
6.655e-012,309.266,-1800.81,-1010.11,-757936476,
6.66e-012,294.806,-1766.06,-1012.33,-1600086927,
6.665e-012,289.003,-1751.44,-1012.54,1852729918,
6.67e-012,291.292,-1757.74,-1012.99,1010579467,
6.675e-012,276.973,-1719.82,-1011.68,168429016,
6.68e-012,288.806,-1749.2,-1010.8,-673721435,
6.685e-012,302.407,-1785.54,-1012.37,-1515871886,
6.69e-012,301.214,-1783.79,-1013.67,1936944959,
6.695e-012,287.12,-1749.18,-1015.1,1094794508,
6.7e-012,306.5,-1800.2,-1016.57,252644057,
6.705e-012,303.128,-1793.07,-1018.06,-589506394,
6.71e-012,280.104,-1733,-1016.85,-1431656845,
6.715e-012,305.67,-1797.16,-1015.65,2021160000,
6.72e-012,286.057,-1747.64,-1016.28,1179009549,
6.725e-012,301.238,-1785.82,-1015.64,336859098,
6.73e-012,281.536,-1736.51,-1016.71,-505291353,
6.735e-012,271.94,-1708.34,-1013.07,-1347441804,
6.74e-012,292.057,-1757.84,-1011.13,2105375041,
6.745e-012,270.513,-1700.96,-1009.34,1263224590,
6.75e-012,295.451,-1761.73,-1006.35,421074139,
6.755e-012,296.89,-1765.1,-1006.04,-421076312,
6.76e-012,292.919,-1753.33,-1004.42,-1263226763,
6.765e-012,304.174,-1781.21,-1003.53,-2105377214,
6.77e-012,290.449,-1745.23,-1002.63,1347439631,
6.775e-012,295.958,-1757.79,-1001.11,505289180,
6.78e-012,283.172,-1724.6,-1000.61,-336861271,
6.785e-012,305.945,-1781.99,-999.779,-1179011722,
6.79e-012,302.897,-1775.6,-1001.18,-2021162173,
6.795e-012,289.092,-1740.45,-1001.32,1431654672,
6.8e-012,296.624,-1760.19,-1001.81,589504221,
6.805e-012,277.947,-1715.57,-1004.94,-252646230,
6.81e-012,293.595,-1755.12,-1004.49,-1094796681,
6.815e-012,285.675,-1733.99,-1003.6,-1936947132,
6.82e-012,300.475,-1771.86,-1003.63,1515869713,
6.825e-012,296.153,-1760.69,-1003.51,673719262,
6.83e-012,282.945,-1725.44,-1002.03,-168431189,
6.835e-012,301.281,-1771.68,-1001.39,-1010581640,
6.84e-012,283.503,-1727.75,-1002.92,-1852732091,
6.845e-012,290.718,-1744.37,-1001.09,1600084754,
6.85e-012,314.532,-1805.18,-1001.02,757934303,
6.855e-012,283.484,-1726.15,-1001.36,-84216148,
6.86e-012,283.791,-1724.79,-999.213,-926366599,
6.865e-012,285.26,-1726.13,-996.802,-1768517050,
6.87e-012,272.218,-1690.24,-994.261,1684299795,
6.875e-012,281.757,-1711.15,-990.782,842149344,
6.88e-012,267.36,-1670.32,-986.762,-1107,
6.885e-012,298.147,-1746.85,-984.574,-842151558,
6.89e-012,291.52,-1728.09,-982.759,-1684302009,
6.895e-012,287.189,-1716.03,-981.769,1768514836,
6.9e-012,281.376,-1699.55,-980.149,926364385,
6.905e-012,277.008,-1685.33,-977.105,84213934,
6.91e-012,285.478,-1706.57,-976.684,-757936517,
6.915e-012,295.591,-1730.94,-975.196,-1600086968,
6.92e-012,300.621,-1744.81,-976.209,1852729877,
6.925e-012,298.455,-1740.24,-977.18,1010579426,
6.93e-012,304.963,-1757.74,-978.036,168428975,
6.935e-012,300.07,-1749.4,-982.207,-673721476,
6.94e-012,289.344,-1721.73,-981.964,-1515871927,
6.945e-012,294.674,-1735.26,-981.867,1936944918,
6.95e-012,299.563,-1748.46,-982.568,1094794467,
6.955e-012,302.922,-1757.87,-983.383,252644016,
6.96e-012,309.528,-1775.95,-984.579,-589506435,
6.965e-012,313.177,-1786.81,-986.11,-1431656886,
6.97e-012,296.597,-1745.22,-986.904,2021159959,
6.975e-012,305.845,-1769.67,-987.717,1179009508,
6.98e-012,318.976,-1804.66,-989.128,336859057,
6.985e-012,307.687,-1779,-992.334,-505291394,
6.99e-012,304.605,-1772.28,-993.497,-1347441845,
6.995e-012,303.715,-1771.17,-994.658,2105375000,
7e-012,291.5,-1739.63,-994.349,1263224549,
7.005e-012,312.705,-1796.65,-997.156,421074098,
7.01e-012,292.249,-1744.82,-997.621,-421076353,
7.015e-012,316.738,-1808.07,-998.265,-1263226804,
7.02e-012,313.052,-1804.56,-1004.18,-2105377255,
7.025e-012,308.266,-1793.11,-1004.96,1347439590,
7.03e-012,326.152,-1842.78,-1008.91,505289139,
7.035e-012,296.523,-1768.98,-1010.85,-336861312,
7.04e-012,303.91,-1790.66,-1013.66,-1179011763,
7.045e-012,288.494,-1752.68,-1015.09,-2021162214,
7.05e-012,302.151,-1789.31,-1016.8,1431654631,
7.055e-012,305.767,-1800.79,-1019.03,589504180,
7.06e-012,292.037,-1765.75,-1019.1,-252646271,
7.065e-012,301.098,-1790.08,-1020.26,-1094796722,
7.07e-012,299.989,-1789.46,-1022.48,-1936947173,
7.075e-012,296.692,-1780.82,-1022.26,1515869672,
7.08e-012,321.603,-1845.69,-1023.44,673719221,
7.085e-012,303.222,-1800.69,-1025.44,-168431230,
7.09e-012,296.913,-1784.01,-1024.89,-1010581681,
7.095e-012,300.136,-1793.87,-1026.51,-1852732132,
7.1e-012,322.298,-1851.87,-1027.85,1600084713,
7.105e-012,320.804,-1851.55,-1031.35,757934262,
7.11e-012,301.7,-1804.87,-1033.51,-84216189,
7.115e-012,299.989,-1800.73,-1033.75,-926366640,
7.12e-012,301.578,-1805.27,-1034.22,-1768517091,
7.125e-012,310.188,-1828.23,-1035.17,1684299754,
7.13e-012,322.925,-1861.89,-1036.26,842149303,
7.135e-012,330.182,-1883.45,-1039.27,-1148,
7.14e-012,292.481,-1787.68,-1039.89,-842151599,
7.145e-012,288.987,-1775.98,-1037.12,-1684302050,
7.15e-012,282.453,-1757.74,-1035.59,1768514795,
7.155e-012,297.344,-1793.39,-1033.17,926364344,
7.16e-012,285.66,-1762.53,-1032.17,84213893,
7.165e-012,281.96,-1750.88,-1029.99,-757936558,
7.17e-012,273.413,-1726.24,-1027.2,-1600087009,
7.175e-012,284.891,-1753.15,-1024.77,1852729836,
7.18e-012,286.824,-1757.04,-1023.72,1010579385,
7.185e-012,279.378,-1735.25,-1020.96,168428934,
7.19e-012,292.384,-1767.14,-1019.6,-673721517,
7.195e-012,292.123,-1764.5,-1017.62,-1515871968,
7.2e-012,279.239,-1730.17,-1016.23,1936944877,
