step,T,Epot,Efull,NThroughZNThroughKlap
6910,352.714,-8524.93,-7790.31,
6920,355.324,-8536.14,-7796.07,
6930,357.645,-8546.83,-7801.94,
6940,353.185,-8542.59,-7806.99,
6950,338.272,-8516.14,-7811.59,
6960,329.183,-8501.17,-7815.55,
6970,323.425,-8492.15,-7818.52,
6980,314.664,-8476.2,-7820.83,
6990,302.247,-8451.74,-7822.23,
7000,287.188,-8420.05,-7821.89,
7010,285.632,-8415.11,-7820.2,
7020,295.094,-8433.47,-7818.85,
7030,295.316,-8433.71,-7818.63,
7040,300.132,-8443.48,-7818.37,
7050,312.737,-8470.23,-7818.87,
7060,322.395,-8494.48,-7823,
7070,327.312,-8508.4,-7826.68,
7080,323.822,-8505.21,-7830.76,
7090,326.478,-8512.63,-7832.65,
7100,335.149,-8534.53,-7836.49,
7110,327.636,-8524.7,-7842.31,
7120,312.622,-8497.35,-7846.22,
7130,300.49,-8474.3,-7848.44,
7140,298.025,-8469.4,-7848.68,
7150,304.827,-8484.39,-7849.5,
7160,304.11,-8485.46,-7852.06,
7170,306.174,-8491.36,-7853.66,
7180,311.461,-8505.36,-7856.66,
7190,298.595,-8480.09,-7858.18,
7200,290.165,-8461.83,-7857.48,
7210,292.771,-8464.79,-7855.01,
7220,298.859,-8476.77,-7854.31,
7230,308.171,-8496.31,-7854.45,
7240,317.077,-8517.23,-7856.83,
7250,306.609,-8497.24,-7858.64,
7260,292.676,-8467.99,-7858.41,
7270,287.911,-8456.25,-7856.59,
7280,287.778,-8454.33,-7854.95,
7290,287.053,-8451.4,-7853.53,
7300,283.995,-8443.71,-7852.21,
7310,297.275,-8471.01,-7851.85,
7320,300.911,-8480.05,-7853.32,
7330,276.664,-8436.02,-7859.79,
7340,255.701,-8391.74,-7859.17,
7350,252.409,-8380.6,-7854.88,
7360,260.748,-8393.76,-7850.68,
7370,271.345,-8412.49,-7847.33,
7380,274.902,-8416.53,-7843.97,
7390,276.649,-8417.68,-7841.47,
7400,285.131,-8433.44,-7839.58,
7410,283.064,-8427.5,-7837.93,
7420,276.826,-8412.5,-7835.93,
7430,273.419,-8403.74,-7834.27,
7440,268.84,-8391.16,-7831.22,
7450,269.499,-8389.21,-7827.9,
7460,266.688,-8379.26,-7823.8,
7470,263.362,-8368.14,-7819.61,
7480,269.411,-8377.37,-7816.24,
7490,276.564,-8389.88,-7813.85,
7500,288.595,-8413.63,-7812.55,
7510,305.304,-8448.19,-7812.3,
7520,306.182,-8449.73,-7812.02,
7530,302.504,-8442.82,-7812.77,
7540,305.831,-8449.59,-7812.6,
7550,315.522,-8471.04,-7813.87,
7560,319.589,-8481.71,-7816.08,
7570,316.396,-8477.74,-7818.76,
7580,316.159,-8479.37,-7820.87,
7590,318.303,-8485.73,-7822.77,
7600,304.515,-8458.95,-7824.71,
7610,280.971,-8410.22,-7825.02,
7620,266.861,-8378.96,-7823.15,
7630,265.562,-8372.51,-7819.4,
7640,276.604,-8392.54,-7816.44,
7650,285.942,-8411.02,-7815.47,
7660,291.33,-8421.54,-7814.76,
7670,280.273,-8397.3,-7813.55,
7680,274.929,-8383.98,-7811.36,
7690,275.341,-8382.94,-7809.47,
7700,284.736,-8400.79,-7807.75,
7710,290.29,-8410.92,-7806.31,
7720,290.787,-8411.09,-7805.44,
7730,298.336,-8426.44,-7805.07,
7740,305.536,-8442.02,-7805.65,
7750,313.711,-8460.42,-7807.02,
7760,318.424,-8472.51,-7809.3,
7770,309.522,-8454.57,-7809.9,
7780,303.273,-8442.63,-7810.97,
7790,307.847,-8451.67,-7810.49,
7800,309.624,-8455.75,-7810.87,
7810,299.029,-8434.74,-7811.93,
7820,277.545,-8389.06,-7810.99,
7830,268.001,-8366.49,-7808.3,
7840,284.165,-8397.4,-7805.55,
7850,310.849,-8452.99,-7805.56,
7860,322.467,-8480.14,-7808.52,
7870,334.041,-8507.2,-7811.47,
7880,358.085,-8561.15,-7815.34,
7890,374.754,-8603.07,-7822.54,
7900,365.701,-8591.96,-7830.28,
7910,341.572,-8547.21,-7835.79,
7920,324.007,-8513.83,-7838.99,
7930,307.55,-8482.09,-7841.53,
7940,296.628,-8460.14,-7842.33,
7950,288.738,-8443.28,-7841.9,
7960,277.983,-8418.92,-7839.94,
7970,278.87,-8418.65,-7837.83,
7980,288.456,-8437.22,-7836.43,
7990,302.889,-8466.97,-7836.11,
8000,310.486,-8483.96,-7837.29,
8010,310.841,-8486.46,-7839.05,
8020,325.666,-8519,-7840.71,
8030,339.615,-8551.14,-7843.8,
8040,345.01,-8566.64,-7848.06,
8050,334.333,-8548.21,-7851.86,
8060,312.198,-8504.32,-7854.07,
8070,293.838,-8466.25,-7854.25,
8080,285.532,-8447.32,-7852.62,
8090,281.315,-8436.93,-7851.01,
8100,276.668,-8425.49,-7849.25,
8110,264.229,-8398.3,-7847.97,
8120,264.316,-8397.11,-7846.59,
8130,276.57,-8421.23,-7845.19,
8140,282.39,-8431.69,-7843.54,
8150,285.792,-8437.69,-7842.45,
8160,281.313,-8427.08,-7841.17,
8170,266.762,-8394.33,-7838.72,
8180,262.769,-8382.98,-7835.68,
8190,263.448,-8381.55,-7832.84,
8200,275.183,-8403.66,-7830.51,
8210,286.515,-8425.43,-7828.69,
8220,288.999,-8428.72,-7826.8,
8230,286.719,-8422.62,-7825.45,
8240,290.061,-8428.48,-7824.35,
8250,290.988,-8430.92,-7824.86,
8260,294.781,-8437.97,-7824.01,
8270,298.11,-8446.7,-7825.8,
8280,294.373,-8439.79,-7826.68,
8290,288.403,-8427.7,-7827.02,
8300,273.871,-8397.13,-7826.71,
8310,258.168,-8361.8,-7824.1,
8320,248.193,-8336.2,-7819.27,
8330,237.174,-8308.22,-7814.24,
8340,229.847,-8286.14,-7807.42,
8350,244.794,-8310.77,-7800.91,
8360,259.089,-8335.77,-7796.14,
8370,265.675,-8345.03,-7791.68,
8380,278.19,-8367.39,-7787.98,
8390,284.134,-8378.58,-7786.79,
8400,265.089,-8336.15,-7784.02,
8410,250.513,-8301.31,-7779.54,
8420,239.899,-8273.56,-7773.9,
8430,240.933,-8269.48,-7767.67,
8440,239.1,-8259.96,-7761.96,
8450,245.201,-8266.68,-7755.98,
8460,257.15,-8287.04,-7751.45,
8470,266.909,-8302.95,-7747.04,
8480,264.553,-8295.16,-7744.16,
8490,256.46,-8274.7,-7740.55,
8500,262.748,-8283.67,-7736.42,
8510,279.519,-8316.32,-7734.14,
8520,292.636,-8342.94,-7733.44,
8530,285.296,-8326.37,-7732.16,
8540,279.079,-8312.33,-7731.07,
8550,285.238,-8322.95,-7728.86,
8560,304.291,-8361.56,-7727.78,
8570,316.311,-8387.7,-7728.89,
8580,323.198,-8404.25,-7731.1,
8590,324.456,-8409.81,-7734.03,
8600,328.81,-8421.33,-7736.49,
8610,316.48,-8398.21,-7739.05,
8620,311.948,-8390.82,-7741.1,
8630,314.405,-8398,-7743.16,
8640,317.019,-8404.82,-7744.54,
8650,309.453,-8389.79,-7745.27,
8660,308.326,-8388.21,-7746.04,
8670,316.674,-8406.86,-7747.3,
8680,317.689,-8411.3,-7749.62,
8690,298.194,-8371.49,-7750.41,
8700,285.001,-8342.37,-7748.78,
8710,289.143,-8349.32,-7747.1,
8720,304.149,-8380.12,-7746.64,
8730,324.787,-8424.7,-7748.24,
8740,336.444,-8453.09,-7752.35,
8750,333.697,-8451.53,-7756.51,
8760,323.701,-8433.78,-7759.58,
8770,300.645,-8387.61,-7761.43,
8780,291.811,-8368.82,-7761.04,
8790,298.165,-8382.17,-7761.15,
8800,299.917,-8386.27,-7761.6,
8810,298.621,-8383.17,-7761.21,
8820,310.401,-8407.22,-7760.72,
8830,316.381,-8420.67,-7761.71,
8840,305.304,-8398.76,-7762.87,
8850,289.438,-8365.39,-7762.55,
8860,285.677,-8356.08,-7761.08,
8870,280.516,-8343.78,-7759.53,
8880,290.933,-8363.77,-7757.82,
8890,310.12,-8403.84,-7757.92,
8900,324.826,-8436.81,-7760.27,
8910,319.092,-8427.16,-7762.56,
8920,306.403,-8402.73,-7764.56,
8930,297.18,-8383.91,-7764.95,
8940,294.698,-8377.91,-7764.12,
8950,292.742,-8372.97,-7763.25,
8960,278.565,-8341.99,-7761.8,
8970,267.152,-8314.78,-7758.36,
8980,273.787,-8325.06,-7754.82,
8990,280.503,-8336.33,-7752.1,
9000,281.576,-8336.71,-7750.24,
9010,283.585,-8338.66,-7748.02,
9020,286.756,-8344.61,-7747.35,
9030,270.78,-8309.46,-7745.49,
9040,254.523,-8272.08,-7741.96,
9050,255.938,-8270.32,-7737.26,
9060,254.579,-8262.9,-7732.66,
9070,248.897,-8245.49,-7727.09,
9080,268.599,-8281.89,-7722.46,
9090,293.222,-8331.5,-7720.78,
9100,297.749,-8341.39,-7721.24,
9110,277.4,-8298.62,-7720.85,
9120,277.556,-8297.76,-7719.67,
9130,290.269,-8323.72,-7719.16,
9140,299.677,-8343.36,-7719.19,
9150,292.058,-8327.53,-7719.23,
9160,279.746,-8300.44,-7717.79,
9170,286.973,-8313.23,-7715.53,
9180,302.45,-8345.58,-7715.64,
9190,305.845,-8354.91,-7717.9,
9200,293.229,-8328.89,-7718.16,
9210,272.773,-8284.94,-7716.81,
9220,265.057,-8266.06,-7714,
9230,270.312,-8273.56,-7710.55,
9240,287.643,-8306.82,-7707.72,
9250,310.207,-8353.28,-7707.19,
9260,313.295,-8361.65,-7709.13,
9270,316.019,-8368.48,-7710.28,
9280,312.488,-8362.5,-7711.66,
9290,305.499,-8349.97,-7713.68,
9300,296.819,-8333.68,-7715.47,
9310,280.864,-8300.75,-7715.77,
9320,255.836,-8246.13,-7713.28,
9330,251.255,-8231.58,-7708.27,
9340,281.653,-8291.71,-7705.09,
9350,302.143,-8334.66,-7705.36,
9360,304.313,-8340.79,-7706.98,
9370,300.982,-8335.34,-7708.46,
9380,291.151,-8315.5,-7709.09,
9390,309.704,-8354.08,-7709.03,
9400,312.213,-8360.31,-7710.03,
9410,294.469,-8323.42,-7710.11,
9420,297.056,-8328.39,-7709.69,
9430,309.013,-8353.91,-7710.3,
9440,324.719,-8389.01,-7712.69,
9450,344.888,-8434.81,-7716.49,
9460,361.153,-8474.54,-7722.34,
9470,350.582,-8458.75,-7728.57,
9480,316.156,-8390.91,-7732.43,
9490,302.268,-8362.6,-7733.04,
9500,308.859,-8377.08,-7733.79,
9510,318.624,-8400.1,-7736.47,
9520,317.293,-8401.9,-7741.05,
9530,312.85,-8395.7,-7744.11,
9540,296.987,-8363.24,-7744.68,
9550,292.628,-8353.7,-7744.22,
9560,306.628,-8383.16,-7744.52,
9570,312.695,-8396.93,-7745.65,
9580,301.951,-8374.97,-7746.08,
9590,302.651,-8376.8,-7746.45,
9600,316.268,-8405.86,-7747.14,
9610,336.42,-8450.62,-7749.93,
9620,324.727,-8429.23,-7752.9,
9630,304.351,-8388.65,-7754.75,
9640,313.017,-8406.9,-7754.95,
9650,335.86,-8456.7,-7757.18,
9660,344.476,-8478.36,-7760.89,
9670,322.183,-8435.44,-7764.4,
9680,300.596,-8391.48,-7765.41,
9690,303.221,-8397.26,-7765.72,
9700,311.006,-8414.14,-7766.38,
9710,307.949,-8409.44,-7768.05,
9720,306.11,-8406.63,-7769.07,
9730,308.727,-8413.97,-7770.96,
9740,317.419,-8434.81,-7773.69,
9750,312.518,-8426.04,-7775.13,
9760,305.376,-8412.31,-7776.27,
9770,301.867,-8406.08,-7777.36,
9780,304.634,-8412.76,-7778.27,
9790,299.527,-8403.06,-7779.21,
9800,290.626,-8383.88,-7778.57,
9810,302.694,-8408.43,-7777.99,
9820,294.772,-8391.9,-7777.95,
9830,279.421,-8359.23,-7777.26,
9840,272.893,-8342.92,-7774.54,
9850,300.843,-8399.33,-7772.74,
9860,311.651,-8422.38,-7773.27,
9870,297.418,-8393.49,-7774.03,
9880,277.493,-8350.08,-7772.12,
9890,269.561,-8330.36,-7768.93,
9900,282.601,-8354.82,-7766.22,
9910,280.198,-8347.61,-7764.02,
9920,269.602,-8322.47,-7760.95,
9930,271.494,-8322.7,-7757.24,
9940,276.417,-8330.4,-7754.69,
9950,290.364,-8356.94,-7752.17,
9960,295.26,-8366.46,-7751.5,
9970,301.29,-8379.58,-7752.06,
9980,302.674,-8382.82,-7752.42,
9990,304.297,-8386.71,-7752.92,
10000,318.897,-8419.07,-7754.88,
10010,330.867,-8446.7,-7757.58,
10020,324.98,-8437.66,-7760.8,
10030,300.779,-8389.51,-7763.05,
10040,277.696,-8341.4,-7763.02,
10050,271.105,-8325.68,-7761.02,
10060,278.283,-8338.45,-7758.85,
10070,284.476,-8349.6,-7757.09,
10080,289.082,-8358.05,-7755.96,
10090,280.186,-8337.94,-7754.37,
10100,290.153,-8357.49,-7753.17,
10110,295.836,-8368.88,-7752.72,
10120,302.257,-8383.49,-7753.96,
10130,291.754,-8361.92,-7754.26,
10140,281.842,-8340.6,-7753.58,
10150,288.465,-8352.87,-7752.06,
10160,288.267,-8351.25,-7750.85,
10170,294.434,-8363.48,-7750.24,
10180,296.455,-8366.93,-7749.48,
10190,294.812,-8363.34,-7749.31,
10200,286.075,-8345.22,-7749.39,
10210,282.423,-8335.59,-7747.37,
10220,306.607,-8386.06,-7747.46,
10230,319.197,-8413.9,-7749.08,
10240,315.027,-8407.6,-7751.47,
10250,319.871,-8419.64,-7753.42,
10260,326.524,-8435.59,-7755.51,
10270,326.771,-8439.62,-7759.02,
10280,327.759,-8444.77,-7762.12,
10290,322.437,-8437.21,-7765.64,
10300,323.561,-8441.37,-7767.46,
10310,323.156,-8443.15,-7770.09,
10320,322.798,-8445.59,-7773.27,
10330,315.959,-8433.04,-7774.97,
10340,318.078,-8439.05,-7776.56,
10350,309.65,-8425.5,-7780.57,
10360,289.313,-8383.86,-7781.28,
10370,281.805,-8367.2,-7780.26,
10380,260.867,-8320.85,-7777.52,
10390,266.012,-8328.38,-7774.33,
10400,267.322,-8327.89,-7771.12,
10410,285.708,-8363.68,-7768.61,
10420,293.938,-8379.57,-7767.36,
10430,290.255,-8370.42,-7765.88,
10440,312.652,-8416.69,-7765.51,
10450,313.856,-8420.75,-7767.06,
10460,285.478,-8360.95,-7766.36,
10470,278.724,-8344.64,-7764.12,
10480,295.906,-8379.36,-7763.05,
10490,323.078,-8436.94,-7764.04,
10500,324.64,-8442.25,-7766.1,
10510,321.076,-8437.45,-7768.71,
10520,323.254,-8445.38,-7772.11,
10530,313.666,-8427.48,-7774.18,
10540,303.95,-8407.48,-7774.42,
10550,305.028,-8410.42,-7775.11,
10560,305.986,-8413.7,-7776.4,
10570,315.098,-8433.33,-7777.04,
10580,314.859,-8434.46,-7778.67,
10590,312.988,-8432.08,-7780.19,
10600,306.741,-8420.44,-7781.56,
10610,314.258,-8439.05,-7784.52,
10620,312.72,-8438.01,-7786.68,
10630,295.911,-8403.4,-7787.08,
10640,274.513,-8358.04,-7786.29,
10650,267.957,-8341.67,-7783.58,
10660,284.455,-8374.09,-7781.63,
10670,267.131,-8336.71,-7780.34,
10680,257.445,-8313,-7776.79,
10690,256.301,-8307.08,-7773.26,
10700,249.173,-8287.23,-7768.26,
10710,245.471,-8273.68,-7762.41,
10720,243.369,-8262.9,-7756.02,
10730,251.695,-8275.45,-7751.23,
10740,259.979,-8287.85,-7746.37,
10750,254.354,-8271.23,-7741.47,
10760,264.2,-8287.48,-7737.21,
10770,269.645,-8294.81,-7733.19,
10780,283.43,-8319.8,-7729.47,
10790,290.058,-8332.02,-7727.9,
10800,284.774,-8320.39,-7727.27,
10810,279.3,-8307.16,-7725.44,
10820,301.263,-8351.2,-7723.73,
10830,315.998,-8383.35,-7725.19,
10840,320.286,-8394.26,-7727.17,
10850,322.713,-8401.63,-7729.48,
10860,329.857,-8419.57,-7732.55,
10870,327.21,-8417,-7735.5,
10880,328.619,-8424.09,-7739.65,
10890,320.813,-8411.52,-7743.34,
10900,300.936,-8372.85,-7746.06,
10910,291.192,-8352.05,-7745.56,
10920,287.43,-8342.84,-7744.19,
10930,290.633,-8348.54,-7743.21,
10940,296.135,-8358.88,-7742.09,
10950,309.925,-8388.55,-7743.05,
10960,297.136,-8362.18,-7743.31,
10970,270.332,-8306.18,-7743.13,
10980,271.246,-8306.13,-7741.19,
10990,252.697,-8264.58,-7738.27,
11000,233.698,-8218.95,-7732.21,
11010,241.785,-8229.99,-7726.4,
11020,264.104,-8271.99,-7721.92,
11030,279.93,-8301.83,-7718.8,
11040,278.773,-8297.03,-7716.41,
11050,308.557,-8358.05,-7715.39,
11060,331.952,-8409.68,-7718.3,
11070,322.211,-8391.78,-7720.68,
11080,308.085,-8364.49,-7722.81,
11090,294.129,-8335.31,-7722.71,
11100,306.522,-8361.27,-7722.85,
11110,320.017,-8391.2,-7724.68,
11120,320.995,-8395.45,-7726.88,
11130,317.672,-8391.44,-7729.8,
11140,315.311,-8387.35,-7730.62,
11150,312.988,-8384.16,-7732.27,
11160,308.38,-8375.42,-7733.13,
11170,322.799,-8407.53,-7735.21,
11180,330.613,-8426.83,-7738.24,
11190,335.2,-8440.96,-7742.81,
11200,343.27,-8463.36,-7748.4,
11210,357.177,-8497.51,-7753.59,
11220,344.723,-8477.47,-7759.49,
11230,327.896,-8446.67,-7763.73,
11240,309.249,-8410.76,-7766.66,
11250,288.75,-8367.58,-7766.17,
11260,281.667,-8351.12,-7764.47,
11270,280.792,-8347.34,-7762.51,
11280,276.306,-8336.23,-7760.75,
11290,293.586,-8370.66,-7759.18,
11300,302.022,-8388.46,-7759.41,
11310,288.351,-8359.47,-7758.9,
11320,287.362,-8356.59,-7758.07,
11330,293.205,-8367.61,-7756.92,
11340,310.695,-8403.85,-7756.74,
11350,320.033,-8424.9,-7758.34,
11360,324.033,-8434.5,-7759.61,
11370,329.898,-8450.11,-7763,
11380,323.808,-8440.28,-7765.85,
11390,327.282,-8449.92,-7768.26,
11400,314.263,-8425.3,-7770.76,
11410,300.547,-8397.47,-7771.49,
11420,306.312,-8410.06,-7772.07,
11430,298.897,-8394.86,-7772.32,
11440,296.101,-8388.49,-7771.77,
11450,304.125,-8404.44,-7771.01,
11460,319.087,-8436.73,-7772.14,
11470,306.353,-8412.72,-7774.65,
11480,284.997,-8367.01,-7773.42,
11490,308.004,-8413.94,-7772.43,
11500,311.889,-8423.3,-7773.71,
11510,300.324,-8400.09,-7774.57,
11520,294.344,-8387.46,-7774.4,
11530,308.538,-8417.3,-7774.68,
11540,338.3,-8482.47,-7777.86,
11550,343.004,-8496.8,-7782.4,
11560,327.061,-8467.61,-7786.41,
11570,292.572,-8398.32,-7788.96,
11580,264.298,-8338.89,-7788.41,
11590,257.08,-8319.23,-7783.79,
11600,240.031,-8278.12,-7778.18,
11610,237.583,-8266.76,-7771.92,
11620,264.89,-8318.97,-7767.26,
11630,292.189,-8374.42,-7765.86,
11640,306.11,-8402.53,-7764.97,
11650,328.586,-8450.82,-7766.45,
11660,346.055,-8490.39,-7769.63,
11670,331.874,-8465.54,-7774.32,
11680,313.125,-8428.22,-7776.05,
11690,314.95,-8433.37,-7777.39,
11700,299.554,-8402.35,-7778.44,
11710,294.548,-8390.99,-7777.51,
11720,285.82,-8371.29,-7775.99,
11730,292.31,-8382.43,-7773.61,
11740,296.466,-8391.57,-7774.09,
11750,286.788,-8370.67,-7773.35,
11760,287.719,-8371.74,-7772.48,
11770,287.882,-8370.44,-7770.84,
11780,288.551,-8371.12,-7770.13,
11790,282.968,-8358.95,-7769.59,
11800,273.69,-8338.67,-7768.63,
11810,283.222,-8356.81,-7766.92,
11820,297.119,-8384.82,-7765.99,
11830,306.415,-8405.77,-7767.58,
11840,296.071,-8383.55,-7766.89,
11850,284.389,-8359.16,-7766.84,
11860,275.974,-8339.76,-7764.97,
11870,276.957,-8340.01,-7763.17,
11880,270.478,-8323.51,-7760.16,
11890,287.52,-8356.61,-7757.77,
11900,318.435,-8420.76,-7757.53,
11910,321.316,-8428.98,-7759.75,
11920,301.766,-8388.77,-7760.25,
11930,284.715,-8353.66,-7760.66,
11940,274.643,-8331.83,-7759.81,
11950,286.723,-8354.74,-7757.56,
11960,290.944,-8362.64,-7756.66,
11970,291.342,-8361.89,-7755.09,
11980,298.728,-8377.08,-7754.89,
11990,298.152,-8376.08,-7755.09,
12000,304.945,-8389.63,-7754.49,
12010,309.061,-8399.58,-7755.88,
12020,307.841,-8397.99,-7756.82,
12030,311.265,-8406.54,-7758.24,
12040,305.323,-8396.28,-7760.36,
12050,313.65,-8415.22,-7761.96,
12060,315.607,-8421.64,-7764.3,
12070,316.983,-8426.65,-7766.44,
12080,307.637,-8409.06,-7768.32,
12090,298.886,-8390.41,-7767.89,
12100,312.753,-8420.02,-7768.62,
12110,306.527,-8409.19,-7770.76,
12120,286.921,-8368.44,-7770.85,
12130,274.647,-8340.95,-7768.92,
12140,271.142,-8331.33,-7766.6,
12150,287.204,-8362.49,-7764.3,
12160,304.077,-8398.35,-7765.02,
12170,317.12,-8426.17,-7765.68,
12180,314.203,-8421.95,-7767.53,
12190,304.785,-8403.35,-7768.55,
12200,300.949,-8395.39,-7768.57,
12210,313.767,-8421.86,-7768.35,
12220,325.155,-8448.09,-7770.86,
12230,330.496,-8462.44,-7774.08,
12240,331.112,-8467.6,-7777.97,
12250,354.747,-8521.41,-7782.55,
12260,365.942,-8550.94,-7788.76,
12270,341.577,-8506.45,-7795.02,
12280,301.733,-8425.04,-7796.6,
12290,286.242,-8391.78,-7795.6,
12300,294.421,-8408.03,-7794.81,
12310,299.401,-8418.97,-7795.39,
12320,289.1,-8396.47,-7794.34,
12330,293.037,-8403.62,-7793.29,
12340,304.88,-8428.75,-7793.75,
12350,302.39,-8424.85,-7795.03,
12360,277.83,-8372.4,-7793.74,
12370,284.662,-8384.61,-7791.72,
12380,289.021,-8393.63,-7791.66,
12390,279.747,-8372.93,-7790.28,
12400,273.606,-8357.88,-7788.02,
12410,281.691,-8372.09,-7785.39,
12420,301.373,-8412.98,-7785.28,
12430,294.771,-8401.18,-7787.23,
12440,288.517,-8389.34,-7788.42,
12450,281.011,-8372.23,-7786.94,
12460,289.311,-8389.2,-7786.63,
12470,281.329,-8371.52,-7785.57,
12480,273.263,-8353.49,-7784.34,
12490,270.797,-8346.88,-7782.87,
12500,279.746,-8362.54,-7779.89,
12510,307.627,-8420.94,-7780.22,
12520,312.127,-8431.48,-7781.39,
12530,318.623,-8446.62,-7782.99,
12540,339.372,-8491.79,-7784.95,
12550,326.136,-8467.35,-7788.08,
12560,315.22,-8446.25,-7789.71,
12570,317.898,-8453.09,-7790.98,
12580,318.35,-8455.42,-7792.36,
12590,306.829,-8433.21,-7794.15,
12600,289.789,-8397.71,-7794.15,
12610,275.923,-8367.26,-7792.57,
12620,268.904,-8350.36,-7790.29,
12630,242.194,-8290.64,-7786.21,
12640,232.863,-8264.59,-7779.59,
12650,242.223,-8277.21,-7772.72,
12660,275.407,-8342.58,-7768.97,
12670,278.503,-8347.11,-7767.05,
12680,271.272,-8329.58,-7764.58,
12690,278.805,-8342.32,-7761.62,
12700,267.239,-8316.22,-7759.62,
12710,255.178,-8287.1,-7755.62,
12720,251.133,-8274.4,-7751.34,
12730,256.558,-8280.63,-7746.28,
12740,275.695,-8317.73,-7743.52,
12750,291.955,-8350.8,-7742.72,
12760,298.442,-8364.43,-7742.84,
12770,297.899,-8363.45,-7742.99,
12780,307.325,-8382.52,-7742.43,
12790,312.527,-8394.57,-7743.65,
12800,294.7,-8357.67,-7743.87,
12810,294.864,-8356.88,-7742.74,
12820,317.042,-8403.69,-7743.37,
12830,324.12,-8421.31,-7746.24,
12840,329.953,-8436.33,-7749.11,
12850,315.967,-8409.7,-7751.61,
12860,314.573,-8407.92,-7752.73,
12870,312.421,-8404,-7753.3,
12880,308.67,-8397.71,-7754.81,
12890,315.83,-8413.3,-7755.49,
12900,304.238,-8390.36,-7756.7,
12910,298.382,-8377.36,-7755.9,
12920,297.746,-8376.13,-7755.99,
12930,295.905,-8372.13,-7755.83,
12940,288.488,-8355.36,-7754.5,
12950,290.887,-8359.31,-7753.45,
12960,284.398,-8344.88,-7752.54,
12970,272.028,-8315.57,-7749,
12980,273.069,-8315.41,-7746.66,
12990,273.972,-8314.43,-7743.81,
13000,271.444,-8306.92,-7741.56,
13010,290.646,-8345.02,-7739.66,
13020,293.443,-8350.18,-7739,
13030,305.331,-8375.19,-7739.25,
13040,326.891,-8425.06,-7744.22,
13050,335.621,-8446.85,-7747.82,
13060,329.213,-8439.14,-7753.46,
13070,321.915,-8428.2,-7757.72,
13080,304.174,-8394.9,-7761.37,
13090,295.038,-8377.61,-7763.11,
13100,300.68,-8389.09,-7762.84,
13110,310.709,-8409.82,-7762.68,
13120,320.775,-8432.84,-7764.74,
13130,306.735,-8404.93,-7766.07,
13140,314.003,-8420.71,-7766.71,
13150,316.172,-8427.21,-7768.69,
13160,314.419,-8425.02,-7770.15,
13170,328.094,-8455.85,-7772.5,
13180,322.461,-8446.49,-7774.87,
13190,307.208,-8417.2,-7777.35,
13200,292.113,-8386.54,-7778.13,
13210,286.997,-8374.66,-7776.9,
13220,297.295,-8394.79,-7775.58,
13230,319.208,-8442.07,-7777.23,
13240,296.26,-8394.51,-7777.47,
13250,297.935,-8396.55,-7776.01,
13260,282.664,-8363.96,-7775.23,
13270,293.532,-8384.52,-7773.16,
13280,304.679,-8408.26,-7773.67,
13290,283.955,-8365.31,-7773.89,
13300,296.533,-8390.12,-7772.5,
13310,311.065,-8421.15,-7773.27,
13320,313.911,-8428.72,-7774.91,
13330,317.885,-8438.21,-7776.12,
13340,318.997,-8442.97,-7778.57,
13350,332.91,-8475.67,-7782.29,
13360,327.351,-8466.79,-7784.99,
13370,308.238,-8429.55,-7787.55,
13380,295.743,-8404.84,-7788.87,
13390,287.047,-8386.29,-7788.43,
13400,277.021,-8363.5,-7786.52,
13410,284.013,-8376.11,-7784.58,
13420,287.742,-8383.64,-7784.33,
13430,283.592,-8373.41,-7782.75,
13440,304.902,-8417.15,-7782.1,
13450,295.726,-8398.29,-7782.36,
13460,286.943,-8378.38,-7780.74,
13470,286.705,-8376.21,-7779.06,
13480,291.959,-8385.97,-7777.88,
13490,292.058,-8386.49,-7778.2,
13500,273.228,-8345.42,-7776.34,
13510,285.325,-8368.49,-7774.22,
13520,291.766,-8380.69,-7773,
13530,283.235,-8361.98,-7772.06,
13540,279.215,-8351.21,-7769.67,
13550,284.379,-8360.19,-7767.89,
13560,275.335,-8339.05,-7765.58,
13570,263.072,-8310.24,-7762.32,
13580,261.455,-8303.37,-7758.81,
13590,283.304,-8346.73,-7756.67,
13600,294.769,-8369.79,-7755.85,
13610,308.712,-8399.34,-7756.36,
13620,313.782,-8411.1,-7757.56,
13630,309.752,-8403.05,-7757.91,
13640,307.016,-8398,-7758.56,
13650,298.833,-8381.38,-7758.97,
13660,297.236,-8377.43,-7758.36,
13670,312.378,-8410.4,-7759.78,
13680,299.566,-8384.86,-7760.93,
