step,T,Epot,Efull,
2.0431e-010,286.002,-1370.71,3644.43,
2.0432e-010,308.643,-1797.33,3614.82,
2.0433e-010,317.734,-1970.96,3600.61,
2.0434e-010,288.419,-1418.44,3639.08,
2.0435e-010,315.093,-1922.95,3602.3,
2.0436e-010,310.66,-1836.42,3611.09,
2.0437e-010,279.903,-1264.42,3643.77,
2.0438e-010,319.201,-2000.35,3596.94,
2.0439e-010,302.942,-1694.78,3617.4,
2.044e-010,283.369,-1335.15,3633.81,
2.0441e-010,320.991,-2034.16,3594.51,
2.0442e-010,299.288,-1622.94,3625.17,
2.0443e-010,290.641,-1466.02,3630.45,
2.0444e-010,322.328,-2057.45,3594.67,
2.0445e-010,295.061,-1535.08,3638.9,
2.0446e-010,293.041,-1502.81,3635.76,
2.0447e-010,322.661,-2049.54,3608.41,
2.0448e-010,286.426,-1374,3648.57,
2.0449e-010,298.953,-1616.37,3625.86,
2.045e-010,315.97,-1936.44,3604.2,
2.0451e-010,289.376,-1428.7,3645.59,
2.0452e-010,310.378,-1828.56,3614.02,
2.0453e-010,317.519,-1955.56,3612.23,
2.0454e-010,286.04,-1367.12,3648.68,
2.0455e-010,312,-1859.62,3611.39,
2.0456e-010,311.895,-1844.18,3624.99,
2.0457e-010,287.069,-1381.49,3652.35,
2.0458e-010,314.328,-1897.42,3614.42,
2.0459e-010,302.982,-1678.93,3633.95,
2.046e-010,293.757,-1510.22,3640.9,
2.0461e-010,326.054,-2115.1,3602.35,
2.0462e-010,295.339,-1542.35,3636.5,
2.0463e-010,293.921,-1513.94,3640.06,
2.0464e-010,327.567,-2138.84,3605.15,
2.0465e-010,289.489,-1431.27,3645.01,
2.0466e-010,304.161,-1698.83,3634.74,
2.0467e-010,319.154,-1982.74,3613.71,
2.0468e-010,286.848,-1371.99,3657.98,
2.0469e-010,305.264,-1723.82,3629.08,
2.047e-010,317.205,-1950.71,3611.58,
2.0471e-010,292.402,-1482.56,3644.8,
2.0472e-010,317.511,-1956.54,3611.1,
2.0473e-010,314.89,-1901.26,3620.44,
2.0474e-010,280.691,-1264.39,3657.62,
2.0475e-010,320.504,-2008.07,3612.07,
2.0476e-010,308.922,-1792.26,3624.77,
2.0477e-010,293.158,-1496.25,3644.37,
2.0478e-010,317.621,-1957.58,3612.01,
2.0479e-010,292.603,-1485.36,3645.51,
2.048e-010,296.679,-1561.37,3640.98,
2.0481e-010,329.189,-2177.48,3594.95,
2.0482e-010,293.906,-1517.71,3636.02,
2.0483e-010,290.949,-1464.55,3637.32,
2.0484e-010,321.035,-2019.75,3609.69,
2.0485e-010,291.308,-1459.93,3648.24,
2.0486e-010,300.745,-1649.37,3624.28,
2.0487e-010,320.747,-2016.34,3608.07,
2.0488e-010,287.075,-1383.07,3650.87,
2.0489e-010,306.83,-1758.41,3621.95,
2.049e-010,310.793,-1832.44,3617.41,
2.0491e-010,286.776,-1389.56,3639.14,
2.0492e-010,317.657,-1972.17,3598.05,
2.0493e-010,307.005,-1766.36,3617.07,
2.0494e-010,285.091,-1350.07,3649.1,
2.0495e-010,316.015,-1930.18,3611.23,
2.0496e-010,298.065,-1592.18,3634.48,
2.0497e-010,292.781,-1495.74,3638.26,
2.0498e-010,323.686,-2077.54,3598.4,
2.0499e-010,293.693,-1513.96,3636.03,
2.05e-010,301.052,-1642.34,3636.69,
2.0501e-010,322.368,-2046.27,3606.55,
2.0502e-010,291.545,-1468.9,3643.43,
2.0503e-010,306.415,-1746.61,3626.48,
2.0504e-010,318.393,-1970.69,3612.43,
2.0505e-010,288.532,-1403.92,3655.57,
2.0506e-010,310.243,-1822.04,3618.17,
2.0507e-010,311.178,-1845.44,3611.16,
2.0508e-010,288.32,-1418.12,3637.67,
2.0509e-010,313.992,-1901.06,3604.88,
2.051e-010,308.07,-1780.95,3621.14,
2.0511e-010,287.445,-1399.17,3641.26,
2.0512e-010,320.534,-2024.58,3596.07,
2.0513e-010,307.422,-1773.83,3616.9,
2.0514e-010,293.952,-1520.36,3634.18,
2.0515e-010,320.975,-2024.22,3604.18,
2.0516e-010,292.167,-1486.74,3636.5,
2.0517e-010,295.5,-1549.09,3632.6,
2.0518e-010,323.693,-2076.47,3599.59,
2.0519e-010,296.334,-1560.38,3635.92,
2.052e-010,296.896,-1580.12,3626.04,
2.0521e-010,321.77,-2039.97,3602.36,
2.0522e-010,288.179,-1411.37,3641.93,
2.0523e-010,309.44,-1816.57,3609.56,
2.0524e-010,317.021,-1957.4,3601.65,
2.0525e-010,286.499,-1385.39,3638.46,
2.0526e-010,315.157,-1919.93,3606.44,
2.0527e-010,303.493,-1714.13,3607.71,
2.0528e-010,287.867,-1414.44,3633.4,
2.0529e-010,318.195,-1989.1,3590.56,
2.053e-010,304.857,-1737,3608.77,
2.0531e-010,288.943,-1438.84,3627.86,
2.0532e-010,313.131,-1894.64,3596.2,
2.0533e-010,296.199,-1577.19,3616.75,
2.0534e-010,297.795,-1606.44,3615.49,
2.0535e-010,321.498,-2052.95,3584.62,
2.0536e-010,295.732,-1564.68,3621.07,
2.0537e-010,301.308,-1672.1,3611.43,
2.0538e-010,322.555,-2068.62,3587.48,
2.0539e-010,295.125,-1560.42,3614.68,
2.054e-010,304.609,-1741.56,3599.85,
2.0541e-010,320.575,-2032.86,3588.52,
2.0542e-010,290.75,-1480.11,3618.28,
2.0543e-010,311.542,-1867.7,3595.28,
2.0544e-010,310.388,-1848.01,3594.74,
2.0545e-010,292.036,-1505.79,3615.16,
2.0546e-010,311.479,-1876.26,3585.62,
2.0547e-010,305.016,-1752.8,3595.74,
2.0548e-010,292.612,-1518.26,3612.78,
2.0549e-010,317.633,-1990.62,3579.18,
2.055e-010,299.836,-1656.65,3601.07,
2.0551e-010,296.319,-1591.13,3604.91,
2.0552e-010,315.509,-1952.95,3579.59,
2.0553e-010,292.244,-1511.55,3613.04,
2.0554e-010,295.919,-1589.67,3599.35,
2.0555e-010,313.758,-1925.31,3576.53,
2.0556e-010,293.888,-1547.52,3605.88,
2.0557e-010,299.436,-1656.92,3593.78,
2.0558e-010,312.609,-1895.08,3586.61,
2.0559e-010,287.622,-1427.1,3616.43,
2.056e-010,305.664,-1765.34,3594.57,
2.0561e-010,311.681,-1879.77,3585.65,
2.0562e-010,292.329,-1519.11,3606.97,
2.0563e-010,312.42,-1900.04,3578.34,
2.0564e-010,301.794,-1697.7,3594.35,
2.0565e-010,289.245,-1462.51,3609.49,
2.0566e-010,313.534,-1917.54,3580.38,
2.0567e-010,300.599,-1671.79,3599.31,
2.0568e-010,298.426,-1628.77,3604.22,
2.0569e-010,313.531,-1916.39,3581.47,
2.057e-010,297.016,-1598.52,3609.75,
2.0571e-010,297.914,-1625.12,3598.89,
2.0572e-010,313.354,-1912.63,3582.13,
2.0573e-010,296.619,-1587.31,3614,
2.0574e-010,294.181,-1555.94,3602.61,
2.0575e-010,308.329,-1807.55,3599.09,
2.0576e-010,289.269,-1441.54,3630.88,
2.0577e-010,307.799,-1792.16,3605.2,
2.0578e-010,306.707,-1774.8,3603.4,
2.0579e-010,289.869,-1464.26,3618.67,
2.058e-010,316.312,-1946.61,3600.02,
2.0581e-010,302.288,-1690.41,3610.29,
2.0582e-010,295.318,-1557.65,3620.85,
2.0583e-010,314.409,-1918.5,3594.76,
2.0584e-010,303.469,-1706.11,3615.31,
2.0585e-010,298.549,-1613.44,3621.7,
2.0586e-010,308.152,-1800.36,3603.18,
2.0587e-010,298.981,-1623.72,3619.01,
2.0588e-010,302.28,-1689.63,3610.95,
2.0589e-010,310.717,-1851.13,3597.39,
2.059e-010,296.733,-1577.2,3626.09,
2.0591e-010,303.165,-1697.26,3618.83,
2.0592e-010,311.072,-1842.6,3612.13,
2.0593e-010,290.311,-1457.36,3633.34,
2.0594e-010,303.468,-1708.66,3612.75,
2.0595e-010,307.4,-1776.94,3613.42,
2.0596e-010,291.089,-1466.47,3637.87,
2.0597e-010,308.098,-1787.25,3615.35,
2.0598e-010,301.703,-1676.28,3614.18,
2.0599e-010,297.619,-1601.79,3617.05,
2.06e-010,309.358,-1829.58,3595.1,
2.0601e-010,301.157,-1661.91,3618.96,
2.0602e-010,295.602,-1552.73,3630.74,
2.0603e-010,309.309,-1814.59,3609.24,
2.0604e-010,300.128,-1637.23,3625.6,
2.0605e-010,298.865,-1619,3621.69,
2.0606e-010,312.855,-1875.85,3610.15,
2.0607e-010,296.413,-1563.82,3633.87,
2.0608e-010,304.539,-1718.17,3622.01,
2.0609e-010,309.197,-1811.27,3610.59,
2.061e-010,301.267,-1655.04,3627.76,
2.0611e-010,300.698,-1647.91,3624.91,
2.0612e-010,307.204,-1759.27,3627.63,
2.0613e-010,290.723,-1447.87,3650.05,
2.0614e-010,306.735,-1748.06,3630.62,
2.0615e-010,308.481,-1784.63,3624.68,
2.0616e-010,293.507,-1511.32,3635.42,
2.0617e-010,311.54,-1848.5,3614.44,
2.0618e-010,302.009,-1670.99,3624.82,
2.0619e-010,301.388,-1656.82,3628.1,
2.062e-010,315.355,-1920.39,3609.44,
2.0621e-010,310.274,-1818.2,3622.55,
2.0622e-010,295.425,-1545.29,3635.08,
2.0623e-010,303.516,-1692.39,3629.86,
2.0624e-010,297.753,-1578.21,3642.99,
2.0625e-010,299.025,-1611.36,3632.14,
2.0626e-010,314.252,-1893.52,3616.98,
2.0627e-010,295.242,-1545.3,3631.87,
2.0628e-010,304.164,-1711.29,3622.31,
2.0629e-010,314.082,-1893.91,3613.62,
2.063e-010,298.69,-1611.49,3626.13,
2.0631e-010,305.915,-1746.98,3617.33,
2.0632e-010,313.027,-1872.35,3616.67,
2.0633e-010,297.123,-1579.49,3630.65,
2.0634e-010,309.983,-1813.03,3622.61,
2.0635e-010,300.301,-1639.96,3625.91,
2.0636e-010,302.986,-1686.11,3626.83,
2.0637e-010,308.456,-1796.51,3612.35,
2.0638e-010,303.22,-1690.82,3626.23,
2.0639e-010,299.364,-1618.29,3631.14,
2.064e-010,303.519,-1698,3624.3,
2.0641e-010,301.292,-1654.27,3628.97,
2.0642e-010,302.387,-1673.66,3628.8,
2.0643e-010,306.984,-1762.22,3620.84,
2.0644e-010,298.916,-1603.22,3638.36,
2.0645e-010,301.811,-1661.27,3631.07,
2.0646e-010,303.408,-1697,3623.36,
2.0647e-010,300.45,-1640.71,3627.78,
2.0648e-010,305.638,-1740.78,3618.67,
2.0649e-010,306.076,-1745.5,3621.63,
2.065e-010,298.681,-1602.52,3634.93,
2.0651e-010,299.67,-1629.86,3624.96,
2.0652e-010,305.963,-1746.96,3618.19,
2.0653e-010,305.706,-1735.03,3625.62,
2.0654e-010,309.23,-1804.25,3618.18,
2.0655e-010,304.855,-1718.95,3626.77,
2.0656e-010,304.715,-1717.21,3626.06,
2.0657e-010,310.99,-1838.51,3614.8,
2.0658e-010,311.484,-1851.9,3610.07,
2.0659e-010,305.467,-1738.19,3618.27,
2.066e-010,302.375,-1680.76,3621.48,
2.0661e-010,303.208,-1694.24,3622.61,
2.0662e-010,304.552,-1725.67,3614.73,
2.0663e-010,306.937,-1767.96,3614.29,
2.0664e-010,304.589,-1727.11,3613.95,
2.0665e-010,298.726,-1620.22,3618.03,
2.0666e-010,306.683,-1767.24,3610.54,
2.0667e-010,302.711,-1699.55,3608.58,
2.0668e-010,303.396,-1717.34,3602.79,
2.0669e-010,307.876,-1796.2,3602.5,
2.067e-010,301.797,-1682.64,3609.46,
2.0671e-010,299.046,-1633.91,3609.95,
2.0672e-010,303.15,-1709.67,3606.16,
2.0673e-010,299.514,-1648.87,3603.2,
2.0674e-010,301.349,-1684.44,3599.81,
2.0675e-010,299.447,-1652.75,3598.14,
2.0676e-010,303.226,-1714.5,3602.67,
2.0677e-010,305.92,-1762.1,3602.31,
2.0678e-010,305.399,-1756.51,3598.76,
2.0679e-010,297.953,-1616.49,3608.21,
2.068e-010,299.355,-1648.37,3600.9,
2.0681e-010,303.028,-1712.64,3601.05,
2.0682e-010,298.336,-1624.28,3607.13,
2.0683e-010,307.9,-1796.33,3602.79,
2.0684e-010,303.67,-1720.69,3604.26,
2.0685e-010,299.345,-1643.32,3605.77,
2.0686e-010,307.354,-1796.87,3592.69,
2.0687e-010,307.438,-1792.55,3598.46,
2.0688e-010,305.544,-1754.82,3602.99,
2.0689e-010,307.043,-1791.06,3593.03,
2.069e-010,305.115,-1754.16,3596.13,
2.0691e-010,306.624,-1780.03,3596.71,
2.0692e-010,304.472,-1747.85,3591.17,
2.0693e-010,299.382,-1647.28,3602.48,
2.0694e-010,299.789,-1650.11,3606.79,
2.0695e-010,309.324,-1830.27,3593.82,
2.0696e-010,302.729,-1710.3,3598.13,
2.0697e-010,299.525,-1658.54,3593.73,
2.0698e-010,309.45,-1833.65,3592.64,
2.0699e-010,293.176,-1533.37,3607.57,
2.07e-010,302.707,-1706.1,3601.96,
2.0701e-010,309.297,-1830.93,3592.69,
2.0702e-010,298.905,-1634.67,3606.71,
2.0703e-010,304.52,-1742.95,3596.89,
2.0704e-010,302.417,-1704.82,3598.16,
2.0705e-010,297.792,-1617.23,3604.64,
2.0706e-010,306.735,-1787.44,3591.26,
2.0707e-010,310,-1840.96,3594.99,
2.0708e-010,299.784,-1655.71,3601.1,
2.0709e-010,312.939,-1897.43,3590.05,
2.071e-010,305.48,-1757.74,3598.94,
2.0711e-010,303.022,-1707.83,3605.74,
2.0712e-010,314.226,-1911.6,3598.44,
2.0713e-010,299.517,-1643.86,3608.27,
2.0714e-010,300.921,-1671.81,3604.93,
2.0715e-010,315.154,-1936,3590.32,
2.0716e-010,304.639,-1749.27,3592.66,
2.0717e-010,306.836,-1792.18,3588.28,
2.0718e-010,309.827,-1851.23,3581.68,
2.0719e-010,297.491,-1620.88,3595.72,
2.072e-010,303.625,-1729.42,3594.74,
2.0721e-010,303.685,-1733.48,3591.74,
2.0722e-010,298.849,-1639.29,3601.11,
2.0723e-010,302.449,-1710.49,3593.04,
2.0724e-010,307.013,-1795.24,3588.32,
2.0725e-010,298.147,-1630.66,3597.43,
2.0726e-010,305.082,-1762,3587.7,
2.0727e-010,309.095,-1840.4,3579.68,
2.0728e-010,301.188,-1696.21,3585.21,
2.0729e-010,310.458,-1873.76,3570.22,
2.073e-010,300.007,-1672.18,3588.53,
2.0731e-010,291.254,-1499.73,3607.5,
2.0732e-010,305.653,-1765.57,3594.15,
2.0733e-010,300.573,-1670.76,3599.89,
2.0734e-010,302.498,-1710.07,3594.33,
2.0735e-010,312.683,-1899.23,3583.76,
2.0736e-010,303.73,-1731.33,3594.67,
2.0737e-010,306.874,-1796.16,3584.96,
2.0738e-010,312.754,-1907.61,3576.63,
2.0739e-010,301.204,-1687.43,3594.27,
2.074e-010,305.099,-1758.92,3591.08,
2.0741e-010,303.675,-1732.2,3592.84,
2.0742e-010,290.641,-1492.03,3604.46,
2.0743e-010,302.543,-1713.28,3591.9,
2.0744e-010,308.887,-1828.11,3588.31,
2.0745e-010,301.425,-1691.41,3594.16,
2.0746e-010,302.647,-1722.28,3584.72,
2.0747e-010,304.118,-1743.88,3588.92,
2.0748e-010,299.054,-1645.93,3598.08,
2.0749e-010,308.8,-1829.61,3585.3,
2.075e-010,294.62,-1558,3608.25,
2.0751e-010,288.999,-1450.74,3616.95,
2.0752e-010,305.688,-1758.9,3601.44,
2.0753e-010,298.923,-1636.82,3604.88,
2.0754e-010,299.608,-1652.79,3600.92,
2.0755e-010,309.825,-1845.54,3587.32,
2.0756e-010,300.804,-1671.29,3603.41,
2.0757e-010,302.607,-1709.96,3596.34,
2.0758e-010,312.668,-1894.29,3588.42,
2.0759e-010,299.486,-1638.93,3612.65,
2.076e-010,302.363,-1696.52,3605.51,
2.0761e-010,308.568,-1807.41,3603.44,
2.0762e-010,291.873,-1502.17,3615.92,
2.0763e-010,311.468,-1870.88,3590.8,
2.0764e-010,314.358,-1929.15,3583.21,
2.0765e-010,300.21,-1668.86,3595.41,
2.0766e-010,312.504,-1896.1,3583.74,
2.0767e-010,306.793,-1784.48,3595.23,
2.0768e-010,295.535,-1573.91,3608.38,
2.0769e-010,309.322,-1831.96,3592.09,
2.077e-010,299.086,-1636.38,3608.18,
2.0771e-010,291.465,-1492.25,3618.67,
2.0772e-010,306.942,-1784.16,3598.16,
2.0773e-010,305.779,-1758.63,3603.29,
2.0774e-010,302.632,-1707.82,3598.93,
2.0775e-010,309.923,-1850.6,3583.98,
2.0776e-010,299.169,-1642.2,3603.81,
2.0777e-010,305.645,-1757.45,3602.13,
2.0778e-010,300.647,-1669.34,3602.59,
2.0779e-010,293.307,-1521.03,3622.2,
2.078e-010,302.858,-1707.93,3602.77,
2.0781e-010,302.452,-1698.84,3604.75,
2.0782e-010,294.071,-1541.47,3615.15,
2.0783e-010,307,-1790.51,3592.82,
2.0784e-010,308,-1809.49,3591.39,
2.0785e-010,300.869,-1671.11,3604.72,
2.0786e-010,310.626,-1863.27,3583.64,
2.0787e-010,302.4,-1698.6,3604.06,
2.0788e-010,293.72,-1533.32,3617.14,
2.0789e-010,303.687,-1729.28,3595.95,
2.079e-010,296.733,-1594.31,3608.99,
2.0791e-010,299.56,-1649.37,3603.5,
2.0792e-010,318.116,-1994.64,3583.62,
2.0793e-010,295.257,-1577.4,3600.03,
2.0794e-010,312.147,-1881.44,3592.14,
2.0795e-010,315.864,-1954,3584.77,
2.0796e-010,293.471,-1532.21,3613.9,
2.0797e-010,305.429,-1753.8,3602,
2.0798e-010,309.514,-1831.59,3595.84,
2.0799e-010,286.86,-1406.71,3623.48,
2.08e-010,301.898,-1696.63,3597.25,
2.0801e-010,310.153,-1848.23,3590.4,
2.0802e-010,292.095,-1518.14,3603.84,
2.0803e-010,319.344,-2025.51,3574.28,
2.0804e-010,301.555,-1697.48,3590.38,
2.0805e-010,293.017,-1538.92,3599.22,
2.0806e-010,317.572,-1991.33,3577.39,
2.0807e-010,294.015,-1555.96,3599.68,
2.0808e-010,291.943,-1515.46,3603.85,
2.0809e-010,309.039,-1836.42,3582.66,
2.081e-010,287.623,-1436.13,3607.42,
2.0811e-010,301.191,-1683.92,3597.56,
2.0812e-010,317.309,-1992.51,3571.6,
2.0813e-010,294.501,-1566.06,3598.11,
2.0814e-010,305.081,-1763.91,3585.78,
2.0815e-010,315.103,-1942.58,3582.85,
2.0816e-010,291.39,-1490.37,3619.24,
2.0817e-010,305.604,-1762.46,3596.4,
2.0818e-010,309.301,-1831.03,3592.65,
2.0819e-010,289.089,-1453.27,3616,
2.082e-010,316.893,-1969.89,3586.93,
2.0821e-010,307.212,-1798.92,3588.14,
2.0822e-010,295.823,-1583.51,3603.83,
2.0823e-010,321.258,-2063.6,3569.75,
2.0824e-010,308.282,-1813.81,3592.01,
2.0825e-010,296.66,-1591.98,3610.04,
2.0826e-010,313.286,-1900.32,3593.25,
2.0827e-010,297.177,-1594.61,3616.47,
2.0828e-010,293.51,-1526.36,3620.42,
2.0829e-010,317.765,-1985.19,3586.91,
2.083e-010,298.431,-1615.62,3617.46,
2.0831e-010,301.039,-1670.01,3608.8,
2.0832e-010,321.385,-2046.71,3588.88,
2.0833e-010,289.973,-1463.53,3621.23,
2.0834e-010,301.396,-1675.33,3609.73,
2.0835e-010,310.153,-1837.1,3601.52,
2.0836e-010,286.005,-1378.09,3637.09,
2.0837e-010,297.682,-1602.5,3617.45,
2.0838e-010,304.677,-1734.08,3608.52,
2.0839e-010,285.468,-1369.12,3636.64,
2.084e-010,313.371,-1894.92,3600.14,
2.0841e-010,307.763,-1787.43,3609.28,
2.0842e-010,290.597,-1466.89,3628.82,
2.0843e-010,317.342,-1970.3,3594.39,
2.0844e-010,301.645,-1669.27,3620.17,
2.0845e-010,289.427,-1441.5,3633.7,
2.0846e-010,312.482,-1874.31,3605.15,
2.0847e-010,292.239,-1490.04,3634.47,
2.0848e-010,297.248,-1580.42,3631.91,
2.0849e-010,319.073,-1994.83,3600.21,
2.085e-010,294.209,-1533.26,3625.78,
2.0851e-010,304.173,-1722.58,3611.18,
2.0852e-010,318.212,-1985.85,3594.1,
2.0853e-010,292.751,-1507.66,3625.82,
2.0854e-010,306.852,-1775.84,3604.9,
2.0855e-010,312.248,-1875.2,3600.15,
2.0856e-010,285.931,-1382.93,3630.95,
2.0857e-010,309.242,-1822.27,3600.38,
2.0858e-010,309.733,-1823.9,3607.36,
2.0859e-010,288.218,-1422.59,3631.39,
2.086e-010,323.81,-2091.77,3586.33,
2.0861e-010,301.863,-1686.57,3606.69,
2.0862e-010,295.237,-1553.69,3623.37,
2.0863e-010,319.301,-2004.99,3594.05,
2.0864e-010,295.873,-1560.75,3627.48,
2.0865e-010,292.669,-1500.11,3631.93,
2.0866e-010,321.633,-2050.32,3589.62,
2.0867e-010,290.034,-1459.77,3626.06,
2.0868e-010,298.695,-1623.02,3614.69,
2.0869e-010,319.09,-1998.03,3597.31,
2.087e-010,289.392,-1440.98,3633.6,
2.0871e-010,309.174,-1817.15,3604.32,
2.0872e-010,319.768,-2016.45,3590.77,
2.0873e-010,287.844,-1416.55,3630.89,
2.0874e-010,308.196,-1800.22,3604.1,
2.0875e-010,304.668,-1736.22,3606.23,
2.0876e-010,288.138,-1422.49,3630.09,
2.0877e-010,320.4,-2028.35,3589.95,
2.0878e-010,306.178,-1758.88,3610.04,
2.0879e-010,286.379,-1391.96,3629.79,
2.088e-010,318.993,-2001.68,3591.95,
2.0881e-010,298.848,-1621.83,3618.57,
2.0882e-010,296.283,-1581,3614.42,
2.0883e-010,315.196,-1943.84,3583.21,
2.0884e-010,294.742,-1546.27,3622.12,
2.0885e-010,298.934,-1628.63,3613.26,
2.0886e-010,312.873,-1901.02,3585.32,
2.0887e-010,293.174,-1526.69,3614.21,
2.0888e-010,303.302,-1730.39,3588.1,
2.0889e-010,322.742,-2087.09,3572.29,
2.089e-010,286.683,-1415.78,3611.29,
2.0891e-010,307.479,-1808.8,3582.94,
2.0892e-010,309.724,-1850.71,3580.4,
2.0893e-010,287.755,-1436.05,3609.82,
2.0894e-010,312.869,-1916.06,3570.2,
2.0895e-010,305.902,-1776.15,3587.93,
2.0896e-010,283.763,-1357.89,3617.98,
2.0897e-010,316.593,-1981.28,3570.28,
2.0898e-010,304.627,-1755.8,3585.92,
2.0899e-010,288.839,-1469.76,3595.12,
2.09e-010,322.919,-2101.73,3560.75,
2.0901e-010,298.087,-1636.58,3590.47,
2.0902e-010,296.835,-1609.69,3595.4,
2.0903e-010,319.275,-2037.55,3561.04,
2.0904e-010,293.659,-1558.32,3591.07,
2.0905e-010,302.923,-1735.4,3576.45,
2.0906e-010,320.011,-2051.48,3560,
2.0907e-010,287.137,-1436.92,3598.11,
2.0908e-010,307.369,-1825.09,3564.72,
2.0909e-010,317.453,-2015.19,3551.45,
2.091e-010,291.042,-1517.86,3585.65,
2.0911e-010,309.751,-1863.12,3568.46,
2.0912e-010,311.12,-1880.83,3574.75,
2.0913e-010,289.784,-1482.51,3598.93,
2.0914e-010,316.822,-2004.88,3550.68,
2.0915e-010,309.328,-1855.42,3568.73,
2.0916e-010,283.904,-1379.09,3599.25,
2.0917e-010,314.409,-1946.63,3566.62,
2.0918e-010,300.532,-1680.52,3589.39,
2.0919e-010,293.531,-1557.2,3589.95,
2.092e-010,319.225,-2041.42,3556.28,
2.0921e-010,291.512,-1513.72,3598.04,
2.0922e-010,292.238,-1520.75,3603.74,
2.0923e-010,320.587,-2045.93,3575.66,
2.0924e-010,288.061,-1445.02,3606.22,
2.0925e-010,302.463,-1715.85,3587.93,
2.0926e-010,314.704,-1939.56,3578.88,
2.0927e-010,288.965,-1444.72,3622.36,
2.0928e-010,302.129,-1703.86,3594.07,
2.0929e-010,312.154,-1888.2,3585.51,
2.093e-010,291.946,-1502.83,3616.52,
2.0931e-010,312.324,-1885.69,3591.01,
2.0932e-010,305.83,-1756.65,3606.17,
2.0933e-010,286.875,-1397.3,3633.13,
2.0934e-010,318.877,-1997.52,3594.07,
2.0935e-010,303.014,-1705.41,3608.03,
2.0936e-010,287.463,-1412.05,3628.71,
2.0937e-010,315.817,-1940.75,3597.19,
2.0938e-010,294.568,-1541.36,3623.97,
2.0939e-010,295.349,-1554.84,3624.19,
2.094e-010,315.553,-1933.62,3599.69,
2.0941e-010,294.7,-1539.02,3628.63,
2.0942e-010,302.628,-1684.38,3622.3,
2.0943e-010,311.611,-1857.9,3606.29,
2.0944e-010,289.057,-1425.87,3642.84,
2.0945e-010,302.703,-1687.2,3620.79,
2.0946e-010,316.301,-1938.06,3608.37,
2.0947e-010,284.089,-1334.77,3646.82,
2.0948e-010,309.762,-1814.35,3617.43,
2.0949e-010,309.115,-1799.05,3621.39,
2.095e-010,289.138,-1427.92,3642.21,
2.0951e-010,314.674,-1909.79,3608.11,
2.0952e-010,302.513,-1677.3,3627.36,
2.0953e-010,289.434,-1432.58,3642.74,
2.0954e-010,314.222,-1896.85,3613.14,
2.0955e-010,298.708,-1598.67,3639.26,
2.0956e-010,290.433,-1454.85,3637.98,
2.0957e-010,323.526,-2067.79,3605.33,
2.0958e-010,289.988,-1450.08,3634.95,
2.0959e-010,300.893,-1647.04,3629.22,
2.096e-010,316.847,-1947.98,3608.03,
2.0961e-010,290.231,-1447.03,3642.26,
2.0962e-010,305.047,-1731.61,3617.47,
2.0963e-010,314.043,-1897.53,3609.31,
2.0964e-010,288.448,-1416.41,3641.62,
2.0965e-010,308.982,-1803.27,3614.83,
2.0966e-010,307.6,-1781.43,3612.44,
2.0967e-010,293.067,-1507.59,3631.43,
2.0968e-010,315.367,-1933.07,3596.97,
2.0969e-010,306.711,-1771.79,3606.47,
2.097e-010,287.12,-1402.57,3632.17,
2.0971e-010,317.115,-1961.09,3599.62,
2.0972e-010,301.095,-1664.72,3615.08,
2.0973e-010,294.374,-1538.55,3623.39,
2.0974e-010,321.86,-2053.52,3590.39,
2.0975e-010,297.779,-1601.71,3619.93,
2.0976e-010,296.496,-1577.84,3621.31,
2.0977e-010,311.91,-1877.6,3591.84,
2.0978e-010,299.419,-1632.76,3617.64,
2.0979e-010,301.588,-1675.4,3613.05,
2.098e-010,313.009,-1890.57,3598.13,
2.0981e-010,289.622,-1446.26,3632.36,
2.0982e-010,297.383,-1603.16,3611.53,
2.0983e-010,310.619,-1849.61,3597.19,
2.0984e-010,288.512,-1432.53,3626.61,
2.0985e-010,308.636,-1811.47,3600.55,
2.0986e-010,307.64,-1788.12,3606.43,
2.0987e-010,287.956,-1424.47,3624.92,
2.0988e-010,307.89,-1803.98,3594.97,
2.0989e-010,307.051,-1782.33,3601.9,
2.099e-010,296.88,-1592.74,3613.15,
2.0991e-010,309.536,-1831.37,3596.44,
2.0992e-010,298.782,-1626.8,3612.43,
2.0993e-010,294.851,-1554.7,3615.59,
2.0994e-010,315.271,-1942.5,3585.86,
2.0995e-010,301.262,-1680.61,3602.11,
2.0996e-010,306.317,-1764.93,3606.44,
2.0997e-010,314.331,-1913.7,3598.18,
2.0998e-010,293.552,-1526.22,3621.3,
2.0999e-010,304.688,-1736.3,3606.5,
2.1e-010,311.79,-1871.93,3595.4,
2.1001e-010,297.001,-1589.96,3618.03,
2.1002e-010,300.196,-1650.75,3613.27,
2.1003e-010,309.724,-1824.33,3606.77,
2.1004e-010,294.604,-1546.92,3619.05,
2.1005e-010,308.533,-1814.35,3595.87,
2.1006e-010,308.493,-1806.02,3603.5,
2.1007e-010,297.331,-1593.21,3620.58,
2.1008e-010,313.072,-1886.88,3602.93,
2.1009e-010,305.856,-1752.52,3610.75,
2.101e-010,296.813,-1588.75,3615.96,
2.1011e-010,318.823,-2004.96,3585.69,
2.1012e-010,304.561,-1740.62,3599.95,
2.1013e-010,296.95,-1603.24,3603.85,
2.1014e-010,315.886,-1949.33,3589.83,
2.1015e-010,299.935,-1654.24,3605.21,
2.1016e-010,305.24,-1756.02,3596.45,
