step,T,Epot,Efull,
3.4142e-010,302.441,-6145.71,-1128.99,
3.4144e-010,300.652,-6115.36,-1128.31,
3.4146e-010,301.076,-6116.33,-1122.24,
3.4148e-010,298.719,-6072.42,-1117.43,
3.415e-010,299.295,-6063.47,-1098.93,
3.4152e-010,299.303,-6091.27,-1126.59,
3.4154e-010,297.051,-6020.5,-1093.19,
3.4156e-010,302.015,-6115.87,-1106.2,
3.4158e-010,300.883,-6092.25,-1101.37,
3.416e-010,301.288,-6115.06,-1117.47,
3.4162e-010,299.641,-6076.9,-1106.61,
3.4164e-010,298.375,-6048.25,-1098.97,
3.4166e-010,304.814,-6184.24,-1128.15,
3.4168e-010,300.249,-6091.16,-1110.79,
3.417e-010,301.289,-6105.49,-1107.87,
3.4172e-010,300.075,-6108.65,-1131.18,
3.4174e-010,300.552,-6114.01,-1128.62,
3.4176e-010,301.378,-6123.6,-1124.51,
3.4178e-010,299.723,-6098.01,-1126.38,
3.418e-010,302.023,-6170.3,-1160.5,
3.4182e-010,297.643,-6071.59,-1134.46,
3.4184e-010,299.249,-6083.33,-1119.55,
3.4186e-010,298.693,-6085.19,-1130.64,
3.4188e-010,303.661,-6209.37,-1172.41,
3.419e-010,295.164,-5972.5,-1076.49,
3.4192e-010,304.04,-6186.27,-1143.02,
3.4194e-010,304.236,-6217.47,-1170.98,
3.4196e-010,298.269,-6086.88,-1139.37,
3.4198e-010,301.213,-6116.46,-1120.11,
3.42e-010,297.009,-6077.67,-1151.05,
3.4202e-010,304.105,-6218.95,-1174.63,
3.4204e-010,297.429,-6077.62,-1144.03,
3.4206e-010,294.853,-6013.8,-1122.93,
3.4208e-010,302.909,-6235.36,-1210.87,
3.421e-010,300.388,-6133.08,-1150.41,
3.4212e-010,296.94,-6040.68,-1115.2,
3.4214e-010,299.791,-6160.76,-1188,
3.4216e-010,302.25,-6171.45,-1157.89,
3.4218e-010,294.639,-6000.04,-1112.73,
3.422e-010,303.312,-6209.28,-1178.11,
3.4222e-010,298.374,-6093.34,-1144.07,
3.4224e-010,296.486,-6051.56,-1133.63,
3.4226e-010,294.844,-5992.62,-1101.9,
3.4228e-010,304.962,-6228.51,-1169.97,
3.423e-010,297.788,-6079.33,-1139.79,
3.4232e-010,298.855,-6072.21,-1114.97,
3.4234e-010,301.767,-6179.69,-1174.15,
3.4236e-010,300.252,-6148.7,-1168.29,
3.4238e-010,297.317,-6036.84,-1105.11,
3.424e-010,296.851,-6074.95,-1150.95,
3.4242e-010,305.811,-6253.06,-1180.43,
3.4244e-010,297.476,-6058.92,-1124.55,
3.4246e-010,302.542,-6155.05,-1136.64,
3.4248e-010,297.774,-6114.46,-1175.15,
3.425e-010,298.389,-6100.24,-1150.73,
3.4252e-010,299.505,-6092.72,-1124.7,
3.4254e-010,296.485,-6044.5,-1126.57,
3.4256e-010,302.118,-6196.18,-1184.81,
3.4258e-010,299.24,-6092.46,-1128.83,
3.426e-010,292.808,-5967.53,-1110.59,
3.4262e-010,300.203,-6144.7,-1165.1,
3.4264e-010,297.721,-6075.24,-1136.81,
3.4266e-010,298.147,-6067.82,-1122.32,
3.4268e-010,299.346,-6102.4,-1137.01,
3.427e-010,302.223,-6185.59,-1172.49,
3.4272e-010,302.908,-6152.96,-1128.49,
3.4274e-010,295.923,-6025.7,-1117.09,
3.4276e-010,303.936,-6223.45,-1181.92,
3.4278e-010,298.453,-6079.68,-1129.11,
3.428e-010,300.376,-6090.65,-1108.19,
3.4282e-010,303.228,-6189.55,-1159.78,
3.4284e-010,295.774,-6029.87,-1123.73,
3.4286e-010,299.002,-6094.09,-1134.4,
3.4288e-010,297.639,-6060.38,-1123.31,
3.429e-010,298.574,-6086.79,-1134.2,
3.4292e-010,299.756,-6095.54,-1123.35,
3.4294e-010,303.421,-6153.8,-1120.82,
3.4296e-010,296.382,-6031.33,-1115.11,
3.4298e-010,302.795,-6160.92,-1138.33,
3.43e-010,294.918,-5984.94,-1093,
3.4302e-010,300.742,-6114.33,-1125.79,
3.4304e-010,298.996,-6104.94,-1145.35,
3.4306e-010,299.148,-6092.72,-1130.63,
3.4308e-010,294.397,-5995.46,-1112.15,
3.431e-010,300.609,-6131.98,-1145.64,
3.4312e-010,297.559,-6056.82,-1121.08,
3.4314e-010,301.082,-6116.41,-1122.24,
3.4316e-010,298.733,-6063.93,-1108.71,
3.4318e-010,298.407,-6088.88,-1139.08,
3.432e-010,300.165,-6095.23,-1116.26,
3.4322e-010,300.964,-6096.02,-1103.8,
3.4324e-010,303.81,-6192.8,-1153.37,
3.4326e-010,295.249,-6010.75,-1113.32,
3.4328e-010,301.104,-6122.38,-1127.84,
3.433e-010,295.874,-6026.78,-1118.99,
3.4332e-010,300.108,-6117.43,-1139.41,
3.4334e-010,298.553,-6087.94,-1135.7,
3.4336e-010,298.468,-6079.58,-1128.76,
3.4338e-010,298.374,-6086.46,-1137.19,
3.434e-010,298.45,-6103.14,-1152.61,
3.4342e-010,299.963,-6083.13,-1107.51,
3.4344e-010,304.039,-6172.9,-1129.68,
3.4346e-010,304.596,-6194.18,-1141.71,
3.4348e-010,302.755,-6156,-1134.06,
3.435e-010,300.586,-6110.47,-1124.52,
3.4352e-010,302.477,-6166.38,-1149.07,
3.4354e-010,299.797,-6107.78,-1134.92,
3.4356e-010,300.864,-6127.37,-1136.8,
3.4358e-010,299.344,-6077.38,-1112.02,
3.436e-010,299.312,-6112.84,-1148.02,
3.4362e-010,300.865,-6122.96,-1132.38,
3.4364e-010,298.53,-6081.96,-1130.12,
3.4366e-010,299.561,-6120.56,-1151.61,
3.4368e-010,300.186,-6149.13,-1169.8,
3.437e-010,295.306,-6016.84,-1118.48,
3.4372e-010,306.016,-6248.76,-1172.73,
3.4374e-010,298.739,-6131.29,-1175.98,
3.4376e-010,298.936,-6131.51,-1172.93,
3.4378e-010,296.801,-6062.33,-1139.16,
3.438e-010,302.2,-6193.73,-1181,
3.4382e-010,300.893,-6162.83,-1171.79,
3.4384e-010,299.585,-6129.7,-1160.35,
3.4386e-010,297.725,-6098.39,-1159.9,
3.4388e-010,299.441,-6140.05,-1173.09,
3.439e-010,300.468,-6136.71,-1152.71,
3.4392e-010,300.737,-6124.04,-1135.58,
3.4394e-010,299.882,-6127.36,-1153.08,
3.4396e-010,298.619,-6115.64,-1162.32,
3.4398e-010,302.164,-6131.15,-1119.03,
3.44e-010,299.939,-6113.85,-1138.63,
3.4402e-010,305.263,-6223.03,-1159.49,
3.4404e-010,298.194,-6082.81,-1136.53,
3.4406e-010,301.199,-6128.96,-1132.83,
3.4408e-010,300.754,-6155.31,-1166.57,
3.441e-010,298.016,-6096.24,-1152.91,
3.4412e-010,299.55,-6103.32,-1134.54,
3.4414e-010,296.342,-6041.32,-1125.76,
3.4416e-010,301.119,-6161.4,-1166.61,
3.4418e-010,295.151,-6028.24,-1132.43,
3.442e-010,298.478,-6061.8,-1110.82,
3.4422e-010,304.023,-6199.83,-1156.86,
3.4424e-010,303.569,-6199.72,-1164.29,
3.4426e-010,295.198,-6008.8,-1112.21,
3.4428e-010,299.165,-6127.05,-1164.66,
3.443e-010,299.148,-6135.11,-1173.01,
3.4432e-010,299.867,-6121.07,-1147.04,
3.4434e-010,298.309,-6088.53,-1140.35,
3.4436e-010,295.775,-6058.22,-1152.08,
3.4438e-010,300.501,-6161.44,-1176.89,
3.444e-010,293.667,-6001.16,-1129.97,
3.4442e-010,301.085,-6143.22,-1148.98,
3.4444e-010,302.25,-6213.1,-1199.55,
3.4446e-010,296.87,-6060.94,-1136.62,
3.4448e-010,299.42,-6118.26,-1151.65,
3.445e-010,299.949,-6148.18,-1172.8,
3.4452e-010,299.819,-6133.01,-1159.78,
3.4454e-010,298.766,-6088.59,-1132.82,
3.4456e-010,299.048,-6127.28,-1166.84,
3.4458e-010,299.367,-6129.12,-1163.39,
3.446e-010,301.002,-6135.74,-1142.89,
3.4462e-010,298.821,-6094.93,-1138.25,
3.4464e-010,302.993,-6205.81,-1179.92,
3.4466e-010,301.847,-6157.29,-1150.41,
3.4468e-010,297.758,-6046.46,-1107.42,
3.447e-010,301.421,-6156.51,-1156.69,
3.4472e-010,301.379,-6149.13,-1150.02,
3.4474e-010,294.822,-5977.11,-1086.76,
3.4476e-010,301.831,-6155.87,-1149.27,
3.4478e-010,299.763,-6119.45,-1147.15,
3.448e-010,298.748,-6052.17,-1096.71,
3.4482e-010,302.162,-6131.09,-1118.99,
3.4484e-010,301.134,-6133.85,-1138.8,
3.4486e-010,300.708,-6117.65,-1129.68,
3.4488e-010,297.513,-6026.76,-1091.79,
3.449e-010,300.252,-6114.51,-1134.1,
3.4492e-010,305.17,-6204.72,-1142.73,
3.4494e-010,295.469,-5970.32,-1069.23,
3.4496e-010,299.889,-6086.93,-1112.54,
3.4498e-010,300.397,-6118.94,-1136.12,
3.45e-010,298.749,-6049.5,-1094.01,
3.4502e-010,301.745,-6089.25,-1084.07,
3.4504e-010,300.041,-6121.94,-1145.03,
3.4506e-010,301.059,-6137.98,-1144.18,
3.4508e-010,296.74,-5999.01,-1076.85,
3.451e-010,301.462,-6135.32,-1134.83,
3.4512e-010,307.714,-6276.16,-1171.97,
3.4514e-010,296.776,-6034.26,-1111.5,
3.4516e-010,299.213,-6069.26,-1106.09,
3.4518e-010,303.625,-6227.63,-1191.27,
3.452e-010,297.843,-6074.74,-1134.28,
3.4522e-010,297.967,-6047.07,-1104.56,
3.4524e-010,300.092,-6135.88,-1158.11,
3.4526e-010,301.597,-6164.85,-1162.14,
3.4528e-010,295.191,-5995.26,-1098.8,
3.453e-010,300.509,-6130.96,-1146.29,
3.4532e-010,303.546,-6201.18,-1166.13,
3.4534e-010,301.372,-6143.74,-1144.76,
3.4536e-010,297.022,-6014.17,-1087.33,
3.4538e-010,302.673,-6203.66,-1183.09,
3.454e-010,298.089,-6082.83,-1138.29,
3.4542e-010,300.277,-6104.29,-1123.46,
3.4544e-010,300.187,-6117.55,-1138.22,
3.4546e-010,304.912,-6253.6,-1195.89,
3.4548e-010,293.582,-5963.28,-1093.51,
3.455e-010,299.245,-6105.47,-1141.75,
3.4552e-010,303.057,-6201.89,-1174.94,
3.4554e-010,297.825,-6096.22,-1156.06,
3.4556e-010,297.887,-6051.49,-1110.3,
3.4558e-010,301.729,-6188.52,-1183.61,
3.456e-010,300.381,-6136.56,-1154,
3.4562e-010,299.136,-6112.04,-1150.14,
3.4564e-010,300.322,-6121.31,-1139.74,
3.4566e-010,303.38,-6225.79,-1193.49,
3.4568e-010,298.867,-6081.13,-1123.69,
3.457e-010,301.817,-6177.81,-1171.43,
3.4572e-010,301.091,-6169.36,-1175.02,
3.4574e-010,303.186,-6201.77,-1172.69,
3.4576e-010,297.525,-6054.04,-1118.86,
3.4578e-010,302.034,-6190.66,-1180.69,
3.458e-010,299.589,-6120.15,-1150.72,
3.4582e-010,301.856,-6143.57,-1136.54,
3.4584e-010,297.103,-6058.75,-1130.57,
3.4586e-010,305.775,-6276.8,-1204.78,
3.4588e-010,299.017,-6084.05,-1124.12,
3.459e-010,300.067,-6126.79,-1149.44,
3.4592e-010,298.691,-6111.25,-1156.73,
3.4594e-010,299.657,-6140.75,-1170.2,
3.4596e-010,298.037,-6061.05,-1117.38,
3.4598e-010,295.25,-6028.43,-1130.99,
3.46e-010,301.21,-6151.22,-1154.92,
3.4602e-010,299.397,-6087.44,-1121.21,
3.4604e-010,297.441,-6051.99,-1118.2,
3.4606e-010,301.24,-6155.79,-1158.99,
3.4608e-010,299.628,-6100.56,-1130.5,
3.461e-010,294.886,-5976.1,-1084.69,
3.4612e-010,302.418,-6150.75,-1134.41,
3.4614e-010,300.173,-6106.47,-1127.37,
3.4616e-010,299.233,-6048.89,-1085.38,
3.4618e-010,301.651,-6117.53,-1113.91,
3.462e-010,304.149,-6191.91,-1146.86,
3.4622e-010,300.146,-6074.39,-1095.73,
3.4624e-010,299.068,-6055.02,-1094.24,
3.4626e-010,300.884,-6119.35,-1128.46,
3.4628e-010,303.589,-6192.9,-1157.14,
3.463e-010,292.333,-5917.7,-1068.63,
3.4632e-010,301.632,-6146.08,-1142.77,
3.4634e-010,299.258,-6112.85,-1148.92,
3.4636e-010,294.894,-5984.55,-1093,
3.4638e-010,304.499,-6182.28,-1131.43,
3.464e-010,298.952,-6119.36,-1160.51,
3.4642e-010,302.107,-6140.71,-1129.52,
3.4644e-010,295.633,-6007.17,-1103.37,
3.4646e-010,302.279,-6154.56,-1140.52,
3.4648e-010,302.968,-6186.41,-1160.94,
3.465e-010,298.816,-6058.36,-1101.76,
3.4652e-010,301.984,-6167.65,-1158.5,
3.4654e-010,301.166,-6149.66,-1154.08,
3.4656e-010,299.023,-6090.24,-1130.21,
3.4658e-010,296.245,-6015.98,-1102.02,
3.466e-010,301.643,-6173.12,-1169.63,
3.4662e-010,298.112,-6082.33,-1137.42,
3.4664e-010,300.97,-6121.89,-1129.56,
3.4666e-010,298.854,-6102.22,-1144.99,
3.4668e-010,304.559,-6249.57,-1197.71,
3.467e-010,293.51,-5981.48,-1112.89,
3.4672e-010,302.474,-6182.24,-1164.96,
3.4674e-010,302.034,-6171.8,-1161.84,
3.4676e-010,301.959,-6184.93,-1176.2,
3.4678e-010,295.433,-6010.06,-1109.58,
3.468e-010,300.958,-6172.71,-1180.59,
3.4682e-010,297.901,-6084,-1142.58,
3.4684e-010,299.972,-6124.04,-1148.27,
3.4686e-010,299.285,-6089.9,-1125.52,
3.4688e-010,302.988,-6182.48,-1156.69,
3.469e-010,298.927,-6087.18,-1128.74,
3.4692e-010,298.612,-6099.3,-1146.1,
3.4694e-010,302.819,-6160.85,-1137.85,
3.4696e-010,301.743,-6166.55,-1161.41,
3.4698e-010,299.086,-6079.94,-1118.87,
3.47e-010,301.056,-6152.06,-1158.3,
3.4702e-010,295.829,-6016.85,-1109.8,
3.4704e-010,299.689,-6126.81,-1155.74,
3.4706e-010,301.261,-6114.04,-1116.9,
3.4708e-010,300.942,-6142.22,-1150.36,
3.471e-010,296.711,-6019.74,-1098.05,
3.4712e-010,302.768,-6169.19,-1147.04,
3.4714e-010,299.701,-6087.66,-1116.38,
3.4716e-010,304.159,-6192.16,-1146.94,
3.4718e-010,299.639,-6095.29,-1125.05,
3.472e-010,302.664,-6186.91,-1166.49,
3.4722e-010,296.566,-6006.18,-1086.91,
3.4724e-010,301.278,-6141.31,-1143.88,
3.4726e-010,300.952,-6123.15,-1131.13,
3.4728e-010,300.666,-6106.62,-1119.34,
3.473e-010,299.484,-6076.17,-1108.49,
3.4732e-010,303.803,-6190.6,-1151.28,
3.4734e-010,299.937,-6085.59,-1110.4,
3.4736e-010,296.996,-6035.34,-1108.93,
3.4738e-010,300.708,-6094.3,-1106.31,
3.474e-010,303.72,-6173.33,-1135.4,
3.4742e-010,297.884,-6027.18,-1086.05,
3.4744e-010,305.089,-6176.58,-1115.94,
3.4746e-010,300.121,-6101.05,-1122.81,
3.4748e-010,303.398,-6170.06,-1137.46,
3.475e-010,296.268,-6006.24,-1091.91,
3.4752e-010,303.741,-6183.47,-1145.18,
3.4754e-010,298.391,-6072.37,-1122.83,
3.4756e-010,296.758,-6007.91,-1085.46,
3.4758e-010,302.737,-6146.36,-1124.74,
3.476e-010,296.666,-6038.12,-1117.19,
3.4762e-010,300.229,-6097.46,-1117.43,
3.4764e-010,295.213,-5977.08,-1080.25,
3.4766e-010,302.076,-6147.83,-1137.17,
3.4768e-010,300.316,-6112.15,-1130.68,
3.477e-010,292.678,-5925.38,-1070.59,
3.4772e-010,302.917,-6160.17,-1135.55,
3.4774e-010,300.492,-6136.72,-1152.33,
3.4776e-010,294.464,-5951.41,-1067,
3.4778e-010,298.979,-6095.34,-1136.05,
3.478e-010,298.733,-6093.8,-1138.59,
3.4782e-010,298.911,-6064.67,-1106.5,
3.4784e-010,297.212,-6025.51,-1095.52,
3.4786e-010,299.368,-6114.62,-1148.86,
3.4788e-010,299.332,-6081.23,-1116.07,
3.479e-010,300.233,-6076.3,-1096.19,
3.4792e-010,298.925,-6061.65,-1103.26,
3.4794e-010,306.496,-6262.87,-1178.88,
3.4796e-010,297.82,-6040.97,-1100.89,
3.4798e-010,296.771,-6032.71,-1110.04,
3.48e-010,303.007,-6204.2,-1178.09,
3.4802e-010,298.845,-6064.99,-1107.91,
3.4804e-010,298.092,-6025.83,-1081.25,
3.4806e-010,306.497,-6260.83,-1176.82,
3.4808e-010,298.579,-6076.22,-1123.56,
3.481e-010,301.125,-6124.8,-1129.91,
3.4812e-010,293.488,-5969.96,-1101.73,
3.4814e-010,303.959,-6218.98,-1177.08,
3.4816e-010,298.239,-6058.29,-1111.27,
3.4818e-010,299.164,-6102.62,-1140.25,
3.482e-010,300.932,-6146.27,-1154.58,
3.4822e-010,296.013,-6055.84,-1145.73,
3.4824e-010,300.802,-6107.36,-1117.82,
3.4826e-010,300.231,-6126.03,-1145.97,
3.4828e-010,301.666,-6158.78,-1154.91,
3.483e-010,297.661,-6073.76,-1136.32,
3.4832e-010,293.867,-5979.14,-1104.63,
3.4834e-010,302.202,-6185.63,-1172.86,
3.4836e-010,301.114,-6106.91,-1112.2,
3.4838e-010,303.198,-6176.13,-1146.85,
3.484e-010,297.802,-6066.75,-1126.97,
3.4842e-010,301.94,-6164.93,-1156.51,
3.4844e-010,298.045,-6045.47,-1101.67,
3.4846e-010,300.792,-6132.64,-1143.26,
3.4848e-010,299.383,-6105.04,-1139.05,
3.485e-010,300.586,-6120.37,-1134.41,
3.4852e-010,296.923,-6026.41,-1101.22,
3.4854e-010,301.934,-6163.13,-1154.82,
3.4856e-010,299.376,-6082.75,-1116.87,
3.4858e-010,301.396,-6126.11,-1126.73,
3.486e-010,299.348,-6086.79,-1121.36,
3.4862e-010,302.706,-6189.97,-1168.86,
3.4864e-010,295.044,-5990.4,-1096.38,
3.4866e-010,298.816,-6097.73,-1141.13,
3.4868e-010,301.639,-6149.67,-1146.24,
3.487e-010,295.742,-6029.55,-1123.95,
3.4872e-010,297.613,-6068.63,-1131.98,
3.4874e-010,299.758,-6140.31,-1168.09,
3.4876e-010,297.764,-6083.02,-1143.88,
3.4878e-010,302.495,-6181.83,-1164.22,
3.488e-010,295.532,-6031.47,-1129.35,
3.4882e-010,307.217,-6308.03,-1212.09,
3.4884e-010,298.446,-6093.99,-1143.54,
3.4886e-010,300.887,-6156.54,-1165.59,
3.4888e-010,306.13,-6260.48,-1182.57,
3.489e-010,300.056,-6151.35,-1174.18,
3.4892e-010,299.267,-6096.96,-1132.9,
3.4894e-010,302.675,-6207.19,-1186.59,
3.4896e-010,300.154,-6146,-1167.2,
3.4898e-010,298.925,-6121.96,-1163.55,
3.49e-010,300.901,-6157.79,-1166.61,
3.4902e-010,300.707,-6174.88,-1186.92,
3.4904e-010,297.364,-6065.52,-1133.01,
3.4906e-010,300.359,-6167.29,-1185.1,
3.4908e-010,295.095,-6030.92,-1136.04,
3.491e-010,301.978,-6183.87,-1174.82,
3.4912e-010,297.346,-6063.54,-1131.33,
3.4914e-010,306.747,-6275.05,-1186.91,
3.4916e-010,301.883,-6180.77,-1173.3,
3.4918e-010,298.121,-6094.51,-1149.45,
3.492e-010,304.356,-6231.58,-1183.09,
3.4922e-010,301.294,-6189.61,-1191.91,
3.4924e-010,301.822,-6169.94,-1163.48,
3.4926e-010,301.455,-6186.67,-1186.3,
3.4928e-010,301.631,-6196.65,-1193.37,
3.493e-010,300.965,-6181.41,-1189.16,
3.4932e-010,298.376,-6100.31,-1151,
3.4934e-010,303.845,-6239.04,-1199.03,
3.4936e-010,297.93,-6103.19,-1161.28,
3.4938e-010,297.744,-6083.24,-1144.44,
3.494e-010,301.654,-6164.17,-1160.51,
3.4942e-010,293.992,-6025.02,-1148.45,
3.4944e-010,298.139,-6066.06,-1120.7,
3.4946e-010,295.693,-6036.67,-1131.88,
3.4948e-010,301.404,-6146.8,-1147.29,
3.495e-010,297.536,-6057.53,-1122.17,
3.4952e-010,296.12,-6017.25,-1105.38,
3.4954e-010,304.456,-6214.84,-1164.7,
3.4956e-010,297.855,-6070.83,-1130.18,
3.4958e-010,299.07,-6053.92,-1093.11,
3.496e-010,304.13,-6179.8,-1135.05,
3.4962e-010,303.189,-6177.37,-1148.24,
3.4964e-010,297.416,-6007.99,-1074.62,
3.4966e-010,298.876,-6048.13,-1090.54,
3.4968e-010,304.325,-6197.82,-1149.85,
3.497e-010,300.278,-6059.79,-1078.95,
3.4972e-010,299.099,-6050.79,-1089.5,
3.4974e-010,298.187,-6065.05,-1118.88,
3.4976e-010,299.7,-6080.31,-1109.06,
3.4978e-010,300.237,-6064.97,-1084.8,
3.498e-010,299.669,-6086.48,-1115.74,
3.4982e-010,304.457,-6199.12,-1148.96,
3.4984e-010,292.158,-5923.02,-1076.87,
3.4986e-010,296.164,-6002.42,-1089.82,
3.4988e-010,300.804,-6151.18,-1161.61,
3.499e-010,296.148,-6018.44,-1106.1,
3.4992e-010,300.166,-6081.28,-1102.3,
3.4994e-010,298.215,-6081.27,-1134.65,
3.4996e-010,300.978,-6119.17,-1126.71,
3.4998e-010,297.71,-6019.25,-1081,
3.5e-010,303.295,-6149.03,-1118.13,
3.5002e-010,300.838,-6126.69,-1136.55,
3.5004e-010,299.92,-6060.12,-1085.21,
3.5006e-010,297.651,-6026.69,-1089.42,
3.5008e-010,303.769,-6189.22,-1150.48,
3.501e-010,301.079,-6114.76,-1120.64,
3.5012e-010,296.721,-6016.45,-1094.6,
3.5014e-010,300.986,-6126.74,-1134.15,
3.5016e-010,298.87,-6106.78,-1149.29,
3.5018e-010,296.977,-6016.32,-1090.23,
3.502e-010,299.327,-6101.14,-1136.07,
3.5022e-010,303.529,-6203.19,-1168.42,
3.5024e-010,299.791,-6082.88,-1110.12,
3.5026e-010,299.496,-6087.25,-1119.38,
3.5028e-010,297.901,-6077.21,-1135.8,
3.503e-010,300.773,-6139.8,-1150.74,
3.5032e-010,295.48,-5989.06,-1087.8,
3.5034e-010,299.511,-6119.96,-1151.84,
3.5036e-010,298.308,-6094.2,-1146.03,
3.5038e-010,295.814,-6000.77,-1093.97,
3.504e-010,299.168,-6070.12,-1107.69,
3.5042e-010,297.609,-6064.44,-1127.86,
3.5044e-010,299.446,-6062.61,-1095.56,
3.5046e-010,293.961,-5950.2,-1074.13,
3.5048e-010,302.088,-6135.8,-1124.93,
3.505e-010,303.413,-6173.16,-1140.31,
3.5052e-010,293.879,-5934.61,-1059.92,
3.5054e-010,306.648,-6239.12,-1152.62,
3.5056e-010,297.847,-6041.45,-1100.92,
3.5058e-010,302.889,-6136.29,-1112.14,
3.506e-010,298.85,-6041.93,-1084.77,
3.5062e-010,301.036,-6145.46,-1152.04,
3.5064e-010,300.177,-6071.5,-1092.33,
3.5066e-010,297.811,-6022,-1082.08,
3.5068e-010,304.022,-6181.38,-1138.43,
3.507e-010,300.381,-6109.22,-1126.67,
3.5072e-010,301.163,-6074.95,-1079.42,
3.5074e-010,302.688,-6162.86,-1142.04,
3.5076e-010,302.629,-6133.87,-1114.03,
3.5078e-010,302.948,-6167.12,-1141.98,
3.508e-010,296.485,-5999.81,-1081.89,
3.5082e-010,305.324,-6249.1,-1184.55,
3.5084e-010,298.918,-6059.35,-1101.06,
3.5086e-010,303.279,-6161.15,-1130.54,
3.5088e-010,302.272,-6135.55,-1121.62,
3.509e-010,303.734,-6208.16,-1169.98,
3.5092e-010,296.866,-6012.23,-1087.98,
3.5094e-010,302.561,-6163.18,-1144.46,
3.5096e-010,299.729,-6093.35,-1121.62,
3.5098e-010,302.144,-6153.89,-1142.09,
3.51e-010,301.367,-6109.28,-1110.37,
3.5102e-010,304.22,-6210.63,-1164.4,
3.5104e-010,298.516,-6058.75,-1107.13,
3.5106e-010,303.06,-6173.78,-1146.79,
3.5108e-010,297.351,-6027.92,-1095.63,
3.511e-010,304.181,-6212.59,-1166.99,
3.5112e-010,298.953,-6054.38,-1095.52,
3.5114e-010,299.093,-6089.34,-1128.16,
3.5116e-010,302.085,-6144.96,-1134.14,
3.5118e-010,298.796,-6073.88,-1117.61,
3.512e-010,302.583,-6123.94,-1104.86,
3.5122e-010,299.612,-6111.99,-1142.19,
3.5124e-010,295.104,-5990.06,-1095.04,
3.5126e-010,297.128,-6033.93,-1105.33,
3.5128e-010,297.847,-6020.56,-1080.04,
3.513e-010,302.046,-6148.28,-1138.11,
3.5132e-010,298.396,-6033.28,-1083.64,
3.5134e-010,300.581,-6095.75,-1109.88,
3.5136e-010,298.149,-6044.96,-1099.43,
3.5138e-010,301.798,-6115.02,-1108.96,
3.514e-010,299.102,-6036.14,-1074.8,
3.5142e-010,300.922,-6092.21,-1100.69,
3.5144e-010,297.3,-6024.11,-1092.66,
3.5146e-010,296.232,-5998.85,-1085.11,
3.5148e-010,301.188,-6082.58,-1086.64,
3.515e-010,305.037,-6177.33,-1117.54,
3.5152e-010,301.215,-6097.94,-1101.55,
3.5154e-010,303.75,-6166.95,-1128.52,
3.5156e-010,299.868,-6087.79,-1113.74,
3.5158e-010,299.604,-6089.33,-1119.67,
3.516e-010,300.296,-6086,-1104.86,
3.5162e-010,299.79,-6096.04,-1123.28,
3.5164e-010,300.609,-6099.78,-1113.44,
3.5166e-010,298.704,-6065.27,-1110.54,
3.5168e-010,299.468,-6095.33,-1127.91,
3.517e-010,298.028,-6039.18,-1095.66,
3.5172e-010,297.022,-6054.14,-1127.31,
3.5174e-010,301.442,-6131.09,-1130.95,
3.5176e-010,298.414,-6059.23,-1109.31,
3.5178e-010,300.58,-6138.79,-1152.94,
3.518e-010,297.781,-6060.89,-1121.47,
3.5182e-010,298.351,-6090.63,-1141.75,
3.5184e-010,299.646,-6097.5,-1127.14,
3.5186e-010,297.479,-6054.09,-1119.67,
3.5188e-010,303.821,-6202.19,-1162.57,
3.519e-010,294.901,-5984.85,-1093.19,
3.5192e-010,303.372,-6186.08,-1153.91,
3.5194e-010,297.783,-6071.62,-1132.16,
3.5196e-010,301.455,-6139.19,-1138.82,
3.5198e-010,300.4,-6112.71,-1129.84,
3.52e-010,299.263,-6105.99,-1141.97,
3.5202e-010,298.583,-6074.3,-1121.57,
3.5204e-010,296.688,-6047.3,-1126.01,
3.5206e-010,302.511,-6162.81,-1144.91,
3.5208e-010,293.387,-5984.29,-1117.75,
3.521e-010,297.809,-6065.21,-1125.33,
3.5212e-010,298.567,-6101.15,-1148.69,
3.5214e-010,298.136,-6074.79,-1129.46,
3.5216e-010,299.525,-6112.76,-1144.41,
3.5218e-010,295.05,-5988.38,-1094.25,
3.522e-010,300.592,-6141.18,-1155.13,
3.5222e-010,294.388,-5978.35,-1095.21,
3.5224e-010,296.492,-6019.03,-1100.98,
3.5226e-010,300.193,-6098.21,-1118.78,
3.5228e-010,301.405,-6115.72,-1116.18,
3.523e-010,299.264,-6060.97,-1096.95,
3.5232e-010,299.861,-6083.74,-1109.81,
3.5234e-010,296.696,-6039.97,-1118.54,
3.5236e-010,298.444,-6055.92,-1105.49,
3.5238e-010,298.112,-6041.99,-1097.07,
3.524e-010,304.027,-6200.63,-1157.6,
3.5242e-010,296.488,-6017.87,-1099.88,
3.5244e-010,302.663,-6150.95,-1130.54,
3.5246e-010,299.344,-6066.75,-1101.4,
3.5248e-010,304.286,-6185.03,-1137.7,
3.525e-010,300.372,-6075.21,-1092.8,
3.5252e-010,300.267,-6084.59,-1103.93,
3.5254e-010,305.763,-6203.23,-1131.41,
3.5256e-010,300.447,-6102.98,-1119.33,
3.5258e-010,300.849,-6069.39,-1079.07,
3.526e-010,303.217,-6176.36,-1146.76,
3.5262e-010,300.588,-6091.3,-1105.31,
3.5264e-010,299.345,-6067.55,-1102.17,
3.5266e-010,298.919,-6067.74,-1109.44,
3.5268e-010,301.071,-6132.54,-1138.55,
3.527e-010,300.808,-6078.9,-1089.26,
