step,T,Epot,Efull,
2.969e-010,292.951,-9129.97,-4270.67,
2.9692e-010,306.247,-9349.84,-4269.98,
2.9694e-010,299.176,-9261.63,-4299.06,
2.9696e-010,299.85,-9261.62,-4287.87,
2.9698e-010,300.132,-9268.58,-4290.17,
2.97e-010,294.212,-9106.39,-4226.16,
2.9702e-010,303.349,-9308.83,-4277.04,
2.9704e-010,293.21,-9085.46,-4221.86,
2.9706e-010,307.174,-9330.11,-4234.89,
2.9708e-010,300.964,-9246.56,-4254.34,
2.971e-010,304.788,-9335.35,-4279.7,
2.9712e-010,303.982,-9273.9,-4231.62,
2.9714e-010,294.744,-9124.42,-4235.36,
2.9716e-010,297.868,-9146.22,-4205.36,
2.9718e-010,300.27,-9189.08,-4208.37,
2.972e-010,291.75,-8981.94,-4142.56,
2.9722e-010,300.477,-9144.56,-4160.41,
2.9724e-010,296.706,-9070.1,-4148.51,
2.9726e-010,304.167,-9210.23,-4164.88,
2.9728e-010,294.946,-8991.53,-4099.12,
2.973e-010,311.108,-9336.14,-4175.66,
2.9732e-010,301.615,-9150.04,-4147.01,
2.9734e-010,308.135,-9277.17,-4166,
2.9736e-010,303.751,-9253.77,-4215.31,
2.9738e-010,299.965,-9215.35,-4239.7,
2.974e-010,300.057,-9198.03,-4220.85,
2.9742e-010,301.12,-9202.56,-4207.75,
2.9744e-010,300.591,-9217.48,-4231.44,
2.9746e-010,306.952,-9306.99,-4215.44,
2.9748e-010,297.162,-9115.74,-4186.57,
2.975e-010,298.618,-9180.88,-4227.57,
2.9752e-010,300.383,-9232.65,-4250.06,
2.9754e-010,300.303,-9201.32,-4220.05,
2.9756e-010,305.735,-9348.56,-4277.2,
2.9758e-010,308.714,-9426.18,-4305.4,
2.976e-010,308.007,-9416.9,-4307.85,
2.9762e-010,299.275,-9245.21,-4281.01,
2.9764e-010,302.425,-9315.05,-4298.59,
2.9766e-010,298.77,-9277.99,-4322.16,
2.9768e-010,302.676,-9304.73,-4284.11,
2.977e-010,299.2,-9282.41,-4319.44,
2.9772e-010,299.546,-9299.14,-4330.43,
2.9774e-010,296.421,-9209.13,-4292.25,
2.9776e-010,295.838,-9164.06,-4256.86,
2.9778e-010,304.053,-9385.8,-4342.34,
2.978e-010,303.214,-9372.34,-4342.8,
2.9782e-010,298.725,-9268.47,-4313.39,
2.9784e-010,301.784,-9339.41,-4333.58,
2.9786e-010,307.899,-9510.11,-4402.84,
2.9788e-010,303.452,-9430.1,-4396.6,
2.979e-010,303.491,-9391.35,-4357.21,
2.9792e-010,303.868,-9445.99,-4405.59,
2.9794e-010,304.251,-9450.03,-4403.27,
2.9796e-010,303.432,-9376.15,-4342.99,
2.9798e-010,295.478,-9262.57,-4361.35,
2.98e-010,307.091,-9473.22,-4379.36,
2.9802e-010,298.943,-9313.74,-4355.04,
2.9804e-010,285.888,-9041.26,-4299.11,
2.9806e-010,304.664,-9379.54,-4325.94,
2.9808e-010,294.466,-9181.47,-4297.02,
2.981e-010,304.469,-9353.16,-4302.79,
2.9812e-010,300.483,-9294.77,-4310.52,
2.9814e-010,297.563,-9268.12,-4332.31,
2.9816e-010,307.054,-9436.38,-4343.14,
2.9818e-010,302.957,-9369.74,-4344.46,
2.982e-010,307.665,-9486.23,-4382.85,
2.9822e-010,291.461,-9213.32,-4378.73,
2.9824e-010,303.99,-9398.52,-4356.1,
2.9826e-010,296.645,-9244.3,-4323.71,
2.9828e-010,301.84,-9346.77,-4340.01,
2.983e-010,292.777,-9164.25,-4307.83,
2.9832e-010,292.461,-9112.59,-4261.4,
2.9834e-010,299.964,-9246.04,-4270.41,
2.9836e-010,299.24,-9260.45,-4296.82,
2.9838e-010,303.028,-9352.52,-4326.06,
2.984e-010,293.81,-9158.37,-4284.82,
2.9842e-010,304.349,-9378.98,-4330.59,
2.9844e-010,296.287,-9224.83,-4310.19,
2.9846e-010,302.861,-9351.88,-4328.2,
2.9848e-010,297.192,-9229.27,-4299.62,
2.985e-010,310.742,-9502.98,-4348.57,
2.9852e-010,297.632,-9214.05,-4277.1,
2.9854e-010,305.128,-9364.65,-4303.36,
2.9856e-010,306.752,-9400.85,-4312.62,
2.9858e-010,306.513,-9425.87,-4341.61,
2.986e-010,297.511,-9200.75,-4265.8,
2.9862e-010,298.157,-9287.91,-4342.25,
2.9864e-010,297.347,-9235.96,-4303.73,
2.9866e-010,288.99,-9088.04,-4294.44,
2.9868e-010,303.877,-9317.83,-4277.28,
2.987e-010,298.846,-9320.4,-4363.3,
2.9872e-010,303.068,-9350.24,-4323.12,
2.9874e-010,298.202,-9268.97,-4322.56,
2.9876e-010,301.967,-9363.1,-4354.23,
2.9878e-010,305.201,-9424.68,-4362.17,
2.988e-010,295.172,-9175.52,-4279.37,
2.9882e-010,303.06,-9354.81,-4327.82,
2.9884e-010,306.003,-9430.26,-4354.46,
2.9886e-010,300.394,-9371.48,-4388.72,
2.9888e-010,295.319,-9192.69,-4294.1,
2.989e-010,305.563,-9436.24,-4367.74,
2.9892e-010,298.532,-9264.27,-4312.38,
2.9894e-010,299.219,-9298.65,-4335.37,
2.9896e-010,289.259,-9099.41,-4301.35,
2.9898e-010,299.76,-9296.12,-4323.86,
2.99e-010,300.448,-9259.6,-4275.94,
2.9902e-010,291.801,-9119.56,-4279.33,
2.9904e-010,294.338,-9147.25,-4264.94,
2.9906e-010,297.574,-9237.37,-4301.38,
2.9908e-010,300.241,-9246.14,-4265.91,
2.991e-010,300.72,-9310.25,-4322.07,
2.9912e-010,299.597,-9264.72,-4295.17,
2.9914e-010,302.749,-9306.62,-4284.78,
2.9916e-010,298.909,-9243.51,-4285.36,
2.9918e-010,302.674,-9301.93,-4281.34,
2.992e-010,303.36,-9317.34,-4285.37,
2.9922e-010,301.487,-9293.59,-4292.69,
2.9924e-010,296.406,-9177.86,-4261.24,
2.9926e-010,301.761,-9302.04,-4296.59,
2.9928e-010,292.762,-9117.63,-4261.45,
2.993e-010,308.515,-9404.61,-4287.14,
2.9932e-010,292.607,-9149.66,-4296.06,
2.9934e-010,300.027,-9272.82,-4296.14,
2.9936e-010,307.801,-9440.55,-4334.91,
2.9938e-010,297.521,-9222.12,-4287,
2.994e-010,303.559,-9372.14,-4336.88,
2.9942e-010,305.205,-9378.63,-4316.06,
2.9944e-010,302.229,-9354.79,-4341.59,
2.9946e-010,292.335,-9163.08,-4313.99,
2.9948e-010,297.831,-9242.55,-4302.29,
2.995e-010,298.778,-9307.28,-4351.32,
2.9952e-010,295.942,-9241,-4332.08,
2.9954e-010,301.138,-9319.56,-4324.46,
2.9956e-010,301.56,-9388.87,-4386.76,
2.9958e-010,300.553,-9321.73,-4336.33,
2.996e-010,300.431,-9315.06,-4331.68,
2.9962e-010,306.423,-9397.46,-4314.68,
2.9964e-010,306.456,-9437.74,-4354.41,
2.9966e-010,305.988,-9420.08,-4344.52,
2.9968e-010,303.737,-9362.79,-4324.57,
2.997e-010,305.489,-9413.01,-4345.72,
2.9972e-010,302.331,-9354.1,-4339.21,
2.9974e-010,303.383,-9323.34,-4290.99,
2.9976e-010,302.796,-9353.13,-4330.52,
2.9978e-010,298.858,-9292.8,-4335.5,
2.998e-010,294.894,-9200.03,-4308.49,
2.9982e-010,297.865,-9229.37,-4288.55,
2.9984e-010,303.39,-9331.25,-4298.78,
2.9986e-010,298.544,-9210.09,-4258,
2.9988e-010,295.035,-9091.66,-4197.79,
2.999e-010,300.877,-9249.76,-4258.99,
2.9992e-010,304.769,-9360.01,-4304.68,
2.9994e-010,297.407,-9187.4,-4254.18,
2.9996e-010,294.886,-9160.73,-4269.32,
2.9998e-010,301.896,-9309.18,-4301.49,
3e-010,303.442,-9343.7,-4310.38,
3.0002e-010,300.022,-9223.13,-4246.52,
3.0004e-010,300.07,-9281.49,-4304.09,
3.0006e-010,305.594,-9382.29,-4313.27,
3.0008e-010,300.382,-9315.07,-4332.5,
3.001e-010,290.788,-9085.03,-4261.61,
3.0012e-010,304.492,-9393,-4342.26,
3.0014e-010,297.648,-9267.96,-4330.74,
3.0016e-010,302.896,-9319.99,-4295.73,
3.0018e-010,289.779,-9066.77,-4260.08,
3.002e-010,305.868,-9419.64,-4346.07,
3.0022e-010,302.431,-9309.59,-4293.04,
3.0024e-010,301.371,-9306.72,-4307.75,
3.0026e-010,304.915,-9389.63,-4331.87,
3.0028e-010,298.866,-9286.5,-4329.07,
3.003e-010,295.479,-9221.01,-4319.76,
3.0032e-010,304.28,-9382.57,-4335.34,
3.0034e-010,301.227,-9342.79,-4346.2,
3.0036e-010,300.358,-9342.63,-4360.46,
3.0038e-010,293.69,-9160,-4288.44,
3.004e-010,295.099,-9197.89,-4302.95,
3.0042e-010,294.524,-9166.26,-4280.86,
3.0044e-010,297.356,-9199.1,-4266.72,
3.0046e-010,302.928,-9269.09,-4244.28,
3.0048e-010,300.886,-9260.31,-4269.39,
3.005e-010,302.076,-9287.75,-4277.09,
3.0052e-010,301.211,-9242.03,-4245.7,
3.0054e-010,302.006,-9245.5,-4235.99,
3.0056e-010,305.852,-9407.66,-4334.36,
3.0058e-010,307.095,-9355.7,-4261.77,
3.006e-010,308.418,-9419.37,-4303.51,
3.0062e-010,299.806,-9296.76,-4323.74,
3.0064e-010,301.228,-9358.55,-4361.95,
3.0066e-010,289.921,-9121.07,-4312.02,
3.0068e-010,291.997,-9172.39,-4328.91,
3.007e-010,304.342,-9427.8,-4379.54,
3.0072e-010,301.684,-9403.7,-4399.52,
3.0074e-010,291.196,-9162.02,-4331.83,
3.0076e-010,312.713,-9615.05,-4427.93,
3.0078e-010,299.815,-9342.6,-4369.43,
3.008e-010,303.71,-9421.69,-4383.91,
3.0082e-010,304.441,-9466.91,-4417,
3.0084e-010,302.819,-9456.96,-4433.97,
3.0086e-010,294.636,-9291.17,-4403.91,
3.0088e-010,296.332,-9311.04,-4395.64,
3.009e-010,304.077,-9442.27,-4398.4,
3.0092e-010,299.569,-9409.23,-4440.15,
3.0094e-010,303.587,-9421.24,-4385.49,
3.0096e-010,300.419,-9412.99,-4429.82,
3.0098e-010,296.05,-9306.35,-4395.64,
3.01e-010,295.435,-9258.72,-4358.2,
3.0102e-010,301.264,-9366.78,-4369.58,
3.0104e-010,299.627,-9337.01,-4366.96,
3.0106e-010,300.29,-9379.47,-4398.42,
3.0108e-010,298.108,-9298.81,-4353.96,
3.011e-010,304.403,-9422.23,-4372.96,
3.0112e-010,300.289,-9368.31,-4387.28,
3.0114e-010,298.239,-9300.13,-4353.1,
3.0116e-010,301.237,-9347.12,-4350.37,
3.0118e-010,305.618,-9424.74,-4355.31,
3.012e-010,301.137,-9335.41,-4340.3,
3.0122e-010,297.569,-9279.1,-4343.18,
3.0124e-010,302.169,-9341.27,-4329.06,
3.0126e-010,302.32,-9350.97,-4336.26,
3.0128e-010,301.219,-9358.05,-4361.6,
3.013e-010,302.799,-9382.7,-4360.04,
3.0132e-010,300.798,-9372.35,-4382.89,
3.0134e-010,298.652,-9313.96,-4360.08,
3.0136e-010,298.204,-9274.43,-4327.98,
3.0138e-010,295.837,-9245.98,-4338.79,
3.014e-010,296.386,-9237.68,-4321.4,
3.0142e-010,301.83,-9340.45,-4333.86,
3.0144e-010,290.484,-9127.3,-4308.92,
3.0146e-010,306.468,-9424.81,-4341.28,
3.0148e-010,294.829,-9226.91,-4336.46,
3.015e-010,295.037,-9235.68,-4341.76,
3.0152e-010,302.171,-9372.94,-4360.7,
3.0154e-010,291.064,-9152.36,-4324.35,
3.0156e-010,295.514,-9252.26,-4350.44,
3.0158e-010,291.162,-9153.29,-4323.65,
3.016e-010,306.37,-9398.9,-4317.01,
3.0162e-010,299.526,-9328.4,-4360.02,
3.0164e-010,302.322,-9403.84,-4389.09,
3.0166e-010,293.898,-9216.79,-4341.77,
3.0168e-010,298.47,-9284.99,-4334.14,
3.017e-010,298.075,-9247.93,-4303.63,
3.0172e-010,303.596,-9374.43,-4338.54,
3.0174e-010,299.996,-9243.46,-4267.3,
3.0176e-010,302.311,-9322.75,-4308.18,
3.0178e-010,305.028,-9365.29,-4305.64,
3.018e-010,295.123,-9187.93,-4292.6,
3.0182e-010,297.497,-9213.7,-4278.99,
3.0184e-010,293.908,-9167.4,-4292.22,
3.0186e-010,295.853,-9227.31,-4319.87,
3.0188e-010,297.483,-9250.01,-4315.53,
3.019e-010,302.782,-9339.86,-4317.47,
3.0192e-010,300.083,-9378.43,-4400.82,
3.0194e-010,301.725,-9358.01,-4353.17,
3.0196e-010,299.524,-9332.15,-4363.82,
3.0198e-010,302.561,-9373.46,-4354.74,
3.02e-010,301.836,-9381.66,-4374.98,
3.0202e-010,295.88,-9195.46,-4287.57,
3.0204e-010,306.282,-9388.67,-4308.23,
3.0206e-010,305.546,-9429.61,-4361.38,
3.0208e-010,310.476,-9515.84,-4365.84,
3.021e-010,290.134,-9151.07,-4338.48,
3.0212e-010,297.917,-9338.23,-4396.56,
3.0214e-010,296.588,-9291.28,-4371.65,
3.0216e-010,297.267,-9321.14,-4390.24,
3.0218e-010,294.664,-9195.53,-4307.81,
3.022e-010,299.82,-9325.95,-4352.7,
3.0222e-010,303.017,-9348.89,-4322.62,
3.0224e-010,294.86,-9218.07,-4327.1,
3.0226e-010,300.47,-9339.07,-4355.05,
3.0228e-010,299.459,-9321.51,-4354.25,
3.023e-010,303.105,-9387.2,-4359.46,
3.0232e-010,311.732,-9546.43,-4375.59,
3.0234e-010,299.682,-9312.69,-4341.74,
3.0236e-010,304.026,-9410.68,-4367.66,
3.0238e-010,300.757,-9294.61,-4305.82,
3.024e-010,299.985,-9310.49,-4334.5,
3.0242e-010,299.746,-9289.11,-4317.08,
3.0244e-010,301.339,-9326.62,-4328.17,
3.0246e-010,308.043,-9461.97,-4352.32,
3.0248e-010,303.293,-9407.03,-4376.17,
3.025e-010,294.232,-9241.6,-4361.04,
3.0252e-010,296.576,-9288.17,-4368.72,
3.0254e-010,293.896,-9199.08,-4324.09,
3.0256e-010,298.498,-9289.06,-4337.75,
3.0258e-010,302.401,-9324.59,-4308.53,
3.026e-010,302.86,-9369.39,-4345.71,
3.0262e-010,297.589,-9265.37,-4329.12,
3.0264e-010,305.339,-9383.94,-4319.14,
3.0266e-010,300.851,-9289.44,-4299.1,
3.0268e-010,292.025,-9144.23,-4300.28,
3.027e-010,295.781,-9211.34,-4305.09,
3.0272e-010,299.776,-9268.66,-4296.14,
3.0274e-010,296.09,-9228.38,-4317.01,
3.0276e-010,301.448,-9327.69,-4327.43,
3.0278e-010,298.548,-9258.15,-4306,
3.028e-010,297.6,-9227.64,-4291.21,
3.0282e-010,300.448,-9257.23,-4273.56,
3.0284e-010,296.489,-9214.73,-4296.73,
3.0286e-010,295.675,-9168.16,-4263.66,
3.0288e-010,297.677,-9208.38,-4270.67,
3.029e-010,299.751,-9277.36,-4305.25,
3.0292e-010,299.413,-9260.9,-4294.4,
3.0294e-010,300.007,-9293.84,-4317.49,
3.0296e-010,307.279,-9414.04,-4317.06,
3.0298e-010,302.666,-9331.61,-4311.14,
3.03e-010,308.666,-9426.06,-4306.08,
3.0302e-010,297.134,-9230.52,-4301.82,
3.0304e-010,296.105,-9242.26,-4330.63,
3.0306e-010,299.45,-9270.35,-4303.23,
3.0308e-010,300.473,-9286.79,-4302.71,
3.031e-010,303.59,-9385.74,-4349.96,
3.0312e-010,302.545,-9349.7,-4331.25,
3.0314e-010,304.113,-9380.33,-4335.88,
3.0316e-010,304.696,-9413.36,-4359.23,
3.0318e-010,304.702,-9424.01,-4369.78,
3.032e-010,297.47,-9287.56,-4353.3,
3.0322e-010,295.487,-9251.28,-4349.91,
3.0324e-010,303.613,-9440.34,-4404.17,
3.0326e-010,297.652,-9270.76,-4333.47,
3.0328e-010,303.296,-9371.17,-4340.27,
3.033e-010,300.871,-9356.99,-4366.32,
3.0332e-010,297.74,-9282.28,-4343.54,
3.0334e-010,297.042,-9230.38,-4303.22,
3.0336e-010,299.904,-9306.59,-4331.94,
3.0338e-010,304.581,-9420.1,-4367.88,
3.034e-010,295.276,-9236.31,-4338.44,
3.0342e-010,296.891,-9215.41,-4290.74,
3.0344e-010,306.2,-9474.49,-4395.41,
3.0346e-010,294.207,-9216.24,-4336.1,
3.0348e-010,305.663,-9418.2,-4348.02,
3.035e-010,304.571,-9433.71,-4381.65,
3.0352e-010,305.772,-9476.15,-4404.17,
3.0354e-010,295.606,-9278.92,-4375.57,
3.0356e-010,299.372,-9312.29,-4346.47,
3.0358e-010,306.017,-9475.63,-4399.58,
3.036e-010,302.933,-9419.34,-4394.46,
3.0362e-010,300.455,-9347.86,-4364.07,
3.0364e-010,298.051,-9394.04,-4450.13,
3.0366e-010,299.785,-9358.6,-4385.93,
3.0368e-010,297.506,-9304.04,-4369.17,
3.037e-010,300.838,-9364.77,-4374.63,
3.0372e-010,300.284,-9371.68,-4390.74,
3.0374e-010,293.683,-9224.57,-4353.12,
3.0376e-010,295.894,-9208.1,-4299.97,
3.0378e-010,305.52,-9454.53,-4386.74,
3.038e-010,300.859,-9371.9,-4381.42,
3.0382e-010,301.115,-9305.1,-4310.38,
3.0384e-010,288.294,-9116.92,-4334.87,
3.0386e-010,296.055,-9240.09,-4329.29,
3.0388e-010,300.282,-9280.32,-4299.4,
3.039e-010,291.991,-9092.25,-4248.86,
3.0392e-010,304.614,-9360.15,-4307.38,
3.0394e-010,294.686,-9155.42,-4267.34,
3.0396e-010,308.761,-9413.04,-4291.49,
3.0398e-010,294.104,-9178.78,-4300.35,
3.04e-010,302.558,-9376.87,-4358.21,
3.0402e-010,301.816,-9340.59,-4334.24,
3.0404e-010,302.057,-9369.41,-4359.05,
3.0406e-010,295.851,-9265.52,-4358.11,
3.0408e-010,311.355,-9616.75,-4452.16,
3.041e-010,288.738,-9107.12,-4317.7,
3.0412e-010,302.782,-9442.36,-4419.98,
3.0414e-010,291.948,-9214.98,-4372.3,
3.0416e-010,298.893,-9334.81,-4376.93,
3.0418e-010,296.93,-9272.98,-4347.67,
3.042e-010,292.194,-9222.54,-4375.79,
3.0422e-010,299.849,-9345.16,-4371.43,
3.0424e-010,295.665,-9242.53,-4338.19,
3.0426e-010,298.366,-9275.88,-4326.75,
3.0428e-010,306.742,-9488.53,-4400.47,
3.043e-010,304.292,-9407.64,-4360.2,
3.0432e-010,297.536,-9314.28,-4378.9,
3.0434e-010,295.949,-9291.14,-4382.09,
3.0436e-010,294.408,-9272.9,-4389.42,
3.0438e-010,293.531,-9212.99,-4344.05,
3.044e-010,297.765,-9268.88,-4329.72,
3.0442e-010,299.681,-9284.59,-4313.65,
3.0444e-010,302.996,-9372.65,-4346.72,
3.0446e-010,295.273,-9213.72,-4315.9,
3.0448e-010,296.489,-9213.79,-4295.79,
3.045e-010,304.767,-9363.7,-4308.39,
3.0452e-010,305.799,-9410.6,-4338.18,
3.0454e-010,299.504,-9277.47,-4309.46,
3.0456e-010,299.549,-9315.24,-4346.48,
3.0458e-010,291.917,-9178.93,-4336.76,
3.046e-010,305.196,-9436.14,-4373.72,
3.0462e-010,289.924,-9083.32,-4274.23,
3.0464e-010,297.422,-9264.04,-4330.57,
3.0466e-010,294.373,-9207.33,-4324.44,
3.0468e-010,308.659,-9467.77,-4347.9,
3.047e-010,294.586,-9196.38,-4309.96,
3.0472e-010,300.288,-9299.99,-4318.97,
3.0474e-010,303.465,-9331.5,-4297.79,
3.0476e-010,305.552,-9360.93,-4292.61,
3.0478e-010,306.333,-9353.95,-4272.66,
3.048e-010,307.036,-9468.41,-4375.47,
3.0482e-010,296.351,-9252.64,-4336.93,
3.0484e-010,305.024,-9369.99,-4310.43,
3.0486e-010,297.203,-9265.78,-4335.95,
3.0488e-010,293.552,-9227.74,-4358.47,
3.049e-010,301.091,-9369.27,-4374.93,
3.0492e-010,297.737,-9281.59,-4342.89,
3.0494e-010,302.098,-9385.4,-4374.36,
3.0496e-010,309.181,-9525.44,-4396.92,
3.0498e-010,304.875,-9439.66,-4382.55,
3.05e-010,298.92,-9344.15,-4385.82,
3.0502e-010,295.825,-9294,-4387.02,
3.0504e-010,300.487,-9331.3,-4346.99,
3.0506e-010,299.563,-9280.01,-4311.02,
3.0508e-010,297.176,-9250.78,-4321.39,
3.051e-010,294.914,-9227.16,-4335.3,
3.0512e-010,300.936,-9292.68,-4300.92,
3.0514e-010,302.42,-9343.63,-4327.25,
3.0516e-010,303.649,-9389.13,-4352.36,
3.0518e-010,304.179,-9427.96,-4382.41,
3.052e-010,292.112,-9165.7,-4320.31,
3.0522e-010,302.319,-9388.04,-4373.34,
3.0524e-010,304.004,-9389,-4346.36,
3.0526e-010,309.168,-9519.06,-4390.74,
3.0528e-010,305.281,-9448.02,-4384.18,
3.053e-010,297.829,-9348.09,-4407.87,
3.0532e-010,299.353,-9354.29,-4388.79,
3.0534e-010,295.543,-9296.81,-4394.51,
3.0536e-010,294.73,-9248.34,-4359.51,
3.0538e-010,294.609,-9279.74,-4392.92,
3.054e-010,293.928,-9209,-4333.48,
3.0542e-010,295.831,-9250.81,-4343.74,
3.0544e-010,301.078,-9325.94,-4331.83,
3.0546e-010,305.503,-9420.25,-4352.73,
3.0548e-010,297.408,-9276.57,-4343.33,
3.055e-010,295.788,-9257.64,-4351.26,
3.0552e-010,299.259,-9323.31,-4359.37,
3.0554e-010,302.32,-9369.05,-4354.33,
3.0556e-010,302.749,-9344.68,-4322.84,
3.0558e-010,308.365,-9457.26,-4342.27,
3.056e-010,300.148,-9290.98,-4312.3,
3.0562e-010,297.907,-9249.61,-4308.1,
3.0564e-010,304.671,-9377.4,-4323.68,
3.0566e-010,301.234,-9309.59,-4312.89,
3.0568e-010,300.117,-9287.89,-4309.72,
3.057e-010,302.566,-9320.87,-4302.07,
3.0572e-010,301.631,-9325.87,-4322.58,
3.0574e-010,291.316,-9160.51,-4328.32,
3.0576e-010,300.193,-9294.12,-4314.69,
3.0578e-010,294.405,-9173.85,-4290.42,
3.058e-010,303.593,-9367.79,-4331.96,
3.0582e-010,299.78,-9295.34,-4322.76,
3.0584e-010,297.437,-9278.91,-4345.19,
3.0586e-010,301.529,-9356.09,-4354.5,
3.0588e-010,297.872,-9261.63,-4320.7,
3.059e-010,307.012,-9420.22,-4327.67,
3.0592e-010,304.733,-9426.67,-4371.93,
3.0594e-010,296.199,-9273.11,-4359.93,
3.0596e-010,297.714,-9297.42,-4359.1,
3.0598e-010,296.041,-9265.83,-4355.27,
3.06e-010,299.982,-9348.65,-4372.72,
3.0602e-010,296.273,-9252.59,-4338.18,
3.0604e-010,296.172,-9224.94,-4312.2,
3.0606e-010,299.11,-9295.5,-4334.03,
3.0608e-010,294.959,-9197.19,-4304.57,
3.061e-010,295.848,-9191.2,-4283.85,
3.0612e-010,298.604,-9243.17,-4290.09,
3.0614e-010,303.288,-9290.1,-4259.33,
3.0616e-010,299.777,-9262.52,-4289.99,
3.0618e-010,306.798,-9393.53,-4304.54,
3.062e-010,297.747,-9178.55,-4239.69,
3.0622e-010,300.85,-9284.83,-4294.51,
3.0624e-010,303.472,-9329.04,-4295.21,
3.0626e-010,305.308,-9364.35,-4300.07,
3.0628e-010,305.84,-9422.91,-4349.8,
3.063e-010,300.542,-9337.34,-4352.11,
3.0632e-010,307.149,-9467.87,-4373.04,
3.0634e-010,301.011,-9361.03,-4368.02,
3.0636e-010,303.738,-9419.93,-4381.69,
3.0638e-010,292.733,-9196,-4340.31,
3.064e-010,297.24,-9294.34,-4363.89,
3.0642e-010,300.596,-9350.62,-4364.5,
3.0644e-010,293.834,-9242.11,-4368.15,
3.0646e-010,293.191,-9187,-4323.71,
3.0648e-010,305.48,-9425.57,-4358.44,
3.065e-010,300.339,-9295.8,-4313.94,
3.0652e-010,299.045,-9270.43,-4310.03,
3.0654e-010,296.536,-9204.41,-4285.63,
3.0656e-010,301.586,-9317.19,-4314.66,
3.0658e-010,294.986,-9197.09,-4304.03,
3.066e-010,293.784,-9157.04,-4283.91,
3.0662e-010,296.342,-9178.34,-4262.78,
3.0664e-010,305.339,-9378.43,-4313.63,
3.0666e-010,296.211,-9167.51,-4254.12,
3.0668e-010,306.452,-9342.7,-4259.44,
3.067e-010,302.888,-9331.24,-4307.11,
3.0672e-010,298.086,-9270.4,-4325.92,
3.0674e-010,301.295,-9295.18,-4297.46,
3.0676e-010,295.28,-9197.21,-4299.26,
3.0678e-010,304.055,-9368.14,-4324.65,
3.068e-010,304.138,-9374.69,-4329.82,
3.0682e-010,300.385,-9294.4,-4311.78,
3.0684e-010,301.551,-9336.5,-4334.54,
3.0686e-010,304.62,-9420.07,-4367.2,
3.0688e-010,293.506,-9169.35,-4300.84,
3.069e-010,293.034,-9153.74,-4293.06,
3.0692e-010,301.786,-9364.98,-4359.12,
3.0694e-010,296.544,-9234.3,-4315.4,
3.0696e-010,295.198,-9196.65,-4300.06,
3.0698e-010,301.352,-9347.68,-4349.02,
3.07e-010,300.38,-9333.04,-4350.49,
3.0702e-010,294.069,-9181.36,-4303.51,
3.0704e-010,296.396,-9199.57,-4283.13,
3.0706e-010,296.525,-9232.35,-4313.75,
3.0708e-010,298.967,-9285.99,-4326.89,
3.071e-010,294.92,-9160.14,-4268.18,
3.0712e-010,298.798,-9248.07,-4291.78,
3.0714e-010,303.729,-9354.72,-4316.63,
3.0716e-010,304.008,-9377.54,-4334.83,
3.0718e-010,295.716,-9206.24,-4301.08,
3.072e-010,303.9,-9352.51,-4311.59,
3.0722e-010,298.025,-9248.07,-4304.59,
3.0724e-010,295.315,-9182.25,-4283.72,
3.0726e-010,302.615,-9285.09,-4265.49,
3.0728e-010,298.467,-9267.11,-4316.31,
3.073e-010,296.388,-9193.12,-4276.8,
3.0732e-010,296.134,-9173.43,-4261.32,
3.0734e-010,300.204,-9279.43,-4299.81,
3.0736e-010,304.666,-9334.87,-4281.25,
3.0738e-010,298.107,-9231.15,-4286.32,
3.074e-010,301.058,-9302.31,-4308.53,
3.0742e-010,299.186,-9248.54,-4285.81,
3.0744e-010,293.013,-9161.13,-4300.79,
3.0746e-010,300.007,-9262.38,-4286.04,
3.0748e-010,299.714,-9264.1,-4292.6,
3.075e-010,302.108,-9318.96,-4307.75,
3.0752e-010,303.199,-9361.67,-4332.37,
3.0754e-010,293.954,-9178.62,-4302.67,
3.0756e-010,304.28,-9385.15,-4337.92,
3.0758e-010,304.386,-9393.29,-4344.3,
3.076e-010,303.748,-9418.5,-4380.09,
3.0762e-010,295.49,-9251.74,-4350.31,
3.0764e-010,297.137,-9275.97,-4347.23,
3.0766e-010,305.676,-9428.14,-4357.75,
3.0768e-010,300.326,-9334.02,-4352.37,
3.077e-010,298.776,-9292.7,-4336.76,
3.0772e-010,295.486,-9207.85,-4306.48,
3.0774e-010,296.697,-9243.78,-4322.33,
3.0776e-010,303.601,-9374.02,-4338.05,
3.0778e-010,301.763,-9338.34,-4332.86,
3.078e-010,293.462,-9198.8,-4331.01,
3.0782e-010,308.856,-9486.14,-4363.01,
3.0784e-010,298.408,-9268.29,-4318.47,
3.0786e-010,300.866,-9298.12,-4307.51,
3.0788e-010,303.962,-9381.6,-4339.65,
3.079e-010,299.732,-9277.93,-4306.14,
3.0792e-010,297.78,-9203.84,-4264.43,
3.0794e-010,293.138,-9139.65,-4277.24,
3.0796e-010,302.319,-9296.48,-4281.78,
3.0798e-010,297.626,-9209.14,-4272.28,
3.08e-010,296.517,-9155.6,-4237.14,
3.0802e-010,303.772,-9318.17,-4279.38,
3.0804e-010,288.884,-9039.21,-4247.35,
3.0806e-010,300.071,-9229.36,-4251.95,
3.0808e-010,294.258,-9142.55,-4261.56,
3.081e-010,293.963,-9175.26,-4299.16,
3.0812e-010,298.55,-9231.16,-4278.97,
3.0814e-010,299.478,-9247.54,-4279.97,
3.0816e-010,294.833,-9188.23,-4297.7,
3.0818e-010,296.688,-9201.94,-4280.65,
