"Angle"	"Energy kJ/mol"	"BondedTermsEnergy"	"NonBondedTermsEnergy"	"BondStretchEnergy"	"AngleStretchEnergy"	"TorsionEnergy"	"OutOfPlaneEnergy"	"DispersionEnergy"	"ElectrostaticEnergy"	"NonBondedEnergyC"	"NonBondedEnergyD"
-35.600000	4476.902830	1471.165303	3005.737528	1481.135326	550.869573	-560.839596	0.000000	3091.584649	-85.847121	0.000000	0.000000
-35.400000	4475.220895	1469.729358	3005.491537	1481.135327	549.503406	-560.909376	0.000000	3091.331445	-85.839909	0.000000	0.000000
-35.200000	4473.549722	1468.299255	3005.250467	1481.135327	548.143252	-560.979325	0.000000	3091.083250	-85.832783	0.000000	0.000000
-35.000000	4471.889199	1466.874981	3005.014219	1481.135332	546.789084	-561.049435	0.000000	3090.839961	-85.825743	0.000000	0.000000
-34.800000	4470.239264	1465.456565	3004.782700	1481.135327	545.440934	-561.119696	0.000000	3090.601488	-85.818789	0.000000	0.000000
-34.600000	4468.599764	1464.043956	3004.555808	1481.135320	544.098738	-561.190101	0.000000	3090.367727	-85.811920	0.000000	0.000000
-34.400000	4466.970815	1462.637337	3004.333479	1481.135320	542.762651	-561.260634	0.000000	3090.138614	-85.805135	0.000000	0.000000
-34.200000	4465.352241	1461.236632	3004.115609	1481.135318	541.432603	-561.331289	0.000000	3089.914043	-85.798435	0.000000	0.000000
-34.000000	4463.744042	1459.841921	3003.902121	1481.135329	540.108645	-561.402053	0.000000	3089.693937	-85.791817	0.000000	0.000000
-33.800000	4462.146132	1458.453206	3003.692926	1481.135321	538.790802	-561.472917	0.000000	3089.478210	-85.785284	0.000000	0.000000
-33.600000	4460.558458	1457.070515	3003.487942	1481.135326	537.479061	-561.543872	0.000000	3089.266775	-85.778833	0.000000	0.000000
-33.400000	4458.981050	1455.693951	3003.287099	1481.135328	536.173527	-561.614904	0.000000	3089.059564	-85.772465	0.000000	0.000000
-33.200000	4457.413758	1454.323454	3003.090304	1481.135329	534.874133	-561.686008	0.000000	3088.856483	-85.766179	0.000000	0.000000
-33.000000	4455.856600	1452.959113	3002.897487	1481.135321	533.580961	-561.757169	0.000000	3088.657463	-85.759976	0.000000	0.000000
-32.800000	4454.309502	1451.600934	3002.708568	1481.135331	532.293985	-561.828382	0.000000	3088.462420	-85.753852	0.000000	0.000000
-32.600000	4452.772423	1450.248952	3002.523472	1481.135317	531.013267	-561.899633	0.000000	3088.271283	-85.747812	0.000000	0.000000
-32.400000	4451.245365	1448.903235	3002.342130	1481.135315	529.738832	-561.970912	0.000000	3088.083980	-85.741850	0.000000	0.000000
-32.200000	4449.728267	1447.563801	3002.164467	1481.135325	528.470687	-562.042211	0.000000	3087.900435	-85.735968	0.000000	0.000000
-32.000000	4448.220973	1446.230575	3001.990398	1481.135320	527.208780	-562.113524	0.000000	3087.720565	-85.730166	0.000000	0.000000
-31.800000	4446.723606	1444.903733	3001.819873	1481.135320	525.953248	-562.184835	0.000000	3087.544316	-85.724443	0.000000	0.000000
-31.600000	4445.236095	1443.583278	3001.652817	1481.135322	524.704091	-562.256136	0.000000	3087.371616	-85.718799	0.000000	0.000000
-31.400000	4443.758373	1442.269213	3001.489160	1481.135323	523.461308	-562.327418	0.000000	3087.202394	-85.713233	0.000000	0.000000
-31.200000	4442.290382	1440.961549	3001.328833	1481.135324	522.224897	-562.398672	0.000000	3087.036578	-85.707745	0.000000	0.000000
-31.000000	4440.832148	1439.660371	3001.171777	1481.135325	520.994933	-562.469887	0.000000	3086.874112	-85.702335	0.000000	0.000000
-30.800000	4439.383587	1438.365664	3001.017923	1481.135322	519.771398	-562.541056	0.000000	3086.714925	-85.697002	0.000000	0.000000
-30.600000	4437.944704	1437.077493	3000.867211	1481.135318	518.554342	-562.612167	0.000000	3086.558957	-85.691745	0.000000	0.000000
-30.400000	4436.515412	1435.795837	3000.719574	1481.135327	517.343726	-562.683215	0.000000	3086.406138	-85.686564	0.000000	0.000000
-30.200000	4435.095799	1434.520835	3000.574964	1481.135323	516.139696	-562.754184	0.000000	3086.256423	-85.681459	0.000000	0.000000
-30.000000	4433.685673	1433.252370	3000.433304	1481.135326	514.942116	-562.825073	0.000000	3086.109733	-85.676429	0.000000	0.000000
-29.800000	4432.285186	1431.990633	3000.294552	1481.135331	513.751166	-562.895864	0.000000	3085.966027	-85.671474	0.000000	0.000000
-29.600000	4430.894174	1430.735534	3000.158640	1481.135321	512.566767	-562.966554	0.000000	3085.825235	-85.666595	0.000000	0.000000
-29.400000	4429.512645	1429.487132	3000.025513	1481.135318	511.388948	-563.037135	0.000000	3085.687302	-85.661789	0.000000	0.000000
-29.200000	4428.140615	1428.245495	2999.895120	1481.135325	510.217764	-563.107594	0.000000	3085.552176	-85.657056	0.000000	0.000000
-29.000000	4426.778025	1427.010621	2999.767404	1481.135320	509.053226	-563.177924	0.000000	3085.419801	-85.652397	0.000000	0.000000
-28.800000	4425.424818	1425.782511	2999.642307	1481.135323	507.895309	-563.248120	0.000000	3085.290117	-85.647811	0.000000	0.000000
-28.600000	4424.081132	1424.561341	2999.519792	1481.135327	506.744178	-563.318164	0.000000	3085.163089	-85.643297	0.000000	0.000000
-28.400000	4422.746725	1423.346938	2999.399788	1481.135326	505.599669	-563.388058	0.000000	3085.038642	-85.638855	0.000000	0.000000
-28.200000	4421.421729	1422.139471	2999.282258	1481.135325	504.461933	-563.457787	0.000000	3084.916742	-85.634485	0.000000	0.000000
-28.000000	4420.106061	1420.938915	2999.167146	1481.135323	503.330937	-563.527345	0.000000	3084.797332	-85.630186	0.000000	0.000000
-27.800000	4418.799771	1419.745360	2999.054411	1481.135321	502.206759	-563.596721	0.000000	3084.680368	-85.625957	0.000000	0.000000
-27.600000	4417.502743	1418.558747	2998.943996	1481.135319	501.089339	-563.665911	0.000000	3084.565795	-85.621800	0.000000	0.000000
-27.400000	4416.214995	1417.379138	2998.835857	1481.135321	499.978723	-563.734906	0.000000	3084.453568	-85.617711	0.000000	0.000000
-27.200000	4414.936595	1416.206640	2998.729955	1481.135322	498.875011	-563.803693	0.000000	3084.343648	-85.613693	0.000000	0.000000
-27.000000	4413.667415	1415.041179	2998.626236	1481.135328	497.778122	-563.872271	0.000000	3084.235980	-85.609743	0.000000	0.000000
-26.800000	4412.407490	1413.882829	2998.524661	1481.135319	496.688138	-563.940627	0.000000	3084.130524	-85.605864	0.000000	0.000000
