step,rz,Epot,Epot00,prob_atom_z,prob_atom_fz,prob_atom_fz_integral,n_steps_of_optimization,BondedTermsEnergy,NonBondedTermsEnergy,BondStretchEnergy,AngleStretchEnergy,TorsionEnergy,OutOfPlaneEnergy,DispersionEnergy,ElectrostaticEnergy
65,-0.504692,-3391.11,-8.96978,-0.578387,10.9237,0.304911,10,-4199.55,808.441,645.835,1139.49,-6433.73,448.853,1086.49,-278.048
66,-0.503362,-3391.09,-8.95503,-0.577058,11.2521,0.319654,10,-4199.55,808.452,645.824,1139.5,-6433.73,448.853,1086.5,-278.044
67,-0.502032,-3391.08,-8.93986,-0.575728,11.5707,0.334827,10,-4199.54,808.459,645.852,1139.49,-6433.72,448.846,1086.5,-278.045
68,-0.500703,-3391.06,-8.92426,-0.574398,11.8799,0.350417,10,-4199.54,808.481,645.842,1139.49,-6433.73,448.853,1086.53,-278.044
69,-0.499373,-3391.05,-8.90826,-0.573069,12.1816,0.366414,10,-4199.54,808.495,645.845,1139.5,-6433.73,448.85,1086.54,-278.048
70,-0.498043,-3391.03,-8.89186,-0.571739,12.4722,0.382804,10,-4199.55,808.519,645.828,1139.51,-6433.73,448.842,1086.57,-278.049
71,-0.496713,-3391.01,-8.8672,-0.57041,12.7543,0.399575,10,-4199.53,808.52,645.844,1139.53,-6433.74,448.836,1086.57,-278.048
72,-0.495383,-3390.99,-8.85006,-0.56908,13.0351,0.41672,10,-4199.53,808.54,645.842,1139.52,-6433.73,448.845,1086.58,-278.043
73,-0.494053,-3390.97,-8.83254,-0.56775,13.3048,0.434231,10,-4199.54,808.567,645.858,1139.5,-6433.74,448.843,1086.61,-278.044
74,-0.492724,-3390.96,-8.82256,-0.566421,13.5663,0.452095,10,-4199.54,808.583,645.849,1139.5,-6433.74,448.843,1086.63,-278.042
75,-0.491395,-3390.94,-8.80436,-0.565091,13.8219,0.470303,10,-4199.55,808.603,645.835,1139.52,-6433.74,448.835,1086.65,-278.043
76,-0.490064,-3390.92,-8.78581,-0.563761,14.0723,0.488848,10,-4199.53,808.606,645.849,1139.52,-6433.74,448.842,1086.65,-278.042
77,-0.488734,-3390.91,-8.76693,-0.562432,14.3156,0.50772,10,-4199.55,808.641,645.851,1139.51,-6433.75,448.842,1086.69,-278.045
78,-0.487405,-3390.89,-8.74773,-0.561102,14.5552,0.526914,10,-4199.54,808.657,645.847,1139.53,-6433.75,448.831,1086.7,-278.047
79,-0.486076,-3391.69,-9.55235,-0.559773,9.05353,0.542609,10,-4199.54,807.854,645.881,1139.51,-6433.74,448.813,1085.91,-278.053
80,-0.484746,-3393.05,-10.9099,-0.558443,-0.329873,0.548409,10,-4199.53,806.48,645.914,1139.52,-6433.74,448.777,1084.54,-278.056
81,-0.483416,-3393.6,-11.4642,-0.557113,-4.06326,0.545488,10,-4199.58,805.976,645.905,1139.52,-6433.75,448.753,1084.03,-278.058
82,-0.482084,-3393.62,-11.4776,-0.555784,-3.99548,0.540131,10,-4199.58,805.961,645.881,1139.51,-6433.73,448.76,1083.98,-278.022
83,-0.480746,-3393.62,-11.4829,-0.554454,-3.92953,0.534862,10,-4199.58,805.957,645.862,1139.52,-6433.72,448.765,1083.97,-278.013
84,-0.479418,-3393.63,-11.4881,-0.553124,-3.86482,0.52968,10,-4199.59,805.964,645.875,1139.51,-6433.73,448.759,1083.98,-278.015
85,-0.478089,-3393.63,-11.4932,-0.551795,-3.80199,0.524583,10,-4199.58,805.952,645.862,1139.51,-6433.72,448.765,1083.96,-278.012
86,-0.476758,-3393.64,-11.4982,-0.550465,-3.74019,0.519569,10,-4199.58,805.94,645.874,1139.53,-6433.73,448.753,1083.96,-278.016
87,-0.475427,-3393.64,-11.5031,-0.549136,-3.68013,0.514636,10,-4199.6,805.962,645.852,1139.52,-6433.73,448.762,1083.97,-278.013
88,-0.474098,-3393.65,-11.508,-0.547806,-3.61978,0.509783,10,-4199.58,805.938,645.857,1139.53,-6433.73,448.76,1083.95,-278.01
89,-0.47277,-3393.38,-11.2383,-0.546476,-5.46998,0.50374,10,-4199.57,806.198,645.891,1139.5,-6433.73,448.757,1084.21,-278.01
90,-0.47144,-3393.11,-10.9717,-0.545147,-7.30582,0.495247,10,-4199.58,806.474,645.877,1139.5,-6433.72,448.751,1084.48,-278.01
91,-0.470111,-3392.3,-10.1617,-0.543817,-12.9475,0.481782,10,-4199.57,807.267,645.883,1139.49,-6433.71,448.766,1085.28,-278.012
92,-0.468778,-3391.23,-9.08804,-0.542487,-20.4443,0.459583,10,-4199.53,808.307,645.949,1139.46,-6433.71,448.763,1086.32,-278.014
93,-0.467446,-3390.98,-8.84278,-0.541158,-22.1494,0.431266,10,-4199.56,808.581,645.91,1139.47,-6433.71,448.773,1086.6,-278.016
94,-0.466114,-3391.01,-8.87209,-0.539828,-21.9246,0.401965,10,-4199.56,808.551,645.954,1139.43,-6433.72,448.769,1086.57,-278.02
95,-0.464784,-3391.04,-8.90111,-0.538499,-21.7011,0.372962,10,-4199.54,808.499,645.967,1139.45,-6433.71,448.758,1086.52,-278.021
96,-0.463454,-3392.02,-9.87884,-0.537169,-30.0264,0.338573,10,-4199.47,807.449,645.921,1139.56,-6433.71,448.762,1085.46,-278.006
97,-0.462127,-3392.06,-9.9187,-0.535839,-29.8981,0.298734,10,-4199.43,807.369,645.848,1139.65,-6433.71,448.783,1085.36,-277.99
98,-0.460798,-3392.1,-9.95838,-0.53451,-29.7667,0.259068,10,-4199.46,807.361,645.792,1139.67,-6433.73,448.807,1085.34,-277.976
99,-0.459467,-3392.14,-9.99788,-0.53318,-29.636,0.219577,10,-4199.51,807.369,645.724,1139.67,-6433.73,448.832,1085.34,-277.969
100,-0.458134,-3392.18,-10.0373,-0.53185,-29.4938,0.180266,10,-4199.45,807.27,645.836,1139.62,-6433.71,448.803,1085.25,-277.976
101,-0.456803,-3392.21,-10.0765,-0.530521,-29.3532,0.141144,10,-4199.45,807.24,645.814,1139.64,-6433.71,448.805,1085.21,-277.975
102,-0.455473,-3392.25,-10.1154,-0.529191,-29.208,0.102212,10,-4199.46,807.21,645.811,1139.64,-6433.72,448.805,1085.18,-277.974
103,-0.454143,-3392.29,-10.1541,-0.527862,-29.0564,0.063477,10,-4199.44,807.151,645.812,1139.65,-6433.71,448.805,1085.12,-277.971
104,-0.452813,-3392.33,-10.1927,-0.526532,-28.8987,0.0249477,10,-4199.46,807.131,645.82,1139.63,-6433.72,448.8,1085.1,-277.973
105,-0.451484,-3392.37,-10.231,-0.525202,-28.736,-0.0133686,10,-4199.47,807.102,645.782,1139.67,-6433.73,448.805,1085.07,-277.97
106,-0.450154,-3392.41,-10.2691,-0.523873,-28.5674,-0.0514646,10,-4199.45,807.04,645.783,1139.68,-6433.72,448.808,1085.01,-277.967
107,-0.448825,-3392.45,-10.3069,-0.522543,-28.3895,-0.0893302,10,-4199.48,807.035,645.758,1139.68,-6433.72,448.804,1085,-277.966
108,-0.447494,-3392.48,-10.3445,-0.521213,-28.2047,-0.126955,10,-4199.44,806.953,645.81,1139.68,-6433.72,448.798,1084.92,-277.968
109,-0.446165,-3393.34,-11.2065,-0.519884,-34.0934,-0.168371,10,-4199.41,806.062,645.769,1139.69,-6433.7,448.833,1084,-277.937
110,-0.444833,-3393.94,-11.8023,-0.518554,-37.9954,-0.216297,10,-4199.34,805.403,645.74,1139.74,-6433.68,448.854,1083.31,-277.905
111,-0.443502,-3393.99,-11.8527,-0.517225,-37.8819,-0.266741,10,-4199.34,805.347,645.693,1139.75,-6433.66,448.883,1083.23,-277.879
112,-0.44217,-3394.04,-11.903,-0.515895,-37.7586,-0.317028,10,-4199.31,805.272,645.684,1139.77,-6433.66,448.89,1083.14,-277.87
113,-0.440841,-3394.09,-11.9532,-0.514565,-37.6248,-0.367144,10,-4199.34,805.246,645.674,1139.77,-6433.67,448.881,1083.12,-277.873
114,-0.439513,-3394.14,-12.0031,-0.513236,-37.4821,-0.417076,10,-4199.38,805.237,645.686,1139.75,-6433.68,448.866,1083.12,-277.888
115,-0.438184,-3394.19,-12.0528,-0.511906,-37.3298,-0.466812,10,-4199.36,805.172,645.694,1139.77,-6433.68,448.862,1083.07,-277.895
116,-0.436854,-3394.24,-12.1024,-0.510576,-37.1707,-0.516341,10,-4199.34,805.1,645.692,1139.78,-6433.68,448.868,1082.99,-277.892
117,-0.435524,-3394.29,-12.1517,-0.509247,-37.0035,-0.565653,10,-4199.34,805.054,645.693,1139.78,-6433.68,448.869,1082.94,-277.889
118,-0.434193,-3394.34,-12.2008,-0.507917,-36.8216,-0.614733,10,-4199.36,805.017,645.667,1139.79,-6433.68,448.872,1082.9,-277.882
119,-0.432864,-3394.39,-12.2496,-0.506588,-36.6334,-0.663566,10,-4199.36,804.968,645.659,1139.79,-6433.68,448.878,1082.84,-277.876
120,-0.431535,-3394.44,-12.2982,-0.505258,-36.4358,-0.712144,10,-4199.34,804.905,645.654,1139.81,-6433.68,448.877,1082.78,-277.873
121,-0.430205,-3394.48,-12.3465,-0.503928,-36.227,-0.760451,10,-4199.35,804.865,645.652,1139.8,-6433.68,448.878,1082.74,-277.872
122,-0.428875,-3394.53,-12.3945,-0.502599,-36.0064,-0.808473,10,-4199.36,804.828,645.634,1139.82,-6433.69,448.876,1082.7,-277.874
