step	T	Epot	Efull	E_solute	E_solvent	E_solusolv	NThroughZ	NThroughZmin	NThroughZmax	
1950	8.47404	-1651.87	-1642.89	-1651.86	0	0	0	0	0	
1960	8.42605	-1651.82	-1642.89	-1651.81	0	0	0	0	0	
1970	8.37313	-1651.76	-1642.89	-1651.76	0	0	0	0	0	
1980	8.31524	-1651.7	-1642.89	-1651.69	0	0	0	0	0	
1990	8.25051	-1651.63	-1642.89	-1651.63	0	0	0	0	0	
2000	8.18041	-1651.56	-1642.89	-1651.55	0	0	0	0	0	
2010	8.10626	-1651.48	-1642.89	-1651.47	0	0	0	0	0	
2020	8.02628	-1651.4	-1642.89	-1651.39	0	0	0	0	0	
2030	7.94149	-1651.31	-1642.89	-1651.3	0	0	0	0	0	
2040	7.85224	-1651.21	-1642.89	-1651.2	0	0	0	0	0	
2050	7.75943	-1651.11	-1642.89	-1651.1	0	0	0	0	0	
2060	7.66115	-1651.01	-1642.89	-1651	0	0	0	0	0	
2070	7.55899	-1650.9	-1642.89	-1650.89	0	0	0	0	0	
2080	7.4535	-1650.79	-1642.89	-1650.78	0	0	0	0	0	
2090	7.34298	-1650.67	-1642.89	-1650.67	0	0	0	0	0	
2100	7.22899	-1650.55	-1642.89	-1650.55	0	0	0	0	0	
2110	7.11217	-1650.43	-1642.89	-1650.42	0	0	0	0	0	
2120	6.99175	-1650.3	-1642.89	-1650.3	0	0	0	0	0	
2130	6.86997	-1650.17	-1642.89	-1650.17	0	0	0	0	0	
2140	6.7453	-1650.04	-1642.89	-1650.04	0	0	0	0	0	
2150	6.62083	-1649.91	-1642.89	-1649.9	0	0	0	0	0	
2160	6.49422	-1649.77	-1642.89	-1649.77	0	0	0	0	0	
2170	6.36762	-1649.64	-1642.89	-1649.63	0	0	0	0	0	
2180	6.24173	-1649.5	-1642.89	-1649.5	0	0	0	0	0	
2190	6.11653	-1649.37	-1642.89	-1649.37	0	0	0	0	0	
2200	5.992	-1649.24	-1642.89	-1649.24	0	0	0	0	0	
2210	5.86872	-1649.11	-1642.89	-1649.11	0	0	0	0	0	
2220	5.74659	-1648.98	-1642.89	-1648.98	0	0	0	0	0	
2230	5.62526	-1648.85	-1642.89	-1648.85	0	0	0	0	0	
2240	5.50614	-1648.72	-1642.89	-1648.72	0	0	0	0	0	
2250	5.38971	-1648.6	-1642.89	-1648.6	0	0	0	0	0	
2260	5.27456	-1648.48	-1642.89	-1648.48	0	0	0	0	0	
2270	5.16317	-1648.36	-1642.89	-1648.36	0	0	0	0	0	
2280	5.05525	-1648.25	-1642.89	-1648.25	0	0	0	0	0	
2290	4.95077	-1648.14	-1642.89	-1648.14	0	0	0	0	0	
2300	4.84947	-1648.03	-1642.89	-1648.03	0	0	0	0	0	
